MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-GA-02-20,2019-06-12,2019-06-12T13:29:54Z,0.018666666666666665,0.018666666666666665,25.576333333333334,8.706666666666667,106.56666666666666,2.8306666666666667,0.358,0.36333333333333334,8.693333333333333,301.09999999999997,269.2,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:29:57Z,0.06266666666666666,0.06266666666666666,25.595666666666666,8.93,109.3,3.400333333333333,0.492,0.35333333333333333,8.68,301.5,269.6666666666667,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:00Z,0.116,0.116,25.599,9.206666666666667,112.7,4.2523333333333335,0.6903333333333334,0.42333333333333334,8.68,301.53333333333336,269.8,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:30:03Z,0.161,0.161,25.596,9.266666666666666,113.43333333333334,4.746666666666666,0.8753333333333333,0.49,8.68,301.5,269.8,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:06Z,0.203,0.203,25.595666666666666,9.3,113.9,5.433,1.07,0.61,8.68,301.5,269.8333333333333,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:09Z,0.252,0.252,25.585333333333335,9.336666666666666,114.3,5.875,1.23,0.77,8.68,301.5,269.8,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:30:12Z,0.30333333333333334,0.30333333333333334,25.566333333333333,9.37,114.66666666666667,6.1386666666666665,1.396,0.96,8.68,301.5,269.8,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:15Z,1.1300000000000001,1.1300000000000001,25.544,9.413333333333334,115.1,6.291666666666667,1.5256666666666667,1.1,8.68,301.6,269.8,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:18Z,1.282,1.282,25.511333333333333,9.456666666666667,115.63333333333333,4.5169999999999995,1.5793333333333333,1.2166666666666666,8.68,301.6333333333333,269.73333333333335,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:30:21Z,1.3586666666666667,1.3586666666666667,25.476333333333333,9.486666666666666,115.9,5.142333333333333,1.591,1.28,8.68,301.8,269.7,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:30:24Z,1.449,1.449,25.444333333333333,9.486666666666666,115.86666666666667,3.5473333333333334,1.5343333333333333,1.26,8.676666666666666,302,269.7,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:30:27Z,1.5646666666666667,1.5646666666666667,25.414,9.45,115.36666666666666,3.493333333333333,1.4176666666666666,1.1666666666666667,8.67,302.3,269.76666666666665,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:30Z,1.6533333333333333,1.6533333333333333,25.392666666666667,9.293333333333333,113.33333333333333,3.117,1.2623333333333333,1.0533333333333335,8.66,302.7,269.93333333333334,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:33Z,1.7093333333333334,1.7093333333333334,25.378,9.016666666666667,109.96666666666667,2.951,1.102,0.9233333333333333,8.65,303,270.03333333333336,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:30:36Z,1.7463333333333333,1.7463333333333333,25.365666666666666,8.963333333333333,109.3,2.9603333333333333,0.9646666666666667,0.8033333333333333,8.643333333333334,303.2,270.1333333333333,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:39Z,1.7736666666666667,1.7736666666666667,25.359,8.93,108.9,2.837666666666667,0.8583333333333333,0.74,8.636666666666667,303.43333333333334,270.2,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:30:42Z,1.794,1.794,25.357,8.906666666666666,108.53333333333333,2.590333333333333,0.799,0.7366666666666667,8.63,303.56666666666666,270.2,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:30:45Z,1.8216666666666665,1.8216666666666665,25.356,8.883333333333335,108.3,2.5806666666666667,0.7666666666666667,0.7866666666666667,8.62,303.6666666666667,270.2,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:30:48Z,1.856,1.856,25.355333333333334,8.8533333333333335,107.9,2.5020000000000002,0.7483333333333333,0.83,8.62,303.76666666666665,270.3,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:30:51Z,1.8936666666666666,1.8936666666666666,25.353666666666665,8.81,107.43333333333334,2.473333333333333,0.7286666666666667,0.8533333333333333,8.62,303.8666666666667,270.3,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:30:54Z,1.9326666666666668,1.9326666666666668,25.352,8.78,107,2.4803333333333333,0.713,0.9,8.62,304.03333333333336,270.3,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:30:57Z,2.0036666666666667,2.0036666666666667,25.35,8.75,106.6,2.547,0.6946666666666667,0.8666666666666667,8.62,304.1666666666667,270.4,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:31:00Z,2.095666666666667,2.095666666666667,25.346666666666668,8.72,106.3,2.3033333333333332,0.6733333333333333,0.7833333333333333,8.62,304.4,270.4,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:31:03Z,2.1736666666666666,2.1736666666666666,25.344,8.696666666666665,106,2.1956666666666664,0.6523333333333333,0.7266666666666667,8.62,304.6,270.4,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:31:06Z,2.244,2.244,25.34,8.673333333333334,105.7,2.2136666666666667,0.634,0.7033333333333333,8.616666666666665,304.9,270.43333333333334,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:31:09Z,2.3226666666666667,2.3226666666666667,25.335333333333335,8.656666666666666,105.46666666666667,2.1839999999999997,0.616,0.6666666666666667,8.61,305.1,270.5,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:31:12Z,2.876,2.876,25.331333333333333,8.633333333333335,105.2,2.1893333333333334,0.6023333333333333,0.7033333333333333,8.61,305.4,270.53333333333336,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:31:18Z,3.2163333333333335,3.2163333333333335,25.324,8.586666666666666,104.6,1.9653333333333334,0.594,0.8,8.61,305.9,270.6,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:31:21Z,3.252,3.252,25.322333333333333,8.56,104.2,2.157,0.581,0.8233333333333334,8.6033333333333335,306.2,270.7,NA,NA,NA,NA,NA,NA,994.0444444444445
149-GA-02-20,2019-06-12,2019-06-12T13:31:24Z,3.300666666666667,3.300666666666667,25.31833333333333,8.52,103.8,1.994,0.5643333333333334,0.8366666666666667,8.6,306.4,270.7,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:31:27Z,3.3506666666666667,3.3506666666666667,25.310333333333332,8.476666666666667,103.26666666666667,1.9776666666666667,0.5626666666666666,0.92,8.6,306.7,270.7,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:31:30Z,3.393,3.393,25.3,8.43,102.7,2.150333333333333,0.56,1.0566666666666666,8.596666666666666,306.9,270.8,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:31:33Z,3.431,3.431,25.287333333333333,8.383333333333333,102.03333333333333,2.247,0.5523333333333333,1.11,8.59,307.1666666666667,270.8,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:31:36Z,3.482333333333333,3.482333333333333,25.275333333333332,8.34,101.5,2.058666666666667,0.528,1.1966666666666665,8.59,307.4,270.8333333333333,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:31:39Z,3.549,3.549,25.265333333333334,8.3,101,1.9633333333333334,0.49866666666666665,1.3033333333333335,8.586666666666666,307.6,270.8,NA,NA,NA,NA,NA,NA,994.0444444444445
149-GA-02-20,2019-06-12,2019-06-12T13:31:42Z,3.6223333333333336,3.6223333333333336,25.255333333333333,8.27,100.63333333333333,2.2573333333333334,0.48733333333333334,1.3733333333333333,8.58,307.8,270.8,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:31:45Z,3.689,3.689,25.243,8.246666666666666,100.3,1.7630000000000001,0.48633333333333334,1.52,8.58,308.03333333333336,270.8,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:31:48Z,4.500333333333334,4.500333333333334,25.216,8.216666666666667,99.9,1.7289999999999999,0.4703333333333333,2.11,8.573333333333334,308.3,270.8,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:31:51Z,4.579666666666666,4.579666666666666,25.185333333333332,8.066666666666666,98.06666666666666,1.806,0.44866666666666666,2.7866666666666666,8.566666666666666,308.6,270.7,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:31:54Z,4.630333333333334,4.630333333333334,25.156333333333333,7.756666666666667,94.16666666666667,1.8726666666666667,0.446,3.43,8.556666666666667,308.9,270.76666666666665,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:31:57Z,4.653,4.653,25.133666666666667,7.663333333333333,93.03333333333333,1.9013333333333333,0.45366666666666666,4.25,8.546666666666667,309.2,270.8,NA,NA,NA,NA,NA,NA,993.8666666666667
149-GA-02-20,2019-06-12,2019-06-12T13:32:00Z,4.680666666666666,4.680666666666666,25.121,7.583333333333333,92.03333333333333,1.94,0.4716666666666666,4.873333333333333,8.533333333333333,309.56666666666666,270.93333333333334,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:32:03Z,4.733,4.733,25.108666666666668,7.296666666666667,88.56666666666666,1.9383333333333335,0.455,5.123333333333333,8.513333333333334,310,271.2,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:32:06Z,4.792666666666666,4.792666666666666,25.081666666666667,6.943333333333333,84.2,1.93,0.449,5.466666666666667,8.4,310.5,271.7,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:32:09Z,4.859333333333334,4.859333333333334,25.042,6.343333333333334,76.9,1.873,0.444,5.653333333333333,8.266666666666666,311.1,272.3,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:32:12Z,4.92,4.92,24.979333333333333,5.8133333333333335,70.39999999999999,1.723,0.422,5.25,8.223333333333334,311.73333333333335,272.8666666666667,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:32:15Z,4.976666666666667,4.976666666666667,24.878333333333334,5.663333333333333,68.46666666666667,2.0100000000000002,0.4013333333333333,4.946666666666666,8.19,312.43333333333334,273.2,NA,NA,NA,NA,NA,NA,993.9555555555555
149-GA-02-20,2019-06-12,2019-06-12T13:32:18Z,5.032666666666667,5.032666666666667,24.765666666666664,5.473333333333334,66,1.7873333333333334,0.367,4.513333333333334,8.166666666666666,313.16666666666663,273.3666666666667,NA,NA,NA,NA,NA,NA,994
149-GA-02-20,2019-06-12,2019-06-12T13:32:21Z,5.076666666666666,5.076666666666666,24.668666666666667,4.983333333333333,60,1.6723333333333334,0.3463333333333333,4.066666666666666,8.04,314,273,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:32:24Z,5.121333333333333,5.121333333333333,24.560333333333332,4.576666666666667,55,1.673,0.314,3.5533333333333332,7.986666666666666,314.8666666666667,272.2,NA,NA,NA,NA,NA,NA,993.9111111111112
149-GA-02-20,2019-06-12,2019-06-12T13:32:27Z,5.165333333333334,5.165333333333334,24.487000000000002,3.99,47.86666666666667,1.685,0.292,3.14,7.95,315.7,271.1333333333333,NA,NA,NA,NA,NA,NA,993.8666666666667
