chlorophyll_RFU,depth_m,doSaturation_percent,ODO...local,doConcentration_mgpL,orp_mV,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,TSS.mg.L,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,depthDiff_m,verticalPositionDiff_m
0.68,13.082,NA,-0.7,NA,45.7,0.1,212.2,0.09,138,2.63,0,6.8,18.233,13.108,37.89946,-93.31567,258.4,2019-07-19,2019-07-19T12:43:45Z,092,1.2643576483396843,986,0.0389999999999997,0.03599999999999959
0.7,13.121,NA,-0.7,NA,46.6,0.1,213,0.17,138,2.56,0,6.8,18.217,13.144,37.89946,-93.31566,258.3,2019-07-19,2019-07-19T12:43:46Z,092,1.2681682090364725,986,0.07599999999999874,0.07499999999999929
0.67,13.197,NA,-0.7,NA,47.4,0.1,214.1,0.22,139,2.56,0,6.8,18.186,13.219,37.89946,-93.31566,258,2019-07-19,2019-07-19T12:43:47Z,092,1.2755171475231357,986,0.07600000000000051,0.09100000000000108
0.67,13.273,NA,-0.7,NA,48.1,0.1,214.9,0.14,140,2.66,0,6.8,18.155,13.31,37.89947,-93.31566,258,2019-07-19,2019-07-19T12:43:48Z,092,1.2828660860097987,986.1333333333333,0.05600000000000094,0.036999999999999034
0.67,13.329,NA,-0.7,NA,48.8,0.1,214.8,0.13,140,2.87,0,6.8,18.13,13.347,37.89947,-93.31565,258.1,2019-07-19,2019-07-19T12:43:49Z,092,1.2882416984213392,985.8666666666667,0.13399999999999856,0.19200000000000017
0.68,13.463,NA,-0.7,NA,49.4,0.1,213.9,0.16,139,2.98,0,6.8,18.088,13.539,37.89947,-93.31565,257.9,2019-07-19,2019-07-19T12:43:50Z,092,1.3012384322264563,986.1333333333333,0.16100000000000136,0.09800000000000075
0.68,13.624,NA,-0.7,NA,49.9,0.1,212.7,0.16,138,3.04,0,6.8,18.047,13.637,37.89947,-93.31565,257.9,2019-07-19,2019-07-19T12:43:51Z,092,1.3167528579205225,986,0.08499999999999908,0.10200000000000031
0.67,13.74,NA,-0.8,NA,51.4,0.1,211.9,0.11,138,2.99,0,6.8,17.928,13.736,37.89948,-93.31564,257.6,2019-07-19,2019-07-19T12:43:53Z,092,1.3280484485574306,986.1333333333333,0.05400000000000027,0.07099999999999973
0.69,13.794,NA,-0.8,NA,52,0.1,212.2,0.07,138,3.01,0,6.8,17.901,13.807,37.89948,-93.31564,257.4,2019-07-19,2019-07-19T12:43:54Z,092,1.333219923788786,986,0.05599999999999916,0.07899999999999885
0.68,13.9,NA,-0.8,NA,53.1,0.1,213.1,0.14,139,2.96,0,6.79,17.866,13.9,37.89948,-93.31564,257,2019-07-19,2019-07-19T12:43:56Z,092,1.3435628742514971,986.1333333333333,0.057000000000000384,0.12399999999999878
0.67,13.957,NA,-0.8,NA,53.7,0.1,213.2,0.17,139,3.09,0,6.79,17.834,14.024,37.89948,-93.31564,256.9,2019-07-19,2019-07-19T12:43:57Z,092,1.3490745781164943,986,0.18599999999999994,0.17900000000000027
0.7,14.143,NA,-0.8,NA,54.3,0.1,213,0.18,138,3.13,0,6.79,17.793,14.203,37.89949,-93.31564,256.8,2019-07-19,2019-07-19T12:43:58Z,092,1.3669706042460532,986,0.1609999999999996,0.1590000000000007
0.74,14.304,NA,-0.8,NA,55,0.1,213,0.18,138,3.02,0,6.79,17.698,14.362,37.89949,-93.31564,256.9,2019-07-19,2019-07-19T12:43:59Z,092,1.3825530756668483,986,0.08900000000000041,0.03599999999999959
0.72,14.393,NA,-0.8,NA,55.6,0.1,213.5,0.13,139,3.06,0,6.79,17.654,14.398,37.89949,-93.31564,256.5,2019-07-19,2019-07-19T12:44:00Z,092,1.39119488296135,986,0.03599999999999959,0.04100000000000037
0.69,14.45,NA,-0.8,NA,56.7,0.1,214.4,0.14,139,3.13,0,6.79,17.542,14.446,37.89949,-93.31562,257,2019-07-19,2019-07-19T12:44:02Z,092,1.3967065868263473,986,0.006000000000000227,0.04400000000000048
0.65,14.456,NA,-0.8,NA,57.2,0.1,214.5,0.13,139,3.1,0,6.79,17.517,14.49,37.89949,-93.31562,256.5,2019-07-19,2019-07-19T12:44:03Z,092,1.3973870440936311,986,0.12900000000000134,0.18900000000000006
0.69,14.585,NA,-0.8,NA,57.8,0.1,214.4,0.1,139,3.13,0,6.79,17.467,14.679,37.8995,-93.31562,256.4,2019-07-19,2019-07-19T12:44:04Z,092,1.4097713663581928,985.8666666666667,0.20099999999999874,0.13899999999999935
0.73,14.786,NA,-0.9,NA,58.3,0.1,214.2,0.13,139,3.25,0,6.79,17.414,14.818,37.8995,-93.31561,256.6,2019-07-19,2019-07-19T12:44:05Z,092,1.4293004899292323,986.1333333333333,0.1120000000000001,0.1280000000000001
0.73,14.898,NA,-0.9,NA,58.8,0.1,214.2,0.14,139,3.28,0,6.79,17.384,14.946,37.8995,-93.31561,256.6,2019-07-19,2019-07-19T12:44:06Z,092,1.4401878062057702,986,0.1070000000000011,0.07200000000000095
0.71,15.005,NA,-0.9,NA,59.5,0.1,214.6,0.16,139,3.14,0,6.79,17.349,15.018,37.8995,-93.31561,256.8,2019-07-19,2019-07-19T12:44:07Z,092,1.4504627109417527,985.8666666666667,0.049999999999998934,0.041999999999999815
0.69,15.049,NA,-0.9,NA,60.6,0.1,214.9,0.15,140,3.24,0,6.79,17.306,15.044,37.8995,-93.31561,256.9,2019-07-19,2019-07-19T12:44:09Z,092,1.4546815459989113,986,0.041999999999999815,0.13599999999999923
0.66,15.091,NA,-0.9,NA,61.1,0.1,215.3,0.15,140,3.33,0,6.79,17.292,15.18,37.8995,-93.31561,257.1,2019-07-19,2019-07-19T12:44:10Z,092,1.4588323353293413,986,0.19500000000000028,0.14400000000000013
0.68,15.286,NA,-0.9,NA,61.9,0.1,216,0.14,140,3.46,0,6.79,17.256,15.324,37.8995,-93.3156,257.2,2019-07-19,2019-07-19T12:44:11Z,092,1.4776810016330975,986,0.11100000000000065,0.16500000000000092
0.71,15.397,NA,-0.9,NA,62.4,0.1,216.1,0.14,140,3.46,0,6.79,17.225,15.489,37.8995,-93.3156,257.3,2019-07-19,2019-07-19T12:44:12Z,092,1.4884322264561785,986,0.16999999999999993,0.08399999999999963
0.68,15.567,NA,-0.9,NA,62.8,0.1,215.4,0.13,140,3.57,0,6.79,17.157,15.573,37.89951,-93.3156,257.4,2019-07-19,2019-07-19T12:44:13Z,092,1.504899292324442,986,0.08000000000000007,0.08399999999999963
0.68,15.647,NA,-0.9,NA,63.2,0.1,213.9,0.09,139,3.73,0,6.79,17.12,15.657,37.89951,-93.31559,257.6,2019-07-19,2019-07-19T12:44:14Z,092,1.5125204137180186,985.8666666666667,0.05599999999999916,0.04400000000000048
0.69,15.661,NA,-0.9,NA,64.2,0.1,211.6,0.12,138,3.79,0,6.78,17.071,15.653,37.89951,-93.31559,257.5,2019-07-19,2019-07-19T12:44:16Z,092,1.513949373979314,986,0.05900000000000105,0.10999999999999943
0.69,15.72,NA,-0.9,NA,64.6,0.1,211.4,0.15,137,3.88,0,6.78,17.059,15.763,37.89951,-93.31559,257.5,2019-07-19,2019-07-19T12:44:17Z,092,1.5195971692977681,986,0.08799999999999919,0.09399999999999942
0.7,15.808,NA,-0.9,NA,65,0.1,210.6,0.14,137,3.98,0,6.78,17.044,15.857,37.89951,-93.31559,257.2,2019-07-19,2019-07-19T12:44:18Z,092,1.52823897659227,985.8666666666667,0.1460000000000008,0.14700000000000202
0.7,15.954,NA,-1,NA,65.4,0.1,209.8,0.1,136,4.26,0,6.78,17.015,16.004,37.89951,-93.31559,257.1,2019-07-19,2019-07-19T12:44:19Z,092,1.5423244420250408,986.1333333333333,0.1319999999999979,0.11799999999999855
0.7,16.086,NA,-1,NA,66,0.1,208.2,0.17,135,4.19,0,6.78,16.969,16.122,37.89951,-93.31559,257.1,2019-07-19,2019-07-19T12:44:20Z,092,1.5550489929232445,986,0.08800000000000097,0.09299999999999997
0.7,16.174,NA,-1,NA,66.6,0.1,207.9,0.18,135,3.89,0,6.77,16.953,16.215,37.89952,-93.31558,257.1,2019-07-19,2019-07-19T12:44:21Z,092,1.563622754491018,986,0.11899999999999977,0.1479999999999997
0.69,16.293,NA,-1,NA,67,0.1,209,0.15,136,3.78,0,6.77,16.952,16.363,37.89952,-93.31558,256.9,2019-07-19,2019-07-19T12:44:22Z,092,1.5751224823081111,986,0.17999999999999972,0.15399999999999991
0.69,16.473,NA,-1,NA,67.7,0.1,211.9,0.17,138,3.58,0,6.77,16.918,16.517,37.89952,-93.31558,256.8,2019-07-19,2019-07-19T12:44:23Z,092,1.5924741426238431,985.8666666666667,0.13000000000000256,0.15200000000000102
0.68,16.603,NA,-1,NA,68.2,0.1,214.3,0.15,139,3.57,0,6.77,16.885,16.669,37.89952,-93.31558,256.6,2019-07-19,2019-07-19T12:44:24Z,092,1.60506260206859,986.2666666666668,0.09199999999999875,0.038000000000000256
0.69,16.695,NA,-1,NA,68.7,0.1,215.6,0.11,140,3.6,0,6.77,16.862,16.707,37.89952,-93.31558,256.1,2019-07-19,2019-07-19T12:44:25Z,092,1.6139765922700056,986,0.10200000000000031,0.14999999999999858
0.68,16.797,NA,-1,NA,69,0.1,215.5,0.14,140,3.68,0,6.77,16.844,16.857,37.89952,-93.31558,256.1,2019-07-19,2019-07-19T12:44:26Z,092,1.6238432226456179,986.1333333333333,0.125,0.11899999999999977
0.7,16.922,NA,-1,NA,69.3,0.1,213.5,0.13,139,4,0,6.77,16.817,16.976,37.89952,-93.31558,256,2019-07-19,2019-07-19T12:44:27Z,092,1.6359553620032663,986.1333333333333,0.14300000000000068,0.14199999999999946
0.72,17.065,NA,-1,NA,69.8,0.1,210.1,0.13,137,4.25,0,6.77,16.781,17.118,37.89953,-93.31558,255.8,2019-07-19,2019-07-19T12:44:28Z,092,1.6497686445291238,986,0.14699999999999847,0.18200000000000216
0.71,17.291,NA,-1,NA,70.7,0.1,209.8,0.13,136,4.26,0,6.77,16.727,17.273,37.89953,-93.31558,255.5,2019-07-19,2019-07-19T12:44:30Z,092,1.6716113228089275,986.1333333333333,0.09600000000000009,0.1819999999999986
0.72,17.387,NA,-1,NA,71.1,0.1,209.9,0.08,136,4.21,0,6.77,16.705,17.455,37.89953,-93.31558,255.5,2019-07-19,2019-07-19T12:44:31Z,092,1.6810016330974415,986.1333333333333,0.09799999999999898,0.05800000000000338
0.72,17.485,NA,-1,NA,71.6,0.1,210,0.08,137,4.28,0,6.77,16.679,17.513,37.89954,-93.31558,255.3,2019-07-19,2019-07-19T12:44:32Z,092,1.6903919433859553,986,0.1479999999999997,0.18299999999999983
0.67,17.633,NA,-1,NA,72,0.1,210.7,0.13,137,4.2,0,6.77,16.66,17.696,37.89954,-93.31558,255.3,2019-07-19,2019-07-19T12:44:33Z,092,1.7047495917256397,985.8666666666667,0.15200000000000102,0.1839999999999975
0.62,17.785,NA,-1,NA,72.4,0.1,210.6,0.2,137,4.3,0,6.77,16.626,17.88,37.89954,-93.31557,255.5,2019-07-19,2019-07-19T12:44:34Z,092,1.7193794229722374,986.1333333333333,0.18299999999999983,0.12199999999999989
0.64,17.968,NA,-1,NA,72.7,0.1,208.4,0.21,135,4.57,0,6.77,16.568,18.002,37.89954,-93.31557,255.6,2019-07-19,2019-07-19T12:44:35Z,092,1.7371393576483398,986.1333333333333,0.12399999999999878,0.12700000000000244
0.66,18.092,NA,-1,NA,73.2,0.1,206.6,0.23,134,4.66,0,6.76,16.532,18.129,37.89954,-93.31557,255.2,2019-07-19,2019-07-19T12:44:36Z,092,1.7491834512792597,986,0.09299999999999997,0.05999999999999872
0.68,18.185,NA,-1,NA,73.7,0.1,206.7,0.24,134,4.5,0,6.76,16.516,18.189,37.89954,-93.31557,255,2019-07-19,2019-07-19T12:44:37Z,092,1.758097441480675,986,0.07700000000000173,0.14199999999999946
0.69,18.262,NA,-1,NA,74.2,0.1,209.2,0.24,136,4.26,0,6.76,16.499,18.331,37.89955,-93.31557,254.9,2019-07-19,2019-07-19T12:44:38Z,092,1.7655824714207948,986,0.21799999999999997,0.24099999999999966
0.66,18.48,NA,-1,NA,74.7,0.1,214.6,0.18,140,4.08,0,6.76,16.445,18.572,37.89955,-93.31557,255.1,2019-07-19,2019-07-19T12:44:39Z,092,1.7866766467065869,986,0.16000000000000014,0.0710000000000015
0.67,18.64,NA,-1,NA,75.4,0.1,220,0.13,143,3.88,0,6.76,16.413,18.643,37.89955,-93.31557,255.1,2019-07-19,2019-07-19T12:44:40Z,092,1.8021910724006531,986.1333333333333,0.07600000000000051,0.14000000000000057
0.64,18.716,NA,-1,NA,75.8,0.11,221.8,0.13,144,3.75,0,6.76,16.388,18.783,37.89955,-93.31557,255.2,2019-07-19,2019-07-19T12:44:41Z,092,1.8095400108873163,986,0.125,0.07499999999999929
0.59,18.841,NA,-1.1,NA,76.4,0.11,224,0.16,146,3.67,0,6.76,16.344,18.858,37.89955,-93.31557,255.2,2019-07-19,2019-07-19T12:44:42Z,092,1.8215841045182362,986,0.10200000000000031,0.0990000000000002
0.61,18.943,NA,-1.1,NA,76.8,0.11,224.7,0.16,146,3.74,0,6.76,16.306,18.957,37.89955,-93.31557,255.2,2019-07-19,2019-07-19T12:44:43Z,092,1.831518780620577,986,0.03500000000000014,0.03200000000000003
0.62,18.978,NA,-1.1,NA,77.2,0.11,225.4,0.12,147,3.71,0,6.77,16.285,18.989,37.89956,-93.31557,255,2019-07-19,2019-07-19T12:44:44Z,092,1.8348530212302667,986.1333333333333,0.04099999999999682,0.04299999999999926
0.62,19.019,NA,-1.1,NA,77.7,0.11,225.8,0.14,147,3.64,0,6.77,16.264,19.032,37.89956,-93.31557,255,2019-07-19,2019-07-19T12:44:45Z,092,1.8387996733805116,986.1333333333333,0.05700000000000216,0.08500000000000085
0.59,19.128,NA,-1.1,NA,78.5,0.11,227.5,0.13,148,3.71,0,6.78,16.2,19.104,37.89956,-93.31557,254,2019-07-19,2019-07-19T12:44:47Z,092,1.849414806750136,985.8666666666667,0.07400000000000162,0.16600000000000037
0.58,19.202,NA,-1.1,NA,78.9,0.11,228.3,0.12,148,3.7,0,6.78,16.18,19.27,37.89957,-93.31557,254.1,2019-07-19,2019-07-19T12:44:48Z,092,1.8566276537833424,986.1333333333333,0.08999999999999986,0.036000000000001364
0.59,19.292,NA,-1.1,NA,79.3,0.11,228.4,0.14,148,3.69,0,6.78,16.161,19.306,37.89957,-93.31557,254,2019-07-19,2019-07-19T12:44:49Z,092,1.8652694610778442,986.1333333333333,0.125,0.1769999999999996
0.61,19.417,NA,-1.1,NA,79.6,0.11,227.8,0.16,148,3.87,0,6.78,16.135,19.483,37.89957,-93.31557,253.9,2019-07-19,2019-07-19T12:44:50Z,092,1.8773816004354926,986.1333333333333,0.16799999999999926,0.14999999999999858
0.66,19.585,NA,-1.1,NA,79.9,0.11,227.4,0.16,148,3.99,0,6.78,16.103,19.633,37.89957,-93.31557,253.7,2019-07-19,2019-07-19T12:44:51Z,092,1.8935764833968427,986.1333333333333,0.10899999999999821,0.0990000000000002
0.66,19.694,NA,-1.1,NA,80.3,0.11,227.5,0.15,148,3.9,0,6.78,16.078,19.732,37.89958,-93.31557,253.8,2019-07-19,2019-07-19T12:44:52Z,092,1.9042596624931953,986,0.0920000000000023,0.09799999999999898
0.6,19.848,NA,-1.1,NA,81.1,0.11,227.2,0.14,148,4.05,0,6.78,16.044,19.847,37.89958,-93.31557,254.2,2019-07-19,2019-07-19T12:44:54Z,092,1.9190936309199782,986,0.04299999999999926,0.12099999999999866
0.61,19.891,NA,-1.1,NA,81.5,0.11,227.6,0.15,148,3.99,0,6.78,16.018,19.968,37.89958,-93.31557,253.9,2019-07-19,2019-07-19T12:44:55Z,092,1.92317637452368,986.1333333333333,0.14800000000000324,0.09600000000000009
0.59,20.039,NA,-1.1,NA,82.2,0.11,229.1,0.2,149,3.66,0,6.78,15.972,20.064,37.89958,-93.31556,253.7,2019-07-19,2019-07-19T12:44:56Z,092,1.9375340228633642,986,0.11999999999999744,0.1479999999999997
0.58,20.159,NA,-1.1,NA,82.6,0.11,232.9,0.24,151,3.44,0,6.78,15.948,20.212,37.89958,-93.31556,253.8,2019-07-19,2019-07-19T12:44:57Z,092,1.949169842133914,986,0.10699999999999932,0.10000000000000142
0.58,20.266,NA,-1.1,NA,82.9,0.11,235.6,0.22,153,3.54,0,6.79,15.929,20.312,37.89958,-93.31556,253.7,2019-07-19,2019-07-19T12:44:58Z,092,1.9595808383233533,986.1333333333333,0.1410000000000018,0.14499999999999957
0.59,20.407,NA,-1.1,NA,83.3,0.11,237.2,0.18,154,3.57,0,6.79,15.902,20.457,37.89958,-93.31556,253.8,2019-07-19,2019-07-19T12:44:59Z,092,1.9731899836690256,986.1333333333333,0.1670000000000016,0.17800000000000082
0.59,20.574,NA,-1.1,NA,83.6,0.11,238.2,0.19,155,3.63,0,6.79,15.868,20.635,37.89958,-93.31556,253.9,2019-07-19,2019-07-19T12:45:00Z,092,1.9893168209036471,986.1333333333333,0.13799999999999812,0.11899999999999977
0.57,20.712,NA,-1.1,NA,83.8,0.11,238.6,0.17,155,3.85,0,6.79,15.846,20.754,37.89958,-93.31556,254,2019-07-19,2019-07-19T12:45:01Z,092,2.0027218290691344,986,0.13599999999999923,0.16300000000000026
0.55,20.848,NA,-1.1,NA,84.2,0.11,237.8,0.19,155,3.88,0,6.8,15.794,20.917,37.89958,-93.31556,254.2,2019-07-19,2019-07-19T12:45:02Z,092,2.015854654327708,986.1333333333333,0.1980000000000004,0.18900000000000006
0.57,21.046,NA,-1.1,NA,84.6,0.11,236.7,0.18,154,3.83,0,6.8,15.757,21.106,37.89959,-93.31556,254.3,2019-07-19,2019-07-19T12:45:03Z,092,2.0350435492651062,986.1333333333333,0.16199999999999903,0.16699999999999804
0.55,21.208,NA,-1.1,NA,85,0.11,236.8,0.13,154,3.73,0,6.8,15.731,21.273,37.89959,-93.31556,254.5,2019-07-19,2019-07-19T12:45:04Z,092,2.050694066412629,986,0.14700000000000202,0.11799999999999855
0.54,21.355,NA,-1.1,NA,85.4,0.11,238.1,0.15,155,3.71,0,6.8,15.703,21.391,37.89959,-93.31556,254.5,2019-07-19,2019-07-19T12:45:05Z,092,2.064915623298857,986,0.12399999999999878,0.1280000000000001
0.54,21.479,NA,-1.1,NA,85.9,0.11,241.2,0.16,157,3.61,0,6.8,15.634,21.519,37.89959,-93.31556,254.6,2019-07-19,2019-07-19T12:45:06Z,092,2.076959716929777,986,0.1180000000000021,0.1390000000000029
0.5,21.597,NA,-1.1,NA,86.4,0.12,243.7,0.13,158,3.6,0,6.8,15.561,21.658,37.89959,-93.31556,253.9,2019-07-19,2019-07-19T12:45:07Z,092,2.0883913990201415,986,0.10799999999999699,0.07399999999999807
0.52,21.705,NA,-1.1,NA,86.7,0.12,245.6,0.07,160,3.72,0,6.8,15.514,21.732,37.89959,-93.31556,254,2019-07-19,2019-07-19T12:45:08Z,092,2.098802395209581,986,0.12300000000000111,0.14300000000000068
0.55,21.828,NA,-1.1,NA,86.9,0.12,246.7,0.14,160,3.92,0,6.8,15.471,21.875,37.89959,-93.31556,253.9,2019-07-19,2019-07-19T12:45:09Z,092,2.110710397387044,986,0.1479999999999997,0.15399999999999991
0.54,21.976,NA,-1.1,NA,87.1,0.12,247,0.16,161,4.62,0,6.8,15.442,22.029,37.89959,-93.31556,254.1,2019-07-19,2019-07-19T12:45:10Z,092,2.1250680457267284,985.8666666666667,0.11400000000000077,0.10600000000000165
0.54,22.09,NA,-1.2,NA,87.2,0.12,247.1,0.12,161,5.18,0,6.8,15.413,22.135,37.8996,-93.31557,253.8,2019-07-19,2019-07-19T12:45:11Z,092,2.136159499183451,986,0.12199999999999989,0.12099999999999866
0.57,22.212,NA,-1.2,NA,87.1,0.12,247.8,0.14,161,5.63,0,6.8,15.386,22.256,37.8996,-93.31557,254,2019-07-19,2019-07-19T12:45:12Z,092,2.1478633641807297,986.1333333333333,0.11200000000000188,0.1269999999999989
0.55,22.324,NA,-1.2,NA,86.7,0.12,248.8,0.16,162,5.79,0,6.8,15.35,22.383,37.89959,-93.31557,254.3,2019-07-19,2019-07-19T12:45:13Z,092,2.1587506804572674,986,0.14599999999999724,0.11200000000000188
0.52,22.47,NA,-1.2,NA,86.3,0.12,250.6,0.22,163,5.6,0,6.81,15.32,22.495,37.89959,-93.31557,254.5,2019-07-19,2019-07-19T12:45:14Z,092,2.1729041916167664,986.1333333333333,0.12400000000000233,0.16900000000000048
0.53,22.594,NA,-1.2,NA,86.1,0.12,252.3,0.18,164,5.38,0,6.81,15.29,22.664,37.89959,-93.31557,254.7,2019-07-19,2019-07-19T12:45:15Z,092,2.1849482852476863,986.1333333333333,0.1269999999999989,0.12099999999999866
0.55,22.721,NA,-1.2,NA,85.9,0.12,253.9,0.13,165,5.55,0,6.81,15.262,22.785,37.89959,-93.31557,255.4,2019-07-19,2019-07-19T12:45:16Z,092,2.1971965160587916,986,0.16999999999999815,0.13100000000000023
0.56,22.891,NA,-1.2,NA,85.8,0.12,254.9,0.15,166,5.83,0,6.81,15.243,22.916,37.89959,-93.31557,255.1,2019-07-19,2019-07-19T12:45:17Z,092,2.2135955362003266,986,0.09300000000000352,0.10299999999999798
0.56,22.984,NA,-1.2,NA,85.6,0.12,255.4,0.16,166,6,0,6.81,15.224,23.019,37.89959,-93.31557,255.2,2019-07-19,2019-07-19T12:45:18Z,092,2.22257757212847,986.1333333333333,0.07199999999999918,0.06500000000000128
0.49,23.056,NA,-1.2,NA,85.4,0.12,255.5,0.15,166,6.05,0,6.81,15.215,23.084,37.8996,-93.31557,255,2019-07-19,2019-07-19T12:45:19Z,092,2.2295862819814913,986.1333333333333,0.17299999999999827,0.20200000000000173
0.46,23.229,NA,-1.2,NA,84.9,0.12,255.5,0.15,166,6.04,0,6.81,15.19,23.286,37.8996,-93.31557,255.2,2019-07-19,2019-07-19T12:45:20Z,092,2.24625748502994,986.2666666666668,0.10699999999999932,0.1280000000000001
0.49,23.336,NA,-1.2,NA,84.2,0.12,255.8,0.19,166,6.12,0,6.81,15.159,23.414,37.8996,-93.31557,254.7,2019-07-19,2019-07-19T12:45:21Z,092,2.2566684812193794,986.2666666666668,0.1720000000000006,0.11899999999999977
0.51,23.508,NA,-1.2,NA,80.9,0.12,256.4,0.24,167,6.1,0,6.81,15.098,23.533,37.8996,-93.31557,254.9,2019-07-19,2019-07-19T12:45:22Z,092,2.2733396842678277,986,0.10500000000000043,0.1609999999999978
0.52,23.613,NA,-1.2,NA,70.7,0.12,258.3,0.21,168,5.78,0,6.81,15.037,23.694,37.8996,-93.31557,255.1,2019-07-19,2019-07-19T12:45:23Z,092,2.2835465432770823,986.1333333333333,0.16199999999999903,0.08999999999999986
0.53,23.775,NA,-1.2,NA,66.6,0.12,259.7,0.17,169,5.14,0,6.81,14.94,23.784,37.8996,-93.31557,254.9,2019-07-19,2019-07-19T12:45:24Z,092,2.2992651061513336,986,0.04400000000000048,0.04800000000000182
0.53,23.819,NA,-1.2,NA,65.6,0.12,261.5,0.14,170,4.68,0,6.81,14.876,23.832,37.8996,-93.31557,255.1,2019-07-19,2019-07-19T12:45:25Z,092,2.303483941208492,986.1333333333333,0.07700000000000173,0.10899999999999821
0.5,23.955,NA,-1.3,NA,62.9,0.13,266.4,0.21,173,4.36,0,6.81,14.809,23.959,37.8996,-93.31558,255.4,2019-07-19,2019-07-19T12:45:27Z,092,2.3166848121937944,986.1333333333333,0.08400000000000318,0.10000000000000142
0.52,24.039,NA,-1.3,NA,60,0.13,267.5,0.21,174,4.18,0,6.81,14.777,24.059,37.89961,-93.31558,256,2019-07-19,2019-07-19T12:45:28Z,092,2.3248502994011973,986.1333333333333,0.08899999999999864,0.11100000000000065
0.52,24.128,NA,-1.3,NA,55.9,0.13,268,0.19,174,3.78,0,6.82,14.744,24.17,37.89961,-93.31558,256,2019-07-19,2019-07-19T12:45:29Z,092,2.333424060968971,986.1333333333333,0.10800000000000054,0.08199999999999719
0.55,24.236,NA,-1.3,NA,52.1,0.13,267.9,0.18,174,3.63,0,6.82,14.711,24.252,37.89961,-93.31558,256.2,2019-07-19,2019-07-19T12:45:30Z,092,2.3439031028851387,986.1333333333333,0.04400000000000048,0.08999999999999986
0.55,24.364,NA,-1.3,NA,45.6,0.13,268.2,0.17,174,3.48,0,6.82,14.649,24.365,37.89961,-93.31558,256.6,2019-07-19,2019-07-19T12:45:32Z,092,2.356287425149701,986,0.10500000000000043,0.1750000000000007
0.56,24.469,NA,-1.3,NA,43,0.13,269.2,0.16,175,3.37,0,6.82,14.62,24.54,37.89961,-93.31558,256.7,2019-07-19,2019-07-19T12:45:33Z,092,2.366494284158955,986,0.13299999999999912,0.120000000000001
0.54,24.602,NA,-1.3,NA,41.2,0.13,270.9,0.17,176,3.25,0,6.82,14.599,24.66,37.89961,-93.31558,256.8,2019-07-19,2019-07-19T12:45:34Z,092,2.379354926510615,986.1333333333333,0.14999999999999858,0.12199999999999989
0.52,24.752,NA,-1.3,NA,37.7,0.13,272.5,0.21,177,3.21,0,6.83,14.559,24.782,37.89962,-93.31558,256.7,2019-07-19,2019-07-19T12:45:35Z,092,2.3938486663037564,986,0.11700000000000088,0.12600000000000122
0.55,24.869,NA,-1.3,NA,34.5,0.13,273.7,0.23,178,3.39,0,6.83,14.52,24.908,37.89962,-93.31558,256.5,2019-07-19,2019-07-19T12:45:36Z,092,2.405144256940664,986.2666666666668,0.125,0.10299999999999798
0.57,24.994,NA,-1.3,NA,31,0.13,273,0.2,177,3.63,0,6.82,14.469,25.011,37.89962,-93.31558,256.6,2019-07-19,2019-07-19T12:45:37Z,092,2.4172563962983125,986.2666666666668,0.06099999999999994,0.10699999999999932
0.6,25.055,NA,-1.3,NA,28.5,0.13,271.4,0.22,176,3.81,0,6.82,14.435,25.118,37.89962,-93.31558,255.8,2019-07-19,2019-07-19T12:45:38Z,092,2.4232444202504086,986.1333333333333,0.1410000000000018,0.09100000000000108
0.65,25.196,NA,-1.3,NA,25.1,0.13,270.7,0.23,176,3.95,0,6.82,14.409,25.209,37.89962,-93.31558,256,2019-07-19,2019-07-19T12:45:39Z,092,2.436921611322809,986.1333333333333,0.047999999999998266,0.08899999999999864
0.67,25.244,NA,-1.3,NA,22,0.13,272.5,0.2,177,4.16,0,6.81,14.391,25.298,37.89963,-93.31558,255.7,2019-07-19,2019-07-19T12:45:40Z,092,2.4415487207403377,986.1333333333333,0.14000000000000057,0.10900000000000176
0.68,25.384,NA,-1.3,NA,18.9,0.13,277.1,0.25,180,4.25,0,6.8,14.359,25.407,37.89963,-93.31558,255.8,2019-07-19,2019-07-19T12:45:41Z,092,2.455021774632553,986,0.12399999999999878,0.16799999999999926
0.68,25.508,NA,-1.3,NA,16.1,0.13,280.2,0.2,182,4.18,0,6.8,14.329,25.575,37.89963,-93.31558,255.7,2019-07-19,2019-07-19T12:45:42Z,092,2.467065868263473,986,0.13100000000000023,0.08099999999999952
0.71,25.639,NA,-1.3,NA,13.7,0.13,281.4,0.17,183,4.29,0,6.8,14.306,25.656,37.89963,-93.31558,255.6,2019-07-19,2019-07-19T12:45:43Z,092,2.4797223734349485,986,0.036999999999999034,0.053000000000000824
0.73,25.676,NA,-1.3,NA,12.3,0.13,281.8,0.23,183,4.37,0,6.81,14.303,25.709,37.89963,-93.31558,255.7,2019-07-19,2019-07-19T12:45:44Z,092,2.48339684267828,986.1333333333333,0.06300000000000239,0.0519999999999996
