MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-18-40,2019-05-29,2019-05-29T15:22:53Z,0.006,0.006,25.184,11.02,133.8,5.101,0.559,13.04,6.66,273.4,249.3,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:00Z,0.815,0.815,25.611,12.09,148,2.468,0.752,10.94,7.2,272.8,248.5,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:01Z,0.856,0.856,24.506,11.88,145.5,2.504,0.759,10.74,7.21,272.9,248.1,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:03Z,0.922,0.922,24.099,12.17,145.4,2.543,0.763,10.24,7.22,273,247.3,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:04Z,0.995,0.995,24.038,12.08,143.7,2.408,0.757,10.43,7.22,273.1,246.9,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:05Z,1.055,1.055,23.974,11.61,138,2.264,0.746,10.62,7.22,273.2,246.5,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:06Z,1.1,1.1,23.942,11.4,135.4,2.221,0.732,10.79,7.22,273.3,245.8,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:07Z,1.136,1.136,23.935,11.09,131.6,1.606,0.691,11.05,7.22,273.4,245.1,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:08Z,1.195,1.195,23.872,10.96,130,1.441,0.646,11.26,7.21,273.5,244.5,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:09Z,1.234,1.234,23.851,10.83,128.4,1.838,0.607,11.48,7.21,273.7,243.8,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:10Z,1.264,1.264,23.838,10.69,126.7,1.878,0.569,11.66,7.21,273.8,243.2,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:11Z,1.288,1.288,23.828,10.6,125.6,1.878,0.53,11.88,7.2,273.9,242.5,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:12Z,1.311,1.311,23.805,10.17,120.4,1.841,0.49,12.15,7.2,274.1,241.9,NA,NA,NA,NA,NA,NA,987.8666666666667
149-18-40,2019-05-29,2019-05-29T15:23:13Z,1.331,1.331,23.781,10.04,118.9,1.791,0.454,12.41,7.2,274.3,241.4,NA,NA,NA,NA,NA,NA,987.8666666666667
