MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-GG-03-10,2019-05-29,2019-05-29T11:31:30Z,0.003,0.003,24.397,8.04,96.2,0.128,0.577,11.23,6.97,301.2,4.5,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:42Z,0.924,0.924,24.681,10.66,128.3,4.597,0.826,9.76,8.67,231,229.6,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:43Z,1.248,1.248,24.722,10.72,129.1,4.582,0.856,9.5,8.67,230.7,229.6,NA,NA,NA,NA,NA,NA,987.4666666666667
149-GG-03-10,2019-05-29,2019-05-29T11:31:44Z,1.334,1.334,24.764,10.75,129.5,4.584,0.876,9.23,8.67,230.4,229.6,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:45Z,1.468,1.468,24.749,10.76,129.7,4.567,0.898,8.81,8.67,230.2,229.5,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-10,2019-05-29,2019-05-29T11:31:46Z,1.565,1.565,24.679,10.76,129.6,4.551,0.906,7.25,8.55,230,229.5,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:47Z,1.661,1.661,23.551,10.74,129.2,3.954,0.916,7.31,8.48,229.8,229.4,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:48Z,1.723,1.723,23.42,10.91,129,3.166,0.917,7.37,8.45,229.7,229.4,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:49Z,1.753,1.753,23.405,10.59,124.2,3.943,0.904,7.43,8.41,229.5,229.5,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:51Z,1.792,1.792,23.27,10.17,119.3,3.128,0.881,7.59,8.37,229.3,229.7,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:52Z,1.846,1.846,23.218,10.11,118.5,3.046,0.855,7.67,8.35,229.2,229.8,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:53Z,1.906,1.906,23.189,10,117.1,2.957,0.82,7.78,8.33,229.1,230,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:54Z,1.975,1.975,23.146,9.53,111.6,2.897,0.776,7.87,8.31,229.1,230.2,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:31:55Z,2.866,2.866,23.059,9.34,109.2,1.636,0.716,8.02,8.2,229.1,230.5,NA,NA,NA,NA,NA,NA,987.4666666666667
149-GG-03-10,2019-05-29,2019-05-29T11:31:56Z,3.035,3.035,22.962,9.15,106.8,1.838,0.676,8.18,8.18,229.1,230.9,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-10,2019-05-29,2019-05-29T11:31:59Z,2.99,2.99,22.715,8.84,102.7,1.48,0.524,8.66,8.12,228.7,232.2,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:32:00Z,3.096,3.096,22.658,8.48,98.3,1.532,0.475,8.84,8.1,228.6,232.7,NA,NA,NA,NA,NA,NA,987.4666666666667
149-GG-03-10,2019-05-29,2019-05-29T11:32:01Z,3.183,3.183,22.604,8.34,96.6,1.578,0.424,8.95,8.09,228.6,233.1,NA,NA,NA,NA,NA,NA,987.4666666666667
149-GG-03-10,2019-05-29,2019-05-29T11:32:02Z,3.258,3.258,22.563,8.22,95.1,1.58,0.381,9.09,8.08,228.6,233.5,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:32:03Z,3.332,3.332,22.516,8.12,93.9,1.573,0.341,9.18,8.07,228.6,233.8,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:32:04Z,3.378,3.378,22.422,8.09,93.4,1.58,0.303,9.32,8.06,228.6,234.1,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:32:05Z,3.423,3.423,22.343,8.03,92.6,1.571,0.269,9.45,8.05,228.7,234.3,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:32:06Z,3.482,3.482,22.24,7.98,91.8,1.566,0.239,9.58,8.05,228.8,234.5,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:32:07Z,3.553,3.553,22.15,7.64,87.7,1.535,0.214,9.74,8.04,229,234.6,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-10,2019-05-29,2019-05-29T11:32:08Z,3.615,3.615,22.045,7.5,86,1.496,0.193,9.89,7.94,229.1,234.6,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-10,2019-05-29,2019-05-29T11:32:09Z,3.674,3.674,21.958,7.31,83.7,1.447,0.167,10.15,7.92,229.2,234.6,NA,NA,NA,NA,NA,NA,987.3333333333334
