MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-08-10,2019-08-28,2019-08-28T11:37:10Z,0.032,0.032,27.621,4.27,54.3,0.732,0.169,0.75,7.34,201.4,266.2,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:14Z,0.128,0.128,27.583,4.17,52.9,0.709,0.175,0.63,7.33,201,265.9,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:15Z,0.179,0.179,27.554,4.14,52.5,0.764,0.219,0.58,7.33,201,265.9,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:16Z,0.211,0.211,27.542,4.1,52,0.783,0.322,0.61,7.33,200.9,265.8,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:17Z,0.266,0.266,27.506,4.07,51.6,0.823,0.302,0.72,7.33,200.9,265.6,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:18Z,0.361,0.361,27.457,4.05,51.2,0.887,0.233,0.76,7.32,200.9,265.2,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:19Z,0.414,0.414,27.433,4.02,50.8,0.914,0.265,0.78,7.32,200.9,265.1,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:20Z,0.471,0.471,27.413,3.99,50.4,0.998,0.233,0.86,7.32,200.8,265,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:21Z,0.521,0.521,27.397,3.96,50.1,0.996,0.221,0.95,7.32,200.7,264.9,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:22Z,0.59,0.59,27.38,3.94,49.8,0.98,0.276,0.93,7.31,200.6,264.8,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:23Z,0.661,0.661,27.363,3.9,49.3,0.993,0.258,0.91,7.31,200.4,264.7,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:24Z,0.751,0.751,27.353,3.88,49,1.051,0.24,0.93,7.31,200.1,264.6,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:25Z,0.801,0.801,27.35,3.85,48.6,1.082,0.26,0.75,7.31,199.9,264.6,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:26Z,0.851,0.851,27.336,3.82,48.3,1.041,0.238,0.9,7.31,199.7,264.5,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:27Z,0.943,0.943,27.298,3.8,48,1.079,0.23,0.99,7.31,199.5,264.3,NA,NA,NA,NA,NA,NA,1000.5333333333333
149-08-10,2019-08-28,2019-08-28T11:37:28Z,1.008,1.008,27.272,3.77,47.6,1.132,0.233,0.86,7.31,199.4,264.2,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:29Z,1.102,1.102,27.267,3.75,47.4,1.112,0.254,0.87,7.31,199.4,264.1,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:30Z,1.148,1.148,27.256,3.73,47.1,1.12,0.237,0.88,7.31,199.4,264,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:31Z,1.252,1.252,27.226,3.7,46.6,1.139,0.228,0.96,7.3,199.6,263.9,NA,NA,NA,NA,NA,NA,1000.4
149-08-10,2019-08-28,2019-08-28T11:37:32Z,1.312,1.312,27.209,3.67,46.3,1.145,0.24,0.93,7.3,199.6,263.9,NA,NA,NA,NA,NA,NA,1000.4
