MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-45-50,2019-07-29,2019-07-29T12:47:21Z,0,0,27.941,6.49,82.9,1.993,0.57,6.06,7.79,153.8,259.6,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:27Z,0.076,0.076,27.904,6.46,82.5,1.998,0.525,6.07,7.76,154.2,259.4,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:28Z,0.101,0.101,27.899,6.46,82.4,1.943,0.511,5.91,7.75,154.4,259.4,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:29Z,0.125,0.125,27.898,6.46,82.4,1.968,0.52,5.98,7.75,154.6,259.5,NA,NA,NA,NA,NA,NA,994.5333333333333
149-45-50,2019-07-29,2019-07-29T12:47:30Z,0.193,0.193,27.897,6.45,82.4,1.964,0.524,6,7.75,154.6,259.5,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:35Z,0.281,0.281,27.905,6.45,82.2,1.969,0.51,6.01,7.74,154.8,259.5,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-50,2019-07-29,2019-07-29T12:47:36Z,0.307,0.307,27.913,6.44,82.2,1.974,0.53,5.86,7.74,154.9,259.5,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:37Z,0.354,0.354,27.922,6.45,82.3,1.971,0.511,6.04,7.74,154.7,259.6,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:38Z,0.431,0.431,27.931,6.45,82.3,1.983,0.533,6.02,7.74,154.7,259.6,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:39Z,0.473,0.473,27.923,6.44,82.3,1.975,0.601,6.11,7.73,154.7,259.6,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:40Z,0.537,0.537,27.888,6.44,82.2,1.924,0.569,6.09,7.73,154.9,259.5,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:41Z,0.604,0.604,27.838,6.44,82.1,1.764,0.462,6.11,7.73,155,259.4,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:42Z,0.645,0.645,27.644,6.42,81.7,1.582,0.424,6.4,7.72,155.1,259.2,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-50,2019-07-29,2019-07-29T12:47:43Z,0.676,0.676,27.45,6.41,81.2,1.479,0.445,7.06,7.72,155.3,258.8,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:44Z,0.711,0.711,27.202,6.39,80.7,1.443,0.401,8.06,7.7,155.3,258.6,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:45Z,0.753,0.753,27.18,6.34,79.8,1.491,0.405,7.97,7.68,155.4,258,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:46Z,0.786,0.786,27.254,6.26,78.9,1.491,0.424,7.76,7.67,155.4,257.7,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:47Z,0.831,0.831,27.27,6.15,77.6,1.499,0.384,7.54,7.66,155.3,257.8,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:50Z,0.873,0.873,27.291,5.92,74.8,1.55,0.458,7.61,7.64,155.2,257.3,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:51Z,0.898,0.898,27.235,5.87,74,1.463,0.426,7.86,7.63,155.2,257,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-50,2019-07-29,2019-07-29T12:47:55Z,0.972,0.972,27.144,5.66,71.3,1.552,0.356,8.14,7.6,155.3,257,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-50,2019-07-29,2019-07-29T12:47:56Z,1.005,1.005,27.105,5.61,70.6,1.506,0.288,8.38,7.59,155.4,256.8,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:47:58Z,1.047,1.047,27.026,5.51,69.2,1.383,0.331,8.63,7.58,155.4,256.1,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-50,2019-07-29,2019-07-29T12:47:59Z,1.067,1.067,27.022,5.47,68.7,1.357,0.303,9.11,7.58,155.3,256,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:48:02Z,1.119,1.119,26.979,5.34,67.1,1.333,0.373,8.57,7.56,155.6,255.8,NA,NA,NA,NA,NA,NA,994.4
149-45-50,2019-07-29,2019-07-29T12:48:03Z,1.143,1.143,26.977,5.32,66.8,1.327,0.356,8.35,7.56,155.5,255.7,NA,NA,NA,NA,NA,NA,994.4
