MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-60-10,2019-07-29,2019-07-29T11:52:15Z,0.052,0.052,26.948,5.39,67.7,1.306,0.432,11,7.58,137.1,255.3,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-10,2019-07-29,2019-07-29T11:52:21Z,0.132,0.132,26.904,5.36,67.2,1.392,0.52,11.72,7.56,137.3,255.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-10,2019-07-29,2019-07-29T11:52:22Z,0.225,0.225,26.909,5.35,67,1.52,0.603,11.85,7.55,137.4,255.1,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-10,2019-07-29,2019-07-29T11:52:23Z,0.266,0.266,26.894,5.34,66.9,1.589,0.641,11.96,7.55,137.3,255.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-10,2019-07-29,2019-07-29T11:52:25Z,0.347,0.347,26.894,5.33,66.8,1.52,0.6,12.02,7.55,137.3,255.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-10,2019-07-29,2019-07-29T11:52:26Z,0.438,0.438,26.903,5.32,66.7,1.472,0.581,12.03,7.54,137.3,255.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-10,2019-07-29,2019-07-29T11:52:28Z,0.474,0.474,26.906,5.32,66.6,1.453,0.508,12.13,7.54,137.4,255.1,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-10,2019-07-29,2019-07-29T11:52:29Z,0.521,0.521,26.889,5.31,66.5,1.477,0.536,12.67,7.54,137.6,255,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-10,2019-07-29,2019-07-29T11:52:30Z,0.548,0.548,26.847,5.3,66.4,1.51,0.606,12.92,7.53,137.5,254.9,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-10,2019-07-29,2019-07-29T11:52:31Z,0.593,0.593,26.828,5.3,66.4,1.521,0.591,13.19,7.53,137.5,254.7,NA,NA,NA,NA,NA,NA,994.9333333333334
