MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-GA-02-40,2019-06-12,2019-06-12T12:51:09Z,0.016,0.016,25.258,8.71,106,2.369,0.795,0.66,7.4,277.5,269,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:31Z,0.24,0.24,25.35,8.69,105.9,3.196,0.907,0.74,7.96,272.6,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:32Z,0.26,0.26,25.349,8.69,105.9,2.577,0.903,0.75,7.97,272.4,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:33Z,0.281,0.281,25.346,8.69,105.9,2.577,0.902,0.75,8.06,272.1,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:35Z,0.329,0.329,25.341,8.69,105.9,2.678,0.904,0.74,8.07,271.6,270.1,NA,NA,NA,NA,NA,NA,994.5333333333333
149-GA-02-40,2019-06-12,2019-06-12T12:51:36Z,0.352,0.352,25.341,8.69,105.9,2.871,0.907,0.77,8.08,271.4,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:37Z,0.375,0.375,25.341,8.69,105.8,2.697,0.915,0.79,8.08,271.2,270,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:38Z,0.399,0.399,25.34,8.69,105.8,3.521,0.916,0.81,8.09,271,270.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-GA-02-40,2019-06-12,2019-06-12T12:51:39Z,0.428,0.428,25.337,8.68,105.8,2.584,0.916,0.81,8.09,270.8,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:40Z,0.454,0.454,25.336,8.68,105.8,3.475,0.913,0.8,8.1,270.6,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:41Z,0.48,0.48,25.334,8.68,105.8,3.293,0.914,0.79,8.1,270.5,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:42Z,0.505,0.505,25.333,8.68,105.8,2.625,0.907,0.78,8.1,270.4,270.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-GA-02-40,2019-06-12,2019-06-12T12:51:43Z,0.537,0.537,25.332,8.68,105.8,2.641,0.911,0.77,8.11,270.3,270.1,NA,NA,NA,NA,NA,NA,994.5333333333333
149-GA-02-40,2019-06-12,2019-06-12T12:51:44Z,0.558,0.558,25.332,8.68,105.7,2.641,0.908,0.76,8.11,270.2,270.2,NA,NA,NA,NA,NA,NA,994.6666666666666
