MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-GG-03-40,2019-05-29,2019-05-29T10:46:55Z,0.001,0.001,24.59,10.09,121.2,2.818,0.531,11.06,8.61,218.9,230.3,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:11Z,0.14,0.14,24.41,10.38,124.4,4.483,0.762,7.28,8.46,215.4,229.5,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:12Z,0.982,0.982,24.33,10.29,123.2,4.507,0.782,7.35,8.46,215.3,229.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:13Z,1.171,1.171,24.259,10.2,121.9,4.477,0.792,7.4,8.45,215.2,229.3,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:14Z,1.201,1.201,24.15,10.18,121.5,4.473,0.815,7.46,8.43,215.1,229.2,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:16Z,1.326,1.326,24.009,10.09,119.9,3.485,0.823,7.58,8.41,214.6,229,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:17Z,1.451,1.451,23.933,10.04,119.2,3.614,0.823,7.63,8.4,214.3,229,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:18Z,1.511,1.511,23.88,9.66,114.6,3.328,0.817,7.67,8.39,214.2,229,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:19Z,1.561,1.561,23.825,9.56,113.3,3.115,0.801,7.68,8.38,214,229,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:20Z,1.621,1.621,23.76,9.42,111.5,3.102,0.782,7.7,8.25,214,229.1,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:21Z,1.697,1.697,23.68,9.32,110.1,3.015,0.758,7.71,8.22,214,229.1,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:22Z,1.742,1.742,23.62,9.27,109.5,3.023,0.726,7.76,8.2,214,229.2,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:23Z,1.77,1.77,23.554,9.21,108.6,2.977,0.699,7.81,8.2,214.1,229.3,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:24Z,1.801,1.801,23.491,9.16,107.8,2.925,0.662,7.84,8.19,214.2,229.5,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:25Z,1.829,1.829,23.417,9.11,107.2,2.882,0.631,7.86,8.18,214.3,229.6,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:26Z,1.856,1.856,23.356,9.06,106.5,2.851,0.6,7.86,8.16,214.4,229.7,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:27Z,1.881,1.881,23.307,8.72,102.3,2.846,0.567,7.9,8.14,214.5,229.8,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:28Z,1.909,1.909,23.242,8.62,101,2.811,0.53,7.94,8.14,214.6,229.9,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:29Z,1.95,1.95,23.19,8.53,99.9,2.818,0.509,7.99,8.12,214.8,230,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:30Z,1.984,1.984,23.141,8.51,99.5,2.789,0.46,8,8.11,215,230.1,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:31Z,2.018,2.018,23.09,8.45,98.8,2.776,0.437,8.04,8.11,215.2,230.2,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:32Z,2.855,2.855,23.035,8.42,98.3,2.746,0.406,8.11,8.1,215.3,230.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:33Z,3.025,3.025,22.991,8.38,97.8,2.695,0.374,8.17,8.09,215.5,230.5,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:34Z,3.207,3.207,22.945,8.35,97.4,2.121,0.344,8.28,8.09,215.7,230.6,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:35Z,3.249,3.249,22.902,7.99,93,1.96,0.328,8.36,7.98,216,230.8,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:36Z,3.393,3.393,22.83,7.96,92.5,1.738,0.312,8.48,7.95,216.3,230.9,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:37Z,3.522,3.522,22.766,7.82,90.8,1.873,0.289,8.59,7.95,216.5,231.1,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:38Z,3.563,3.563,22.697,7.74,89.8,1.87,0.286,8.72,7.94,216.8,231.3,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:48Z,3.591,3.591,22.062,7.14,81.9,1.746,0.189,9.98,7.88,219.2,233.2,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:49Z,3.626,3.626,22.021,7.1,81.3,1.721,0.184,10.11,7.87,219.4,233.2,NA,NA,NA,NA,NA,NA,987.3333333333334
149-GG-03-40,2019-05-29,2019-05-29T10:47:50Z,3.65,3.65,21.99,7.07,80.8,1.689,0.172,10.15,7.87,219.5,233.3,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:51Z,3.67,3.67,21.956,7.05,80.6,1.664,0.171,10.21,7.86,219.7,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:52Z,3.695,3.695,21.923,7.02,80.2,1.641,0.167,10.34,7.86,219.8,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:53Z,3.729,3.729,21.885,6.99,79.8,1.626,0.166,10.46,7.85,220,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:54Z,3.756,3.756,21.852,6.97,79.5,1.6,0.171,10.56,7.85,220.2,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:55Z,3.781,3.781,21.825,6.94,79.2,1.577,0.17,10.73,7.85,220.3,233.4,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:47:56Z,3.805,3.805,21.787,6.92,78.9,1.562,0.169,10.92,7.84,220.5,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:57Z,3.828,3.828,21.755,6.89,78.5,1.557,0.162,11.26,7.84,220.6,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:58Z,3.854,3.854,21.721,6.87,78.3,1.491,0.165,12.49,7.84,220.7,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:47:59Z,3.875,3.875,21.692,6.85,78,1.799,0.162,12.98,7.83,220.8,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:00Z,3.896,3.896,21.659,6.83,77.7,1.739,0.159,13.3,7.83,220.9,233.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:02Z,3.935,3.935,21.615,6.8,77.2,1.845,0.166,14.81,7.82,221.1,233.3,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:48:14Z,4.13,4.13,21.471,6.3,71.4,2.034,0.197,21.7,7.76,221.6,233.1,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:15Z,4.153,4.153,21.469,6.29,71.3,2.079,0.211,35.44,7.76,221.7,233.1,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:16Z,4.175,4.175,21.468,6.28,71.1,2.097,0.222,34.04,7.75,221.7,233.1,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:48:17Z,4.197,4.197,21.468,6.27,71,2.076,0.227,25.46,7.75,221.7,233.1,NA,NA,NA,NA,NA,NA,987.1999999999999
149-GG-03-40,2019-05-29,2019-05-29T10:48:18Z,4.228,4.228,21.47,6.26,70.9,2.109,0.233,26.63,7.75,221.8,233.2,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:19Z,4.254,4.254,21.471,6.25,70.8,2.093,0.239,24.87,7.74,221.8,233.2,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:20Z,4.282,4.282,21.473,6.23,70.6,2.072,0.238,26.16,7.74,221.9,233.2,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:21Z,4.308,4.308,21.474,6.21,70.4,2.106,0.244,28.01,7.74,221.9,233.2,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-40,2019-05-29,2019-05-29T10:48:22Z,4.333,4.333,21.476,6.19,70.1,2.117,0.248,29.35,7.74,222,233.2,NA,NA,NA,NA,NA,NA,987.0666666666666
