MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-45-30,2019-07-29,2019-07-29T13:08:43Z,0.07,0.07,28.07,6.74,86.2,1.827,0.555,5.54,7.93,157.4,259.9,NA,NA,NA,NA,NA,NA,994.4
149-45-30,2019-07-29,2019-07-29T13:08:50Z,0.097,0.097,28.065,6.83,87.4,1.765,0.417,5.73,7.86,158.7,260,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:51Z,0.194,0.194,28.042,6.83,87.4,1.848,0.459,5.74,7.85,158.9,260,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:52Z,0.225,0.225,28.033,6.85,87.6,1.877,0.5,5.89,7.85,158.9,259.9,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:53Z,0.261,0.261,28.009,6.85,87.6,1.851,0.55,5.95,7.84,159,259.8,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:54Z,0.301,0.301,27.998,6.86,87.7,1.92,0.568,5.9,7.84,159,259.7,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:55Z,0.344,0.344,27.987,6.86,87.7,2.012,0.562,5.74,7.84,159,259.6,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:56Z,0.386,0.386,27.967,6.87,87.7,2.086,0.547,5.76,7.83,159.1,259.6,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:57Z,0.469,0.469,27.935,6.86,87.7,2.083,0.618,5.92,7.83,159.1,259.4,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:58Z,0.552,0.552,27.913,6.86,87.6,2.123,0.683,5.97,7.83,159.1,259.3,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:08:59Z,0.618,0.618,27.876,6.86,87.5,2.217,0.822,6.1,7.82,159.1,259.3,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:00Z,0.666,0.666,27.736,6.84,87.2,2.381,0.944,6.15,7.82,159.4,258.9,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:01Z,0.718,0.718,27.637,6.83,86.8,2.443,0.964,6.26,7.81,159.6,258.5,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:02Z,0.758,0.758,27.505,6.79,86.2,2.294,0.855,6.28,7.8,159.7,258.2,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:03Z,0.821,0.821,27.404,6.75,85.4,2.151,0.689,6.5,7.79,159.8,257.9,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:04Z,0.867,0.867,27.292,6.69,84.5,2.152,0.657,6.84,7.77,159.9,257.6,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:05Z,0.95,0.95,27.243,6.62,83.5,2.101,0.734,6.92,7.76,160.1,256.9,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:06Z,0.981,0.981,27.246,6.54,82.5,1.91,0.691,6.45,7.74,160.1,256.4,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:08Z,1.029,1.029,27.237,6.36,80.3,1.872,0.475,6.75,7.72,160.1,256.4,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:09Z,1.053,1.053,27.129,6.31,79.4,1.739,0.442,6.65,7.71,160.1,256.4,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:11Z,1.092,1.092,27.11,6.16,77.4,1.564,0.45,6.66,7.69,160.2,256.5,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:12Z,1.117,1.117,27.079,6.08,76.4,1.528,0.387,6.51,7.68,160.3,256.3,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:13Z,1.153,1.153,27.035,6.02,75.6,1.546,0.34,6.58,7.67,160.3,256.2,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:14Z,1.18,1.18,27.034,5.95,74.8,1.62,0.395,6.66,7.66,160.4,256.1,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:15Z,1.221,1.221,27.037,5.89,74.1,1.604,0.398,6.62,7.65,160.4,255.9,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:16Z,1.241,1.241,27.018,5.84,73.3,1.598,0.346,6.69,7.64,160.4,255.9,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:17Z,1.268,1.268,27.009,5.79,72.8,1.538,0.344,6.99,7.63,160.5,255.7,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:18Z,1.34,1.34,26.961,5.73,72,1.382,0.326,7.32,7.62,160.5,255.3,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:19Z,1.383,1.383,26.937,5.69,71.4,1.373,0.314,7.32,7.61,160.6,255.2,NA,NA,NA,NA,NA,NA,994.2666666666668
149-45-30,2019-07-29,2019-07-29T13:09:20Z,1.424,1.424,26.932,5.64,70.7,1.406,0.304,7.34,7.61,160.7,255.2,NA,NA,NA,NA,NA,NA,994.1333333333333
149-45-30,2019-07-29,2019-07-29T13:09:21Z,1.47,1.47,26.929,5.59,70.1,1.419,0.309,7.72,7.6,160.7,255.1,NA,NA,NA,NA,NA,NA,994.4
149-45-30,2019-07-29,2019-07-29T13:09:22Z,1.512,1.512,26.921,5.54,69.4,1.452,0.364,7.56,7.6,160.7,255,NA,NA,NA,NA,NA,NA,994.2666666666668
