MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-GG-03-50,2019-05-29,2019-05-29T10:04:14Z,0,0,24.991,8.52,103.2,2.09,0.503,10.61,7.74,214.5,233.4,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-50,2019-05-29,2019-05-29T10:04:29Z,0.12,0.12,24.623,10.02,120.6,4.247,0.641,7.11,8.15,213.9,229.5,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:30Z,0.882,0.882,24.566,10.04,120.7,4.263,0.666,7.16,8.15,214,229.3,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:31Z,0.933,0.933,24.485,10.06,120.8,4.293,0.698,7.24,8.15,214.2,229.1,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:32Z,1.087,1.087,24.41,10.1,121.1,4.29,0.717,7.3,8.15,214.3,229,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:35Z,1.147,1.147,24.189,10.17,121.4,4.228,0.752,7.49,8.14,214.8,228.7,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:36Z,1.196,1.196,24.123,10.18,121.3,4.181,0.749,7.52,8.14,215.1,228.6,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:37Z,1.253,1.253,24.051,10.17,121.1,4.187,0.758,7.56,8.13,215.3,228.6,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:38Z,1.292,1.292,23.993,10.17,120.9,3.858,0.764,7.57,8.13,215.7,228.6,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:39Z,1.323,1.323,23.95,9.84,116.9,3.609,0.766,7.6,8.13,216,228.6,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:40Z,1.353,1.353,23.887,9.8,116.2,3.407,0.755,7.63,8.12,216.3,228.5,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:41Z,1.398,1.398,23.837,9.75,115.6,4.208,0.751,7.64,8.12,216.7,228.4,NA,NA,NA,NA,NA,NA,987.0666666666666
149-GG-03-50,2019-05-29,2019-05-29T10:04:42Z,1.433,1.433,23.781,9.76,115.5,3.32,0.729,7.67,8.12,217,228.2,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:43Z,1.468,1.468,23.738,9.72,115,3.075,0.706,7.67,8.03,217.3,228.1,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:44Z,1.503,1.503,23.704,9.7,114.7,3.378,0.684,7.68,8.02,217.6,228,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:45Z,1.539,1.539,23.68,9.68,114.4,3.677,0.669,7.66,8,217.8,228,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:46Z,1.563,1.563,23.656,9.66,114.1,3.091,0.655,7.63,8,218.1,227.9,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:47Z,1.584,1.584,23.634,9.64,113.9,3.002,0.625,7.64,8,218.4,227.9,NA,NA,NA,NA,NA,NA,986.9333333333334
149-GG-03-50,2019-05-29,2019-05-29T10:04:48Z,1.604,1.604,23.614,9.63,113.6,3.079,0.601,7.65,8,218.7,227.9,NA,NA,NA,NA,NA,NA,986.8000000000001
149-GG-03-50,2019-05-29,2019-05-29T10:04:49Z,1.625,1.625,23.606,9.6,113.3,3.344,0.57,7.64,7.99,219,227.8,NA,NA,NA,NA,NA,NA,986.9333333333334
