MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-60-20,2019-07-29,2019-07-29T11:40:14Z,0,0,27.165,5.47,68.9,1.18,0.311,10.87,7.47,140.4,259.3,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:40:24Z,0.086,0.086,27.118,5.41,68.1,1.415,0.536,11.56,7.47,140.2,258.2,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:26Z,0.116,0.116,27.132,5.4,68,1.417,0.558,11.51,7.47,140.1,259,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:40:27Z,0.158,0.158,27.134,5.4,67.9,1.453,0.51,11.3,7.47,140.1,259.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:40:30Z,0.177,0.177,27.109,5.39,67.8,1.64,0.59,11.81,7.46,140,258.9,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:33Z,0.249,0.249,27.11,5.38,67.7,1.561,0.642,11.8,7.47,139.9,258.9,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:34Z,0.317,0.317,27.099,5.38,67.6,1.58,0.682,12.17,7.47,139.9,258.9,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:40:35Z,0.363,0.363,27.049,5.37,67.6,1.654,0.665,12.53,7.47,139.8,258.7,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:36Z,0.401,0.401,27.025,5.37,67.5,1.687,0.653,12.34,7.47,139.8,258.6,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:40:37Z,0.435,0.435,27.014,5.37,67.5,1.683,0.675,12.53,7.47,139.8,258.4,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:38Z,0.468,0.468,27.002,5.36,67.4,1.727,0.714,12.94,7.47,139.7,258.4,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:40:39Z,0.506,0.506,26.988,5.36,67.3,1.705,0.693,12.83,7.47,139.7,258.3,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:40Z,0.546,0.546,26.968,5.35,67.2,1.664,0.667,12.69,7.47,139.7,258.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:41Z,0.568,0.568,26.957,5.34,67.1,1.641,0.718,12.88,7.47,139.6,258.1,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:40:43Z,0.605,0.605,26.927,5.33,66.9,1.521,0.638,13.09,7.47,139.6,258.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:44Z,0.678,0.678,26.913,5.32,66.8,1.536,0.624,13.12,7.47,139.6,258,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:40:45Z,0.754,0.754,26.908,5.32,66.7,1.556,0.55,13.11,7.47,139.6,257.9,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:40:46Z,0.848,0.848,26.887,5.31,66.5,1.476,0.558,13.37,7.46,139.6,257.8,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:47Z,0.9,0.9,26.857,5.3,66.4,1.449,0.657,13.63,7.46,139.5,257.7,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:48Z,0.951,0.951,26.854,5.29,66.2,1.51,0.598,13.66,7.46,139.5,257.7,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:49Z,1.034,1.034,26.86,5.28,66.1,1.5,0.517,13.63,7.46,139.5,257.7,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:50Z,1.12,1.12,26.868,5.27,66,1.475,0.506,13.15,7.46,139.5,257.7,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:40:51Z,1.177,1.177,26.882,5.27,66,1.503,0.542,13.11,7.46,139.5,257.8,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:52Z,1.238,1.238,26.887,5.26,65.9,1.493,0.501,13.14,7.46,139.5,257.9,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:40:53Z,1.311,1.311,26.898,5.26,65.9,1.425,0.557,12.89,7.46,139.5,258,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:40:54Z,1.352,1.352,26.919,5.26,65.9,1.407,0.639,12.89,7.46,139.5,257.9,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:40:58Z,1.412,1.412,26.881,5.25,65.8,1.47,0.558,13.65,7.46,139.6,258,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:41:05Z,1.485,1.485,26.853,5.22,65.3,1.439,0.506,13.5,7.46,139.6,257.7,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:41:07Z,1.524,1.524,26.863,5.21,65.3,1.514,0.46,13.74,7.46,139.6,257.7,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:41:08Z,1.561,1.561,26.839,5.21,65.2,1.48,0.49,14.05,7.45,139.6,257.7,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:09Z,1.597,1.597,26.796,5.2,65.1,1.448,0.465,14.73,7.45,139.6,257.6,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:41:10Z,1.647,1.647,26.786,5.2,65,1.438,0.447,14.98,7.45,139.7,257.4,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:11Z,1.673,1.673,26.786,5.19,64.9,1.41,0.544,14.62,7.45,139.6,257.4,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:12Z,1.701,1.701,26.785,5.18,64.8,1.413,0.526,14.86,7.45,139.6,257.4,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:13Z,1.724,1.724,26.777,5.17,64.7,1.464,0.554,15.02,7.45,139.6,257.4,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:15Z,1.775,1.775,26.763,5.16,64.5,1.332,0.418,15.15,7.45,139.7,257.3,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:16Z,1.8,1.8,26.761,5.15,64.4,1.382,0.432,15.16,7.45,139.7,257.3,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:17Z,1.822,1.822,26.758,5.15,64.4,1.43,0.433,15.76,7.45,139.7,257.2,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:18Z,1.857,1.857,26.758,5.15,64.3,1.402,0.524,15.82,7.45,139.7,257.2,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:19Z,1.893,1.893,26.755,5.14,64.3,1.404,0.519,15.63,7.45,139.7,257.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:41:20Z,1.929,1.929,26.743,5.13,64.2,1.429,0.439,16.43,7.45,139.7,257.2,NA,NA,NA,NA,NA,NA,994.9333333333334
149-60-20,2019-07-29,2019-07-29T11:41:21Z,1.972,1.972,26.738,5.13,64.1,1.456,0.45,17.36,7.45,139.7,257.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:22Z,2.001,2.001,26.737,5.12,64,1.478,0.452,17.45,7.45,139.8,257.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:23Z,2.038,2.038,26.739,5.12,64,1.429,0.405,17.29,7.45,139.8,257.1,NA,NA,NA,NA,NA,NA,994.6666666666666
149-60-20,2019-07-29,2019-07-29T11:41:24Z,2.061,2.061,26.74,5.11,63.9,1.399,0.431,16.84,7.44,139.8,257.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:25Z,2.101,2.101,26.741,5.11,63.9,1.435,0.424,16.23,7.44,139.8,257.1,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:26Z,2.125,2.125,26.743,5.11,63.8,1.429,0.397,16.34,7.44,139.8,257.2,NA,NA,NA,NA,NA,NA,994.8000000000001
149-60-20,2019-07-29,2019-07-29T11:41:27Z,2.168,2.168,26.745,5.11,63.8,1.421,0.392,16.74,7.44,139.8,257.3,NA,NA,NA,NA,NA,NA,994.6666666666666
