MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-SA-03-00,2019-06-26,2019-06-26T09:55:12Z,0.004,0.014,25.734,10.66,130.8,12.43,1.99,5.12,8.86,198.1,NA,0.07,93,3.402286336418073e-4,37.47903,-94.25249,287.5,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:55:17Z,0.069,0.085,25.737,10.69,131.2,12.57,2.1,5.5,8.87,197.6,NA,0.07,93,0.006668481219379423,37.47903,-94.25249,287.3,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:18Z,0.108,0.12,25.741,10.7,131.2,13.08,2.15,5.68,8.88,197.5,NA,0.07,93,0.010410996189439303,37.47903,-94.25248,287.4,988.8000000000001
094-SA-03-00,2019-06-26,2019-06-26T09:55:19Z,0.136,0.148,25.747,10.7,131.3,14.66,2.31,5.82,8.88,197.4,NA,0.07,93,0.013064779531845401,37.47903,-94.25248,287.5,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:20Z,0.168,0.175,25.751,10.7,131.3,15.6,2.38,5.8,8.88,197.4,NA,0.07,93,0.016194882961350028,37.47904,-94.25248,287.8,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:21Z,0.2,0.215,25.753,10.7,131.4,15.73,2.36,5.66,8.88,197.4,NA,0.07,93,0.019324986390854653,37.47904,-94.25248,288,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:23Z,0.246,0.255,25.75,10.71,131.5,15.76,2.41,5.94,8.89,197.3,NA,0.07,93,0.02374795862819815,37.47904,-94.25248,288.2,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:24Z,0.27,0.281,25.748,10.71,131.5,15.15,2.31,6.24,8.89,197.3,NA,0.07,93,0.02606151333696244,37.47904,-94.25248,288.2,988.8000000000001
094-SA-03-00,2019-06-26,2019-06-26T09:55:25Z,0.295,0.303,25.747,10.72,131.5,14.99,2.24,6.78,8.89,197.3,NA,0.07,93,0.02844311377245509,37.47904,-94.25248,288.1,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:55:27Z,0.336,0.346,25.747,10.72,131.6,13.48,2.03,5.51,8.89,197.2,NA,0.07,93,0.032389765922700056,37.47904,-94.25248,287.9,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:32Z,0.388,0.397,25.741,10.73,131.6,14.67,2.23,6.01,8.89,197.5,NA,0.07,93,0.037425149700598806,37.47904,-94.25248,287.4,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:34Z,0.406,0.422,25.74,10.74,131.8,14.54,2.2,5.81,8.89,197.7,NA,0.07,93,0.0391943385955362,37.47904,-94.25248,287.5,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:35Z,0.439,0.443,25.738,10.74,131.8,14.63,2.14,5.69,8.89,197.8,NA,0.07,93,0.04232444202504083,37.47904,-94.25248,287.6,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:36Z,0.462,0.479,25.734,10.74,131.8,14.23,2.08,5.75,8.89,197.8,NA,0.07,93,0.04456995100707676,37.47904,-94.25248,287.7,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:38Z,0.511,0.521,25.731,10.75,131.9,13.77,2.07,5.59,8.89,197.9,NA,0.07,93,0.04933315187806206,37.47904,-94.25248,287.9,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:41Z,0.565,0.575,25.728,10.76,132,13.96,2.07,6.06,8.9,197.9,NA,0.07,93,0.05443658138268917,37.47904,-94.25248,288.1,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:42Z,0.591,0.6,25.727,10.77,132.1,14.79,2.15,6.03,8.9,198,NA,0.07,93,0.0570223189983669,37.47904,-94.25248,288.1,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:43Z,0.615,0.623,25.726,10.77,132.2,13.96,2.04,5.78,8.9,198,NA,0.07,93,0.05933587370713119,37.47904,-94.25248,288,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:55:45Z,0.654,0.665,25.724,10.78,132.2,13.64,1.97,6.18,8.9,198.1,NA,0.07,93,0.06307838867719108,37.47904,-94.25248,287.7,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:46Z,0.678,0.687,25.72,10.78,132.3,13.54,2.04,5.67,8.9,198.2,NA,0.07,93,0.06545998911268372,37.47904,-94.25248,287.6,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:51Z,0.753,0.759,25.712,10.77,132.1,13.04,1.92,5.36,8.9,198.5,NA,0.07,93,0.07260479041916168,37.47904,-94.25248,287.4,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:55:53Z,0.792,0.804,25.709,10.77,132,12.95,1.91,5.75,8.9,198.6,NA,0.07,93,0.07641535111594992,37.47905,-94.25248,288.5,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:55:55Z,0.834,0.839,25.705,10.76,132,12.8,1.93,5.5,8.9,198.7,NA,0.07,93,0.08043004899292325,37.47904,-94.25248,289.4,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:55:56Z,0.854,0.861,25.704,10.75,131.9,12.5,1.88,5.32,8.89,198.9,NA,0.07,93,0.08240337506804574,37.47904,-94.25248,289.5,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:04Z,0.963,0.97,25.697,10.71,131.3,13.69,1.97,6.04,8.88,199.6,NA,0.07,93,0.09295046271094176,37.47904,-94.25248,289,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:56:11Z,1.067,1.078,25.691,10.63,130.3,12.1,1.7,6.06,8.87,200.1,NA,0.07,93,0.10288513881328253,37.47904,-94.25248,288.5,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:12Z,1.092,1.103,25.688,10.61,130.1,10.73,1.59,5.75,8.86,200.2,NA,0.07,93,0.10533478497550354,37.47904,-94.25248,288.6,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:56:17Z,1.187,1.193,25.664,10.48,128.4,8.33,1.33,5.74,8.8,201.1,NA,0.07,93,0.11452095808383234,37.47904,-94.25247,288.1,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:56:18Z,1.208,1.215,25.66,10.43,127.7,8.37,1.24,5.42,8.79,201.3,NA,0.07,93,0.11656232988568319,37.47904,-94.25247,288.1,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:19Z,1.224,1.235,25.659,10.38,127.2,9,1.25,5.48,8.77,201.5,NA,0.07,93,0.11805933587370714,37.47904,-94.25247,288,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:56:21Z,1.276,1.282,25.641,10.28,125.9,8.3,1.27,5.41,8.74,201.9,NA,0.07,93,0.12309471965160587,37.47903,-94.25247,287.7,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:24Z,1.328,1.334,25.628,10.1,123.7,7.58,1.16,5.62,8.69,202.5,NA,0.07,93,0.12813010342950462,37.47903,-94.25247,287.1,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:25Z,1.351,1.357,25.622,10.01,122.6,7.27,1.14,5.84,8.66,202.8,NA,0.07,93,0.13037561241154055,37.47903,-94.25247,287,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:56:26Z,1.371,1.377,25.617,9.93,121.5,7.31,1.13,5.98,8.64,203,NA,0.07,93,0.13221284703320632,37.47903,-94.25247,286.8,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:33Z,1.464,1.475,25.6,9.26,113.3,8.15,1.15,6.31,8.54,204,NA,0.07,94,0.1412629286880784,37.47903,-94.25247,286.2,989.0666666666666
094-SA-03-00,2019-06-26,2019-06-26T09:56:38Z,1.532,1.543,25.568,8.83,108,8.2,1.15,6.66,8.42,205.2,NA,0.07,94,0.14786336418072946,37.47903,-94.25248,287.1,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:40Z,1.56,1.564,25.553,8.64,105.7,6.66,1.01,6.32,8.34,206,NA,0.07,95,0.15051714752313555,37.47903,-94.25248,288.3,988.8000000000001
094-SA-03-00,2019-06-26,2019-06-26T09:56:43Z,1.599,1.608,25.488,8.27,101,5.45,0.8,7.31,8.23,206.8,NA,0.07,95,0.15425966249319542,37.47903,-94.25248,288.5,988.9333333333334
094-SA-03-00,2019-06-26,2019-06-26T09:56:46Z,1.661,1.674,25.453,7.87,96.1,4.17,0.6,6.45,8.08,207.5,NA,0.07,96,0.16031573217201958,37.47904,-94.25248,288.3,988.9333333333334
