MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-MD-04-00,2019-10-16,2019-10-16T15:01:08Z,0,0,17.902,8.96,94.5,1.413,0.988,6.52,NA,231.7,153.5,NA,NA,NA,NA,NA,NA,990.8000000000001
094-MD-04-00,2019-10-16,2019-10-16T15:01:10Z,0.066,0.066,17.902,8.97,94.6,1.447,0.996,6.29,NA,232.1,153.5,NA,NA,NA,NA,NA,NA,990.6666666666666
094-MD-04-00,2019-10-16,2019-10-16T15:01:11Z,0.098,0.098,17.901,8.97,94.6,1.453,1.028,6.43,NA,232.4,153.5,NA,NA,NA,NA,NA,NA,990.8000000000001
094-MD-04-00,2019-10-16,2019-10-16T15:01:15Z,0.144,0.144,17.904,8.97,94.6,1.541,1.031,6.54,NA,233.3,153.5,NA,NA,NA,NA,NA,NA,990.9333333333334
094-MD-04-00,2019-10-16,2019-10-16T15:01:16Z,0.169,0.169,17.902,8.97,94.6,1.582,1.083,6.13,NA,233.6,153.5,NA,NA,NA,NA,NA,NA,990.8000000000001
094-MD-04-00,2019-10-16,2019-10-16T15:01:17Z,0.206,0.206,17.9,8.97,94.6,1.648,1.097,6.12,NA,233.9,153.5,NA,NA,NA,NA,NA,NA,990.8000000000001
094-MD-04-00,2019-10-16,2019-10-16T15:01:18Z,0.235,0.235,17.898,8.97,94.6,1.702,1.05,6.25,NA,234,153.5,NA,NA,NA,NA,NA,NA,990.9333333333334
094-MD-04-00,2019-10-16,2019-10-16T15:01:19Z,0.26,0.26,17.894,8.97,94.6,1.732,1.113,6.17,NA,234.2,153.5,NA,NA,NA,NA,NA,NA,990.8000000000001
094-MD-04-00,2019-10-16,2019-10-16T15:01:20Z,0.283,0.283,17.889,8.97,94.6,1.764,1.107,6.09,NA,234.5,153.5,NA,NA,NA,NA,NA,NA,990.9333333333334
094-MD-04-00,2019-10-16,2019-10-16T15:01:22Z,0.321,0.321,17.879,8.97,94.6,1.87,1.114,6.05,NA,234.9,153.5,NA,NA,NA,NA,NA,NA,990.9333333333334
094-MD-04-00,2019-10-16,2019-10-16T15:01:23Z,0.35,0.35,17.877,8.97,94.5,1.863,1.175,6.21,NA,235.1,153.5,NA,NA,NA,NA,NA,NA,990.9333333333334
094-MD-04-00,2019-10-16,2019-10-16T15:01:24Z,0.371,0.371,17.873,8.96,94.5,1.841,1.205,6.37,NA,235.3,153.5,NA,NA,NA,NA,NA,NA,990.6666666666666
094-MD-04-00,2019-10-16,2019-10-16T15:01:25Z,0.398,0.398,17.867,8.96,94.5,1.917,1.153,6.51,NA,235.4,153.4,NA,NA,NA,NA,NA,NA,990.9333333333334
094-MD-04-00,2019-10-16,2019-10-16T15:01:26Z,0.428,0.428,17.858,8.96,94.5,1.989,1.202,6.44,NA,235.6,153.4,NA,NA,NA,NA,NA,NA,990.8000000000001
094-MD-04-00,2019-10-16,2019-10-16T15:01:27Z,0.463,0.463,17.842,8.97,94.5,1.994,1.252,6.37,NA,235.6,153.4,NA,NA,NA,NA,NA,NA,990.8000000000001
094-MD-04-00,2019-10-16,2019-10-16T15:01:28Z,0.487,0.487,17.834,8.97,94.5,2.088,1.26,6.59,NA,235.7,153.4,NA,NA,NA,NA,NA,NA,990.8000000000001
