MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-28-30,2019-05-29,2019-05-29T13:34:51Z,0.006,0.006,23.385,8.15,95.7,0.135,0.386,7.16,7.84,223,6.1,NA,NA,NA,NA,NA,NA,987.0666666666666
149-28-30,2019-05-29,2019-05-29T13:35:04Z,0.834,0.834,23.588,8.36,98.6,1.787,0.373,17.94,7.79,221.9,223.6,NA,NA,NA,NA,NA,NA,987.3333333333334
149-28-30,2019-05-29,2019-05-29T13:35:05Z,0.893,0.893,23.578,8.36,98.6,1.792,0.377,17.97,7.79,221.7,223.3,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-30,2019-05-29,2019-05-29T13:35:06Z,1.055,1.055,23.561,8.36,98.6,1.8,0.37,17.96,7.79,221.5,223.1,NA,NA,NA,NA,NA,NA,987.3333333333334
149-28-30,2019-05-29,2019-05-29T13:35:08Z,1.085,1.085,23.485,8.35,98.3,1.81,0.357,18.07,7.78,221.3,222.8,NA,NA,NA,NA,NA,NA,987.0666666666666
149-28-30,2019-05-29,2019-05-29T13:35:09Z,1.196,1.196,23.434,8.33,98.1,1.775,0.347,18.2,7.78,221.1,222.6,NA,NA,NA,NA,NA,NA,987.3333333333334
149-28-30,2019-05-29,2019-05-29T13:35:10Z,1.359,1.359,23.361,8.03,94.4,1.726,0.34,18.32,7.78,221,222.2,NA,NA,NA,NA,NA,NA,987.1999999999999
149-28-30,2019-05-29,2019-05-29T13:35:11Z,1.446,1.446,23.281,7.95,93.3,1.683,0.323,18.42,7.78,220.9,221.6,NA,NA,NA,NA,NA,NA,987.1999999999999
149-28-30,2019-05-29,2019-05-29T13:35:12Z,1.534,1.534,23.176,7.88,92.3,1.592,0.307,18.43,7.77,221,221.2,NA,NA,NA,NA,NA,NA,987.1999999999999
149-28-30,2019-05-29,2019-05-29T13:35:13Z,1.605,1.605,23.086,7.86,92,1.516,0.285,18.48,7.77,221,220.9,NA,NA,NA,NA,NA,NA,987.0666666666666
149-28-30,2019-05-29,2019-05-29T13:35:14Z,1.66,1.66,22.973,7.79,90.9,1.433,0.276,18.43,7.77,221,220.7,NA,NA,NA,NA,NA,NA,987.0666666666666
149-28-30,2019-05-29,2019-05-29T13:35:15Z,1.716,1.716,22.878,7.75,90.3,1.35,0.261,18.42,7.68,221,220.6,NA,NA,NA,NA,NA,NA,987.0666666666666
149-28-30,2019-05-29,2019-05-29T13:35:16Z,2.54,2.54,22.767,7.72,89.7,1.254,0.253,18.4,7.67,220.9,220.5,NA,NA,NA,NA,NA,NA,987.1999999999999
149-28-30,2019-05-29,2019-05-29T13:35:17Z,2.637,2.637,22.67,7.69,89.3,1.167,0.24,18.42,7.67,220.8,220.5,NA,NA,NA,NA,NA,NA,987.1999999999999
