MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-16-10,2019-08-28,2019-08-28T16:06:31Z,0.183,0.183,28.742,8.25,106.9,2.963,0.915,0.65,7.94,233,269.4,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:36Z,0.296,0.296,28.732,8.3,107.4,3.241,0.951,0.53,7.95,233.1,269.7,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:37Z,0.43,0.43,28.72,8.31,107.6,3.374,0.98,0.41,7.96,233.1,269.6,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:38Z,0.506,0.506,28.701,8.32,107.6,3.482,1.09,0.49,7.96,233.1,269.4,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:39Z,0.611,0.611,28.679,8.32,107.6,3.46,1.066,0.56,7.96,233.2,269.2,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:40Z,0.756,0.756,28.661,8.33,107.7,3.271,0.991,0.44,7.95,233.2,269.2,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:41Z,0.847,0.847,28.658,8.33,107.8,3.231,1.047,0.56,7.95,233.2,269.1,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:42Z,0.955,0.955,28.657,8.33,107.7,3.307,1.021,0.62,7.95,232.9,269.1,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:43Z,1.094,1.094,28.654,8.32,107.6,3.279,0.998,0.62,7.94,232.9,269.1,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:44Z,1.171,1.171,28.648,8.31,107.5,3.229,1.036,0.58,7.94,232.7,269,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:45Z,1.221,1.221,28.642,8.31,107.4,3.263,0.976,0.46,7.93,232.6,269,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:46Z,1.304,1.304,28.637,8.29,107.1,3.118,0.905,0.41,7.93,232.2,269.1,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:47Z,1.442,1.442,28.615,8.27,106.9,2.932,0.917,0.45,7.92,232.2,269.1,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:48Z,1.529,1.529,28.592,8.22,106.2,2.862,0.906,0.48,7.9,232.1,269.2,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:49Z,1.553,1.553,28.573,8.18,105.7,2.808,0.84,0.47,7.89,232.1,269.1,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:50Z,1.6,1.6,28.531,8.11,104.8,2.512,0.812,0.34,7.87,232.1,269,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:51Z,1.754,1.754,28.348,8.04,103.7,2.088,0.751,0.47,7.83,232.4,268.7,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:52Z,1.836,1.836,28.179,7.95,102,1.916,0.617,0.42,7.77,232.3,268.3,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:53Z,1.868,1.868,28.151,7.86,100.7,1.833,0.552,0.29,7.74,231.8,268,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:54Z,1.898,1.898,28.105,7.73,99,1.8,0.579,0.4,7.73,231.5,267.6,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:55Z,1.958,1.958,28.044,7.61,97.4,1.763,0.617,0.46,7.71,231.4,267.4,NA,NA,NA,NA,NA,NA,998.4
149-16-10,2019-08-28,2019-08-28T16:06:56Z,2.059,2.059,27.967,7.46,95.4,1.691,0.662,0.63,7.68,231.3,267.1,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:57Z,2.219,2.219,27.861,7.33,93.6,1.671,0.668,0.55,7.66,231.1,266.6,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:58Z,2.28,2.28,27.818,7.2,91.8,1.662,0.565,0.6,7.63,231,266.3,NA,NA,NA,NA,NA,NA,998.2666666666668
149-16-10,2019-08-28,2019-08-28T16:06:59Z,2.382,2.382,27.785,7.07,90,1.627,0.5,0.56,7.62,230.8,266,NA,NA,NA,NA,NA,NA,998.2666666666668
