dateTime_Round,chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars
2019-08-29T13:18:27Z,0.72,0.08466666666666667,96.46666666666667,7.9,125.13333333333334,0.06,133.70000000000002,0.2733333333333333,87,5.356666666666667,8.006666666666666,25.466333333333335,0.11133333333333333,39.3414,-91.15318,240.16666666666666,2019-08-29,2019-08-29T13:18:27Z,003,0.008165487207403377,993.0222222222222
2019-08-29T13:18:30Z,1.07,0.285,96.26666666666667,7.88,124.9,0.09,202.66666666666666,0.11333333333333334,132,NA,8.01,25.476333333333333,0.29533333333333334,39.34140333333333,-91.15318333333333,239.5,2019-08-29,2019-08-29T13:18:30Z,003,0.02749047359825803,993.0666666666666
2019-08-29T13:18:33Z,1.09,0.338,95.96666666666667,7.86,124.93333333333334,0.09,202.73333333333332,0.15000000000000002,132,NA,8.01,25.448999999999998,0.35400000000000004,39.3414,-91.15318,240.36666666666667,2019-08-29,2019-08-29T13:18:33Z,003,0.03259390310288514,993.0666666666666
2019-08-29T13:18:36Z,1.1333333333333333,0.5579999999999999,95.6,7.843333333333333,125.26666666666667,0.09333333333333334,202.73333333333332,0.12666666666666668,132,NA,8.01,25.362666666666666,0.5746666666666667,39.34140666666667,-91.15318,239.16666666666666,2019-08-29,2019-08-29T13:18:36Z,003,0.05293957539466522,993.0666666666666
2019-08-29T13:18:39Z,1.1633333333333333,0.6863333333333334,95.4,7.836666666666667,125.53333333333333,0.1,202.83333333333334,0.16666666666666666,132,NA,8.01,25.314333333333334,0.6926666666666667,39.341413333333335,-91.15317666666667,238.16666666666666,2019-08-29,2019-08-29T13:18:39Z,003,0.0662084921066957,993.0666666666666
2019-08-29T13:18:42Z,1.1533333333333333,0.745,95.3,7.826666666666667,125.66666666666667,0.1,202.93333333333334,0.13333333333333333,132,NA,8.003333333333334,25.300666666666665,0.7523333333333333,39.34142,-91.15317,237.36666666666667,2019-08-29,2019-08-29T13:18:42Z,003,0.07187896933405916,993.0666666666666
2019-08-29T13:18:45Z,1.1933333333333334,0.7893333333333333,95.2,7.826666666666667,125.83333333333333,0.1,202.93333333333334,0.12,132,NA,8,25.268,0.792,39.34142,-91.15317333333334,237.13333333333333,2019-08-29,2019-08-29T13:18:45Z,003,0.07616585011794592,993.0666666666666
2019-08-29T13:18:48Z,1.1966666666666665,0.8163333333333334,95.1,7.82,126.06666666666666,0.1,202.9,0.10666666666666667,132,NA,8,25.25433333333333,0.8216666666666667,39.34142,-91.15318,236.86666666666667,2019-08-29,2019-08-29T13:18:48Z,003,0.07879695155144258,993.0222222222222
2019-08-29T13:18:51Z,1.1966666666666665,0.873,94.96666666666667,7.81,126.3,0.09666666666666666,202.73333333333332,0.11333333333333333,132,NA,8,25.241,0.8803333333333333,39.34143,-91.15318,236.13333333333333,2019-08-29,2019-08-29T13:18:51Z,003,0.08421792778080203,993.0222222222222
2019-08-29T13:18:54Z,1.2533333333333334,0.9436666666666667,94.86666666666667,7.803333333333333,126.2,0.1,202.8,0.09666666666666666,132,NA,8,25.213333333333335,0.9523333333333334,39.34143,-91.15318,235.43333333333334,2019-08-29,2019-08-29T13:18:54Z,003,0.09104518236254763,993.0222222222222
2019-08-29T13:18:57Z,1.15,1.014,94.73333333333333,7.793333333333333,126.1,0.1,202.83333333333334,0.12000000000000001,132,NA,8,25.210333333333335,1.026,39.34144333333333,-91.15317666666667,234.56666666666666,2019-08-29,2019-08-29T13:18:57Z,003,0.09787243694429323,992.9777777777778
2019-08-29T13:19:00Z,1.1533333333333333,1.0993333333333333,94.7,7.79,126.26666666666667,0.1,202.76666666666668,0.11,132,NA,8,25.21033333333333,1.1016666666666668,39.34145,-91.15317,233.66666666666666,2019-08-29,2019-08-29T13:19:00Z,003,0.10606060606060606,993.0666666666666
2019-08-29T13:19:03Z,1.1566666666666665,1.1223333333333334,94.56666666666666,7.78,126.4,0.09333333333333334,202.7,0.09666666666666666,132,0.029999999999999995,7.993333333333333,25.21666666666667,1.125,39.34144333333333,-91.15317,234.66666666666666,2019-08-29,2019-08-29T13:19:03Z,003,0.10832879695155144,992.9777777777778
2019-08-29T13:19:06Z,1.2266666666666666,1.144,94.5,7.77,126.96666666666667,0.09333333333333334,202.73333333333332,0.10333333333333333,132,NA,7.99,25.203666666666667,1.1493333333333333,39.34143666666667,-91.15318,235.26666666666665,2019-08-29,2019-08-29T13:19:06Z,003,0.11037016875340229,993.0222222222222
2019-08-29T13:19:09Z,1.24,1.1986666666666668,94.36666666666667,7.766666666666667,127.2,0.1,202.8,0.05666666666666667,132,NA,7.99,25.194333333333333,1.2063333333333333,39.34143666666667,-91.15318,235.3,2019-08-29,2019-08-29T13:19:09Z,003,0.11565505352930502,993.0666666666666
2019-08-29T13:19:12Z,1.2466666666666666,1.2713333333333332,94.26666666666667,7.756666666666667,127.26666666666667,0.1,202.8,0.11333333333333333,132,NA,7.99,25.184333333333335,1.2853333333333332,39.34144,-91.15318,234.5,2019-08-29,2019-08-29T13:19:12Z,003,0.12266376338232625,993.0666666666666
2019-08-29T13:19:15Z,1.2333333333333334,1.3696666666666666,94.16666666666667,7.753333333333333,127.63333333333334,0.1,202.8,0.14,132,NA,7.983333333333333,25.158666666666665,1.376,39.34144666666667,-91.15318,234.7,2019-08-29,2019-08-29T13:19:15Z,003,0.1321674832153874,993.0666666666666
2019-08-29T13:19:18Z,1.28,1.4266666666666667,94.1,7.75,127.8,0.1,202.8,0.10333333333333333,132,NA,7.98,25.144666666666666,1.4296666666666666,39.34144,-91.15318,235.23333333333335,2019-08-29,2019-08-29T13:19:18Z,003,0.13765650517147524,993.0666666666666
2019-08-29T13:19:21Z,1.25,1.4516666666666667,94,7.75,127.9,0.1,202.86666666666667,0.09,132,NA,7.98,25.132333333333335,1.4546666666666668,39.341433333333335,-91.15318,236.16666666666666,2019-08-29,2019-08-29T13:19:21Z,003,0.14010615133369625,993.0666666666666
2019-08-29T13:19:24Z,1.2666666666666666,1.4876666666666667,93.9,7.736666666666667,127.9,0.1,202.8,0.13333333333333333,132,0.01333333333333333,7.98,25.137,1.4936666666666667,39.34143,-91.15318,237.13333333333333,2019-08-29,2019-08-29T13:19:24Z,003,0.14353111957902376,993.0222222222222
2019-08-29T13:19:27Z,1.3033333333333335,1.537,93.8,7.726666666666667,128.06666666666666,0.1,202.86666666666667,0.14333333333333334,132,NA,7.976666666666667,25.134999999999998,1.5433333333333332,39.34143,-91.15318,237.5,2019-08-29,2019-08-29T13:19:27Z,003,0.14831700235891854,993.0222222222222
2019-08-29T13:19:30Z,1.2433333333333334,1.585,93.66666666666667,7.72,128.13333333333333,0.1,202.9,0.08333333333333333,132,NA,7.97,25.116333333333333,1.5903333333333334,39.34143,-91.15318,237.2,2019-08-29,2019-08-29T13:19:30Z,003,0.15294411177644712,992.9777777777778
