MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-39-20,2019-07-11,2019-07-11T14:47:57Z,0.024,0.024,27.168,8.49,106.8,1.882,0.586,8.38,7.85,184.7,244.7,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:47:59Z,0.058,0.058,27.19,8.27,104.2,0.957,0.152,4.42,7.8,185.7,257.6,NA,NA,NA,NA,NA,NA,995.4666666666667
149-39-20,2019-07-11,2019-07-11T14:48:00Z,0.142,0.142,27.192,8.22,103.5,0.967,0.227,4.38,7.79,184.5,257.8,NA,NA,NA,NA,NA,NA,995.4666666666667
149-39-20,2019-07-11,2019-07-11T14:48:01Z,0.208,0.208,27.187,8.15,102.7,0.99,0.249,4.42,7.77,184.3,257.9,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:02Z,0.26,0.26,27.186,8.08,101.8,1.044,0.197,4.35,7.76,184.9,258.1,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:04Z,0.288,0.288,27.103,7.95,100.1,1.117,0.224,4.41,7.72,185.5,258.1,NA,NA,NA,NA,NA,NA,995.7333333333332
149-39-20,2019-07-11,2019-07-11T14:48:05Z,0.322,0.322,27.019,7.91,99.5,1.173,0.249,4.42,7.7,186,257.8,NA,NA,NA,NA,NA,NA,995.4666666666667
149-39-20,2019-07-11,2019-07-11T14:48:07Z,0.362,0.362,26.832,7.8,97.8,1.324,0.351,4.8,7.68,186.3,256.9,NA,NA,NA,NA,NA,NA,995.4666666666667
149-39-20,2019-07-11,2019-07-11T14:48:08Z,0.405,0.405,26.712,7.78,97.2,1.402,0.292,4.84,7.67,186.7,256.3,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:09Z,0.453,0.453,26.611,7.74,96.6,1.522,0.378,4.82,7.66,186.7,255.7,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:11Z,0.515,0.515,26.415,7.63,95,1.59,0.37,5.21,7.64,186.7,254.8,NA,NA,NA,NA,NA,NA,995.4666666666667
149-39-20,2019-07-11,2019-07-11T14:48:12Z,0.565,0.565,26.343,7.56,93.9,1.534,0.366,5.51,7.62,186.7,254,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:13Z,0.586,0.586,26.281,7.47,92.7,1.46,0.298,5.55,7.61,186.7,253.6,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:14Z,0.615,0.615,26.226,7.38,91.4,1.446,0.252,5.43,7.59,186.7,253.4,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:15Z,0.65,0.65,26.2,7.29,90.3,1.48,0.229,5.43,7.58,186.5,253.3,NA,NA,NA,NA,NA,NA,995.4666666666667
149-39-20,2019-07-11,2019-07-11T14:48:16Z,0.682,0.682,26.191,7.2,89.1,1.493,0.277,5.55,7.57,186.5,253.3,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:17Z,0.723,0.723,26.179,7.13,88.2,1.476,0.402,5.46,7.56,186.5,253.2,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:18Z,0.755,0.755,26.159,7.05,87.2,1.493,0.42,5.39,7.55,186.5,253.1,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:19Z,0.806,0.806,26.149,6.99,86.4,1.475,0.382,5.37,7.54,186.4,253,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:20Z,0.856,0.856,26.121,6.92,85.5,1.456,0.311,5.54,7.53,186.5,252.9,NA,NA,NA,NA,NA,NA,995.6
149-39-20,2019-07-11,2019-07-11T14:48:21Z,0.896,0.896,26.106,6.86,84.8,1.432,0.277,5.55,7.52,186.6,252.8,NA,NA,NA,NA,NA,NA,995.6
