dateTime_Round,chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars
2019-05-22T14:07:51Z,0.87,0.027666666666666666,89.73333333333333,8.666666666666666,196.86666666666667,0.12,257.06666666666666,0.14666666666666667,167,24.156666666666666,8,16.991,0.051000000000000004,NA,NA,NA,2019-05-22,2019-05-22T14:07:51Z,133,0.002676465251315551,980.3555555555556
2019-05-22T14:07:54Z,0.8166666666666667,0.147,89.7,8.67,196.6,0.12,257.1,0.17666666666666667,167,24.646666666666665,8.003333333333334,16.977333333333334,0.15033333333333332,NA,NA,NA,2019-05-22,2019-05-22T14:07:54Z,133,0.014198874977318093,980.4
2019-05-22T14:07:57Z,0.8366666666666667,0.21233333333333332,89.7,8.666666666666666,196.36666666666667,0.12,257.06666666666666,0.13333333333333333,167,24.21,8.01,16.999666666666666,0.226,NA,NA,NA,2019-05-22,2019-05-22T14:07:57Z,133,0.02052712756305571,980.3555555555556
2019-05-22T14:08:00Z,0.94,0.37933333333333336,89.7,8.663333333333334,196.2,0.12,257.1,0.13666666666666666,167,25.65,8.01,16.996666666666666,0.404,NA,NA,NA,2019-05-22,2019-05-22T14:08:00Z,133,0.03669932861549628,980.3111111111111
2019-05-22T14:08:03Z,0.9466666666666667,0.542,89.73333333333333,8.67,196.1,0.12,257.1666666666667,0.16999999999999998,167,24.966666666666665,8.01,16.993,0.5553333333333333,NA,NA,NA,2019-05-22,2019-05-22T14:08:03Z,133,0.05239520958083832,980.4
2019-05-22T14:08:06Z,1.1,0.6943333333333334,89.7,8.67,196.13333333333333,0.12,257.1333333333333,0.14,167,24.786666666666665,8.01,16.980333333333334,0.715,NA,NA,NA,2019-05-22,2019-05-22T14:08:06Z,133,0.06711576846307385,980.4
2019-05-22T14:08:09Z,1.2033333333333334,0.8593333333333334,89.66666666666667,8.666666666666666,196,0.12,257.2,0.2,167,24.846666666666668,8.02,16.953333333333333,0.8836666666666666,NA,NA,NA,2019-05-22,2019-05-22T14:08:09Z,133,0.08306115042641989,980.3111111111111
2019-05-22T14:08:18Z,1.1866666666666665,0.8186666666666667,89.46666666666667,8.65,195.63333333333333,0.12,257.06666666666666,0.22,167,23.613333333333333,8.02,16.970000000000002,0.8126666666666666,NA,NA,NA,2019-05-22,2019-05-22T14:08:18Z,133,0.07911449827617492,980.4
2019-05-22T14:08:21Z,1.0633333333333335,0.8513333333333333,89.56666666666666,8.6466666666666665,195.5,0.12,257,0.19333333333333333,167,23.553333333333335,8.02,17.023333333333333,0.859,NA,NA,NA,2019-05-22,2019-05-22T14:08:21Z,133,0.08228996552349846,980.4
2019-05-22T14:08:24Z,1.2133333333333334,0.9513333333333333,89.5,8.6466666666666665,195.6,0.12,257.1333333333333,0.10666666666666667,167,23.866666666666667,8.02,16.984,0.9826666666666667,NA,NA,NA,2019-05-22,2019-05-22T14:08:24Z,133,0.09197514062783524,980.4
2019-05-22T14:08:27Z,1.1733333333333333,1.197,89.5,8.6466666666666665,195.6,0.12,257.1333333333333,0.13333333333333333,167,23.986666666666668,8.02,16.984666666666666,1.217,NA,NA,NA,2019-05-22,2019-05-22T14:08:27Z,133,0.11574578116494284,980.4
2019-05-22T14:08:33Z,1.3066666666666666,1.3326666666666667,89.36666666666667,8.643333333333334,195.36666666666667,0.12,257.23333333333335,0.18666666666666668,167,26.056666666666665,8.02,16.930333333333333,1.3343333333333334,NA,NA,NA,2019-05-22,2019-05-22T14:08:33Z,133,0.12885592451460715,980.4
2019-05-22T14:08:36Z,1.3633333333333333,1.359,89.2,8.633333333333335,195.2,0.12,257.26666666666665,0.17333333333333334,167,25.693333333333335,8.02,16.900666666666666,1.3656666666666666,NA,NA,NA,2019-05-22,2019-05-22T14:08:36Z,133,0.13135093449464708,980.3555555555556
2019-05-22T14:08:39Z,1.3333333333333335,1.4266666666666667,89.1,8.626666666666667,195.23333333333332,0.12,257.1333333333333,0.17333333333333334,167,28.063333333333333,8.02,16.887333333333334,1.4356666666666666,NA,NA,NA,2019-05-22,2019-05-22T14:08:39Z,133,0.13790600616947923,980.4444444444445
2019-05-22T14:08:42Z,1.3133333333333335,1.5650000000000002,89.06666666666666,8.62,195.23333333333332,0.12,257.06666666666666,0.16333333333333333,167,25.813333333333333,8.02,16.903333333333332,1.5813333333333333,NA,NA,NA,2019-05-22,2019-05-22T14:08:42Z,133,0.15126565051714752,980.4
2019-05-22T14:08:45Z,1.36,1.6433333333333333,89.03333333333333,8.616666666666665,195.06666666666666,0.12,257.1,0.16666666666666669,167,24.753333333333334,8.02,16.895,1.659,NA,NA,NA,2019-05-22,2019-05-22T14:08:45Z,133,0.15886409000181456,980.4
2019-05-22T14:08:48Z,1.3566666666666667,1.783,89,8.61,195,0.12,257.06666666666666,0.18,167,25.303333333333335,8.02,16.891666666666666,1.7983333333333333,NA,NA,NA,2019-05-22,2019-05-22T14:08:48Z,133,0.1723598258029396,980.4
2019-05-22T14:08:51Z,1.2666666666666666,1.8746666666666667,89,8.61,194.9,0.12,256.93333333333334,0.15333333333333332,167,27.026666666666667,8.02,16.908333333333335,1.8836666666666666,NA,NA,NA,2019-05-22,2019-05-22T14:08:51Z,133,0.18122845218653602,980.4
2019-05-22T14:08:54Z,1.3866666666666667,1.9546666666666668,88.93333333333334,8.606666666666666,194.9,0.12,256.96666666666664,0.17,167,25.88,8.02,16.899333333333335,1.9656666666666667,NA,NA,NA,2019-05-22,2019-05-22T14:08:54Z,133,0.1890083469424787,980.4
2019-05-22T14:08:57Z,1.4133333333333333,2.0766666666666667,88.76666666666667,8.6,194.9,0.12,257.23333333333335,0.21666666666666667,167,28.326666666666664,8.02,16.848,2.0869999999999997,NA,NA,NA,2019-05-22,2019-05-22T14:08:57Z,133,0.20012248230811105,980.4
2019-05-22T14:09:00Z,1.38,2.1973333333333334,88.63333333333333,8.593333333333334,194.8,0.12,257.1333333333333,0.18666666666666668,167,27.976666666666667,8.02,16.833666666666666,2.2146666666666666,NA,NA,NA,2019-05-22,2019-05-22T14:09:00Z,133,0.21241607693703501,980.4
2019-05-22T14:09:03Z,1.3866666666666667,2.332,88.53333333333333,8.586666666666666,194.76666666666668,0.12,257.06666666666666,0.19333333333333333,167,27.236666666666668,8.013333333333334,16.792333333333335,2.3466666666666667,NA,NA,NA,2019-05-22,2019-05-22T14:09:03Z,133,0.22543549265106153,980.3555555555556
2019-05-22T14:09:06Z,1.4133333333333333,2.4396666666666667,88.4,8.58,194.66666666666666,0.12,257.1,0.20333333333333334,167,24.976666666666667,8.01,16.784666666666666,2.4453333333333336,NA,NA,NA,2019-05-22,2019-05-22T14:09:06Z,133,0.23584648884050083,980.4
2019-05-22T14:09:09Z,1.53,2.4646666666666666,88.3,8.566666666666666,194.6,0.12,256.93333333333334,0.23,167,24.60333333333333,8.01,16.787,2.4690000000000003,NA,NA,NA,2019-05-22,2019-05-22T14:09:09Z,133,0.23829613500272184,980.4
2019-05-22T14:09:12Z,1.5266666666666666,2.542,88.2,8.56,194.53333333333333,0.12,257,0.19666666666666668,167,25.849999999999998,8.01,16.783,2.5523333333333333,NA,NA,NA,2019-05-22,2019-05-22T14:09:12Z,133,0.2457811649428416,980.4
2019-05-22T14:09:15Z,1.5433333333333334,2.614,88.2,8.55,194.46666666666667,0.12,257.06666666666666,0.20333333333333334,167,25.78333333333333,8.01,16.783666666666665,2.621,NA,NA,NA,2019-05-22,2019-05-22T14:09:15Z,133,0.252699147160225,980.4
2019-05-22T14:09:18Z,1.55,2.6703333333333332,88.1,8.55,194.4,0.12,257.03333333333336,0.17666666666666667,167,25.956666666666667,8.01,16.779333333333334,2.6759999999999997,NA,NA,NA,2019-05-22,2019-05-22T14:09:18Z,133,0.2581654872074034,980.4
