MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-NA-05-00,2019-08-14,2019-08-14T16:41:34Z,0,0,32.993,10.13,141.1,1.91,2.072,6.49,9.28,154.7,194.6,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:41:41Z,0.033,0.033,33.014,10.15,141.4,1.945,2.075,6.54,9.29,155.4,194.9,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:41:42Z,0.11,0.11,33.01,10.15,141.4,1.881,2.092,6.83,9.29,155.7,195,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:41:43Z,0.206,0.206,32.956,10.15,141.3,1.889,2.127,7.18,9.29,155.8,195,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:41:44Z,0.235,0.235,32.922,10.16,141.3,1.959,2.165,6.53,9.29,155.7,195,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:41:46Z,0.275,0.275,32.91,10.17,141.4,1.929,2.066,6.28,9.3,155.5,194.9,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:41:49Z,0.328,0.328,32.657,10.21,141.5,2.007,2.086,6.78,9.31,155.2,194.5,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:41:59Z,0.457,0.457,31.386,11.41,155.1,2.745,2.537,8.42,9.49,153.4,189.9,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:42:15Z,0.575,0.575,30.185,11.89,158,3.412,2.647,9.44,9.41,153.6,185.1,NA,NA,NA,NA,NA,NA,986.2666666666668
094-NA-05-00,2019-08-14,2019-08-14T16:42:18Z,0.613,0.613,30.106,11.72,155.5,3.528,2.743,9.5,9.39,153.4,184.4,NA,NA,NA,NA,NA,NA,986.2666666666668
