KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,9/15/2019 18:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,2.95,11.9,218.4,2.208,228.6,40.2,41,3.31,-24.1,3.134,0.11,227.8,1.42,1.43,148,14.25,0,NA,-29.9,23.512,2.215,38.99411,-92.48871,233.8,0,12,745.8
,,,STANDARD DEVIATION:,1.79,7.3,57.4,1.663,71.9,32.4,33.1,2.65,70.8,2.362,0.03,70.7,1.62,1.65,46,10.95,0,0.32,19.4,2.181,1.664,0,0.00002,0.9,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18E100678,18E100678,18D101262,18E100303,18D101262,18D104460,18D104460,18D104460,17G100339,18E100303,18D101262,18D101262,18E100678,18E100678,18D101262,18E100544,18E100544,17G100339,17G100339,18D101262,18E100303,18E100114,18E100114,18E100114,18E100114,18E100114,18E100114
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
9/15/2019,9:51:18,0,cow,3.59,14.53,176.3,0.049,174.6,90.2,91.9,7.39,137.1,0.069,0.08,174.8,1.81,1.83,114,7.16,0,6.28,1.9,25.444,0.05,38.99412,-92.48874,233.9,0,12,745.8
9/15/2019,9:51:19,0,cow,3.68,14.9,176,0.052,174.4,87.6,89.3,7.18,136.3,0.074,0.08,174.6,1.84,1.85,113,7.36,0,6.39,-5,25.441,0.051,38.99412,-92.48873,234,0,12,745.8
9/15/2019,9:51:20,0,cow,3.71,15,175.9,0.048,174.3,86.1,87.8,7.06,135.6,0.068,0.08,174.5,1.83,1.84,113,7.29,0,6.43,-7.4,25.441,0.046,38.99412,-92.48873,234,0,12,745.8
9/15/2019,9:51:21,0,cow,3.54,14.32,175.9,0.045,174.2,84.6,86.3,6.93,134.4,0.064,0.08,174.4,1.78,1.79,113,7.48,0,6.45,-8.5,25.442,0.046,38.99412,-92.48873,234.1,0,12,745.9
9/15/2019,9:51:22,0,cow,3.52,14.24,175.8,0.048,174.1,83.5,85.1,6.84,132.8,0.068,0.08,174.3,1.79,1.8,113,7.45,0,6.5,-11.7,25.444,0.049,38.99412,-92.48873,234.2,0,12,745.8
9/15/2019,9:51:23,0,cow,3.58,14.47,175.7,0.047,174.1,82.3,83.9,6.75,131.8,0.067,0.08,174.2,1.82,1.84,113,7.12,0,6.55,-14.6,25.443,0.045,38.99412,-92.48873,234.2,0,12,745.8
9/15/2019,9:51:24,0,cow,3.75,15.15,175.7,0.044,174,81.5,83,6.67,129.8,0.063,0.08,174.2,1.81,1.82,113,7.25,0,6.6,-17.4,25.442,0.044,38.99412,-92.48873,234.2,0,12,745.8
9/15/2019,9:51:25,0,cow,3.75,15.15,175.6,0.044,174,80.6,82.2,6.6,128.3,0.063,0.08,174.2,1.81,1.82,113,7.38,0,6.64,-19.9,25.444,0.046,38.99412,-92.48873,234.1,0,12,745.8
9/15/2019,9:51:26,0,cow,3.48,14.05,175.6,0.048,173.9,79.9,81.5,6.55,126,0.067,0.08,174.1,1.75,1.77,113,7.32,0,6.68,-22.5,25.449,0.048,38.99412,-92.48873,234,0,12,745.8
9/15/2019,9:51:27,0,cow,3.54,14.32,175.4,0.047,173.7,79.2,80.8,6.49,123.7,0.067,0.08,173.9,1.76,1.77,113,7.07,0,6.71,-24.3,25.455,0.046,38.99412,-92.48873,234,0,12,745.8
9/15/2019,9:51:28,0,cow,3.68,14.87,175.3,0.046,173.6,78.6,80.2,6.44,122.2,0.065,0.08,173.8,1.76,1.78,113,7.08,0,6.74,-26,25.463,0.045,38.99412,-92.48873,233.9,0,12,745.8
9/15/2019,9:51:29,0,cow,3.73,15.08,175.3,0.047,173.6,78,79.5,6.39,120.8,0.067,0.08,173.8,1.74,1.75,113,7.21,0,6.76,-27.6,25.465,0.048,38.99412,-92.48873,233.9,0,12,745.7
9/15/2019,9:51:30,0,cow,3.74,15.14,175.2,0.049,173.5,77.5,79,6.34,118.7,0.069,0.08,173.7,1.81,1.82,113,7.13,0,6.78,-28.7,25.464,0.049,38.99412,-92.48873,233.8,0,12,745.8
9/15/2019,9:51:31,0,cow,3.72,15.06,175.2,0.048,173.5,77,78.5,6.31,116.4,0.069,0.08,173.7,1.86,1.87,113,6.96,0,6.8,-30,25.465,0.048,38.99412,-92.48873,233.8,0,12,745.8
9/15/2019,9:51:32,0,cow,3.63,14.7,175.2,0.049,173.5,76.6,78.1,6.28,114,0.07,0.08,173.6,1.83,1.85,113,6.97,0,6.83,-31.4,25.467,0.05,38.99411,-92.48873,233.7,0,12,745.8
9/15/2019,9:51:33,0,cow,3.57,14.44,175.1,0.049,173.4,76.2,77.7,6.24,111.9,0.069,0.08,173.6,1.74,1.75,113,7.21,0,6.85,-32.8,25.468,0.048,38.99412,-92.48873,233.7,0,12,745.8
9/15/2019,9:51:34,0,cow,3.63,14.69,175.1,0.049,173.4,75.9,77.4,6.22,109.3,0.069,0.08,173.6,1.69,1.7,113,7.37,0,6.88,-34.4,25.466,0.053,38.99412,-92.48873,233.6,0,12,745.8
9/15/2019,9:51:35,0,cow,3.69,14.94,175.1,0.05,173.4,75.6,77.1,6.19,107.4,0.071,0.08,173.5,1.77,1.79,113,7.18,0,6.91,-36.1,25.465,0.047,38.99412,-92.48873,233.5,0,12,745.8
9/15/2019,9:51:36,0,cow,3.83,15.48,175.1,0.045,173.4,75.3,76.8,6.17,104.8,0.064,0.08,173.6,1.88,1.9,113,7.11,0,6.93,-37.4,25.463,0.047,38.99412,-92.48873,233.4,0,12,745.8
9/15/2019,9:51:37,0,cow,3.88,15.69,175.1,0.046,173.4,75,76.5,6.15,102.9,0.066,0.08,173.6,1.9,1.92,113,7.3,0,6.94,-38.4,25.463,0.045,38.99412,-92.48873,233.3,0,12,745.8
9/15/2019,9:51:38,0,cow,3.93,15.9,175.1,0.046,173.4,74.8,76.2,6.12,100.5,0.065,0.08,173.5,1.85,1.87,113,7.25,0,6.96,-39.7,25.464,0.045,38.99412,-92.48874,233.2,0,12,745.7
9/15/2019,9:51:39,0,cow,4.11,16.63,175,0.046,173.3,74.5,76,6.1,98.2,0.066,0.08,173.5,1.83,1.85,113,7.48,0,6.99,-40.9,25.459,0.047,38.99412,-92.48874,233.1,0,12,745.7
9/15/2019,9:51:40,0,cow,4.05,16.38,174.9,0.048,173.3,74.3,75.7,6.08,95.6,0.068,0.08,173.4,1.82,1.83,113,7.66,0,7,-41.7,25.456,0.048,38.99412,-92.48874,233.1,0,12,745.8
9/15/2019,9:51:41,0,cow,3.93,15.92,174.9,0.049,173.2,74,75.5,6.06,92.7,0.069,0.08,173.3,1.77,1.78,113,7.86,0,7.02,-42.9,25.467,0.05,38.99412,-92.48874,233.1,0,12,745.7
9/15/2019,9:51:42,0,cow,3.99,16.14,174.8,0.049,173.1,73.8,75.3,6.05,89.7,0.07,0.08,173.3,1.81,1.82,113,7.61,0,7.05,-44.6,25.467,0.049,38.99412,-92.48874,233.1,0,12,745.8
9/15/2019,9:51:43,0,cow,3.95,15.99,174.7,0.048,173,73.6,75.1,6.03,87.6,0.068,0.08,173.2,1.89,1.91,113,7.44,0,7.07,-46,25.467,0.048,38.99412,-92.48874,233.1,0,12,745.8
9/15/2019,9:51:44,0,cow,3.98,16.11,174.7,0.048,173,73.5,74.9,6.02,84.9,0.068,0.08,173.1,1.84,1.85,113,7.37,0,7.08,-46.8,25.47,0.048,38.99412,-92.48874,233.2,0,12,745.9
9/15/2019,9:51:45,0,cow,4.05,16.4,174.7,0.048,173,73.3,74.8,6,82.2,0.067,0.08,173.2,1.8,1.82,113,7.19,0,7.1,-47.5,25.47,0.048,38.99412,-92.48875,233.2,0,12,745.9
9/15/2019,9:51:46,0,cow,3.96,16.04,174.8,0.047,173,73.2,74.6,5.99,80.5,0.067,0.08,173.2,1.77,1.79,113,7.26,0,7.09,-47.5,25.467,0.047,38.99412,-92.48875,233.1,0,12,745.8
9/15/2019,9:51:47,0,cow,3.96,16.02,174.7,0.051,173,73.1,74.5,5.98,77.7,0.072,0.08,173.2,1.78,1.8,113,7.07,0,7.09,-47.4,25.464,0.057,38.99412,-92.48875,233.1,0,12,745.9
