Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
5/29/2019,15:22:53,25.184,740.9,133.8,11.02,248.5,249.3,6.66,273.4,13.04,0.559,0.55,,5.101,20.67,,,0.006
5/29/2019,15:22:54,25.252,740.9,138.2,11.37,248.1,249.3,6.78,273.7,12.71,0.601,0.59,,5.101,20.67,,,0.006
5/29/2019,15:22:55,25.329,740.9,140.2,11.52,247.6,249.1,6.82,273.7,12.41,0.629,0.62,,5.031,20.38,,,0.006
5/29/2019,15:22:56,25.396,740.9,142.3,11.68,247.1,249,6.96,273.5,12.11,0.667,0.66,,4.972,20.15,,,0.009
5/29/2019,15:22:57,25.471,740.9,144,11.8,246.7,248.9,7.05,273.3,11.77,0.7,0.69,,4.933,19.98,,,0.014
5/29/2019,15:22:58,25.539,740.9,145.5,11.91,246.3,248.9,7.13,273.1,11.39,0.723,0.72,,4.863,19.7,,,0.021
5/29/2019,15:22:59,25.613,740.9,148.2,12.11,246,248.8,7.18,272.9,11.09,0.746,0.74,,2.084,8.38,,,0.03
5/29/2019,15:23:00,25.611,740.9,148,12.09,245.7,248.5,7.2,272.8,10.94,0.752,0.75,,2.468,9.94,,,0.815
5/29/2019,15:23:01,24.506,740.9,145.5,11.88,250.4,248.1,7.21,272.9,10.74,0.759,0.75,,2.504,10.09,,,0.856
5/29/2019,15:23:02,24.434,740.9,146.9,12.24,250.2,247.7,7.22,272.9,10.17,0.768,0.76,,2.543,10.25,,,0.861
5/29/2019,15:23:03,24.099,740.9,145.4,12.17,251.6,247.3,7.22,273,10.24,0.763,0.76,,2.543,10.25,,,0.922
5/29/2019,15:23:04,24.038,740.9,143.7,12.08,251.5,246.9,7.22,273.1,10.43,0.757,0.75,,2.408,9.7,,,0.995
5/29/2019,15:23:05,23.974,740.9,138,11.61,251.4,246.5,7.22,273.2,10.62,0.746,0.74,,2.264,9.11,,,1.055
5/29/2019,15:23:06,23.942,740.9,135.4,11.4,250.9,245.8,7.22,273.3,10.79,0.732,0.73,,2.221,8.93,,,1.1
5/29/2019,15:23:07,23.935,740.9,131.6,11.09,250.2,245.1,7.22,273.4,11.05,0.691,0.68,,1.606,6.43,,,1.136
5/29/2019,15:23:08,23.872,740.9,130,10.96,249.9,244.5,7.21,273.5,11.26,0.646,0.64,,1.441,5.76,,,1.195
5/29/2019,15:23:09,23.851,740.9,128.4,10.83,249.3,243.8,7.21,273.7,11.48,0.607,0.6,,1.838,7.38,,,1.234
5/29/2019,15:23:10,23.838,740.9,126.7,10.69,248.7,243.2,7.21,273.8,11.66,0.569,0.56,,1.878,7.54,,,1.264
5/29/2019,15:23:11,23.828,740.9,125.6,10.6,248,242.5,7.2,273.9,11.88,0.53,0.52,,1.878,7.54,,,1.288
5/29/2019,15:23:12,23.805,740.9,120.4,10.17,247.5,241.9,7.2,274.1,12.15,0.49,0.48,,1.841,7.39,,,1.311
5/29/2019,15:23:13,23.781,740.9,118.9,10.04,247.2,241.4,7.2,274.3,12.41,0.454,0.44,,1.791,7.18,,,1.331
5/29/2019,15:23:14,23.748,740.9,117.4,9.92,247,241.1,7.2,274.5,12.62,0.414,0.4,,1.742,6.98,,,1.35
5/29/2019,15:23:15,23.727,740.9,116.3,9.83,246.7,240.7,7.19,274.7,12.76,0.375,0.36,,1.725,6.92,,,1.368
5/29/2019,15:23:16,23.708,740.9,115.8,9.79,246.5,240.4,7.19,274.9,12.94,0.333,0.32,,1.724,6.91,,,1.383
5/29/2019,15:23:17,23.691,740.9,115.2,9.74,246.3,240.2,7.19,275.1,13.19,0.308,0.29,,1.732,6.94,,,1.399
5/29/2019,15:23:18,23.655,740.9,114.6,9.7,246.3,240,7.19,275.3,13.32,0.292,0.28,,1.746,7,,,1.41
5/29/2019,15:23:19,23.627,741,114.2,9.67,246.4,239.9,7.18,275.6,13.36,0.283,0.27,,1.859,7.46,,,1.421
5/29/2019,15:23:20,23.598,740.9,113.8,9.64,246.4,239.8,7.18,275.8,13.46,0.268,0.25,,1.844,7.4,,,1.431
5/29/2019,15:23:21,23.588,740.9,113.4,9.61,246.4,239.8,7.18,276.2,13.65,0.258,0.24,,1.976,7.94,,,1.44
5/29/2019,15:23:22,23.572,740.9,113,9.58,246.4,239.7,7.18,276.5,13.72,0.254,0.24,,1.6,6.4,,,1.447
5/29/2019,15:23:23,23.552,740.9,112.7,9.56,246.5,239.7,7.18,276.8,13.81,0.252,0.24,,1.694,6.79,,,1.454
5/29/2019,15:23:24,23.535,740.9,112.4,9.54,246.6,239.7,7.17,277,13.94,0.246,0.23,,1.82,7.3,,,1.46
5/29/2019,15:23:25,23.525,740.9,112.1,9.52,246.5,239.6,7.17,277.2,14.08,0.242,0.23,,1.844,7.4,,,1.466
