"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","C.uS.cm","pH","ORP.mV","FNU","BGA.PC.RFU","BGA.PC.ug.L","BGA.PC.c.mL","Chl.RFU","Chl.ug.L","PAR1.ppfd","PAR2.ppfd","DEP.m"
"208","6/26/2019","8:17:05",20.135,740.6,3.6,0.33,168.9,153.2,6.97,48.7,10.95,0.338,0.32,NA,0.947,3.75,NA,NA,4.644
"209","6/26/2019","8:17:06",20.128,740.6,3.5,0.32,168.6,152.9,6.98,46.9,11.26,0.354,0.34,NA,0.964,3.81,NA,NA,4.676
"210","6/26/2019","8:17:07",20.118,740.6,3.5,0.32,168.7,152.9,6.98,45.6,11.73,0.254,0.24,NA,0.923,3.65,NA,NA,4.711
"211","6/26/2019","8:17:08",20.055,740.6,3.5,0.31,169,153,6.98,44.6,11.49,0.27,0.25,NA,0.909,3.59,NA,NA,4.761
"212","6/26/2019","8:17:09",20.046,740.6,3.5,0.31,169.1,153.1,6.98,43.5,11.92,0.349,0.33,NA,0.991,3.93,NA,NA,4.795
"213","6/26/2019","8:17:10",19.924,740.6,3.4,0.31,169.5,153.1,6.98,42.7,12.95,0.265,0.25,NA,0.967,3.83,NA,NA,4.833
"214","6/26/2019","8:17:11",19.682,740.6,3.4,0.31,170.5,153.2,6.98,42,12.92,0.281,0.27,NA,0.92,3.63,NA,NA,4.863
"215","6/26/2019","8:17:12",19.442,740.6,3.3,0.3,171.2,153.2,6.98,41.3,12.75,0.332,0.32,NA,0.936,3.7,NA,NA,4.897
"216","6/26/2019","8:17:13",19.458,740.5,3.2,0.29,171.3,153.2,6.97,39.5,12.89,0.342,0.33,NA,0.889,3.51,NA,NA,4.938
"217","6/26/2019","8:17:14",19.409,740.4,3.1,0.28,171.6,153.3,6.96,38.3,13.36,0.331,0.32,NA,0.919,3.63,NA,NA,4.952
"218","6/26/2019","8:17:15",18.931,740.4,3,0.28,173.3,153.4,6.96,37.8,13.3,0.327,0.31,NA,1.017,4.03,NA,NA,4.968
"219","6/26/2019","8:17:16",18.709,740.5,3,0.28,174.4,153.4,6.95,37.5,13.16,0.318,0.3,NA,1.032,4.09,NA,NA,4.978
