Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/11/2019,14:40:29,27.341,746.7,101.1,8,243.6,254.5,8.5,177.1,4.53,0.265,0.25,,1.155,4.59,,,0.147
7/11/2019,14:40:30,27.342,746.7,101,7.99,243.5,254.4,8.47,176.3,4.64,0.33,0.32,,1.08,4.29,,,0.145
7/11/2019,14:40:31,27.339,746.6,100.7,7.97,243.7,254.6,8.44,176,4.58,0.227,0.21,,1.07,4.25,,,0.151
7/11/2019,14:40:32,27.315,746.7,100.3,7.94,243.9,254.6,8.41,176,4.59,0.203,0.19,,1.131,4.5,,,0.164
7/11/2019,14:40:33,27.282,746.7,100.1,7.93,243.8,254.5,8.36,175.2,4.69,0.25,0.23,,1.183,4.71,,,0.196
7/11/2019,14:40:34,27.253,746.8,99.8,7.91,243.8,254.3,8.34,174.4,4.53,0.203,0.19,,1.238,4.93,,,0.238
7/11/2019,14:40:35,27.197,746.8,99.7,7.91,244,254.2,8.31,174.2,4.73,0.219,0.2,,1.347,5.37,,,0.287
7/11/2019,14:40:36,27.154,746.7,99.6,7.91,243.8,253.8,8.28,174.1,5.12,0.317,0.3,,1.387,5.54,,,0.31
7/11/2019,14:40:37,27.127,746.7,99.6,7.91,243.6,253.5,8.26,174.2,5,0.363,0.35,,1.341,5.35,,,0.34
7/11/2019,14:40:38,27.116,746.7,99.5,7.91,243.5,253.3,8.23,174.4,5.11,0.255,0.24,,1.295,5.16,,,0.35
7/11/2019,14:40:39,27.098,746.7,99.4,7.9,243.5,253.3,8.2,174.6,4.79,0.178,0.16,,1.294,5.16,,,0.37
7/11/2019,14:40:40,27.101,746.7,99.2,7.88,243.6,253.4,8.18,174.7,4.62,0.241,0.22,,1.384,5.53,,,0.389
7/11/2019,14:40:41,27.086,746.7,99,7.87,243.7,253.5,8.16,175,4.67,0.269,0.25,,1.423,5.68,,,0.42
7/11/2019,14:40:42,27.052,746.7,98.9,7.87,243.9,253.5,8.16,175,4.69,0.299,0.28,,1.385,5.53,,,0.446
7/11/2019,14:40:43,27.045,746.8,98.9,7.87,243.9,253.5,8.14,175,4.79,0.308,0.29,,1.469,5.87,,,0.46
7/11/2019,14:40:44,27.033,746.7,98.9,7.87,243.8,253.3,8.12,175.2,4.69,0.346,0.33,,1.558,6.24,,,0.48
7/11/2019,14:40:45,27.025,746.7,98.9,7.87,243.7,253.2,8.11,175.9,4.59,0.356,0.34,,1.548,6.2,,,0.5
7/11/2019,14:40:46,27.019,746.8,98.9,7.87,243.7,253.1,8.11,176.4,4.82,0.345,0.33,,1.561,6.25,,,0.505
7/11/2019,14:40:47,27.004,746.7,98.8,7.87,243.6,252.9,8.09,176.9,5.02,0.348,0.33,,1.584,6.34,,,0.523
7/11/2019,14:40:48,27.006,746.7,98.8,7.87,243.6,253,8.07,177.2,4.93,0.379,0.37,,1.604,6.42,,,0.531
7/11/2019,14:40:49,27.019,746.7,98.8,7.87,243.7,253.1,8.05,177.2,4.91,0.323,0.31,,1.548,6.19,,,0.551
7/11/2019,14:40:50,27.025,746.7,98.8,7.87,243.7,253.2,8.03,177.3,4.73,0.199,0.18,,1.51,6.04,,,0.566
7/11/2019,14:40:51,27.023,746.8,98.8,7.87,243.7,253.1,8.02,177.4,4.65,0.236,0.22,,1.599,6.4,,,0.584
7/11/2019,14:40:52,27.014,746.7,98.8,7.86,243.7,253.1,8.01,177.4,4.81,0.313,0.3,,1.616,6.47,,,0.604
7/11/2019,14:40:53,27.01,746.7,98.7,7.86,243.7,253,8,177.6,4.79,0.316,0.3,,1.566,6.27,,,0.621
7/11/2019,14:40:54,27.006,746.8,98.6,7.85,243.5,252.9,7.99,177.8,4.69,0.299,0.28,,1.534,6.14,,,0.653
7/11/2019,14:40:55,27.006,746.8,98.6,7.85,243.5,252.8,7.98,177.7,4.8,0.342,0.33,,1.687,6.76,,,0.658
7/11/2019,14:40:56,26.966,746.8,98.4,7.83,243.5,252.7,7.97,177.7,5.16,0.478,0.47,,2.092,8.41,,,0.685
7/11/2019,14:40:57,26.896,746.6,98.3,7.84,243.6,252.4,7.96,177.6,5.05,0.539,0.53,,2.302,9.27,,,0.703
7/11/2019,14:40:58,26.848,746.7,98.3,7.85,243.5,252.1,7.94,177.5,4.89,0.55,0.54,,2.235,9,,,0.718
7/11/2019,14:40:59,26.776,746.7,98.4,7.86,243.3,251.6,7.93,177.6,5.09,0.565,0.55,,2.383,9.6,,,0.745
7/11/2019,14:41:00,26.752,746.8,98.6,7.89,243.3,251.5,7.92,177.6,5.14,0.564,0.55,,2.51,10.11,,,0.758
7/11/2019,14:41:01,26.708,746.7,98.9,7.92,243.6,251.5,7.92,177.7,5.32,0.554,0.54,,2.357,9.49,,,0.766
7/11/2019,14:41:02,26.663,746.8,99.2,7.94,243.3,251.1,7.91,177.8,5.37,0.598,0.59,,2.371,9.55,,,0.782
7/11/2019,14:41:03,26.635,746.8,99.4,7.96,243.1,250.7,7.9,177.8,5.2,0.558,0.55,,2.317,9.33,,,0.805
7/11/2019,14:41:04,26.623,746.7,99.4,7.97,243.1,250.7,7.89,177.8,5.24,0.538,0.53,,2.256,9.08,,,0.821
7/11/2019,14:41:05,26.611,746.8,99.4,7.97,243.2,250.7,7.89,177.9,5.19,0.561,0.55,,2.391,9.63,,,0.843
7/11/2019,14:41:06,26.608,746.7,99.4,7.97,243.1,250.6,7.88,177.9,5.14,0.513,0.5,,2.353,9.48,,,0.854
7/11/2019,14:41:07,26.603,746.7,99.3,7.96,243,250.5,7.87,177.9,4.97,0.488,0.48,,2.135,8.59,,,0.873
7/11/2019,14:41:08,26.59,746.8,99.2,7.95,243,250.4,7.86,178,4.8,0.459,0.45,,2.049,8.24,,,0.911
7/11/2019,14:41:09,26.583,746.7,98.9,7.94,243,250.4,7.84,178.1,4.82,0.424,0.41,,1.947,7.82,,,0.95
7/11/2019,14:41:10,26.544,746.7,98.6,7.91,243.1,250.3,7.83,178.1,5,0.395,0.38,,1.673,6.7,,,1.009
7/11/2019,14:41:11,26.474,746.8,97.9,7.86,243.2,250.1,7.81,178.2,5.12,0.393,0.38,,1.593,6.38,,,1.082
7/11/2019,14:41:12,26.423,746.6,97.3,7.83,243.3,249.9,7.8,178.3,5.17,0.378,0.36,,1.573,6.3,,,1.108
7/11/2019,14:41:13,26.422,746.7,96.2,7.74,243.3,249.9,7.78,178.5,5.2,0.265,0.25,,1.559,6.24,,,1.116
7/11/2019,14:41:14,26.42,746.7,95.4,7.68,243.4,250,7.77,178.6,5.49,0.273,0.26,,1.627,6.52,,,1.112
7/11/2019,14:41:15,26.352,746.8,94.4,7.6,243.4,249.7,7.76,178.7,5.61,0.289,0.27,,1.512,6.05,,,1.135
7/11/2019,14:41:16,26.279,746.8,93.6,7.55,243.5,249.4,7.75,178.8,5.44,0.254,0.24,,1.422,5.68,,,1.147
7/11/2019,14:41:17,26.258,746.8,92.6,7.47,243.3,249.2,7.74,178.9,5.23,0.276,0.26,,1.419,5.67,,,1.168
7/11/2019,14:41:18,26.221,746.8,91.7,7.41,243.3,249,7.73,178.9,5.24,0.273,0.26,,1.315,5.24,,,1.217
7/11/2019,14:41:19,26.194,746.7,90.8,7.33,243.3,248.9,7.72,178.9,5.31,0.301,0.29,,1.241,4.94,,,1.253
7/11/2019,14:41:20,26.186,746.7,89.9,7.27,243.4,248.9,7.71,179.1,5.36,0.308,0.29,,1.262,5.03,,,1.276
7/11/2019,14:41:21,26.184,746.8,89.1,7.2,243.3,248.8,7.7,179.1,5.57,0.275,0.26,,1.336,5.33,,,1.293
7/11/2019,14:41:22,26.179,746.9,88.3,7.14,243.1,248.6,7.69,179.1,5.52,0.234,0.22,,1.336,5.33,,,1.328
7/11/2019,14:41:23,26.181,746.8,87.5,7.07,243.1,248.6,7.69,179,5.7,0.198,0.18,,1.245,4.96,,,1.366
7/11/2019,14:41:24,26.18,746.8,86.9,7.02,243.1,248.6,7.68,179,5.81,0.171,0.15,,1.154,4.59,,,1.401
7/11/2019,14:41:25,26.171,746.8,86.1,6.96,243.3,248.7,7.67,178.8,5.67,0.193,0.18,,1.142,4.54,,,1.423
7/11/2019,14:41:26,26.165,746.7,85.6,6.92,243.3,248.7,7.67,178.9,5.53,0.244,0.23,,1.162,4.62,,,1.442
7/11/2019,14:41:27,26.144,746.7,84.9,6.87,243.4,248.7,7.66,178.9,5.55,0.232,0.21,,1.102,4.38,,,1.468
7/11/2019,14:41:28,26.116,746.7,84.3,6.82,243.5,248.7,7.65,178.8,5.64,0.207,0.19,,1.04,4.12,,,1.505
7/11/2019,14:41:29,26.065,746.7,83.8,6.79,243.7,248.7,7.65,178.8,5.69,0.179,0.16,,1.069,4.24,,,1.54
7/11/2019,14:41:30,26.04,746.7,83.1,6.74,243.7,248.6,7.64,178.9,5.61,0.181,0.16,,1.121,4.45,,,1.586
7/11/2019,14:41:31,26.037,746.7,82.7,6.7,243.6,248.4,7.63,179.1,5.57,0.195,0.18,,1.088,4.32,,,1.632
7/11/2019,14:41:32,26.036,746.8,82,6.65,243.5,248.3,7.63,179.2,5.79,0.194,0.18,,1.072,4.26,,,1.668
7/11/2019,14:41:33,26.035,746.8,81.4,6.6,243.4,248.3,7.62,179.4,5.73,0.214,0.2,,1.075,4.27,,,1.692
7/11/2019,14:41:34,26.031,746.8,80.8,6.55,243.4,248.2,7.61,179.6,5.58,0.22,0.2,,1.09,4.33,,,1.727
7/11/2019,14:41:35,26.026,746.8,80.1,6.49,243.4,248.1,7.6,180,5.52,0.184,0.17,,1.099,4.36,,,1.764
7/11/2019,14:41:36,26.022,746.7,79.8,6.47,243.4,248.2,7.59,180.5,5.53,0.199,0.18,,1.039,4.12,,,1.803
7/11/2019,14:41:37,26.02,746.9,79.3,6.43,243.5,248.2,7.58,180.7,5.61,0.158,0.14,,1.054,4.18,,,1.849
7/11/2019,14:41:38,26.021,746.7,78.9,6.4,243.5,248.3,7.58,180.7,5.64,0.188,0.17,,1.052,4.17,,,1.89
7/11/2019,14:41:39,26.023,746.7,78.5,6.36,243.4,248.2,7.57,180.7,5.68,0.237,0.22,,1.081,4.29,,,1.915
7/11/2019,14:41:40,26.02,746.8,78.1,6.33,243.3,248.1,7.56,180.7,6,0.154,0.14,,1.076,4.27,,,1.948
7/11/2019,14:41:41,26.02,746.9,77.8,6.31,243.5,248.2,7.56,180.7,6.02,0.138,0.12,,1.008,4,,,1.973
7/11/2019,14:41:42,26.018,746.8,77.6,6.29,243.5,248.2,7.55,180.7,5.74,0.188,0.17,,1.014,4.02,,,2.003
7/11/2019,14:41:43,26.019,746.7,77.3,6.27,243.4,248.2,7.55,180.7,5.87,0.164,0.15,,0.994,3.94,,,2.02
7/11/2019,14:41:44,26.019,746.8,77.1,6.25,243.5,248.2,7.54,180.7,5.94,0.155,0.14,,1.015,4.02,,,2.082
7/11/2019,14:41:45,26.017,746.7,76.9,6.23,243.5,248.2,7.54,180.7,5.73,0.162,0.14,,1.014,4.02,,,2.111
7/11/2019,14:41:46,26.015,746.8,76.7,6.22,243.5,248.3,7.53,180.6,6.05,0.175,0.16,,1.054,4.18,,,2.19
7/11/2019,14:41:47,26.014,746.8,76.4,6.19,243.6,248.3,7.52,180.6,6.14,0.184,0.17,,1.097,4.36,,,2.23
7/11/2019,14:41:48,26.013,746.8,76.2,6.18,243.6,248.3,7.52,180.6,6.14,0.175,0.16,,1.119,4.45,,,2.255
7/11/2019,14:41:49,26.013,746.7,76,6.16,243.7,248.4,7.52,180.5,6.22,0.244,0.23,,1.041,4.13,,,2.287
7/11/2019,14:41:50,26.014,746.9,75.7,6.14,243.7,248.4,7.51,180.5,5.89,0.239,0.22,,1.007,3.99,,,2.326
7/11/2019,14:41:51,26.01,746.8,75.5,6.12,243.7,248.4,7.51,180.5,5.81,0.175,0.16,,0.996,3.95,,,2.468
7/11/2019,14:41:52,26.009,746.9,75.4,6.11,243.8,248.5,7.5,180.5,6.06,0.219,0.2,,0.984,3.9,,,2.545
7/11/2019,14:41:53,26.013,746.8,75.2,6.1,243.9,248.6,7.5,180.5,6.05,0.212,0.19,,1.014,4.02,,,2.553
7/11/2019,14:41:54,26.017,746.7,75.1,6.09,243.9,248.7,7.5,180.7,5.81,0.132,0.11,,1.013,4.01,,,2.554
7/11/2019,14:41:55,26.02,746.8,74.9,6.07,243.9,248.6,7.5,180.7,5.65,0.12,0.1,,1.026,4.07,,,2.552
