Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
5/29/2019,14:06:06,23.921,740.6,95.2,8.02,4.3,4.2,7.97,226.4,6.68,0.642,0.63,,0.238,0.86,,,0.005
5/29/2019,14:06:07,23.893,740.6,95.4,8.04,4.5,4.4,7.97,224.5,5.41,0.686,0.68,,0.31,1.15,,,0.005
5/29/2019,14:06:08,23.86,740.6,95.7,8.07,8,7.8,7.96,223.8,18.48,0.718,0.71,,0.504,1.94,,,0.005
5/29/2019,14:06:09,23.834,740.6,99.2,8.38,226.3,221.2,7.93,224.4,18.62,0.718,0.71,,0.743,2.91,,,0.005
5/29/2019,14:06:10,23.804,740.6,99.8,8.43,228.7,223.5,7.92,224.6,18.48,0.718,0.71,,2.604,10.5,,,0.007
5/29/2019,14:06:11,23.779,740.6,100.5,8.49,229.4,224,7.91,224.5,18.36,0.73,0.72,,2.58,10.4,,,0.015
5/29/2019,14:06:12,23.748,740.6,100.8,8.52,229.4,224,7.91,224.4,18.28,0.732,0.73,,2.788,11.25,,,0.027
5/29/2019,14:06:13,23.719,740.6,100.9,8.54,229.4,223.7,7.91,224.1,18.35,0.725,0.72,,2.643,10.65,,,0.039
5/29/2019,14:06:14,23.678,740.6,101,8.54,229.1,223.3,7.9,223.9,18.35,0.713,0.71,,2.567,10.35,,,0.988
5/29/2019,14:06:15,23.634,740.6,101,8.55,228.9,222.9,7.9,223.6,18.37,0.714,0.71,,2.442,9.84,,,0.606
5/29/2019,14:06:16,23.594,740.6,100.9,8.55,228.7,222.6,7.89,223.4,18.41,0.707,0.7,,2.341,9.43,,,1.127
5/29/2019,14:06:17,23.56,740.6,100.8,8.55,228.5,222.2,7.89,223.3,18.42,0.693,0.69,,2.241,9.02,,,1.175
