Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
5/29/2019,13:51:28,23.885,740.6,95.7,8.07,231,226.1,7.96,234.7,14.64,0.504,0.49,,0.916,3.62,,,0.005
5/29/2019,13:51:29,23.863,740.6,96,8.09,231,226,7.96,234,15,0.493,0.48,,1.621,6.49,,,0.005
5/29/2019,13:51:30,23.843,740.5,99.3,8.38,231.1,226,7.96,233.5,15.31,0.472,0.46,,1.879,7.54,,,0.006
5/29/2019,13:51:31,23.82,740.5,99.4,8.39,231.1,225.9,7.95,233.1,15.66,0.445,0.43,,1.677,6.72,,,0.008
5/29/2019,13:51:32,23.797,740.6,99.8,8.42,231.1,225.8,7.95,232.7,15.96,0.436,0.42,,1.903,7.64,,,0.014
5/29/2019,13:51:33,23.769,740.5,99.9,8.44,231.1,225.6,7.95,232.3,16.32,0.415,0.4,,1.909,7.67,,,0.021
5/29/2019,13:51:34,23.739,740.6,100,8.45,231.1,225.5,7.95,232.1,16.69,0.409,0.4,,1.92,7.71,,,0.03
5/29/2019,13:51:35,23.709,740.6,100,8.46,231,225.3,7.94,231.7,17.07,0.391,0.38,,1.924,7.73,,,0.048
5/29/2019,13:51:36,23.677,740.5,99.9,8.46,230.9,225,7.94,231.4,17.43,0.384,0.37,,1.92,7.71,,,0.969
5/29/2019,13:51:37,23.648,740.6,99.8,8.45,230.6,224.6,7.93,231.2,17.74,0.367,0.35,,1.904,7.64,,,1.172
5/29/2019,13:51:38,23.604,740.5,99.6,8.44,230.3,224.2,7.93,230.9,17.81,0.357,0.34,,1.871,7.51,,,1.233
5/29/2019,13:51:39,23.56,740.6,99.3,8.42,230.1,223.8,7.83,230.6,17.84,0.342,0.33,,1.847,7.41,,,1.293
5/29/2019,13:51:40,23.509,740.6,99,8.4,230,223.5,7.82,230.3,17.92,0.319,0.3,,1.829,7.34,,,1.311
5/29/2019,13:51:41,23.463,740.6,98.7,8.38,229.7,223,7.82,230,18.03,0.312,0.3,,1.816,7.29,,,1.318
5/29/2019,13:51:42,23.412,740.6,98.4,8.37,229.5,222.5,7.81,229.8,18.1,0.301,0.29,,1.799,7.22,,,1.294
5/29/2019,13:51:43,23.364,740.6,94.3,8.02,229.2,222,7.79,229.6,18.23,0.305,0.29,,1.766,7.08,,,1.319
5/29/2019,13:51:44,23.3,740.5,93.9,8,229,221.6,7.78,229.4,18.32,0.307,0.29,,1.715,6.88,,,1.371
5/29/2019,13:51:45,23.227,740.6,92.5,7.89,228.9,221.1,7.78,229.2,18.37,0.295,0.28,,1.647,6.6,,,1.413
5/29/2019,13:51:46,23.133,740.6,92.3,7.88,228.9,220.7,7.78,229,18.39,0.292,0.28,,1.561,6.25,,,1.471
5/29/2019,13:51:47,23.046,740.6,92,7.88,228.9,220.4,7.77,228.9,18.43,0.281,0.27,,1.484,5.93,,,1.521
5/29/2019,13:51:48,22.956,740.6,91.6,7.86,229,220,7.77,228.8,18.46,0.271,0.26,,1.421,5.68,,,1.569
5/29/2019,13:51:49,22.871,740.6,91.2,7.83,229.1,219.9,7.77,228.5,18.45,0.26,0.24,,1.368,5.46,,,1.606
5/29/2019,13:51:50,22.802,740.6,90.8,7.81,229.4,219.8,7.76,228.2,18.45,0.256,0.24,,1.288,5.14,,,1.638
5/29/2019,13:51:51,22.716,740.5,90.4,7.78,229.7,219.7,7.76,228,18.47,0.246,0.23,,1.215,4.84,,,2.344
5/29/2019,13:51:52,22.643,740.5,90,7.76,230,219.6,7.76,227.7,18.45,0.234,0.22,,1.144,4.55,,,2.441
5/29/2019,13:51:53,22.558,740.6,86.4,7.47,230.3,219.6,7.75,227.5,18.43,0.22,0.2,,1.085,4.31,,,2.504
5/29/2019,13:51:54,22.487,740.6,86,7.44,230.6,219.5,7.75,227.3,18.42,0.204,0.19,,1.047,4.15,,,2.522
5/29/2019,13:51:55,22.401,740.6,85.3,7.39,230.9,219.4,7.75,227.2,18.46,0.187,0.17,,1.012,4.01,,,2.579
5/29/2019,13:51:56,22.33,740.5,84.9,7.37,231.2,219.4,7.74,227.1,18.39,0.18,0.16,,0.989,3.92,,,2.663
5/29/2019,13:51:57,22.258,740.5,84.7,7.36,231.5,219.4,7.74,227,18.37,0.167,0.15,,0.981,3.88,,,2.778
5/29/2019,13:51:58,22.217,740.5,84.5,7.35,231.8,219.4,7.74,227,18.2,0.153,0.14,,0.965,3.82,,,2.869
5/29/2019,13:51:59,22.177,740.5,84.2,7.33,232,219.5,7.73,227,18.15,0.141,0.12,,0.96,3.8,,,2.934
5/29/2019,13:52:00,22.152,740.5,84,7.32,232.1,219.5,7.73,227,18.1,0.128,0.11,,0.951,3.76,,,2.997
5/29/2019,13:52:01,22.12,740.4,83.8,7.31,232.3,219.5,7.73,227,18.13,0.112,0.09,,0.954,3.77,,,3.038
5/29/2019,13:52:02,22.087,740.6,83.7,7.3,232.5,219.5,7.73,227,18.14,0.096,0.08,,0.946,3.74,,,3.076
5/29/2019,13:52:03,22.061,740.5,83.5,7.28,232.7,219.6,7.72,227.1,18.14,0.086,0.07,,0.937,3.71,,,3.118
5/29/2019,13:52:04,22.044,740.4,83.3,7.27,232.9,219.8,7.72,227.2,18.03,0.08,0.06,,0.932,3.68,,,3.89
5/29/2019,13:52:05,22.031,740.6,83.1,7.26,233.2,220,7.71,227.3,18.01,0.074,0.05,,0.923,3.65,,,3.94
5/29/2019,13:52:06,22.018,740.6,82.9,7.24,233.5,220.2,7.71,227.4,17.94,0.073,0.05,,0.926,3.66,,,4.071
5/29/2019,13:52:07,22.007,740.6,82.8,7.23,233.8,220.4,7.7,227.5,17.96,0.068,0.05,,0.936,3.7,,,4.111
5/29/2019,13:52:08,21.994,740.5,82.6,7.22,234.1,220.7,7.7,227.5,17.9,0.067,0.05,,0.932,3.69,,,4.253
5/29/2019,13:52:09,21.984,740.5,82.4,7.2,234.4,220.9,7.69,227.6,17.84,0.067,0.05,,0.932,3.68,,,4.434
5/29/2019,13:52:10,21.977,740.4,82.1,7.17,234.6,221,7.68,227.6,17.8,0.067,0.05,,0.927,3.66,,,4.531
5/29/2019,13:52:11,21.964,740.6,81.7,7.15,234.7,221.1,7.68,227.7,17.76,0.068,0.05,,0.918,3.63,,,4.613
5/29/2019,13:52:12,21.95,740.6,81.4,7.12,234.9,221.2,7.67,227.7,17.8,0.06,0.04,,0.906,3.58,,,4.675
5/29/2019,13:52:13,21.915,740.6,81,7.09,235.1,221.3,7.67,227.7,17.84,0.058,0.04,,0.884,3.49,,,4.759
5/29/2019,13:52:14,21.879,740.5,77.5,6.79,235.4,221.4,7.66,227.8,17.83,0.057,0.04,,0.873,3.44,,,4.841
5/29/2019,13:52:15,21.837,740.4,77.1,6.76,235.7,221.4,7.66,227.8,17.81,0.056,0.04,,0.856,3.37,,,4.915
5/29/2019,13:52:16,21.802,740.6,76.1,6.68,235.9,221.5,7.65,227.9,17.87,0.055,0.03,,0.845,3.33,,,4.977
5/29/2019,13:52:17,21.749,740.5,75.5,6.62,236.1,221.4,7.64,228,17.88,0.061,0.04,,0.808,3.18,,,5.869
5/29/2019,13:52:18,21.684,740.6,75,6.6,236.4,221.4,7.64,228,17.92,0.059,0.04,,0.78,3.07,,,6.015
5/29/2019,13:52:19,21.606,740.5,74.8,6.58,236.7,221.4,7.63,228,18,0.056,0.04,,0.757,2.97,,,6.055
5/29/2019,13:52:20,21.535,740.5,74.4,6.56,237,221.3,7.63,228.1,18,0.062,0.04,,0.727,2.85,,,6.117
5/29/2019,13:52:21,21.44,740.6,74,6.54,237.3,221.2,7.62,228.1,18.1,0.066,0.05,,0.7,2.74,,,6.19
5/29/2019,13:52:22,21.357,740.6,73.7,6.52,237.6,221.1,7.62,228.2,18.1,0.067,0.05,,0.675,2.64,,,6.219
5/29/2019,13:52:23,21.245,740.6,73.3,6.49,238,221,7.61,228.2,18.19,0.072,0.05,,0.653,2.55,,,6.283
5/29/2019,13:52:24,21.141,740.6,72.8,6.47,238.4,220.9,7.61,228.3,18.16,0.068,0.05,,0.645,2.52,,,6.373
5/29/2019,13:52:25,21.018,740.6,69.5,6.19,238.9,220.7,7.6,228.4,18.17,0.07,0.05,,0.639,2.49,,,6.478
5/29/2019,13:52:26,20.913,740.6,68.7,6.13,239.3,220.7,7.6,228.4,18.22,0.067,0.05,,0.623,2.42,,,6.545
5/29/2019,13:52:27,20.822,740.6,68.1,6.09,239.7,220.5,7.59,228.5,18.26,0.071,0.05,,0.604,2.35,,,6.595
5/29/2019,13:52:28,20.712,740.6,67.8,6.07,240,220.4,7.59,228.6,18.24,0.072,0.05,,0.594,2.31,,,6.658
5/29/2019,13:52:29,20.612,740.5,67.6,6.06,240.5,220.3,7.58,228.7,18.27,0.064,0.04,,0.593,2.3,,,6.743
5/29/2019,13:52:30,20.518,740.6,67.3,6.05,240.8,220.2,7.58,228.8,18.34,0.064,0.04,,0.59,2.29,,,6.81
5/29/2019,13:52:31,20.447,740.6,67.2,6.05,241.1,220.1,7.57,228.9,18.35,0.071,0.05,,0.584,2.27,,,6.868
5/29/2019,13:52:32,20.368,740.6,67,6.04,241.3,220,7.57,229,18.34,0.073,0.05,,0.575,2.23,,,6.919
5/29/2019,13:52:33,20.304,740.6,66.9,6.04,241.6,219.9,7.57,229.2,18.39,0.067,0.05,,0.564,2.18,,,6.972
5/29/2019,13:52:34,20.236,740.6,66.7,6.03,241.8,219.8,7.56,229.3,18.48,0.065,0.05,,0.56,2.17,,,7.966
5/29/2019,13:52:35,20.177,740.6,66.5,6.02,242,219.7,7.56,229.4,18.55,0.065,0.05,,0.553,2.14,,,8.017
5/29/2019,13:52:36,20.123,740.6,66.3,6,242.1,219.6,7.55,229.6,18.69,0.063,0.04,,0.544,2.1,,,8.067
5/29/2019,13:52:37,20.077,740.6,66.1,5.99,242.2,219.5,7.55,229.7,18.83,0.066,0.05,,0.54,2.09,,,8.076
5/29/2019,13:52:38,20.024,740.6,65.8,5.98,242.3,219.2,7.54,229.8,34.98,0.074,0.05,,0.538,2.08,,,8.203
5/29/2019,13:52:39,19.962,740.6,65.6,5.97,242.2,219,7.54,229.9,38.43,0.074,0.05,,0.543,2.1,,,8.355
5/29/2019,13:52:40,19.911,740.5,65.4,5.95,242.2,218.6,7.54,230.1,73.04,0.078,0.06,,0.543,2.1,,,8.421
5/29/2019,13:52:41,19.861,740.6,65.2,5.94,242.1,218.4,7.53,230.2,425.56,0.088,0.07,,0.548,2.12,,,8.453
5/29/2019,13:52:42,19.819,740.6,64.8,5.91,242,218.1,7.53,230.2,365.82,0.111,0.09,,0.621,2.42,,,8.472
5/29/2019,13:52:43,19.772,740.5,64.5,5.88,241.9,217.8,7.53,230.3,319.9,0.14,0.12,,0.714,2.8,,,8.487
