Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/29/2019,13:37:40,27.606,745.6,74,5.83,246.7,259,7.66,161.3,10.18,0.447,0.43,,1.498,5.99,,,0
7/29/2019,13:37:41,27.606,745.5,74.1,5.84,246.7,259,7.65,161.4,10.18,0.447,0.43,,1.498,5.99,,,0
7/29/2019,13:37:42,27.605,745.5,74.1,5.84,246.7,259,7.65,161.4,9.9,0.576,0.57,,1.536,6.15,,,0
7/29/2019,13:37:43,27.588,745.5,74,5.83,246.8,259,7.65,161.6,9.94,0.534,0.52,,1.507,6.03,,,0
7/29/2019,13:37:44,27.588,745.5,74,5.83,246.8,259,7.65,161.6,10.05,0.491,0.48,,1.459,5.83,,,0
7/29/2019,13:37:45,27.573,745.5,73.8,5.82,246.8,258.9,7.64,161.9,9.86,0.533,0.52,,1.43,5.71,,,0.032
7/29/2019,13:37:46,27.528,745.6,73.6,5.81,246.8,258.7,7.64,162.1,9.83,0.537,0.53,,1.419,5.67,,,0.108
7/29/2019,13:37:47,27.499,745.6,73.5,5.8,246.9,258.6,7.63,162.2,10.18,0.476,0.46,,1.397,5.58,,,0.12
7/29/2019,13:37:48,27.465,745.5,73.2,5.78,246.9,258.5,7.62,162.4,9.99,0.428,0.42,,1.38,5.51,,,0.18
7/29/2019,13:37:49,27.436,745.6,73,5.77,246.7,258.2,7.62,162.5,10.12,0.482,0.47,,1.429,5.71,,,0.243
7/29/2019,13:37:50,27.46,745.6,72.8,5.75,246.6,258.2,7.61,162.6,10.03,0.475,0.46,,1.451,5.8,,,0.345
7/29/2019,13:37:51,27.441,745.5,72.5,5.72,246.6,258.1,7.61,162.7,10.11,0.51,0.5,,1.45,5.8,,,0.393
7/29/2019,13:37:52,27.378,745.6,72.2,5.71,246.8,258,7.6,162.8,10.07,0.512,0.5,,1.527,6.11,,,0.428
7/29/2019,13:37:53,27.365,745.5,72,5.7,246.7,257.9,7.6,162.8,10.1,0.481,0.47,,1.565,6.26,,,0.439
7/29/2019,13:37:54,27.334,745.6,71.7,5.67,246.7,257.7,7.6,162.8,10.41,0.538,0.53,,1.548,6.19,,,0.573
7/29/2019,13:37:55,27.318,745.5,71.4,5.65,246.8,257.7,7.59,162.7,10.77,0.521,0.51,,1.562,6.25,,,0.63
7/29/2019,13:37:56,27.306,745.5,71.1,5.63,246.8,257.7,7.59,162.7,10.78,0.501,0.49,,1.526,6.1,,,0.714
7/29/2019,13:37:57,27.271,745.5,70.7,5.6,246.8,257.5,7.58,162.7,10.56,0.513,0.5,,1.474,5.89,,,0.78
7/29/2019,13:37:58,27.232,745.4,70.4,5.58,246.8,257.3,7.58,162.9,10.74,0.485,0.47,,1.446,5.78,,,0.927
7/29/2019,13:37:59,27.187,745.4,69.9,5.55,246.8,257.1,7.58,162.9,10.61,0.428,0.42,,1.412,5.64,,,1.019
7/29/2019,13:38:00,27.155,745.6,69.4,5.51,246.8,257,7.57,162.9,10.55,0.457,0.45,,1.375,5.49,,,1.091
7/29/2019,13:38:01,27.093,745.6,68.9,5.48,246.8,256.8,7.57,163,10.91,0.458,0.45,,1.362,5.44,,,1.186
7/29/2019,13:38:02,27.037,745.5,68.5,5.45,246.9,256.5,7.56,163.1,10.95,0.432,0.42,,1.344,5.36,,,1.289
7/29/2019,13:38:03,27.024,745.6,68,5.41,246.8,256.3,7.56,163.1,10.95,0.364,0.35,,1.335,5.33,,,1.367
7/29/2019,13:38:04,27,745.6,67.7,5.39,246.8,256.3,7.55,163.1,10.86,0.38,0.37,,1.341,5.35,,,1.473
7/29/2019,13:38:05,26.988,745.6,67.3,5.36,246.9,256.2,7.54,163.2,11.04,0.349,0.33,,1.322,5.27,,,1.553
7/29/2019,13:38:06,26.978,745.6,67,5.34,246.8,256.1,7.54,163.3,11,0.326,0.31,,1.283,5.11,,,1.674
7/29/2019,13:38:07,26.966,745.7,66.6,5.3,246.8,256.1,7.53,163.4,10.94,0.338,0.32,,1.276,5.08,,,1.768
7/29/2019,13:38:08,26.958,745.5,66.2,5.28,246.8,256.1,7.53,163.5,10.92,0.298,0.28,,1.292,5.15,,,1.882
7/29/2019,13:38:09,26.955,745.5,65.9,5.25,246.8,256,7.52,163.5,11.39,0.319,0.3,,1.315,5.25,,,1.937
7/29/2019,13:38:10,26.949,745.5,65.6,5.23,246.7,255.9,7.52,163.5,11.14,0.382,0.37,,1.283,5.11,,,2.064
7/29/2019,13:38:11,26.945,745.5,65.3,5.2,246.8,256,7.52,163.5,11.12,0.428,0.42,,1.287,5.13,,,2.133
7/29/2019,13:38:12,26.941,745.5,65,5.18,246.8,256,7.52,163.6,11.41,0.373,0.36,,1.323,5.28,,,2.232
7/29/2019,13:38:13,26.938,745.4,64.8,5.17,246.8,255.9,7.51,163.8,11.24,0.294,0.28,,1.304,5.2,,,2.325
7/29/2019,13:38:14,26.938,745.4,64.7,5.16,246.8,256,7.51,163.9,11.46,0.33,0.31,,1.312,5.23,,,2.452
7/29/2019,13:38:15,26.938,745.4,64.5,5.14,246.8,255.9,7.51,163.9,11.5,0.398,0.38,,1.344,5.36,,,2.549
7/29/2019,13:38:16,26.937,745.6,64.3,5.13,246.8,255.9,7.51,163.9,11.58,0.376,0.36,,1.37,5.47,,,2.636
7/29/2019,13:38:17,26.934,745.5,64.2,5.12,246.8,255.9,7.5,163.9,11.69,0.333,0.32,,1.329,5.3,,,2.724
7/29/2019,13:38:18,26.933,745.5,64.1,5.11,246.8,255.9,7.5,163.9,11.21,0.361,0.35,,1.278,5.09,,,2.841
7/29/2019,13:38:19,26.933,745.5,64,5.1,246.8,255.9,7.5,163.8,11.3,0.345,0.33,,1.302,5.19,,,2.895
7/29/2019,13:38:20,26.933,745.5,63.9,5.1,246.8,255.9,7.5,163.9,11.48,0.296,0.28,,1.311,5.23,,,2.964
7/29/2019,13:38:21,26.933,745.5,63.8,5.09,246.7,255.8,7.5,163.9,11.29,0.343,0.33,,1.291,5.15,,,3.031
7/29/2019,13:38:22,26.932,745.5,63.8,5.08,246.7,255.9,7.5,164.1,11.55,0.34,0.33,,1.368,5.46,,,3.116
7/29/2019,13:38:23,26.93,745.5,63.7,5.08,246.7,255.8,7.5,164.2,12.32,0.284,0.27,,1.422,5.68,,,3.222
7/29/2019,13:38:24,26.928,745.4,63.6,5.07,246.7,255.7,7.5,164.3,12.98,0.35,0.34,,1.352,5.4,,,3.313
