Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
8/28/2019,14:35:40,28.701,749.5,90.8,7.02,252.3,270.1,7.75,210.1,0.37,0.441,0.43,,1.348,5.38,,,0.003
8/28/2019,14:35:41,28.697,749.5,90.7,7.01,252.3,270.2,7.75,210.2,0.13,0.459,0.45,,1.311,5.23,,,0.011
8/28/2019,14:35:42,28.699,749.4,90.6,7,252.4,270.3,7.75,210.3,0.04,0.466,0.45,,1.274,5.08,,,0.02
8/28/2019,14:35:43,28.695,749.4,90.5,7,252.5,270.3,7.75,210.3,0.16,0.408,0.39,,1.338,5.34,,,0.035
8/28/2019,14:35:44,28.687,749.5,90.5,6.99,252.4,270.2,7.75,210.4,0.32,0.412,0.4,,1.357,5.42,,,0.106
8/28/2019,14:35:45,28.686,749.4,90.4,6.99,252.4,270.2,7.74,210.4,0.26,0.398,0.38,,1.319,5.26,,,0.145
8/28/2019,14:35:46,28.681,749.5,90.3,6.98,252.4,270.1,7.74,210.4,0.29,0.392,0.38,,1.319,5.26,,,0.158
8/28/2019,14:35:47,28.668,749.4,90.2,6.97,252.4,270.1,7.74,210.2,0.29,0.462,0.45,,1.287,5.13,,,0.208
8/28/2019,14:35:48,28.668,749.4,90.2,6.97,252.3,270,7.74,210.2,0.12,0.446,0.43,,1.272,5.07,,,0.225
8/28/2019,14:35:49,28.669,749.5,90.1,6.96,252.2,269.9,7.74,210.1,0.19,0.426,0.41,,1.308,5.22,,,0.246
8/28/2019,14:35:50,28.664,749.5,89.9,6.95,252.2,269.9,7.74,210,0.28,0.47,0.46,,1.348,5.38,,,0.278
8/28/2019,14:35:51,28.651,749.3,89.8,6.94,252.3,269.9,7.73,210,0.11,0.397,0.38,,1.337,5.34,,,0.336
8/28/2019,14:35:52,28.65,749.5,89.7,6.93,252.3,269.9,7.73,209.8,0.2,0.363,0.35,,1.4,5.59,,,0.37
8/28/2019,14:35:53,28.643,749.4,89.5,6.92,252.4,270,7.73,209.7,0.31,0.428,0.42,,1.478,5.91,,,0.414
8/28/2019,14:35:54,28.632,749.4,89.5,6.92,252.4,269.9,7.73,209.6,0.29,0.42,0.41,,1.466,5.86,,,0.434
8/28/2019,14:35:55,28.62,749.5,89.3,6.91,252.4,269.9,7.73,209.5,0.3,0.425,0.41,,1.419,5.67,,,0.469
