Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
8/28/2019,11:19:23,27.528,750.5,57.5,4.54,256.6,269,7.33,196.5,0.63,0.149,0.13,,0.883,3.49,,,0.134
8/28/2019,11:19:24,27.526,750.4,56.9,4.49,256.5,268.9,7.33,196.4,0.41,0.199,0.18,,0.868,3.42,,,0.115
8/28/2019,11:19:25,27.527,750.4,56.2,4.44,256.4,268.8,7.33,196.5,0.53,0.214,0.2,,0.867,3.42,,,0.071
8/28/2019,11:19:26,27.528,750.4,55.7,4.39,256.5,268.9,7.33,196.4,0.54,0.188,0.17,,0.862,3.4,,,0.085
8/28/2019,11:19:27,27.536,750.4,55.2,4.35,256.4,268.8,7.33,196.2,0.58,0.183,0.17,,0.824,3.24,,,0.109
8/28/2019,11:19:28,27.592,750.4,54.6,4.31,256.5,269.1,7.33,196.1,0.48,0.262,0.25,,0.792,3.11,,,0.131
8/28/2019,11:19:29,27.617,750.5,54.3,4.27,256.5,269.4,7.33,196.1,0.17,0.243,0.23,,0.783,3.08,,,0.181
8/28/2019,11:19:30,27.614,750.5,53.8,4.24,256.6,269.4,7.33,196.1,0.48,0.157,0.14,,0.775,3.04,,,0.234
8/28/2019,11:19:31,27.617,750.5,53.5,4.22,256.5,269.3,7.33,196,0.51,0.184,0.17,,0.763,3,,,0.285
8/28/2019,11:19:32,27.614,750.4,53.2,4.19,256.5,269.3,7.33,195.8,0.3,0.239,0.22,,0.744,2.92,,,0.307
8/28/2019,11:19:33,27.608,750.5,53,4.17,256.6,269.3,7.33,195.7,0.5,0.23,0.21,,0.758,2.98,,,0.339
8/28/2019,11:19:34,27.591,750.4,52.6,4.14,256.5,269.2,7.33,195.7,0.7,0.128,0.11,,0.79,3.11,,,0.392
8/28/2019,11:19:35,27.564,750.4,52.3,4.12,256.6,269.1,7.33,195.6,0.76,0.078,0.06,,0.794,3.12,,,0.473
8/28/2019,11:19:36,27.544,750.4,52,4.1,256.6,269,7.32,195.6,0.64,0.149,0.13,,0.867,3.42,,,0.555
8/28/2019,11:19:37,27.503,750.4,51.8,4.08,256.5,268.7,7.32,195.4,0.56,0.212,0.19,,0.887,3.5,,,0.59
8/28/2019,11:19:38,27.421,750.4,51.4,4.06,256.5,268.4,7.32,195.3,0.58,0.193,0.18,,0.939,3.71,,,0.634
8/28/2019,11:19:39,27.42,750.4,51,4.03,256.4,268.2,7.32,195.3,0.65,0.22,0.2,,0.967,3.83,,,0.708
8/28/2019,11:19:40,27.426,750.3,50.7,4.01,256.3,268.2,7.32,195.2,0.56,0.197,0.18,,0.958,3.79,,,0.776
8/28/2019,11:19:41,27.4,750.3,50.4,3.98,256.4,268.2,7.32,194.9,0.72,0.191,0.17,,1.011,4.01,,,0.869
8/28/2019,11:19:42,27.332,750.3,50,3.95,256.6,268,7.32,194.8,0.8,0.248,0.23,,1.061,4.21,,,0.979
8/28/2019,11:19:43,27.286,750.3,49.6,3.92,256.5,267.7,7.31,194.9,0.74,0.273,0.26,,1.083,4.3,,,1.048
8/28/2019,11:19:44,27.269,750.3,49.2,3.9,256.4,267.6,7.31,195,0.88,0.282,0.27,,1.104,4.38,,,1.099
8/28/2019,11:19:45,27.225,750.4,48.8,3.87,256.3,267.2,7.31,195.1,0.98,0.263,0.25,,1.109,4.4,,,1.212
8/28/2019,11:19:46,27.204,750.3,48.3,3.83,256.3,267.1,7.31,195.1,0.86,0.239,0.22,,1.111,4.41,,,1.252
8/28/2019,11:19:47,27.178,750.4,47.9,3.8,256.3,267,7.31,195,0.9,0.26,0.24,,1.076,4.27,,,1.359
8/28/2019,11:19:48,27.173,750.3,47.6,3.78,256.3,267,7.3,194.9,1.15,0.287,0.27,,1.016,4.03,,,1.429
8/28/2019,11:19:49,27.166,750.4,47.2,3.75,256.4,267,7.3,194.8,1.1,0.21,0.19,,0.992,3.93,,,1.533
8/28/2019,11:19:50,27.157,750.4,46.8,3.72,256.4,267,7.3,194.8,0.9,0.205,0.19,,1.007,3.99,,,1.581
8/28/2019,11:19:51,27.151,750.3,46.5,3.69,256.3,266.8,7.3,194.8,0.88,0.248,0.23,,0.981,3.88,,,1.668
8/28/2019,11:19:52,27.145,750.3,46,3.66,256.2,266.7,7.3,194.8,1.15,0.236,0.22,,1,3.96,,,1.718
8/28/2019,11:19:53,27.143,750.3,45.7,3.63,256.2,266.7,7.29,194.8,0.93,0.259,0.24,,1.003,3.97,,,1.788
8/28/2019,11:19:54,27.143,750.4,45.3,3.6,256.2,266.7,7.29,194.8,0.82,0.224,0.21,,0.92,3.64,,,1.804
8/28/2019,11:19:55,27.136,750.3,45,3.57,256.3,266.7,7.29,194.7,1.13,0.2,0.18,,0.869,3.43,,,1.874
8/28/2019,11:19:56,27.119,750.3,44.6,3.54,256.3,266.6,7.29,194.6,1.17,0.239,0.22,,0.848,3.34,,,1.968
8/28/2019,11:19:57,27.117,750.3,44.3,3.52,256.2,266.6,7.29,194.6,1.1,0.247,0.23,,0.854,3.37,,,2.055
8/28/2019,11:19:58,27.114,750.3,43.9,3.49,256.3,266.6,7.29,194.6,1.07,0.26,0.24,,0.833,3.28,,,2.107
8/28/2019,11:19:59,27.109,750.4,43.6,3.46,256.3,266.6,7.28,194.5,1.11,0.216,0.2,,0.861,3.4,,,2.163
8/28/2019,11:20:00,27.109,750.3,43.2,3.44,256.2,266.6,7.28,194.4,1.05,0.157,0.14,,0.887,3.5,,,2.198
8/28/2019,11:20:01,27.106,750.3,42.9,3.41,256.3,266.6,7.28,194.3,0.86,0.177,0.16,,0.87,3.43,,,2.26
8/28/2019,11:20:02,27.101,750.4,42.7,3.39,256.3,266.6,7.28,194.2,0.85,0.208,0.19,,0.881,3.48,,,2.36
8/28/2019,11:20:03,27.1,750.4,42.4,3.37,256.2,266.5,7.28,194.1,1,0.219,0.2,,0.874,3.45,,,2.404
8/28/2019,11:20:04,27.098,750.3,42.1,3.34,256.2,266.5,7.28,194,1.22,0.24,0.22,,0.837,3.3,,,2.456
8/28/2019,11:20:05,27.096,750.3,41.8,3.32,256.2,266.5,7.28,193.8,1.22,0.235,0.22,,0.834,3.28,,,2.521
8/28/2019,11:20:06,27.094,750.4,41.5,3.3,256.2,266.5,7.28,193.7,0.88,0.239,0.22,,0.898,3.55,,,2.57
8/28/2019,11:20:07,27.094,750.4,41.3,3.28,256.2,266.4,7.28,193.7,0.87,0.223,0.21,,0.881,3.48,,,2.624
8/28/2019,11:20:08,27.094,750.3,41.1,3.27,256.2,266.4,7.28,193.6,1.08,0.217,0.2,,0.822,3.23,,,2.676
8/28/2019,11:20:09,27.093,750.3,40.9,3.25,256.2,266.5,7.28,193.4,1.07,0.257,0.24,,0.852,3.36,,,2.737
8/28/2019,11:20:10,27.093,750.5,40.7,3.24,256.3,266.5,7.28,193.4,1.05,0.24,0.22,,0.811,3.19,,,2.817
8/28/2019,11:20:11,27.091,750.4,40.6,3.23,256.3,266.5,7.28,193.5,1.13,0.153,0.13,,0.78,3.06,,,2.87
8/28/2019,11:20:12,27.09,750.3,40.4,3.21,256.2,266.4,7.28,193.4,1.09,0.206,0.19,,0.827,3.26,,,2.94
8/28/2019,11:20:13,27.09,750.4,40.3,3.2,256.2,266.4,7.27,193.4,0.99,0.257,0.24,,0.836,3.29,,,2.964
8/28/2019,11:20:14,27.088,750.4,40.1,3.19,256.2,266.4,7.27,193.4,1.02,0.191,0.17,,0.811,3.19,,,3.071
8/28/2019,11:20:15,27.087,750.4,39.9,3.18,256.2,266.4,7.27,193.3,1.14,0.168,0.15,,0.788,3.1,,,3.125
8/28/2019,11:20:16,27.087,750.4,39.8,3.17,256.2,266.4,7.27,193.3,1.21,0.195,0.18,,0.802,3.15,,,3.237
