Unit ID:,1,,,,,,,,,,,,,,,,,
6/28/2019,10:19:02,23.373,743,13.5,1.15,156.2,151.3,,,104.18,,,,,,,,1.677
6/28/2019,10:19:03,23.233,743,12.9,1.1,156,150.8,,,104.14,,,,,,,,1.703
6/28/2019,10:19:04,23.202,743,12.3,1.05,155.6,150.3,,,104.16,,,,,,,,1.73
6/28/2019,10:19:05,23.215,743,11.9,1.02,155.2,149.9,,,103.89,,,,,,,,1.756
6/28/2019,10:19:06,23.192,743,11.5,0.98,154.8,149.5,,,103.73,,,,,,,,1.787
6/28/2019,10:19:07,23.068,743,11.2,0.96,154.8,149.2,,,103.69,,,,,,,,1.813
6/28/2019,10:19:08,23.008,743,10.8,0.93,154.8,148.9,,,103.75,,,,,,,,1.839
6/28/2019,10:19:09,22.975,743,10.5,0.9,154.8,148.8,,,103.63,,,,,,,,1.864
6/28/2019,10:19:10,22.951,743,10.2,0.88,154.7,148.6,,,103.37,,,,,,,,1.893
6/28/2019,10:19:11,22.922,743,10,0.86,154.7,148.5,,,103.21,,,,,,,,1.917
6/28/2019,10:19:12,22.894,743,9.7,0.84,154.7,148.5,,,103.26,,,,,,,,1.942
6/28/2019,10:19:13,22.824,743,9.5,0.82,154.9,148.5,,,103.13,,,,,,,,1.965
6/28/2019,10:19:14,22.752,743,9.3,0.8,155.4,148.7,,,102.9,,,,,,,,1.988
6/28/2019,10:19:15,21.666,743,8.8,0.77,159.2,149.1,,,102.86,,,,,,,,2.015
6/28/2019,10:19:16,21.59,743,8.3,0.73,160.1,149.6,,,102.62,,,,,,,,2.748
6/28/2019,10:19:17,21.507,743,7.9,0.69,160.9,150.2,,,102.32,,,,,,,,2.781
6/28/2019,10:19:18,21.353,743,7.4,0.66,162,150.7,,,102.26,,,,,,,,2.795
6/28/2019,10:19:19,21.257,743,7.1,0.63,163,151.4,,,102.19,,,,,,,,2.801
6/28/2019,10:19:20,21.206,743,6.7,0.6,163.8,152,,,102.23,,,,,,,,2.819
6/28/2019,10:19:21,21.117,743,6.5,0.57,165.1,152.8,,,102.25,,,,,,,,2.857
6/28/2019,10:19:22,21.016,743,6.1,0.55,166.3,153.6,,,102.26,,,,,,,,2.896
6/28/2019,10:19:23,20.932,743,5.9,0.52,167.9,154.9,,,102.19,,,,,,,,2.945
6/28/2019,10:19:24,20.816,743,5.6,0.5,169.7,156.2,,,102.31,,,,,,,,2.985
6/28/2019,10:19:25,20.736,743,5.4,0.48,171.6,157.6,,,102.63,,,,,,,,3.015
6/28/2019,10:19:26,20.64,743,5.1,0.46,173.2,158.8,,,102.85,,,,,,,,3.04
6/28/2019,10:19:27,20.557,743,4.9,0.44,175.1,160.2,,,102.87,,,,,,,,3.063
6/28/2019,10:19:28,19.365,743,4.7,0.43,180.8,161.4,,,103.17,,,,,,,,3.096
6/28/2019,10:19:29,19.27,743,4.6,0.42,182.6,162.6,,,103.34,,,,,,,,3.122
6/28/2019,10:19:30,18.959,743,4.4,0.41,185.2,164,,,103.7,,,,,,,,3.152
6/28/2019,10:19:31,18.65,743,4.2,0.4,188.5,165.6,,,103.89,,,,,,,,3.181
6/28/2019,10:19:32,18.603,742.9,4.1,0.38,190.4,167.1,,,104.05,,,,,,,,3.213
6/28/2019,10:19:33,18.623,743,4,0.37,192.3,168.9,,,104.35,,,,,,,,3.238
6/28/2019,10:19:34,18.698,743,3.8,0.36,193.6,170.3,,,104.49,,,,,,,,3.262
6/28/2019,10:19:35,18.697,743,3.7,0.35,195.5,171.9,,,104.75,,,,,,,,3.287
6/28/2019,10:19:36,18.686,743,3.6,0.34,196.9,173.2,,,104.88,,,,,,,,3.318
6/28/2019,10:19:37,18.667,743,3.5,0.33,198.6,174.6,,,104.99,,,,,,,,3.343
6/28/2019,10:19:38,18.642,743,3.4,0.32,200.2,175.9,,,105.27,,,,,,,,3.367
6/28/2019,10:19:39,18.603,743,3.3,0.31,202.1,177.5,,,105.5,,,,,,,,3.39
6/28/2019,10:19:40,18.567,743,3.3,0.3,204.1,179,,,105.6,,,,,,,,3.417
6/28/2019,10:19:41,18.5,743,3.2,0.3,206,180.5,,,105.65,,,,,,,,3.44
6/28/2019,10:19:42,18.445,743,3.1,0.29,208.3,182.2,,,105.78,,,,,,,,3.464
6/28/2019,10:19:43,18.376,743,3,0.28,210.3,183.7,,,105.89,,,,,,,,3.49
6/28/2019,10:19:44,18.325,743,3,0.28,212.4,185.4,,,105.94,,,,,,,,3.516
6/28/2019,10:19:45,18.256,743,2.9,0.27,214.4,186.8,,,106.05,,,,,,,,3.545
6/28/2019,10:19:46,18.185,742.9,2.8,0.26,216.6,188.4,,,106.38,,,,,,,,3.568
6/28/2019,10:19:47,18.081,743,2.7,0.26,218.6,189.8,,,106.64,,,,,,,,3.591
6/28/2019,10:19:48,17.981,743,2.7,0.25,221.1,191.5,,,106.87,,,,,,,,4.348
6/28/2019,10:19:49,17.872,743,2.6,0.25,223.3,192.9,,,107.56,,,,,,,,4.368
6/28/2019,10:19:50,17.78,743,2.5,0.24,225.7,194.6,,,138.56,,,,,,,,4.376
6/28/2019,10:19:51,17.677,743,2.5,0.24,227.8,196,,,136.33,,,,,,,,4.389
6/28/2019,10:19:52,17.597,743.1,2.4,0.23,230.1,197.6,,,125.56,,,,,,,,4.404
6/28/2019,10:19:53,17.512,743,2.4,0.23,232.1,199,,,145.38,,,,,,,,4.414
6/28/2019,10:19:54,17.461,743,2.4,0.22,234.1,200.4,,,177.62,,,,,,,,4.425
6/28/2019,10:19:55,17.405,743,2.3,0.22,235.7,201.6,,,133.72,,,,,,,,4.433
6/28/2019,10:19:56,17.362,743,2.3,0.22,237.3,202.7,,,152.29,,,,,,,,4.443
6/28/2019,10:19:57,17.312,743,2.3,0.22,238.6,203.6,,,147.17,,,,,,,,4.451
6/28/2019,10:19:58,17.261,743,2.2,0.21,240.1,204.6,,,134.34,,,,,,,,4.458
6/28/2019,10:19:59,17.206,743,2.2,0.21,241.4,205.5,,,136.3,,,,,,,,4.464
6/28/2019,10:20:00,17.17,743,2.2,0.21,242.6,206.3,,,133.9,,,,,,,,4.47
6/28/2019,10:20:01,17.147,743,2.2,0.21,243.4,206.9,,,138.36,,,,,,,,4.475
6/28/2019,10:20:02,17.126,743,2.2,0.21,244.1,207.4,,,141.8,,,,,,,,4.48
6/28/2019,10:20:03,17.11,743,2.2,0.21,244.8,207.9,,,187.21,,,,,,,,4.484
6/28/2019,10:20:04,17.095,743,2.2,0.21,245.3,208.3,,,291.58,,,,,,,,4.487
6/28/2019,10:20:05,17.081,743,2.1,0.21,245.8,208.6,,,347.52,,,,,,,,4.489
6/28/2019,10:20:06,17.066,743,2.1,0.21,246.1,208.9,,,271.17,,,,,,,,4.492
6/28/2019,10:20:07,17.053,743,2.1,0.21,246.5,209.1,,,210.07,,,,,,,,4.494
6/28/2019,10:20:08,17.039,743,2.1,0.21,246.8,209.3,,,189.45,,,,,,,,4.495
6/28/2019,10:20:09,17.033,743,2.1,0.21,247.2,209.6,,,191.72,,,,,,,,4.497
6/28/2019,10:20:10,17.027,743,2.1,0.21,247.5,209.8,,,160.23,,,,,,,,4.498
6/28/2019,10:20:11,17.022,743,2.1,0.21,247.8,210.1,,,139.97,,,,,,,,4.5
6/28/2019,10:20:12,17.019,743.1,2.1,0.21,248.1,210.3,,,139.51,,,,,,,,4.501
6/28/2019,10:20:13,17.017,743,2.2,0.21,248.4,210.6,,,150.64,,,,,,,,4.502
6/28/2019,10:20:14,17.009,743.1,2.2,0.21,248.8,210.8,,,205.53,,,,,,,,4.503
6/28/2019,10:20:15,17,743.1,2.2,0.21,249.1,211.1,,,314.11,,,,,,,,4.504
6/28/2019,10:20:16,16.99,743,2.2,0.21,249.4,211.3,,,258.87,,,,,,,,4.505
6/28/2019,10:20:17,16.983,743,2.2,0.21,249.8,211.5,,,286.37,,,,,,,,4.505
6/28/2019,10:20:18,16.977,743,2.2,0.21,250.1,211.8,,,251.76,,,,,,,,4.506
6/28/2019,10:20:19,16.974,743,2.2,0.21,250.3,212,,,271.02,,,,,,,,4.507
6/28/2019,10:20:20,16.971,743,2.2,0.21,250.5,212.1,,,306.97,,,,,,,,4.508
6/28/2019,10:20:21,16.97,743,2.2,0.21,250.7,212.3,,,355.92,,,,,,,,4.508
6/28/2019,10:20:22,16.967,743,2.2,0.21,250.9,212.4,,,393.06,,,,,,,,4.509
6/28/2019,10:20:23,16.965,743,2.2,0.21,251,212.5,,,563.25,,,,,,,,4.509
6/28/2019,10:20:24,16.961,743,2.2,0.21,251.2,212.6,,,450.85,,,,,,,,4.51
6/28/2019,10:20:25,16.958,743,2.2,0.21,251.3,212.7,,,315.81,,,,,,,,4.51
6/28/2019,10:20:26,16.957,743,2.2,0.21,251.4,212.8,,,387.33,,,,,,,,4.51
6/28/2019,10:20:27,16.956,743,2.2,0.22,251.5,212.9,,,366.51,,,,,,,,4.511
6/28/2019,10:20:28,16.956,743,2.2,0.22,251.7,213,,,444.32,,,,,,,,4.511
6/28/2019,10:20:29,16.955,743.1,2.2,0.22,251.8,213.1,,,419.32,,,,,,,,4.513
6/28/2019,10:20:30,16.953,743.1,2.2,0.22,251.9,213.2,,,380.54,,,,,,,,4.516
6/28/2019,10:20:31,16.95,743,2.2,0.22,252,213.3,,,381.54,,,,,,,,4.518
6/28/2019,10:20:32,16.948,743,2.2,0.22,252.1,213.4,,,468.23,,,,,,,,4.521
6/28/2019,10:20:33,16.945,743,2.2,0.22,252.2,213.4,,,472.08,,,,,,,,4.522
6/28/2019,10:20:34,16.942,743.1,2.2,0.22,252.3,213.5,,,499.92,,,,,,,,4.523
6/28/2019,10:20:35,16.941,743,2.2,0.22,252.4,213.5,,,507.64,,,,,,,,4.524
6/28/2019,10:20:36,16.94,742.9,2.2,0.22,252.4,213.6,,,506.19,,,,,,,,4.524
6/28/2019,10:20:37,16.94,743,2.3,0.22,252.5,213.6,,,496.46,,,,,,,,4.524
6/28/2019,10:20:38,16.94,743,2.3,0.22,252.5,213.6,,,488.43,,,,,,,,4.525
6/28/2019,10:20:39,16.941,743,2.3,0.22,252.6,213.7,,,484.29,,,,,,,,4.525
6/28/2019,10:20:40,16.941,743,2.3,0.22,252.6,213.7,,,483.19,,,,,,,,4.525
6/28/2019,10:20:41,16.94,743,2.3,0.22,252.6,213.7,,,541.67,,,,,,,,4.525
6/28/2019,10:20:42,16.939,743,2.3,0.22,252.7,213.8,,,568.66,,,,,,,,4.525
6/28/2019,10:20:43,16.937,743,2.3,0.22,252.7,213.8,,,595.44,,,,,,,,4.525
6/28/2019,10:20:44,16.934,743,2.3,0.22,252.7,213.8,,,603.68,,,,,,,,4.525
6/28/2019,10:20:45,16.93,743,2.3,0.22,252.7,213.8,,,600.91,,,,,,,,4.525
6/28/2019,10:20:46,16.925,743,2.3,0.22,252.8,213.8,,,595.69,,,,,,,,4.525
6/28/2019,10:20:47,16.92,743,2.3,0.22,252.8,213.8,,,593.17,,,,,,,,4.525
6/28/2019,10:20:48,16.915,743,2.3,0.22,252.8,213.8,,,591.95,,,,,,,,4.525
6/28/2019,10:20:49,16.909,743,2.3,0.22,252.8,213.8,,,592.08,,,,,,,,4.525
6/28/2019,10:20:50,16.902,743,2.3,0.22,252.9,213.7,,,592.79,,,,,,,,4.525
6/28/2019,10:20:51,16.896,743.1,2.3,0.22,252.9,213.7,,,593.93,,,,,,,,4.525
6/28/2019,10:20:52,16.889,743,2.3,0.22,252.9,213.7,,,595.14,,,,,,,,4.525
6/28/2019,10:20:53,16.884,743,2.3,0.22,252.9,213.7,,,596.27,,,,,,,,4.525
6/28/2019,10:20:54,16.878,743,2.3,0.22,252.9,213.7,,,597.59,,,,,,,,4.525
6/28/2019,10:20:55,16.874,743,2.3,0.22,253,213.7,,,598.85,,,,,,,,4.525
6/28/2019,10:20:56,16.87,743,2.3,0.22,253,213.7,,,600.29,,,,,,,,4.525
6/28/2019,10:20:57,16.867,743,2.3,0.22,253,213.7,,,601.71,,,,,,,,4.525
