Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
5/29/2019,15:55:55,25.566,741.3,161.7,13.22,110,111.1,8.56,288.5,13.63,1.229,1.23,,7.384,29.97,,,0.064
5/29/2019,15:55:56,25.565,741.3,162,13.25,161.1,162.8,8.56,288.5,13.9,1.225,1.23,,6.592,26.75,,,0.064
5/29/2019,15:55:57,25.565,741.3,162.4,13.27,239.9,242.5,8.56,288.4,13.93,1.223,1.23,,7.257,29.46,,,0.064
5/29/2019,15:55:58,25.566,741.3,162.8,13.3,245.9,248.6,8.57,288.3,13.94,1.224,1.23,,7.325,29.73,,,0.064
5/29/2019,15:55:59,25.567,741.2,163.5,13.36,247.1,249.8,8.57,288.2,13.96,1.231,1.24,,6.687,27.13,,,0.066
5/29/2019,15:56:00,25.568,741.4,164.2,13.42,247.3,250,8.58,288.1,13.96,1.236,1.24,,6.549,26.57,,,0.069
5/29/2019,15:56:01,25.567,741.3,164.7,13.46,247.5,250.2,8.59,288,13.95,1.239,1.24,,6.948,28.2,,,0.072
5/29/2019,15:56:02,25.567,741.3,165.3,13.51,247.5,250.2,8.59,287.9,13.94,1.239,1.24,,7.456,30.27,,,0.074
5/29/2019,15:56:03,25.567,741.2,165.7,13.54,247.6,250.3,8.6,287.8,13.91,1.244,1.25,,6.397,25.95,,,0.074
5/29/2019,15:56:04,25.567,741.3,166.1,13.58,247.6,250.3,8.6,287.6,13.94,1.26,1.26,,6.338,25.71,,,0.075
5/29/2019,15:56:05,25.568,741.4,166.5,13.61,247.6,250.3,8.61,287.5,13.97,1.277,1.28,,7.196,29.21,,,0.075
5/29/2019,15:56:06,25.572,741.4,166.9,13.64,247.6,250.3,8.61,287.4,14.01,1.285,1.29,,7.293,29.6,,,0.079
5/29/2019,15:56:07,25.575,741.3,167.2,13.66,247.6,250.4,8.61,287.3,11.57,1.299,1.3,,6.576,26.68,,,0.085
5/29/2019,15:56:08,25.579,741.3,167.5,13.69,247.6,250.4,8.62,287.2,10.81,1.307,1.31,,6.851,27.8,,,0.095
5/29/2019,15:56:09,25.581,741.3,167.8,13.71,247.6,250.4,8.62,287.1,10.11,1.316,1.32,,6.888,27.95,,,0.104
5/29/2019,15:56:10,25.582,741.3,168.1,13.73,247.6,250.4,8.63,286.9,10.01,1.315,1.32,,6.738,27.34,,,0.113
5/29/2019,15:56:11,25.582,741.4,168.3,13.75,247.7,250.5,8.63,286.8,10,1.346,1.35,,6.509,26.41,,,0.123
5/29/2019,15:56:12,25.582,741.4,168.6,13.77,247.7,250.5,8.63,286.7,9.99,1.348,1.35,,6.453,26.18,,,0.138
5/29/2019,15:56:13,25.582,741.4,168.8,13.79,247.7,250.5,8.64,286.6,9.98,1.332,1.34,,3.742,15.13,,,0.152
5/29/2019,15:56:14,25.573,741.3,169,13.81,247.8,250.5,8.64,286.5,9.95,1.317,1.32,,4.912,19.9,,,0.169
5/29/2019,15:56:15,25.566,741.3,169.1,13.82,247.8,250.5,8.64,286.4,9.96,1.307,1.31,,4.797,19.43,,,0.182
5/29/2019,15:56:16,25.556,741.3,169.3,13.84,247.9,250.5,8.64,286.2,10,1.277,1.28,,3.364,13.6,,,0.2
5/29/2019,15:56:17,25.528,741.4,169.2,13.84,247.9,250.4,8.65,286.2,10.09,1.242,1.25,,3.44,13.9,,,0.217
5/29/2019,15:56:18,25.495,741.4,169.1,13.83,248,250.3,8.65,286.1,10.14,1.206,1.21,,3.577,14.46,,,0.234
5/29/2019,15:56:19,25.435,741.4,160.6,13.15,248,250.1,8.65,286.1,10.27,1.162,1.16,,2.681,10.81,,,0.251
5/29/2019,15:56:20,25.36,741.4,157.3,12.9,248.1,249.8,8.64,286.1,10.39,1.119,1.12,,2.572,10.37,,,1.027
5/29/2019,15:56:21,25.279,741.4,155.2,12.74,248.2,249.5,8.51,286.1,10.47,1.069,1.07,,2.664,10.74,,,1.09
5/29/2019,15:56:22,25.194,741.3,153.1,12.59,248.3,249.2,8.48,286.1,10.55,1.015,1.01,,3.24,13.09,,,1.126
5/29/2019,15:56:23,24.089,741.3,151,12.44,253.3,248.9,8.46,286.2,10.66,0.962,0.96,,3.022,12.2,,,1.164
5/29/2019,15:56:24,23.844,741.4,150,12.63,253.9,248.5,8.46,286.2,10.81,0.9,0.9,,1.98,7.96,,,1.18
5/29/2019,15:56:25,23.905,741.3,149.1,12.57,253.3,248,8.45,286.3,10.98,0.841,0.84,,2.345,9.44,,,1.228
5/29/2019,15:56:26,23.684,741.4,141.5,11.97,253.9,247.5,8.44,286.4,11.14,0.776,0.77,,2.014,8.09,,,1.266
5/29/2019,15:56:27,23.5,741.4,138.1,11.7,254.3,247,8.42,286.5,11.33,0.715,0.71,,1.959,7.87,,,1.3
5/29/2019,15:56:28,23.365,741.4,135.5,11.53,254.4,246.5,8.41,286.6,11.58,0.652,0.64,,1.93,7.75,,,1.33
5/29/2019,15:56:29,23.36,741.4,134.7,11.47,253.8,245.8,8.39,286.7,11.87,0.598,0.59,,1.91,7.67,,,1.362
5/29/2019,15:56:30,23.352,741.4,132.5,11.28,253.2,245.2,8.38,286.8,12.06,0.545,0.53,,1.891,7.59,,,1.393
5/29/2019,15:56:31,23.335,741.3,131.2,11.17,252.6,244.5,8.26,286.9,12.2,0.497,0.49,,1.865,7.48,,,1.425
5/29/2019,15:56:32,23.32,741.4,124.8,10.63,252.1,244,8.23,287,12.38,0.467,0.46,,1.834,7.36,,,1.455
5/29/2019,15:56:33,23.295,741.4,122.2,10.42,251.6,243.4,8.2,287.2,12.59,0.428,0.41,,1.801,7.23,,,1.489
5/29/2019,15:56:34,23.264,741.4,119.5,10.19,251.1,242.8,8.18,287.3,12.73,0.386,0.37,,1.778,7.13,,,1.52
5/29/2019,15:56:35,23.235,741.3,118.2,10.09,250.6,242.1,8.18,287.5,12.85,0.351,0.34,,1.734,6.95,,,1.551
5/29/2019,15:56:36,23.202,741.5,116.9,9.98,250.1,241.6,8.16,287.7,13.03,0.318,0.3,,1.684,6.75,,,1.584
5/29/2019,15:56:37,23.175,741.3,115.4,9.86,249.6,240.9,8.14,287.9,13.2,0.29,0.27,,1.623,6.5,,,1.61
5/29/2019,15:56:38,23.143,741.3,110.3,9.43,249.2,240.3,8.13,288.1,13.38,0.28,0.26,,1.557,6.23,,,1.655
5/29/2019,15:56:39,23.105,741.3,108.6,9.29,248.8,239.8,8.11,288.3,13.46,0.257,0.24,,1.512,6.05,,,1.695
5/29/2019,15:56:40,23.061,741.3,106.7,9.13,248.5,239.3,8.1,288.5,13.6,0.246,0.23,,1.458,5.83,,,2.489
5/29/2019,15:56:41,23.019,741.3,105.5,9.04,248.2,238.8,8.09,288.7,13.72,0.233,0.22,,1.403,5.6,,,2.619
5/29/2019,15:56:42,22.976,741.3,104.9,8.99,247.9,238.3,8.08,288.9,13.8,0.218,0.2,,1.355,5.41,,,2.679
5/29/2019,15:56:43,22.927,741.3,104.2,8.94,247.8,238,8.07,289,13.86,0.204,0.19,,1.325,5.29,,,2.7
5/29/2019,15:56:44,22.888,741.3,103.5,8.89,247.6,237.7,8.06,289.2,13.92,0.195,0.18,,1.3,5.18,,,2.743
5/29/2019,15:56:45,22.846,741.2,103,8.85,247.6,237.4,7.96,289.3,14.02,0.189,0.17,,1.273,5.07,,,2.787
5/29/2019,15:56:46,22.817,741.3,102.5,8.81,247.5,237.2,7.95,289.4,14.03,0.178,0.16,,1.256,5,,,2.826
5/29/2019,15:56:47,22.79,741.3,102,8.78,247.4,237,7.94,289.6,14.08,0.172,0.15,,1.252,4.99,,,2.849
5/29/2019,15:56:48,22.775,741.3,101.6,8.75,247.3,236.8,7.94,289.8,14.13,0.169,0.15,,1.242,4.95,,,2.873
5/29/2019,15:56:49,22.749,741.3,97.9,8.43,247.2,236.6,7.93,289.9,14.25,0.157,0.14,,1.229,4.89,,,2.896
5/29/2019,15:56:50,22.731,741.3,97.3,8.38,247.1,236.4,7.92,290.1,14.28,0.155,0.14,,1.223,4.87,,,2.922
5/29/2019,15:56:51,22.717,741.3,96.4,8.3,247,236.3,7.91,290.3,14.35,0.147,0.13,,1.209,4.81,,,2.957
5/29/2019,15:56:52,22.7,741.3,96,8.28,247,236.1,7.91,290.5,14.4,0.148,0.13,,1.197,4.76,,,2.975
5/29/2019,15:56:53,22.684,741.3,95.6,8.24,246.9,235.9,7.9,290.7,14.44,0.139,0.12,,1.193,4.75,,,2.996
5/29/2019,15:56:54,22.662,741.3,95.2,8.21,246.8,235.8,7.89,290.9,14.53,0.135,0.12,,1.174,4.67,,,3.013
5/29/2019,15:56:55,22.652,741.3,94.9,8.19,246.7,235.6,7.88,291.1,14.5,0.129,0.11,,1.156,4.6,,,3.03
5/29/2019,15:56:56,22.636,741.3,94.6,8.16,246.6,235.5,7.88,291.3,14.57,0.129,0.11,,1.133,4.5,,,3.044
5/29/2019,15:56:57,22.619,741.4,94.3,8.14,246.5,235.3,7.87,291.5,14.63,0.125,0.11,,1.11,4.41,,,3.066
5/29/2019,15:56:58,22.6,741.4,94,8.12,246.4,235.1,7.86,291.7,14.65,0.125,0.11,,1.084,4.3,,,3.091
5/29/2019,15:56:59,22.577,741.4,93.7,8.1,246.3,234.9,7.86,291.9,14.65,0.119,0.1,,1.06,4.21,,,3.12
5/29/2019,15:57:00,22.557,741.4,93.4,8.07,246.2,234.7,7.85,292.1,14.72,0.124,0.1,,1.057,4.19,,,3.143
5/29/2019,15:57:01,22.533,741.3,93.1,8.05,246.2,234.6,7.85,292.2,14.86,0.122,0.1,,1.043,4.14,,,3.168
5/29/2019,15:57:02,22.512,741.3,92.8,8.03,246.1,234.4,7.84,292.4,14.88,0.127,0.11,,1.034,4.1,,,3.193
5/29/2019,15:57:03,22.491,741.3,89.4,7.74,246.1,234.3,7.84,292.6,14.92,0.131,0.11,,1.021,4.05,,,3.225
