Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/11/2019,15:02:16,27.229,746.7,101.8,8.08,198.4,206.8,7.86,185.3,5.75,0.308,0.29,,1.078,4.28,,,0.023
7/11/2019,15:02:16,27.226,746.7,101,8.01,196.9,205.3,7.84,185.3,6.17,0.467,0.46,,1.059,4.2,,,0.023
7/11/2019,15:02:17,27.225,746.6,100.1,7.94,241.8,252.1,7.82,185.1,4.66,0.291,0.28,,1.156,4.6,,,0.026
7/11/2019,15:02:18,27.217,746.7,99.5,7.89,245.7,256.1,7.8,184.8,4.57,0.253,0.24,,1.279,5.1,,,0.11
7/11/2019,15:02:19,27.202,746.7,98.8,7.84,247.8,258.3,7.79,184.4,4.66,0.273,0.26,,1.276,5.09,,,0.14
7/11/2019,15:02:20,27.173,746.7,98.3,7.8,248.3,258.6,7.77,184.3,4.58,0.275,0.26,,1.356,5.41,,,0.174
7/11/2019,15:02:21,27.149,746.6,97.8,7.77,248.2,258.4,7.76,184.6,4.33,0.333,0.32,,1.425,5.69,,,0.207
7/11/2019,15:02:22,27.144,746.7,97.6,7.75,248.2,258.4,7.74,184.8,4.17,0.332,0.32,,1.357,5.42,,,0.262
7/11/2019,15:02:23,27.132,746.7,97.1,7.71,248.3,258.4,7.73,184.5,4.34,0.343,0.33,,1.349,5.38,,,0.303
7/11/2019,15:02:24,27.104,746.7,96.8,7.69,248.3,258.3,7.72,184.1,4.51,0.329,0.31,,1.429,5.71,,,0.331
7/11/2019,15:02:25,27.065,746.6,96.3,7.66,248.1,257.9,7.71,183.9,4.38,0.271,0.25,,1.529,6.12,,,0.373
7/11/2019,15:02:26,27.003,746.7,96,7.64,248.1,257.7,7.7,183.7,4.48,0.276,0.26,,1.574,6.3,,,0.412
7/11/2019,15:02:27,26.951,746.7,95.8,7.63,248.1,257.4,7.69,184,4.78,0.285,0.27,,1.558,6.23,,,0.45
7/11/2019,15:02:28,26.926,746.7,95.8,7.64,248,257.1,7.68,184.4,4.9,0.268,0.25,,1.594,6.38,,,0.487
7/11/2019,15:02:29,26.885,746.7,95.5,7.62,248.1,257,7.67,184.6,4.74,0.318,0.3,,1.651,6.61,,,0.541
7/11/2019,15:02:30,26.855,746.8,95.4,7.62,248,256.8,7.66,184.8,4.78,0.355,0.34,,1.721,6.9,,,0.573
7/11/2019,15:02:31,26.829,746.8,95.4,7.61,248,256.7,7.65,184.9,4.93,0.431,0.42,,1.857,7.45,,,0.619
7/11/2019,15:02:32,26.772,746.8,95.3,7.61,248,256.4,7.64,184.9,5,0.458,0.45,,1.953,7.85,,,0.659
7/11/2019,15:02:33,26.667,746.8,95.2,7.62,248.2,256.1,7.63,184.9,5.13,0.39,0.38,,1.935,7.77,,,0.717
7/11/2019,15:02:34,26.609,746.8,95.1,7.62,248.1,255.7,7.62,184.8,5.22,0.425,0.41,,1.962,7.88,,,0.732
7/11/2019,15:02:35,26.537,746.7,94.6,7.6,248,255.4,7.61,185,5.29,0.448,0.44,,1.959,7.87,,,0.782
7/11/2019,15:02:36,26.5,746.7,94.2,7.57,248.1,255.2,7.61,185.2,5.2,0.402,0.39,,1.796,7.2,,,0.835
7/11/2019,15:02:37,26.465,746.7,93.6,7.53,248,255,7.6,185.2,5.25,0.389,0.38,,1.74,6.98,,,0.873
7/11/2019,15:02:38,26.44,746.8,92.8,7.46,248,254.8,7.59,185.2,5.41,0.387,0.37,,1.727,6.92,,,0.92
7/11/2019,15:02:39,26.421,746.7,92.1,7.41,248,254.7,7.58,186.1,5.36,0.376,0.36,,1.651,6.61,,,0.946
7/11/2019,15:02:40,26.4,746.7,91.3,7.35,248,254.6,7.57,186.3,5.31,0.366,0.35,,1.651,6.61,,,0.984
7/11/2019,15:02:41,26.378,746.7,90.6,7.3,247.9,254.4,7.56,185.9,5.37,0.322,0.31,,1.615,6.47,,,1.031
7/11/2019,15:02:42,26.337,746.6,89.7,7.23,247.9,254.2,7.55,185.4,5.16,0.329,0.31,,1.616,6.47,,,1.095
7/11/2019,15:02:43,26.271,746.7,89,7.18,247.9,254,7.55,185,5.32,0.307,0.29,,1.48,5.92,,,1.143
7/11/2019,15:02:44,26.234,746.7,88.1,7.11,247.9,253.8,7.54,184.9,5.35,0.284,0.27,,1.37,5.47,,,1.214
7/11/2019,15:02:45,26.218,746.6,87.3,7.05,247.9,253.7,7.53,184.9,5.49,0.287,0.27,,1.439,5.75,,,1.253
7/11/2019,15:02:46,26.208,746.8,86.3,6.97,247.9,253.6,7.53,184.9,5.58,0.288,0.27,,1.451,5.8,,,1.294
7/11/2019,15:02:47,26.177,746.7,85.5,6.91,247.9,253.5,7.52,184.9,5.55,0.288,0.27,,1.34,5.34,,,1.34
7/11/2019,15:02:48,26.151,746.8,84.7,6.85,247.9,253.4,7.51,184.7,5.8,0.242,0.23,,1.269,5.06,,,1.382
7/11/2019,15:02:49,26.127,746.7,84,6.8,247.8,253.2,7.5,184.7,5.61,0.159,0.14,,1.223,4.87,,,1.429
7/11/2019,15:02:50,26.103,746.7,83.2,6.73,247.9,253.1,7.5,185,5.43,0.178,0.16,,1.207,4.8,,,1.456
7/11/2019,15:02:51,26.089,746.8,82.4,6.67,247.7,252.8,7.49,185,5.33,0.212,0.2,,1.182,4.7,,,1.506
7/11/2019,15:02:52,26.084,746.8,81.6,6.61,247.6,252.8,7.49,185,5.37,0.174,0.16,,1.236,4.92,,,1.54
7/11/2019,15:02:53,26.078,746.7,80.9,6.55,247.7,252.8,7.48,185.2,5.45,0.194,0.18,,1.251,4.98,,,1.571
7/11/2019,15:02:54,26.075,746.8,80.3,6.5,247.6,252.7,7.47,185.2,5.54,0.211,0.19,,1.253,4.99,,,1.59
7/11/2019,15:02:55,26.075,746.8,79.7,6.46,247.6,252.7,7.47,185.2,5.6,0.24,0.22,,1.262,5.03,,,1.632
7/11/2019,15:02:56,26.072,746.8,79.2,6.42,247.5,252.6,7.46,185.2,5.43,0.268,0.25,,1.167,4.64,,,1.674
7/11/2019,15:02:57,26.068,746.7,78.9,6.39,247.4,252.5,7.46,185.3,5.38,0.229,0.21,,1.192,4.75,,,1.712
7/11/2019,15:02:58,26.065,746.7,78.5,6.36,247.5,252.5,7.45,185.3,5.4,0.208,0.19,,1.223,4.87,,,1.726
7/11/2019,15:02:59,26.063,746.8,78.2,6.33,247.7,252.7,7.45,185.4,5.36,0.214,0.2,,1.173,4.67,,,1.743
7/11/2019,15:03:00,26.062,746.6,77.9,6.31,247.7,252.7,7.45,185.7,5.3,0.197,0.18,,1.144,4.55,,,1.744
7/11/2019,15:03:01,26.061,746.6,77.6,6.29,247.6,252.6,7.44,185.7,5.33,0.174,0.16,,1.125,4.47,,,1.785
7/11/2019,15:03:02,26.062,746.8,77.4,6.27,247.5,252.6,7.44,185.6,5.39,0.203,0.19,,1.142,4.54,,,1.806
