Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/29/2019,13:08:43,28.07,745.8,86.2,6.74,245.5,259.9,7.93,157.4,5.54,0.555,0.55,,1.827,7.33,,,0.07
7/29/2019,13:08:44,28.082,745.7,86.6,6.77,245.7,260.2,7.89,158.3,5.57,0.5,0.49,,1.868,7.5,,,0.047
7/29/2019,13:08:45,28.074,745.7,86.8,6.78,245.7,260.1,7.88,158.4,5.54,0.44,0.43,,1.85,7.42,,,0.045
7/29/2019,13:08:46,28.072,745.7,86.9,6.79,245.8,260.2,7.88,158.4,5.55,0.481,0.47,,1.903,7.64,,,0.047
7/29/2019,13:08:47,28.074,745.7,87.1,6.8,245.9,260.3,7.87,158.5,5.48,0.512,0.5,,1.841,7.39,,,0.048
7/29/2019,13:08:48,28.078,745.7,87.2,6.82,245.8,260.2,7.87,158.5,5.55,0.495,0.48,,1.771,7.1,,,0.044
7/29/2019,13:08:49,28.079,745.7,87.4,6.83,245.6,260.1,7.86,158.6,5.75,0.457,0.44,,1.751,7.02,,,0.044
7/29/2019,13:08:50,28.065,745.7,87.4,6.83,245.6,260,7.86,158.7,5.73,0.417,0.4,,1.765,7.08,,,0.097
7/29/2019,13:08:51,28.042,745.7,87.4,6.83,245.7,260,7.85,158.9,5.74,0.459,0.45,,1.848,7.42,,,0.194
7/29/2019,13:08:52,28.033,745.7,87.6,6.85,245.7,259.9,7.85,158.9,5.89,0.5,0.49,,1.877,7.53,,,0.225
7/29/2019,13:08:53,28.009,745.7,87.6,6.85,245.7,259.8,7.84,159,5.95,0.55,0.54,,1.851,7.43,,,0.261
7/29/2019,13:08:54,27.998,745.7,87.7,6.86,245.7,259.7,7.84,159,5.9,0.568,0.56,,1.92,7.71,,,0.301
7/29/2019,13:08:55,27.987,745.7,87.7,6.86,245.6,259.6,7.84,159,5.74,0.562,0.55,,2.012,8.08,,,0.344
7/29/2019,13:08:56,27.967,745.7,87.7,6.87,245.6,259.6,7.83,159.1,5.76,0.547,0.54,,2.086,8.38,,,0.386
7/29/2019,13:08:57,27.935,745.7,87.7,6.86,245.6,259.4,7.83,159.1,5.92,0.618,0.61,,2.083,8.38,,,0.469
7/29/2019,13:08:58,27.913,745.7,87.6,6.86,245.6,259.3,7.83,159.1,5.97,0.683,0.68,,2.123,8.54,,,0.552
7/29/2019,13:08:59,27.876,745.7,87.5,6.86,245.8,259.3,7.82,159.1,6.1,0.822,0.82,,2.217,8.92,,,0.618
7/29/2019,13:09:00,27.736,745.7,87.2,6.84,245.9,258.9,7.82,159.4,6.15,0.944,0.94,,2.381,9.59,,,0.666
7/29/2019,13:09:01,27.637,745.7,86.8,6.83,246.1,258.5,7.81,159.6,6.26,0.964,0.96,,2.443,9.84,,,0.718
7/29/2019,13:09:02,27.505,745.7,86.2,6.79,246.3,258.2,7.8,159.7,6.28,0.855,0.85,,2.294,9.23,,,0.758
7/29/2019,13:09:03,27.404,745.7,85.4,6.75,246.5,257.9,7.79,159.8,6.5,0.689,0.68,,2.151,8.65,,,0.821
