Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
8/28/2019,10:05:33,27.363,750.4,43.2,3.42,253.4,264.8,7.18,134.1,0.52,0.123,0.1,,0.645,2.51,,,0.06
8/28/2019,10:05:34,27.365,750.2,43.2,3.42,253.4,264.9,7.19,133.8,0.5,0.187,0.17,,0.653,2.55,,,0.055
8/28/2019,10:05:35,27.365,750.3,43.1,3.41,253.4,264.9,7.19,133.7,0.63,0.158,0.14,,0.676,2.64,,,0.054
8/28/2019,10:05:36,27.366,750.2,43.1,3.41,253.4,264.8,7.19,133.6,0.63,0.164,0.15,,0.635,2.48,,,0.084
8/28/2019,10:05:37,27.369,750.3,43.1,3.41,253.4,264.8,7.19,133.7,0.59,0.185,0.17,,0.611,2.38,,,0.113
8/28/2019,10:05:38,27.37,750.2,43,3.4,253.4,264.8,7.19,133.9,0.49,0.201,0.18,,0.651,2.54,,,0.13
8/28/2019,10:05:39,27.368,750.3,42.9,3.4,253.4,264.8,7.19,134,0.4,0.204,0.19,,0.655,2.55,,,0.177
8/28/2019,10:05:40,27.366,750.3,42.9,3.39,253.3,264.8,7.19,134,0.44,0.181,0.16,,0.631,2.46,,,0.207
8/28/2019,10:05:41,27.367,750.4,42.8,3.39,253.3,264.7,7.19,133.9,0.62,0.188,0.17,,0.625,2.43,,,0.223
8/28/2019,10:05:42,27.366,750.3,42.8,3.39,253.2,264.7,7.19,133.8,0.62,0.226,0.21,,0.636,2.48,,,0.241
8/28/2019,10:05:43,27.365,750.4,42.8,3.38,253.3,264.7,7.19,133.7,0.51,0.206,0.19,,0.639,2.49,,,0.26
8/28/2019,10:05:44,27.364,750.3,42.7,3.38,253.3,264.8,7.2,133.3,0.57,0.188,0.17,,0.644,2.51,,,0.279
8/28/2019,10:05:45,27.364,750.3,42.7,3.38,253.4,264.8,7.21,133,0.43,0.173,0.16,,0.668,2.61,,,0.294
8/28/2019,10:05:46,27.365,750.3,42.7,3.38,253.4,264.8,7.21,132.8,0.25,0.189,0.17,,0.689,2.7,,,0.298
8/28/2019,10:05:47,27.364,750.3,42.7,3.37,253.3,264.7,7.2,133,0.38,0.267,0.25,,0.697,2.73,,,0.311
8/28/2019,10:05:48,27.364,750.3,42.6,3.37,253.3,264.7,7.2,133.2,0.49,0.276,0.26,,0.681,2.66,,,0.324
8/28/2019,10:05:49,27.364,750.3,42.6,3.37,253.3,264.8,7.2,133,0.51,0.176,0.16,,0.632,2.46,,,0.322
8/28/2019,10:05:50,27.362,750.3,42.5,3.37,253.3,264.7,7.21,132.8,0.52,0.15,0.13,,0.638,2.49,,,0.33
8/28/2019,10:05:51,27.359,750.3,42.5,3.36,253.2,264.6,7.21,132.6,0.53,0.238,0.22,,0.657,2.56,,,0.339
8/28/2019,10:05:52,27.358,750.3,42.4,3.36,253.2,264.6,7.21,132.6,0.41,0.248,0.23,,0.657,2.56,,,0.369
8/28/2019,10:05:53,27.356,750.2,42.4,3.36,253.2,264.6,7.2,132.7,0.46,0.229,0.21,,0.683,2.67,,,0.397
8/28/2019,10:05:54,27.354,750.4,42.4,3.35,253.3,264.7,7.2,132.9,0.62,0.18,0.16,,0.674,2.63,,,0.403
8/28/2019,10:05:55,27.353,750.4,42.3,3.35,253.4,264.8,7.2,132.9,0.65,0.158,0.14,,0.64,2.49,,,0.378
8/28/2019,10:05:56,27.356,750.4,42.2,3.34,253.4,264.8,7.2,132.8,0.59,0.18,0.16,,0.633,2.47,,,0.373
