Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
6/12/2019,13:18:27,25.419,745.5,107.5,8.81,268,270.1,8.56,288.4,0.99,0.966,0.96,,3.139,12.68,,,1.386
6/12/2019,13:18:28,25.41,745.5,107.7,8.83,268,270.1,8.56,288.2,0.99,0.987,0.99,,3.243,13.1,,,1.406
6/12/2019,13:18:29,25.401,745.6,107.9,8.85,268.1,270.1,8.56,288,1,0.988,0.99,,2.468,9.94,,,1.427
6/12/2019,13:18:30,25.394,745.5,108.1,8.86,268.1,270.1,8.56,287.9,1,0.996,0.99,,2.464,9.93,,,1.454
6/12/2019,13:18:31,25.387,745.5,108.1,8.87,268.1,270.1,8.57,287.4,0.99,1.001,1,,2.822,11.38,,,1.485
6/12/2019,13:18:32,25.381,745.4,108.2,8.87,268.2,270.1,8.57,287.1,0.96,0.995,0.99,,2.917,11.77,,,1.51
6/12/2019,13:18:33,25.375,745.5,108.2,8.87,268.2,270.2,8.57,286.7,0.93,0.989,0.99,,2.907,11.73,,,1.534
6/12/2019,13:18:34,25.371,745.5,108.2,8.87,268.3,270.2,8.58,286.5,0.9,0.974,0.97,,2.703,10.9,,,1.559
6/12/2019,13:18:35,25.366,745.5,108.1,8.87,268.4,270.3,8.58,286.2,0.9,0.957,0.95,,2.602,10.49,,,1.594
6/12/2019,13:18:36,25.363,745.7,108,8.86,268.4,270.3,8.58,286,0.91,0.934,0.93,,2.915,11.76,,,1.624
6/12/2019,13:18:37,25.36,745.5,107.8,8.85,268.5,270.3,8.58,285.9,0.93,0.911,0.91,,2.604,10.5,,,1.656
6/12/2019,13:18:38,25.358,745.5,107.7,8.83,268.5,270.4,8.58,285.8,0.93,0.884,0.88,,2.22,8.93,,,2.457
6/12/2019,13:18:39,25.356,745.5,107.5,8.82,268.6,270.4,8.57,285.7,0.92,0.85,0.85,,1.993,8.01,,,2.612
6/12/2019,13:18:40,25.353,745.6,107.3,8.8,268.6,270.4,8.57,285.7,0.92,0.816,0.81,,2.036,8.18,,,2.676
6/12/2019,13:18:41,25.35,745.6,107,8.78,268.7,270.5,8.57,285.6,0.92,0.786,0.78,,2.063,8.29,,,2.692
6/12/2019,13:18:42,25.348,745.5,106.8,8.76,268.7,270.5,8.57,285.6,0.96,0.764,0.76,,2.123,8.54,,,2.693
6/12/2019,13:18:43,25.346,745.5,106.6,8.74,268.7,270.5,8.57,285.6,0.95,0.74,0.73,,2.185,8.79,,,2.707
6/12/2019,13:18:44,25.344,745.5,106.3,8.72,268.8,270.5,8.56,285.5,0.96,0.722,0.71,,2.192,8.82,,,2.739
6/12/2019,13:18:45,25.342,745.4,106.1,8.71,268.8,270.5,8.56,285.5,0.97,0.702,0.7,,2.191,8.82,,,2.778
6/12/2019,13:18:46,25.34,745.6,105.9,8.69,268.8,270.5,8.56,285.5,0.97,0.684,0.68,,2.204,8.87,,,2.808
6/12/2019,13:18:47,25.338,745.5,105.7,8.67,268.8,270.6,8.56,285.6,0.96,0.673,0.67,,2.211,8.9,,,2.829
6/12/2019,13:18:48,25.336,745.5,105.5,8.66,268.9,270.6,8.55,285.6,0.94,0.664,0.66,,2.197,8.84,,,2.848
6/12/2019,13:18:49,25.335,745.6,105.3,8.64,268.9,270.6,8.55,285.6,0.94,0.658,0.65,,2.186,8.8,,,2.861
6/12/2019,13:18:50,25.333,745.6,105.1,8.63,268.9,270.6,8.55,285.6,0.91,0.645,0.64,,2.186,8.79,,,2.877
6/12/2019,13:18:51,25.331,745.5,104.9,8.61,268.9,270.6,8.55,285.6,0.94,0.637,0.63,,1.745,7,,,2.899
6/12/2019,13:18:52,25.329,745.5,104.8,8.6,268.9,270.6,8.55,285.7,0.93,0.624,0.62,,2.219,8.93,,,2.93
6/12/2019,13:18:53,25.327,745.6,104.6,8.59,268.9,270.6,8.55,285.7,0.97,0.617,0.61,,2.045,8.22,,,2.955
6/12/2019,13:18:54,25.324,745.6,104.5,8.58,269,270.6,8.55,285.7,0.98,0.602,0.59,,1.716,6.88,,,2.981
6/12/2019,13:18:55,25.321,745.5,104.3,8.57,269,270.6,8.55,285.8,0.98,0.6,0.59,,1.733,6.95,,,3.013
6/12/2019,13:18:56,25.319,745.5,104.2,8.56,269,270.6,8.54,285.8,1,0.591,0.58,,1.878,7.54,,,3.041
6/12/2019,13:18:57,25.315,745.5,104.1,8.55,269,270.6,8.54,285.8,1.02,0.583,0.57,,1.978,7.95,,,3.07
6/12/2019,13:18:58,25.313,745.5,104,8.54,269,270.6,8.54,285.8,1.03,0.584,0.57,,2.047,8.23,,,3.097
6/12/2019,13:18:59,25.309,745.5,103.9,8.53,269,270.6,8.54,285.9,1.01,0.583,0.57,,2.059,8.27,,,3.123
6/12/2019,13:19:00,25.305,745.4,103.8,8.53,269,270.6,8.54,285.9,1,0.577,0.57,,2.029,8.15,,,3.158
6/12/2019,13:19:01,25.301,745.5,103.7,8.52,269,270.6,8.54,286,1.03,0.568,0.56,,2.048,8.23,,,3.184
6/12/2019,13:19:02,25.298,745.5,103.7,8.51,269,270.6,8.54,286,1.05,0.57,0.56,,3.493,14.12,,,3.209
6/12/2019,13:19:03,25.294,745.4,103.6,8.51,269,270.5,8.54,286,1.1,0.571,0.56,,2.007,8.06,,,3.235
6/12/2019,13:19:04,25.291,745.6,103.5,8.5,269,270.5,8.54,286.1,1.18,0.565,0.56,,2.808,11.33,,,3.267
6/12/2019,13:19:05,25.287,745.4,103.4,8.49,269.1,270.5,8.54,286.1,1.18,0.56,0.55,,2.309,9.29,,,3.292
6/12/2019,13:19:06,25.285,745.5,103.3,8.48,269.1,270.5,8.54,286.2,1.22,0.56,0.55,,2.292,9.22,,,3.317
6/12/2019,13:19:07,25.282,745.6,103.2,8.47,269.1,270.5,8.54,286.2,1.19,0.561,0.55,,1.863,7.48,,,3.336
6/12/2019,13:19:08,25.28,745.5,103.1,8.47,269.1,270.5,8.54,286.3,1.16,0.556,0.55,,2.195,8.83,,,3.365
6/12/2019,13:19:09,25.278,745.5,102.9,8.46,269.1,270.5,8.54,286.3,1.18,0.556,0.55,,2.32,9.34,,,3.384
6/12/2019,13:19:10,25.277,745.5,102.8,8.45,269.1,270.5,8.54,286.4,1.16,0.55,0.54,,2.32,9.34,,,3.402
6/12/2019,13:19:11,25.276,745.5,102.7,8.44,269.1,270.5,8.54,286.5,1.12,0.555,0.54,,2.317,9.33,,,3.418
6/12/2019,13:19:12,25.275,745.5,102.6,8.43,269.1,270.6,8.54,286.5,1.17,0.556,0.55,,2.313,9.31,,,3.43
6/12/2019,13:19:13,25.275,745.5,102.5,8.42,269.1,270.6,8.54,286.6,1.19,0.557,0.55,,2.579,10.4,,,3.45
6/12/2019,13:19:14,25.275,745.6,102.4,8.41,269.2,270.6,8.54,286.7,1.23,0.557,0.55,,1.709,6.85,,,3.464
6/12/2019,13:19:15,25.274,745.5,102.3,8.4,269.2,270.6,8.54,286.8,1.23,0.557,0.55,,1.688,6.76,,,3.477
6/12/2019,13:19:16,25.273,745.5,102.2,8.4,269.2,270.6,8.54,286.8,1.22,0.554,0.54,,2.178,8.76,,,3.491
6/12/2019,13:19:17,25.272,745.5,102.1,8.39,269.2,270.6,8.54,286.9,1.24,0.554,0.54,,2.178,8.76,,,3.501
6/12/2019,13:19:18,25.271,745.5,102,8.38,269.2,270.6,8.54,287,1.21,0.552,0.54,,2.166,8.71,,,3.52
6/12/2019,13:19:19,25.271,745.4,101.9,8.38,269.2,270.6,8.54,287.1,1.18,0.551,0.54,,2.153,8.66,,,3.533
6/12/2019,13:19:20,25.27,745.5,101.9,8.37,269.2,270.6,8.54,287.1,1.2,0.557,0.55,,2.108,8.48,,,3.56
6/12/2019,13:19:21,25.269,745.4,101.8,8.36,269.2,270.6,8.54,287.2,1.1,0.551,0.54,,2.14,8.6,,,3.605
6/12/2019,13:19:22,25.268,745.4,101.7,8.36,269.2,270.6,8.54,287.2,1.11,0.552,0.54,,2.113,8.5,,,3.63
6/12/2019,13:19:23,25.267,745.5,101.6,8.35,269.2,270.6,8.54,287.3,1.13,0.562,0.55,,2.142,8.61,,,3.659
6/12/2019,13:19:24,25.266,745.4,101.6,8.35,269.3,270.6,8.54,287.4,1.14,0.565,0.56,,2.141,8.61,,,3.688
6/12/2019,13:19:25,25.265,745.4,101.5,8.34,269.3,270.6,8.54,287.5,1.15,0.556,0.55,,2.156,8.67,,,3.718
6/12/2019,13:19:26,25.264,745.4,101.4,8.34,269.3,270.6,8.54,287.6,1.13,0.549,0.54,,2.139,8.6,,,3.754
6/12/2019,13:19:27,25.263,745.5,101.4,8.33,269.3,270.6,8.54,287.6,1.11,0.55,0.54,,2.142,8.62,,,3.784
6/12/2019,13:19:28,25.263,745.5,101.3,8.32,269.3,270.6,8.54,287.7,1.08,0.555,0.54,,2.147,8.63,,,3.813
6/12/2019,13:19:29,25.263,745.5,101.2,8.32,269.3,270.6,8.54,287.8,1.09,0.549,0.54,,2.134,8.58,,,3.84
6/12/2019,13:19:30,25.263,745.5,101.1,8.31,269.3,270.6,8.54,287.9,1.11,0.55,0.54,,2.105,8.46,,,3.87
6/12/2019,13:19:31,25.262,745.5,101.1,8.31,269.3,270.6,8.54,288,1.2,0.549,0.54,,2.102,8.45,,,3.894
6/12/2019,13:19:32,25.262,745.4,101,8.3,269.3,270.6,8.54,288.1,1.18,0.552,0.54,,1.907,7.66,,,3.917
6/12/2019,13:19:33,25.261,745.5,100.9,8.3,269.3,270.6,8.54,288.2,1.19,0.545,0.53,,2.054,8.26,,,3.938
6/12/2019,13:19:34,25.261,745.4,100.9,8.29,269.3,270.6,8.54,288.3,1.17,0.549,0.54,,2.261,9.1,,,3.961
6/12/2019,13:19:35,25.26,745.4,100.8,8.29,269.3,270.6,8.54,288.4,1.16,0.559,0.55,,3.317,13.4,,,3.98
6/12/2019,13:19:36,25.26,745.4,100.8,8.28,269.3,270.7,8.54,288.4,1.24,0.56,0.55,,1.73,6.94,,,3.998
6/12/2019,13:19:37,25.259,745.4,100.7,8.28,269.3,270.7,8.54,288.5,1.27,0.558,0.55,,2.162,8.69,,,4.013
6/12/2019,13:19:38,25.259,745.4,100.7,8.27,269.3,270.7,8.54,288.6,1.29,0.562,0.55,,2.352,9.47,,,4.031
6/12/2019,13:19:39,25.259,745.4,100.6,8.27,269.3,270.7,8.54,288.7,1.25,0.559,0.55,,1.899,7.63,,,4.045
6/12/2019,13:19:40,25.258,745.5,100.6,8.27,269.4,270.7,8.54,288.8,1.36,0.567,0.56,,1.926,7.73,,,4.057
6/12/2019,13:19:41,25.258,745.5,100.5,8.26,269.4,270.7,8.54,288.9,1.36,0.564,0.55,,1.871,7.51,,,4.068
6/12/2019,13:19:42,25.258,745.5,100.5,8.26,269.4,270.7,8.54,289,1.43,0.559,0.55,,2.021,8.12,,,4.08
6/12/2019,13:19:43,25.257,745.5,100.5,8.26,269.4,270.7,8.54,289.1,1.44,0.559,0.55,,2.005,8.06,,,4.089
6/12/2019,13:19:44,25.257,745.5,100.4,8.25,269.4,270.7,8.54,289.2,1.43,0.557,0.55,,1.695,6.79,,,4.098
6/12/2019,13:19:45,25.257,745.4,100.4,8.25,269.4,270.7,8.54,289.3,1.37,0.561,0.55,,1.806,7.25,,,4.107
6/12/2019,13:19:46,25.257,745.4,100.4,8.25,269.4,270.7,8.54,289.4,1.38,0.561,0.55,,1.838,7.38,,,4.118
6/12/2019,13:19:47,25.256,745.4,100.3,8.25,269.4,270.7,8.54,289.5,1.38,0.558,0.55,,1.89,7.59,,,4.128
6/12/2019,13:19:48,25.256,745.4,100.3,8.25,269.4,270.7,8.55,289.6,1.38,0.557,0.55,,2.023,8.13,,,4.138
6/12/2019,13:19:49,25.256,745.4,100.3,8.24,269.4,270.7,8.55,289.7,1.4,0.552,0.54,,1.905,7.65,,,4.149
6/12/2019,13:19:50,25.255,745.5,100.3,8.24,269.4,270.7,8.55,289.7,1.43,0.55,0.54,,2.449,9.87,,,4.163
6/12/2019,13:19:51,25.255,745.5,100.3,8.24,269.4,270.7,8.55,289.8,1.33,0.547,0.54,,1.775,7.12,,,4.174
6/12/2019,13:19:52,25.254,745.4,100.2,8.24,269.4,270.7,8.55,289.9,1.32,0.546,0.54,,1.798,7.21,,,4.185
6/12/2019,13:19:53,25.254,745.5,100.2,8.24,269.4,270.7,8.55,290,1.32,0.545,0.53,,1.919,7.71,,,4.194
6/12/2019,13:19:54,25.253,745.5,100.2,8.24,269.4,270.7,8.55,290,1.36,0.542,0.53,,2.054,8.26,,,4.204
6/12/2019,13:19:55,25.253,745.5,100.2,8.24,269.4,270.7,8.55,290.1,1.35,0.541,0.53,,2.12,8.52,,,4.215
6/12/2019,13:19:56,25.252,745.5,100.2,8.23,269.4,270.6,8.55,290.2,1.35,0.539,0.53,,2.136,8.59,,,4.224
6/12/2019,13:19:57,25.252,745.4,100.2,8.23,269.3,270.6,8.55,290.3,1.32,0.535,0.52,,2.156,8.67,,,4.233
6/12/2019,13:19:58,25.252,745.5,100.2,8.23,269.3,270.6,8.55,290.4,1.32,0.529,0.52,,2.135,8.59,,,4.243
6/12/2019,13:19:59,25.251,745.4,100.1,8.23,269.3,270.6,8.55,290.5,1.36,0.527,0.52,,2.154,8.66,,,4.255
6/12/2019,13:20:00,25.251,745.5,100.1,8.23,269.3,270.6,8.55,290.6,1.39,0.523,0.51,,2.13,8.57,,,4.265
6/12/2019,13:20:01,25.251,745.5,100.1,8.23,269.3,270.6,8.55,290.8,1.42,0.524,0.51,,2.104,8.46,,,4.275
6/12/2019,13:20:02,25.25,745.4,100.1,8.23,269.3,270.6,8.55,290.9,1.5,0.527,0.52,,2.084,8.38,,,4.285
6/12/2019,13:20:03,25.25,745.5,100.1,8.23,269.3,270.6,8.55,291,1.58,0.525,0.51,,2.049,8.24,,,4.295
6/12/2019,13:20:04,25.25,745.4,100.1,8.23,269.3,270.6,8.55,291.1,1.61,0.523,0.51,,2.042,8.21,,,4.303
6/12/2019,13:20:05,25.25,745.4,100.1,8.23,269.3,270.6,8.55,291.2,1.66,0.524,0.51,,2.036,8.18,,,4.311
6/12/2019,13:20:06,25.25,745.5,100.1,8.22,269.3,270.6,8.55,291.4,1.74,0.518,0.51,,1.939,7.79,,,4.32
6/12/2019,13:20:07,25.25,745.5,100.1,8.22,269.3,270.6,8.55,291.5,1.72,0.521,0.51,,1.847,7.41,,,4.33
6/12/2019,13:20:08,25.25,745.5,100,8.22,269.3,270.6,8.55,291.6,1.74,0.513,0.5,,1.868,7.5,,,4.339
6/12/2019,13:20:09,25.25,745.4,100,8.22,269.3,270.6,8.55,291.7,1.66,0.51,0.5,,1.881,7.55,,,4.348
6/12/2019,13:20:10,25.25,745.4,100,8.22,269.3,270.6,8.55,291.9,1.63,0.507,0.5,,2.088,8.39,,,4.356
6/12/2019,13:20:11,25.25,745.4,100,8.22,269.3,270.6,8.55,292,1.65,0.51,0.5,,2.721,10.97,,,4.367
6/12/2019,13:20:12,25.25,745.4,100,8.22,269.3,270.6,8.55,292.2,1.67,0.508,0.5,,2.125,8.55,,,4.375
6/12/2019,13:20:13,25.25,745.5,100,8.22,269.3,270.6,8.55,292.3,1.74,0.501,0.49,,2.149,8.64,,,4.384
6/12/2019,13:20:14,25.249,745.5,100,8.22,269.3,270.6,8.55,292.5,1.84,0.495,0.48,,2.127,8.55,,,4.394
6/12/2019,13:20:15,25.248,745.5,100,8.22,269.3,270.6,8.55,292.6,1.88,0.497,0.49,,2.079,8.36,,,4.406
6/12/2019,13:20:16,25.246,745.4,100,8.22,269.3,270.6,8.55,292.8,1.91,0.505,0.49,,2.045,8.22,,,4.418
6/12/2019,13:20:17,25.242,745.4,100,8.22,269.4,270.6,8.55,292.9,1.9,0.51,0.5,,2.022,8.13,,,4.43
6/12/2019,13:20:18,25.24,745.4,99.9,8.21,269.4,270.6,8.55,293.1,2.02,0.503,0.49,,2.021,8.12,,,4.444
6/12/2019,13:20:19,25.237,745.5,99.9,8.21,269.4,270.6,8.55,293.2,2.23,0.505,0.49,,1.983,7.97,,,4.458
6/12/2019,13:20:20,25.233,745.5,99.8,8.2,269.4,270.6,8.55,293.4,2.5,0.503,0.49,,1.977,7.94,,,4.476
6/12/2019,13:20:21,25.227,745.4,99.6,8.19,269.4,270.6,8.54,293.6,2.78,0.494,0.48,,1.98,7.95,,,4.493
6/12/2019,13:20:22,25.221,745.5,99.5,8.18,269.5,270.6,8.54,293.8,3.06,0.495,0.48,,1.989,7.99,,,4.509
6/12/2019,13:20:23,25.214,745.4,99.3,8.16,269.5,270.6,8.54,294,3.31,0.497,0.49,,1.977,7.94,,,4.525
6/12/2019,13:20:24,25.207,745.5,99,8.14,269.5,270.6,8.54,294.1,3.6,0.493,0.48,,1.72,6.89,,,4.547
6/12/2019,13:20:25,25.195,745.5,95.6,7.86,269.6,270.6,8.53,294.3,3.99,0.493,0.48,,1.973,7.92,,,4.566
6/12/2019,13:20:26,25.18,745.4,95.1,7.82,269.7,270.6,8.53,294.5,4.42,0.492,0.48,,2.831,11.42,,,4.586
6/12/2019,13:20:27,25.167,745.4,94.7,7.79,269.8,270.6,8.41,294.8,4.89,0.502,0.49,,1.711,6.86,,,4.606
6/12/2019,13:20:28,25.149,745.4,94.1,7.75,269.9,270.7,8.38,295,5.25,0.502,0.49,,1.715,6.88,,,4.63
6/12/2019,13:20:29,25.127,745.4,93.9,7.73,270,270.7,8.34,295.2,5.64,0.505,0.49,,1.72,6.89,,,4.652
6/12/2019,13:20:30,25.097,745.4,93.5,7.7,270.2,270.7,8.3,295.5,6.17,0.495,0.48,,1.753,7.03,,,4.675
6/12/2019,13:20:31,25.071,745.4,93.1,7.68,270.4,270.8,8.3,295.7,6.5,0.489,0.48,,1.795,7.2,,,4.698
6/12/2019,13:20:32,25.047,745.4,92.6,7.64,270.5,270.8,8.28,296,6.87,0.486,0.47,,1.861,7.47,,,4.726
6/12/2019,13:20:33,25.027,745.4,92.2,7.61,270.7,270.9,8.27,296.3,7.14,0.472,0.46,,2.015,8.1,,,4.749
6/12/2019,13:20:34,24.999,745.5,86.1,7.11,270.9,270.9,8.26,296.5,7.29,0.463,0.45,,1.918,7.7,,,4.773
6/12/2019,13:20:35,24.969,745.5,83.5,6.9,271.1,271,8.24,296.8,7.43,0.45,0.44,,1.627,6.52,,,4.799
6/12/2019,13:20:36,24.935,745.5,80.1,6.62,271.3,271,8.23,297.2,7.58,0.442,0.43,,1.704,6.83,,,4.83
6/12/2019,13:20:37,24.91,745.5,79.2,6.55,271.6,271.1,8.12,297.5,7.66,0.439,0.43,,1.782,7.15,,,4.855
6/12/2019,13:20:38,24.889,745.4,77.3,6.4,271.7,271.1,8.11,297.8,7.73,0.43,0.42,,1.846,7.41,,,4.881
6/12/2019,13:20:39,24.87,745.4,72,5.96,271.9,271.2,8.1,298.2,7.74,0.426,0.41,,1.879,7.54,,,4.911
6/12/2019,13:20:40,24.853,745.4,69.8,5.78,272,271.3,8.09,298.5,7.68,0.423,0.41,,1.899,7.62,,,4.936
6/12/2019,13:20:41,24.839,745.4,67.7,5.61,272.2,271.3,8.08,298.8,7.53,0.415,0.4,,1.905,7.65,,,4.962
6/12/2019,13:20:42,24.825,745.4,66.9,5.54,272.3,271.4,8.07,299.1,7.48,0.405,0.39,,1.889,7.58,,,4.988
6/12/2019,13:20:43,24.805,745.4,65.8,5.46,272.4,271.4,8.06,299.4,7.31,0.395,0.38,,1.894,7.61,,,5.013
6/12/2019,13:20:44,24.788,745.4,65.1,5.39,272.5,271.4,8.05,299.8,7.1,0.393,0.38,,1.905,7.65,,,5.043
6/12/2019,13:20:45,24.766,745.5,64.3,5.33,272.6,271.4,8.04,300.1,7.12,0.389,0.38,,1.897,7.62,,,5.069
6/12/2019,13:20:46,24.742,745.4,60.1,4.99,272.8,271.4,8.03,300.4,6.87,0.372,0.36,,1.905,7.65,,,5.094
6/12/2019,13:20:47,24.713,745.4,58.8,4.88,272.9,271.4,8.03,300.7,6.65,0.364,0.35,,1.907,7.66,,,5.119
6/12/2019,13:20:48,24.689,745.5,57.7,4.79,273,271.4,8.02,301,6.39,0.352,0.34,,1.887,7.57,,,5.149
6/12/2019,13:20:49,24.66,745.4,56.7,4.71,273.1,271.3,8.01,301.3,6.27,0.346,0.33,,1.854,7.44,,,5.175
6/12/2019,13:20:50,24.627,745.4,56.1,4.67,273.2,271.2,8,301.6,5.98,0.336,0.32,,1.831,7.35,,,5.201
6/12/2019,13:20:51,24.586,745.4,55.3,4.6,273.3,271.2,7.9,301.9,5.85,0.336,0.32,,1.824,7.32,,,5.226
6/12/2019,13:20:52,24.551,745.6,54.6,4.54,273.4,271,7.88,302.2,5.81,0.336,0.32,,1.815,7.28,,,5.257
6/12/2019,13:20:53,24.509,745.5,49.7,4.14,273.4,270.9,7.86,302.5,5.68,0.332,0.32,,1.823,7.31,,,5.282
6/12/2019,13:20:54,24.461,745.4,47.6,3.97,273.5,270.7,7.85,302.8,5.59,0.325,0.31,,1.81,7.26,,,5.308
6/12/2019,13:20:55,24.425,745.4,45,3.75,273.5,270.5,7.84,303.2,5.51,0.319,0.3,,1.764,7.08,,,5.333
6/12/2019,13:20:56,24.395,745.5,43.9,3.66,273.5,270.3,7.83,303.5,5.29,0.31,0.29,,1.761,7.06,,,5.362
6/12/2019,13:20:57,24.372,745.4,42.5,3.55,273.4,270.2,7.82,303.7,5.28,0.307,0.29,,1.749,7.01,,,5.385
6/12/2019,13:20:58,24.338,745.5,41.4,3.46,273.4,270,7.81,304.1,5.18,0.297,0.28,,1.728,6.93,,,5.407
6/12/2019,13:20:59,24.305,745.5,37.2,3.11,273.5,269.9,7.8,304.3,5.17,0.296,0.28,,1.725,6.91,,,5.429
6/12/2019,13:21:00,24.276,745.4,36,3.01,273.5,269.7,7.79,304.6,4.92,0.289,0.27,,1.736,6.96,,,5.45
6/12/2019,13:21:01,24.25,745.4,34.8,2.91,273.4,269.5,7.79,304.9,4.93,0.284,0.27,,1.716,6.88,,,5.475
6/12/2019,13:21:02,24.22,745.4,33.8,2.83,273.4,269.3,7.78,305.2,5.01,0.281,0.27,,1.691,6.78,,,5.495
6/12/2019,13:21:03,24.199,745.4,33.4,2.8,273.4,269.2,7.77,305.5,4.97,0.272,0.26,,1.667,6.68,,,5.513
6/12/2019,13:21:04,24.176,745.4,32.7,2.74,273.3,269,7.76,305.7,4.92,0.262,0.25,,1.648,6.6,,,5.531
6/12/2019,13:21:05,24.153,745.4,32.1,2.69,273.3,268.9,7.76,306,4.93,0.259,0.24,,1.623,6.5,,,5.552
6/12/2019,13:21:06,24.128,745.4,31.5,2.65,273.3,268.8,7.75,306.3,4.99,0.26,0.24,,1.361,5.43,,,5.568
6/12/2019,13:21:07,24.111,745.5,31,2.6,273.3,268.7,7.66,306.6,5.07,0.254,0.24,,1.835,7.37,,,5.584
6/12/2019,13:21:08,24.091,745.5,30.5,2.56,273.3,268.5,7.65,306.8,5.16,0.254,0.24,,1.221,4.86,,,5.603
6/12/2019,13:21:09,24.069,745.5,26.5,2.23,273.2,268.4,7.63,307.1,5.2,0.258,0.24,,1.494,5.97,,,5.62
6/12/2019,13:21:10,24.043,745.5,25.7,2.16,273.2,268.2,7.63,307.4,5.28,0.245,0.23,,1.494,5.97,,,5.638
6/12/2019,13:21:11,24.016,745.4,24.7,2.08,273.2,268.1,7.62,307.7,5.39,0.24,0.22,,1.486,5.94,,,5.656
6/12/2019,13:21:12,23.994,745.4,24.4,2.05,273.1,267.9,7.61,308,5.39,0.24,0.22,,1.459,5.83,,,5.673
6/12/2019,13:21:13,23.975,745.4,23.8,2,273,267.7,7.6,308.2,5.35,0.237,0.22,,1.417,5.66,,,5.692
