Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
8/28/2019,12:52:08,28.508,749.9,80.9,6.27,253.4,270.4,7.63,197.7,-0.01,0.283,0.27,,1.084,4.3,,,0
8/28/2019,12:52:09,28.509,750,80.8,6.27,253.4,270.4,7.63,197.7,-0.1,0.304,0.29,,1.021,4.05,,,0
8/28/2019,12:52:10,28.51,749.9,80.8,6.26,253.4,270.4,7.63,197.6,0.01,0.324,0.31,,1.006,3.98,,,0
8/28/2019,12:52:11,28.502,749.9,80.7,6.26,253.4,270.4,7.63,197.6,0.11,0.315,0.3,,1.092,4.33,,,0.002
8/28/2019,12:52:12,28.499,750,80.6,6.25,253.5,270.5,7.62,197.8,0.06,0.316,0.3,,1.106,4.39,,,0.313
8/28/2019,12:52:13,28.498,749.9,80.6,6.25,253.5,270.4,7.62,197.9,0.15,0.319,0.3,,1.088,4.32,,,0.363
8/28/2019,12:52:14,28.487,749.9,80.5,6.24,253.4,270.3,7.62,198,0.18,0.364,0.35,,1.114,4.42,,,0.451
8/28/2019,12:52:15,28.452,749.9,80.4,6.24,253.4,270.1,7.62,198,0.09,0.358,0.34,,1.171,4.66,,,0.544
8/28/2019,12:52:16,28.443,749.9,80.3,6.23,253.4,270.1,7.62,197.9,-0.01,0.255,0.24,,1.191,4.74,,,0.596
8/28/2019,12:52:17,28.436,750,80.3,6.23,253.6,270.2,7.62,197.8,-0.11,0.307,0.29,,1.189,4.73,,,0.629
8/28/2019,12:52:18,28.43,750,80.3,6.23,253.5,270.2,7.63,197.7,-0.04,0.378,0.36,,1.217,4.84,,,0.659
8/28/2019,12:52:19,28.424,749.9,80.3,6.23,253.5,270,7.63,197.6,0.11,0.332,0.32,,1.24,4.94,,,0.702
8/28/2019,12:52:20,28.42,749.9,80.2,6.23,253.5,270.1,7.63,197.6,0.12,0.305,0.29,,1.247,4.97,,,0.744
8/28/2019,12:52:21,28.408,750,80.2,6.23,253.5,270,7.63,197.7,0.04,0.345,0.33,,1.251,4.98,,,0.779
8/28/2019,12:52:22,28.346,750,80.1,6.23,253.4,269.6,7.63,197.7,0,0.41,0.4,,1.295,5.16,,,0.82
8/28/2019,12:52:23,28.305,750,80.2,6.24,253.3,269.3,7.63,197.8,0.2,0.412,0.4,,1.336,5.33,,,0.851
8/28/2019,12:52:24,28.299,749.9,80.3,6.25,253.2,269.2,7.63,197.8,0.27,0.392,0.38,,1.312,5.23,,,0.897
8/28/2019,12:52:25,28.293,749.9,80.3,6.25,253.2,269.1,7.63,197.8,0.19,0.418,0.41,,1.282,5.11,,,0.921
8/28/2019,12:52:26,28.26,750,80.2,6.25,253.3,269.1,7.63,197.8,0.2,0.437,0.42,,1.348,5.38,,,0.947
8/28/2019,12:52:27,28.178,750,80.2,6.25,253.6,269.1,7.63,198,0.23,0.439,0.43,,1.416,5.66,,,0.978
8/28/2019,12:52:28,28.12,749.9,80.1,6.25,253.7,268.9,7.63,198,0.36,0.437,0.42,,1.404,5.61,,,1.013
8/28/2019,12:52:29,28.048,750,79.8,6.23,253.8,268.6,7.62,198,0.43,0.494,0.48,,1.518,6.07,,,1.047
8/28/2019,12:52:30,27.93,750,79.3,6.2,254,268.3,7.62,198.1,0.39,0.621,0.61,,1.682,6.74,,,1.068
8/28/2019,12:52:31,27.862,750,79.2,6.21,253.8,267.6,7.62,198,0.62,0.604,0.6,,1.736,6.96,,,1.108
8/28/2019,12:52:32,27.8,749.9,78.9,6.19,253.7,267.3,7.61,198,0.91,0.515,0.5,,1.796,7.2,,,1.147
8/28/2019,12:52:33,27.749,749.9,78.6,6.17,253.7,267.1,7.61,197.9,0.87,0.545,0.54,,1.876,7.53,,,1.17
8/28/2019,12:52:34,27.716,749.9,78.2,6.15,253.6,266.8,7.6,197.9,0.8,0.569,0.56,,1.926,7.74,,,1.199
8/28/2019,12:52:35,27.67,749.9,77.9,6.13,253.7,266.7,7.6,197.9,0.66,0.57,0.56,,1.945,7.81,,,1.22
8/28/2019,12:52:36,27.655,750.1,77.5,6.1,253.6,266.5,7.59,197.8,0.84,0.573,0.56,,2.023,8.13,,,1.256
8/28/2019,12:52:37,27.643,750,77.2,6.07,253.5,266.3,7.59,197.8,0.88,0.58,0.57,,2.095,8.42,,,1.288
8/28/2019,12:52:38,27.6,750,76.8,6.05,253.4,266,7.59,197.7,0.85,0.642,0.63,,2.006,8.06,,,1.324
8/28/2019,12:52:39,27.591,750,76.6,6.03,253.4,265.9,7.58,197.7,0.98,0.676,0.67,,1.936,7.78,,,1.345
8/28/2019,12:52:40,27.583,750,76.3,6.01,253.4,265.9,7.58,197.6,0.83,0.646,0.64,,1.942,7.8,,,1.377
8/28/2019,12:52:41,27.574,750,76.1,6,253.3,265.8,7.58,197.5,0.94,0.588,0.58,,1.96,7.87,,,1.401
8/28/2019,12:52:42,27.579,749.9,75.9,5.98,253.2,265.7,7.58,197.4,0.89,0.653,0.64,,2.006,8.06,,,1.436
8/28/2019,12:52:43,27.575,750,75.7,5.97,253.1,265.6,7.57,197.4,0.88,0.668,0.66,,1.965,7.89,,,1.463
8/28/2019,12:52:44,27.562,749.9,75.5,5.95,253,265.4,7.57,197.3,0.96,0.607,0.6,,1.91,7.67,,,1.485
8/28/2019,12:52:45,27.56,749.9,75.3,5.94,253.1,265.4,7.57,197.3,0.96,0.611,0.6,,1.909,7.67,,,1.518
8/28/2019,12:52:46,27.564,750.1,75.1,5.92,253,265.4,7.57,197.2,0.93,0.658,0.65,,1.912,7.68,,,1.546
8/28/2019,12:52:47,27.573,750,75,5.91,253,265.4,7.57,197.1,1.11,0.667,0.66,,1.918,7.7,,,1.572
8/28/2019,12:52:48,27.586,749.9,74.9,5.9,253,265.5,7.57,197.1,1.1,0.521,0.51,,1.898,7.62,,,1.608
8/28/2019,12:52:49,27.595,749.9,74.8,5.89,252.9,265.5,7.57,197,0.89,0.556,0.55,,1.929,7.75,,,1.649
8/28/2019,12:52:50,27.595,749.9,74.6,5.88,252.9,265.5,7.57,197,1.11,0.658,0.65,,1.973,7.93,,,1.686
8/28/2019,12:52:51,27.591,749.9,74.6,5.88,252.9,265.4,7.57,197,1.34,0.637,0.63,,1.87,7.51,,,1.726
8/28/2019,12:52:52,27.593,749.9,74.6,5.88,252.8,265.3,7.57,196.9,1.04,0.622,0.61,,1.859,7.46,,,1.748
