Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/11/2019,11:41:55,29.958,747.7,154.3,11.66,295.8,323.8,8.76,195.3,1.02,0.618,0.61,,1.763,7.07,,,0.252
7/11/2019,11:41:56,29.955,747.7,156.6,11.84,295.7,323.7,8.76,195.2,1.1,0.676,0.67,,1.775,7.12,,,0.26
7/11/2019,11:41:57,29.951,747.8,159.1,12.03,295.7,323.6,8.76,195,1.08,0.733,0.73,,1.857,7.45,,,0.276
7/11/2019,11:41:58,29.947,747.7,161.3,12.2,295.8,323.8,8.76,194.8,1.11,0.679,0.67,,1.881,7.55,,,0.294
7/11/2019,11:41:59,29.947,747.8,163,12.32,295.8,323.8,8.76,194.7,1.13,0.69,0.68,,1.931,7.75,,,0.318
7/11/2019,11:42:00,29.947,747.8,164.9,12.47,295.8,323.7,8.76,194.6,1.17,0.731,0.72,,2.099,8.44,,,0.351
7/11/2019,11:42:01,29.937,747.7,166.2,12.56,295.8,323.7,8.76,194.5,1.22,0.79,0.78,,2.271,9.14,,,0.384
7/11/2019,11:42:02,29.922,747.8,167.5,12.66,295.7,323.5,8.76,194.3,1.27,0.83,0.83,,2.432,9.79,,,0.419
7/11/2019,11:42:03,29.914,747.8,168.6,12.75,295.3,323,8.76,194.2,1.35,0.753,0.75,,2.512,10.12,,,0.425
7/11/2019,11:42:04,29.899,747.8,169.7,12.84,295.3,322.9,8.77,194,1.36,0.805,0.8,,2.484,10.01,,,0.439
7/11/2019,11:42:05,29.882,747.8,170.7,12.92,295.2,322.7,8.77,194,1.48,0.956,0.95,,2.788,11.24,,,0.477
7/11/2019,11:42:06,29.871,747.8,171.9,13.01,294.9,322.3,8.77,193.9,1.52,1.02,1.02,,3.159,12.76,,,0.541
