Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/29/2019,10:58:13,27.104,746,80.4,6.39,246.5,256.4,6.43,184.3,19.45,0.443,0.43,,1.324,5.28,,,0
7/29/2019,10:58:14,27.11,746,78.8,6.26,246.4,256.3,6.52,183.4,18.47,0.432,0.42,,1.362,5.44,,,0.003
7/29/2019,10:58:15,27.125,745.9,77.5,6.16,246.4,256.4,6.58,182.5,18.27,0.428,0.42,,1.356,5.41,,,0.007
7/29/2019,10:58:16,27.137,745.9,76.5,6.08,246.4,256.5,6.7,181.7,18.42,0.421,0.41,,1.368,5.46,,,0.004
7/29/2019,10:58:17,27.148,745.8,75.5,6,246.4,256.5,6.71,180.9,18.41,0.418,0.41,,1.261,5.03,,,0.016
7/29/2019,10:58:18,27.153,745.8,74.8,5.94,246.4,256.5,6.75,180.7,18.06,0.428,0.41,,1.225,4.88,,,0.035
7/29/2019,10:58:19,27.154,746,74.1,5.89,246.5,256.6,6.83,180.7,18.42,0.425,0.41,,1.354,5.4,,,0.037
7/29/2019,10:58:20,27.155,745.9,73.6,5.84,246.5,256.6,6.86,180.6,18.42,0.436,0.42,,1.382,5.52,,,0.035
7/29/2019,10:58:21,27.157,745.9,73.1,5.8,246.5,256.6,6.88,180.2,18.33,0.452,0.44,,1.34,5.35,,,0.044
7/29/2019,10:58:22,27.158,746,72.6,5.77,246.5,256.7,6.89,179.8,18.49,0.454,0.44,,1.307,5.21,,,0.041
7/29/2019,10:58:23,27.159,745.8,72.2,5.74,246.6,256.8,6.93,179.8,18.38,0.436,0.42,,1.242,4.95,,,0.037
7/29/2019,10:58:24,27.158,745.9,71.9,5.71,246.6,256.7,6.99,179.5,18.21,0.421,0.41,,1.291,5.15,,,0.04
