Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
8/28/2019,15:26:05,28.649,749.1,91.3,7.06,252.8,270.4,7.78,206.5,-0.05,0.294,0.28,,1.392,5.56,,,0.036
8/28/2019,15:26:06,28.648,749,91.3,7.06,252.8,270.4,7.77,206.6,0.04,0.319,0.3,,1.363,5.44,,,0.039
8/28/2019,15:26:07,28.647,749,91.2,7.06,252.8,270.4,7.77,206.6,0.1,0.298,0.28,,1.404,5.61,,,0.068
8/28/2019,15:26:08,28.645,749,91.3,7.06,252.8,270.4,7.77,206.6,0.04,0.358,0.34,,1.475,5.9,,,0.126
8/28/2019,15:26:09,28.645,749.1,91.3,7.06,252.7,270.3,7.77,206.6,0.09,0.371,0.36,,1.501,6,,,0.192
8/28/2019,15:26:10,28.647,749.1,91.3,7.06,252.8,270.4,7.77,206.5,0.03,0.315,0.3,,1.482,5.93,,,0.2
8/28/2019,15:26:11,28.647,749.1,91.3,7.06,252.9,270.5,7.77,206.5,-0.01,0.317,0.3,,1.47,5.88,,,0.205
8/28/2019,15:26:12,28.643,749.1,91.2,7.06,252.8,270.4,7.76,206.6,0.1,0.37,0.36,,1.487,5.94,,,0.229
8/28/2019,15:26:13,28.635,749,91.2,7.05,252.7,270.2,7.76,206.7,0.15,0.446,0.43,,1.615,6.47,,,0.277
8/28/2019,15:26:14,28.625,749.1,91.1,7.05,252.7,270.2,7.76,206.6,0.24,0.44,0.43,,1.78,7.14,,,0.328
8/28/2019,15:26:15,28.625,749.1,91,7.04,252.7,270.2,7.76,206.6,0.1,0.398,0.38,,1.803,7.23,,,0.38
8/28/2019,15:26:16,28.626,749.1,91,7.04,252.7,270.2,7.76,206.6,-0.04,0.45,0.44,,1.798,7.21,,,0.417
8/28/2019,15:26:17,28.629,749.1,91,7.04,252.7,270.2,7.76,206.4,0.14,0.495,0.48,,1.837,7.37,,,0.442
8/28/2019,15:26:18,28.627,749.1,90.9,7.04,252.7,270.2,7.75,206.3,0.26,0.544,0.53,,1.862,7.47,,,0.463
8/28/2019,15:26:19,28.611,749,90.9,7.04,252.7,270.1,7.75,206.3,0.1,0.577,0.57,,1.797,7.21,,,0.499
8/28/2019,15:26:20,28.605,749,90.9,7.04,252.7,270.1,7.75,206.3,0.06,0.578,0.57,,1.737,6.96,,,0.518
8/28/2019,15:26:21,28.604,749.1,90.9,7.04,252.6,270,7.75,206.3,0.23,0.571,0.56,,1.778,7.13,,,0.562
8/28/2019,15:26:22,28.598,749.2,90.9,7.04,252.6,270,7.74,206.2,0.28,0.521,0.51,,1.784,7.15,,,0.589
8/28/2019,15:26:23,28.592,749.1,90.9,7.04,252.6,269.9,7.74,206.2,0.31,0.45,0.44,,1.758,7.05,,,0.626
8/28/2019,15:26:24,28.581,749.2,90.9,7.04,252.6,269.9,7.74,206.2,0.31,0.471,0.46,,1.847,7.41,,,0.704
8/28/2019,15:26:25,28.554,749,90.8,7.03,252.7,269.9,7.73,206.4,0.25,0.528,0.52,,1.911,7.67,,,0.763
8/28/2019,15:26:26,28.524,749,90.7,7.03,252.8,269.8,7.73,206.4,0.34,0.53,0.52,,1.937,7.78,,,0.827
8/28/2019,15:26:27,28.507,749.1,90.6,7.02,252.8,269.7,7.72,206.3,0.38,0.496,0.48,,1.937,7.78,,,0.859
8/28/2019,15:26:28,28.505,749,90.5,7.02,252.7,269.6,7.72,206.2,0.24,0.514,0.5,,1.879,7.54,,,0.901
