Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
8/28/2019,13:41:03,28.482,749.7,90.4,7.01,253,269.8,7.73,218.1,0.49,0.686,0.68,,2.288,9.21,,,0.097
8/28/2019,13:41:04,28.483,749.7,90.4,7.01,253,269.9,7.73,218.1,0.78,0.642,0.63,,2.235,8.99,,,0.094
8/28/2019,13:41:05,28.482,749.7,90.4,7.01,253.1,269.9,7.73,218.2,0.73,0.734,0.73,,2.264,9.11,,,0.107
8/28/2019,13:41:06,28.482,749.8,90.3,7.01,253.1,269.9,7.73,218.2,0.64,0.838,0.83,,2.373,9.56,,,0.134
8/28/2019,13:41:07,28.481,749.6,90.3,7,253.1,269.9,7.73,218.2,0.71,0.862,0.86,,2.366,9.53,,,0.169
8/28/2019,13:41:08,28.481,749.6,90.2,7,253.1,269.9,7.73,218.1,0.55,0.86,0.86,,2.394,9.64,,,0.198
8/28/2019,13:41:09,28.482,749.7,90.2,7,253,269.9,7.73,218.1,0.53,0.854,0.85,,2.488,10.02,,,0.253
8/28/2019,13:41:10,28.485,749.6,90.2,7,253,269.9,7.73,218,0.68,0.821,0.82,,2.661,10.73,,,0.324
8/28/2019,13:41:11,28.486,749.7,90.2,7,253.1,270,7.73,217.8,0.57,0.768,0.76,,2.694,10.86,,,0.352
8/28/2019,13:41:12,28.487,749.7,90.2,6.99,253.1,270,7.73,217.7,0.52,0.821,0.82,,2.609,10.52,,,0.424
8/28/2019,13:41:13,28.489,749.7,90.2,6.99,253.1,269.9,7.73,217.6,0.57,0.902,0.9,,2.753,11.1,,,0.509
8/28/2019,13:41:14,28.485,749.7,90.1,6.99,253.1,270,7.73,217.4,0.63,0.883,0.88,,2.969,11.99,,,0.555
8/28/2019,13:41:15,28.468,749.7,90.1,6.99,253,269.8,7.73,217.5,0.55,0.902,0.9,,2.984,12.05,,,0.625
8/28/2019,13:41:16,28.464,749.6,90.1,6.99,252.9,269.6,7.73,217.5,0.66,0.914,0.91,,2.919,11.78,,,0.638
8/28/2019,13:41:17,28.474,749.6,90.2,7,252.9,269.7,7.73,217.5,0.7,0.905,0.9,,2.946,11.89,,,0.652
8/28/2019,13:41:18,28.478,749.6,90.2,7,253,269.8,7.73,217.7,0.6,0.966,0.96,,2.989,12.07,,,0.652
8/28/2019,13:41:19,28.423,749.7,90.1,6.99,253.2,269.8,7.73,217.7,0.79,0.984,0.98,,2.902,11.71,,,0.682
8/28/2019,13:41:20,28.322,749.7,89.9,6.99,253.4,269.5,7.73,217.6,0.92,0.933,0.93,,2.855,11.52,,,0.77
8/28/2019,13:41:21,28.292,749.8,90,7,253.2,269.1,7.73,217.5,0.98,0.886,0.88,,2.864,11.56,,,0.825
8/28/2019,13:41:22,28.281,749.6,89.9,7,253.1,269,7.73,217.4,1.15,1.025,1.02,,2.939,11.86,,,0.878
8/28/2019,13:41:23,28.26,749.6,89.8,6.99,252.9,268.7,7.73,217.3,0.93,1.11,1.11,,3.021,12.19,,,0.919
8/28/2019,13:41:24,28.193,749.6,89.8,7,253,268.5,7.73,217.1,0.81,1.117,1.12,,2.999,12.11,,,0.987
8/28/2019,13:41:25,28.172,749.6,90,7.02,253.1,268.5,7.74,217.1,0.72,1.058,1.06,,3.009,12.15,,,1.012
8/28/2019,13:41:26,28.165,749.7,90.2,7.03,253,268.4,7.74,217.1,0.82,0.973,0.97,,2.883,11.63,,,1.044
8/28/2019,13:41:27,28.144,749.6,90.2,7.03,253,268.2,7.74,217.1,0.83,0.977,0.98,,2.682,10.82,,,1.13
8/28/2019,13:41:28,28.085,749.7,90,7.02,252.9,267.9,7.73,217.3,0.69,0.896,0.89,,2.563,10.33,,,1.207
8/28/2019,13:41:29,28.002,749.6,89.5,6.99,252.7,267.2,7.73,217.3,0.72,0.785,0.78,,2.245,9.03,,,1.305
8/28/2019,13:41:30,27.776,749.6,88.9,6.97,252.7,266.3,7.71,217.5,0.91,0.721,0.71,,1.923,7.72,,,1.495
8/28/2019,13:41:31,27.734,749.7,88.4,6.95,252.7,265.9,7.69,217.6,0.82,0.666,0.66,,1.822,7.31,,,1.593
8/28/2019,13:41:32,27.7,749.7,87.6,6.89,252.8,265.9,7.67,217.5,0.63,0.644,0.64,,1.803,7.23,,,1.692
8/28/2019,13:41:33,27.688,749.7,86.9,6.83,252.9,265.9,7.66,217.3,0.71,0.688,0.68,,1.774,7.12,,,1.758
8/28/2019,13:41:34,27.69,749.7,86,6.77,253,266,7.65,217.3,0.74,0.604,0.59,,1.679,6.73,,,1.845
8/28/2019,13:41:35,27.64,749.6,85.2,6.7,253,265.7,7.64,217.4,0.72,0.572,0.56,,1.686,6.76,,,1.885
8/28/2019,13:41:36,27.585,749.6,84.5,6.66,253,265.4,7.63,217.4,0.65,0.543,0.53,,1.677,6.72,,,1.929
8/28/2019,13:41:37,27.559,749.6,83,6.55,252.9,265.2,7.61,217.4,0.77,0.499,0.49,,1.619,6.48,,,2.001
8/28/2019,13:41:38,27.537,749.7,81.9,6.46,252.9,265.2,7.58,217.4,0.84,0.497,0.49,,1.602,6.42,,,2.051
8/28/2019,13:41:39,27.514,749.6,80.4,6.34,252.9,265.1,7.57,217.3,0.78,0.488,0.48,,1.571,6.29,,,2.115
8/28/2019,13:41:40,27.498,749.6,79.3,6.26,252.9,264.9,7.56,217.2,0.91,0.532,0.52,,1.584,6.34,,,2.179
8/28/2019,13:41:41,27.5,749.7,78.4,6.19,252.9,265,7.55,217.1,0.86,0.552,0.54,,1.589,6.36,,,2.194
8/28/2019,13:41:42,27.493,749.6,77.1,6.09,252.9,265,7.54,217,0.78,0.546,0.54,,1.66,6.65,,,2.231
8/28/2019,13:41:43,27.47,749.7,76.2,6.02,252.9,264.8,7.54,217,0.92,0.555,0.55,,1.657,6.64,,,2.295
8/28/2019,13:41:44,27.456,749.6,75.5,5.97,252.9,264.7,7.53,217,0.63,0.552,0.54,,1.669,6.69,,,2.338
8/28/2019,13:41:45,27.426,749.7,74.8,5.91,252.9,264.7,7.53,217,0.59,0.528,0.52,,1.673,6.71,,,2.389
8/28/2019,13:41:46,27.411,749.6,74.3,5.88,252.9,264.6,7.52,217,0.6,0.562,0.55,,1.675,6.71,,,2.427
