Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/29/2019,12:47:21,27.941,745.8,82.9,6.49,245.8,259.6,7.79,153.8,6.06,0.57,0.56,,1.993,8.01,,,0
7/29/2019,12:47:22,27.941,745.8,82.9,6.49,245.8,259.6,7.78,153.9,5.63,0.57,0.56,,1.993,8.01,,,0
7/29/2019,12:47:23,27.932,745.8,82.8,6.48,245.8,259.5,7.78,153.9,5.63,0.536,0.53,,1.992,8,,,0
7/29/2019,12:47:24,27.91,745.8,82.7,6.48,245.7,259.4,7.77,154.2,5.93,0.474,0.46,,1.909,7.66,,,0
7/29/2019,12:47:25,27.909,745.8,82.6,6.47,245.8,259.5,7.77,154.3,5.79,0.534,0.52,,1.894,7.6,,,0
7/29/2019,12:47:26,27.909,745.8,82.6,6.47,245.8,259.5,7.76,154.2,5.85,0.539,0.53,,2.004,8.05,,,0.01
7/29/2019,12:47:27,27.904,745.8,82.5,6.46,245.8,259.4,7.76,154.2,6.07,0.525,0.51,,1.998,8.03,,,0.076
7/29/2019,12:47:28,27.899,745.8,82.4,6.46,245.8,259.4,7.75,154.4,5.91,0.511,0.5,,1.943,7.8,,,0.101
7/29/2019,12:47:29,27.898,745.9,82.4,6.46,245.9,259.5,7.75,154.6,5.98,0.52,0.51,,1.968,7.91,,,0.125
7/29/2019,12:47:30,27.897,745.8,82.4,6.45,245.9,259.5,7.75,154.6,6,0.524,0.51,,1.964,7.89,,,0.193
7/29/2019,12:47:31,27.895,745.8,82.3,6.45,245.9,259.5,7.74,154.6,6.01,0.481,0.47,,1.965,7.9,,,0.205
7/29/2019,12:47:32,27.895,745.8,82.3,6.45,245.9,259.5,7.74,154.7,5.85,0.55,0.54,,1.949,7.83,,,0.213
7/29/2019,12:47:33,27.897,745.8,82.3,6.45,245.8,259.4,7.74,154.7,5.88,0.565,0.55,,1.936,7.77,,,0.225
7/29/2019,12:47:34,27.898,745.8,82.3,6.45,245.9,259.5,7.74,154.6,6.15,0.506,0.49,,1.949,7.83,,,0.244
7/29/2019,12:47:35,27.905,745.7,82.2,6.45,245.8,259.5,7.74,154.8,6.01,0.51,0.5,,1.969,7.91,,,0.281
7/29/2019,12:47:36,27.913,745.8,82.2,6.44,245.8,259.5,7.74,154.9,5.86,0.53,0.52,,1.974,7.93,,,0.307
7/29/2019,12:47:37,27.922,745.8,82.3,6.45,245.8,259.6,7.74,154.7,6.04,0.511,0.5,,1.971,7.92,,,0.354
7/29/2019,12:47:38,27.931,745.8,82.3,6.45,245.9,259.6,7.74,154.7,6.02,0.533,0.52,,1.983,7.97,,,0.431
7/29/2019,12:47:39,27.923,745.8,82.3,6.44,245.9,259.6,7.73,154.7,6.11,0.601,0.59,,1.975,7.93,,,0.473
7/29/2019,12:47:40,27.888,745.8,82.2,6.44,245.9,259.5,7.73,154.9,6.09,0.569,0.56,,1.924,7.72,,,0.537
7/29/2019,12:47:41,27.838,745.8,82.1,6.44,246.1,259.4,7.73,155,6.11,0.462,0.45,,1.764,7.07,,,0.604
7/29/2019,12:47:42,27.644,745.7,81.7,6.42,246.7,259.2,7.72,155.1,6.4,0.424,0.41,,1.582,6.33,,,0.645
7/29/2019,12:47:43,27.45,745.8,81.2,6.41,247.2,258.8,7.72,155.3,7.06,0.445,0.43,,1.479,5.91,,,0.676
7/29/2019,12:47:44,27.202,745.8,80.7,6.39,248,258.6,7.7,155.3,8.06,0.401,0.39,,1.443,5.77,,,0.711
7/29/2019,12:47:45,27.18,745.8,79.8,6.34,247.7,258,7.68,155.4,7.97,0.405,0.39,,1.491,5.96,,,0.753
7/29/2019,12:47:46,27.254,745.8,78.9,6.26,247.1,257.7,7.67,155.4,7.76,0.424,0.41,,1.491,5.96,,,0.786
7/29/2019,12:47:47,27.27,745.8,77.6,6.15,247.1,257.8,7.66,155.3,7.54,0.384,0.37,,1.499,5.99,,,0.831
7/29/2019,12:47:48,27.293,745.7,76.6,6.07,247,257.8,7.65,155.2,7.55,0.372,0.36,,1.525,6.1,,,0.839
7/29/2019,12:47:49,27.325,745.8,75.6,5.99,246.7,257.6,7.65,155.2,7.61,0.452,0.44,,1.597,6.4,,,0.848
7/29/2019,12:47:50,27.291,745.8,74.8,5.92,246.5,257.3,7.64,155.2,7.61,0.458,0.45,,1.55,6.2,,,0.873
7/29/2019,12:47:51,27.235,745.7,74,5.87,246.4,257,7.63,155.2,7.86,0.426,0.41,,1.463,5.85,,,0.898
7/29/2019,12:47:52,27.225,745.9,73.6,5.84,246.4,256.9,7.63,155.3,8.68,0.445,0.43,,1.463,5.85,,,0.913
7/29/2019,12:47:53,27.231,745.8,72.7,5.76,246.5,257,7.62,155.3,8.45,0.39,0.38,,1.498,5.99,,,0.923
7/29/2019,12:47:54,27.222,745.7,72.1,5.71,246.7,257.1,7.61,155.3,7.94,0.348,0.33,,1.567,6.27,,,0.936
7/29/2019,12:47:55,27.144,745.7,71.3,5.66,246.8,257,7.6,155.3,8.14,0.356,0.34,,1.552,6.21,,,0.972
7/29/2019,12:47:56,27.105,745.8,70.6,5.61,246.9,256.8,7.59,155.4,8.38,0.288,0.27,,1.506,6.02,,,1.005
7/29/2019,12:47:57,27.063,745.9,69.9,5.56,246.7,256.5,7.58,155.4,8.22,0.324,0.31,,1.47,5.88,,,1.023
7/29/2019,12:47:58,27.026,745.7,69.2,5.51,246.6,256.1,7.58,155.4,8.63,0.331,0.32,,1.383,5.52,,,1.047
7/29/2019,12:47:59,27.022,745.8,68.7,5.47,246.5,256,7.58,155.3,9.11,0.303,0.29,,1.357,5.42,,,1.067
7/29/2019,12:48:00,27.017,745.8,68.1,5.42,246.3,255.8,7.57,155.5,8.96,0.296,0.28,,1.351,5.39,,,1.081
7/29/2019,12:48:01,26.997,745.8,67.6,5.38,246.4,255.8,7.56,155.6,8.85,0.338,0.32,,1.364,5.44,,,1.098
7/29/2019,12:48:02,26.979,745.8,67.1,5.34,246.5,255.8,7.56,155.6,8.57,0.373,0.36,,1.333,5.32,,,1.119
7/29/2019,12:48:03,26.977,745.8,66.8,5.32,246.4,255.7,7.56,155.5,8.35,0.356,0.34,,1.327,5.29,,,1.143
7/29/2019,12:48:04,26.974,745.7,66.4,5.29,246.3,255.6,7.55,155.5,8.63,0.367,0.35,,1.335,5.33,,,1.183
7/29/2019,12:48:05,26.957,745.7,66.1,5.26,246.2,255.4,7.55,155.6,8.82,0.382,0.37,,1.274,5.08,,,1.227
7/29/2019,12:48:06,26.937,745.7,65.7,5.24,246.1,255.2,7.54,155.7,9.05,0.319,0.3,,1.234,4.91,,,1.286
7/29/2019,12:48:07,26.93,745.8,65.5,5.22,246.1,255.2,7.54,155.8,8.93,0.318,0.3,,1.28,5.1,,,1.329
7/29/2019,12:48:08,26.924,745.8,65.2,5.2,246.1,255.2,7.54,155.7,8.68,0.336,0.32,,1.264,5.04,,,1.354
7/29/2019,12:48:09,26.916,745.8,65,5.19,246.1,255.1,7.53,155.7,8.67,0.323,0.31,,1.243,4.95,,,1.377
7/29/2019,12:48:10,26.906,745.8,64.8,5.17,246.1,255,7.53,155.8,8.97,0.361,0.35,,1.27,5.06,,,1.382
7/29/2019,12:48:11,26.906,745.7,64.6,5.15,246.1,255.1,7.53,155.8,9.17,0.358,0.34,,1.217,4.84,,,1.431
7/29/2019,12:48:12,26.902,745.9,64.4,5.14,246.1,255.1,7.52,155.9,9.08,0.344,0.33,,1.18,4.7,,,1.486
7/29/2019,12:48:13,26.896,745.8,64.2,5.12,246.1,255,7.52,156,8.99,0.323,0.31,,1.25,4.98,,,1.531
7/29/2019,12:48:14,26.891,745.8,63.9,5.1,246.2,255.1,7.52,156.1,9.38,0.266,0.25,,1.256,5,,,1.572
7/29/2019,12:48:15,26.89,745.9,63.7,5.09,246.1,255,7.51,156,9.8,0.226,0.21,,1.242,4.95,,,1.611
7/29/2019,12:48:16,26.893,745.9,63.6,5.07,246,254.9,7.51,156.1,9.53,0.209,0.19,,1.251,4.98,,,1.667
7/29/2019,12:48:17,26.897,745.8,63.4,5.06,246,254.9,7.51,156.2,9.51,0.263,0.25,,1.21,4.82,,,1.693
7/29/2019,12:48:18,26.901,745.8,63.3,5.05,246.1,255,7.51,156.2,9.81,0.294,0.28,,1.24,4.94,,,1.705
7/29/2019,12:48:19,26.901,745.8,63.1,5.04,246.1,255,7.51,156.1,9.6,0.297,0.28,,1.237,4.93,,,1.722
7/29/2019,12:48:20,26.9,745.8,63,5.03,246.1,255,7.5,156.1,9.79,0.34,0.33,,1.242,4.95,,,1.738
7/29/2019,12:48:21,26.899,745.8,62.9,5.02,246.1,255.1,7.5,156.1,9.5,0.3,0.28,,1.245,4.96,,,1.747
7/29/2019,12:48:22,26.899,745.8,62.8,5.01,246.1,255,7.5,156.2,9.25,0.294,0.28,,1.233,4.91,,,1.757
