Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
5/29/2019,13:05:27,23.942,740.6,96.3,8.12,3.6,3.6,8.23,194,10.75,0.526,0.52,,0.108,0.33,,,0.004
5/29/2019,13:05:28,23.945,740.6,96.3,8.12,3.6,3.6,8.23,194,10.75,0.528,0.52,,0.101,0.3,,,0.004
5/29/2019,13:05:29,23.947,740.6,96.3,8.12,3.6,3.5,8.23,194.1,10.75,0.522,0.51,,0.099,0.29,,,0.004
5/29/2019,13:05:30,23.933,740.6,96.3,8.11,9.1,8.9,8.48,181,11.07,0.514,0.5,,0.135,0.43,,,0.005
5/29/2019,13:05:31,23.87,740.6,96.2,8.11,229.5,224.6,8.32,185.8,11.47,0.506,0.49,,0.33,1.23,,,0.005
5/29/2019,13:05:32,23.809,740.6,96.1,8.11,232.4,227.1,8.28,185.3,11.88,0.499,0.49,,0.554,2.15,,,0.005
5/29/2019,13:05:33,23.739,740.6,96.1,8.12,232.7,227.2,8.27,185.2,12.3,0.492,0.48,,0.773,3.03,,,0.007
5/29/2019,13:05:34,23.676,740.6,96.1,8.13,233,227.1,8.26,185,12.7,0.477,0.47,,2.43,9.79,,,0.011
5/29/2019,13:05:35,23.6,740.6,96.1,8.14,233.2,227,8.24,184.9,13.13,0.48,0.47,,2.606,10.51,,,0.016
5/29/2019,13:05:36,23.518,740.5,96.2,8.16,233.3,226.7,8.23,184.9,13.59,0.486,0.47,,2.989,12.07,,,0.025
5/29/2019,13:05:37,23.448,740.6,96.3,8.18,233.4,226.5,8.22,184.9,13.99,0.489,0.48,,2.901,11.71,,,0.032
5/29/2019,13:05:38,23.366,740.6,96.4,8.2,233.6,226.4,8.21,184.9,14.46,0.49,0.48,,2.901,11.71,,,0.04
5/29/2019,13:05:39,23.284,740.5,96.5,8.22,233.8,226.1,8.19,185,14.97,0.494,0.48,,2.87,11.58,,,0.05
5/29/2019,13:05:40,23.186,740.6,96.6,8.25,233.9,225.9,8.18,185,15.43,0.499,0.49,,2.861,11.54,,,0.062
5/29/2019,13:05:41,23.1,740.5,96.8,8.27,234.2,225.7,8.18,185.1,15.86,0.513,0.5,,2.851,11.5,,,0.079
5/29/2019,13:05:42,22.999,740.6,96.9,8.3,234.4,225.5,8.17,185.1,16.32,0.517,0.51,,2.874,11.6,,,0.095
