Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
8/28/2019,10:18:41,27.364,750.3,52.3,4.14,255.8,267.3,7.27,148.1,0.45,0.19,0.17,,0.744,2.92,,,0.111
8/28/2019,10:18:42,27.366,750.3,51.8,4.1,255.8,267.4,7.27,148.2,0.49,0.2,0.18,,0.756,2.97,,,0.093
8/28/2019,10:18:43,27.366,750.3,51.1,4.04,255.9,267.4,7.27,148.2,0.48,0.219,0.2,,0.778,3.06,,,0.079
8/28/2019,10:18:44,27.371,750.3,50.6,4,255.9,267.4,7.27,148.1,0.44,0.195,0.18,,0.762,2.99,,,0.1
8/28/2019,10:18:45,27.375,750.2,50.3,3.98,255.9,267.5,7.27,148,0.43,0.17,0.15,,0.722,2.83,,,0.137
8/28/2019,10:18:46,27.377,750.3,49.8,3.94,256,267.6,7.27,147.9,0.51,0.178,0.16,,0.711,2.79,,,0.205
8/28/2019,10:18:47,27.378,750.3,49.5,3.92,256,267.7,7.27,147.8,0.59,0.245,0.23,,0.727,2.85,,,0.254
8/28/2019,10:18:48,27.377,750.2,49.2,3.89,256,267.6,7.27,147.7,0.56,0.227,0.21,,0.762,2.99,,,0.275
8/28/2019,10:18:49,27.374,750.2,48.9,3.86,256,267.6,7.27,147.6,0.5,0.205,0.19,,0.778,3.06,,,0.315
8/28/2019,10:18:50,27.369,750.2,48.5,3.84,256,267.6,7.27,147.5,0.49,0.162,0.14,,0.767,3.01,,,0.366
8/28/2019,10:18:51,27.364,750.3,48.3,3.82,256.1,267.6,7.27,147.4,0.37,0.098,0.08,,0.787,3.09,,,0.389
8/28/2019,10:18:52,27.357,750.4,47.9,3.79,256.1,267.6,7.27,147.4,0.53,0.161,0.14,,0.822,3.24,,,0.421
8/28/2019,10:18:53,27.349,750.3,47.7,3.77,256.1,267.6,7.27,147.4,0.85,0.208,0.19,,0.814,3.21,,,0.441
