KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,6/21/2022 14:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,2.75,10.06,286.8,4.19,270.4,124.7,9.69,233.5,0.41,0.13,272,0.9,0.81,177,28.07,NA,-101.7,27.894,4.203,89.99999,180,99.9,0,12,996.8
,,,STANDARD DEVIATION:,1.7,6.29,3.9,2.31,11.1,46.4,3.41,4.9,0.226,0.01,10.3,1.77,1.66,7,69.4,0.45,27,1.404,2.308,0,0,0,0,0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17F103116,17F103116,17C104840,18F101461,17C104840,17D108766,17D108766,20B120436,18F101461,17C104840,17C104840,17F103116,17F103116,17C104840,20B120805,20B120436,20B120436,17C104840,18F101461,18F101544,18F101544,18F101544,18F101544,18F101544,18F101544
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO mg/L,ORP mV,Pressure bar a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mbars
6/18/2022,11:46:03,0,1,1.14,4.13,282.7,0.174,255.4,173.6,13.12,237.7,0.017,0.12,258.1,0.09,0.04,168,2.2,8.84,-129.2,29.998,0.188,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:04,0,1,1.11,4.03,283,0.182,255.6,173.6,13.12,237.5,0.018,0.12,258.3,0.04,0,168,2.19,8.84,-129.3,30,0.177,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:05,0,1,1.12,4.04,283,0.182,255.6,173.6,13.12,237.2,0.018,0.12,258.4,0.08,0.04,168,2.11,8.84,-129.3,30.002,0.186,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:06,0,1,1.14,4.11,282.7,0.211,255.3,173.7,13.12,236.9,0.021,0.12,258.1,0.15,0.1,168,2.14,8.84,-129.4,30.003,0.253,89.99999,180,99.9,0,12,996.7
6/18/2022,11:46:07,0,1,1.13,4.07,282.9,0.301,255.4,173.7,13.12,236.7,0.029,0.12,258.2,0.22,0.17,168,2.21,8.85,-129.5,30.005,0.31,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:08,0,1,1.27,4.59,282.8,0.355,255.4,173.6,13.12,236.4,0.035,0.12,258.2,0.21,0.15,168,2.29,8.85,-129.5,29.999,0.414,89.99999,180,99.9,0,12,996.7
6/18/2022,11:46:09,0,1,1.58,5.76,282.6,0.466,255.7,173.3,13.1,236.3,0.045,0.12,258.4,0.25,0.2,168,2.53,8.85,-129.5,29.908,0.479,89.99999,180,99.9,0,12,996.7
6/18/2022,11:46:10,0,1,1.83,6.66,282.6,0.531,255.9,173.3,13.12,236.1,0.052,0.12,258.6,0.39,0.32,168,2.7,8.85,-129.5,29.853,0.573,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:11,0,1,1.88,6.88,282.2,0.593,255.7,173.4,13.14,235.9,0.058,0.12,258.4,0.35,0.29,168,2.7,8.85,-129.7,29.819,0.566,89.99999,180,99.9,0,12,996.7
6/18/2022,11:46:12,0,1,1.83,6.67,282,0.556,255.8,173.7,13.17,235.7,0.054,0.12,258.4,0.24,0.19,168,2.75,8.85,-129.8,29.792,0.561,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:13,0,1,1.9,6.92,281.8,0.586,255.8,173.8,13.18,235.5,0.057,0.12,258.4,0.28,0.22,168,2.97,8.85,-129.8,29.746,0.591,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:14,0,1,2,7.3,281.6,0.628,255.9,174.1,13.22,235.2,0.061,0.12,258.4,0.33,0.28,168,3.15,8.85,-129.9,29.698,0.688,89.99999,180,99.9,0,12,996.8
6/18/2022,11:46:15,0,1,2.11,7.71,281.7,0.753,256.1,174.5,13.25,234.9,0.074,0.12,258.7,0.35,0.29,168,3.17,8.86,-130.3,29.66,0.767,89.99999,180,99.9,0,12,996.8
