Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
5/29/2019,15:39:55,25,741.1,117.8,9.73,9.3,9.3,8.25,291.4,9.93,0.537,0.53,,0.227,0.81,,,0.012
5/29/2019,15:39:56,25.218,741.1,126.1,10.41,14,14,8.27,290.4,2495.7,0.577,0.57,,0.61,2.37,,,0.012
5/29/2019,15:39:57,25.37,741.2,130.8,10.74,220.9,222.5,8.3,289.4,10.55,0.625,0.62,,6.354,25.78,,,0.012
5/29/2019,15:39:58,25.458,741.2,135.9,11.14,245.2,247.4,8.32,288.8,9.94,0.674,0.67,,6.718,27.26,,,0.012
5/29/2019,15:39:59,25.496,741.2,138,11.29,247.5,249.8,8.33,288.4,10.19,0.725,0.72,,6.158,24.98,,,0.013
5/29/2019,15:40:00,25.503,741.1,140.2,11.47,247.7,250.1,8.35,288.2,10.3,0.758,0.75,,5.458,22.13,,,0.017
5/29/2019,15:40:01,25.492,741.1,142.1,11.63,247.7,250.1,8.36,288,10.28,0.795,0.79,,5.458,22.13,,,0.022
5/29/2019,15:40:02,25.437,741.2,145.4,11.91,247.8,249.9,8.37,287.9,10.47,0.785,0.78,,3.669,14.84,,,0.028
5/29/2019,15:40:03,25.342,741.1,144.8,11.87,247.7,249.4,8.37,288,10.65,0.776,0.77,,2.733,11.02,,,0.036
5/29/2019,15:40:04,25.252,741.1,143.7,11.8,247.5,248.7,8.37,288.1,10.79,0.782,0.78,,2.968,11.98,,,0.052
5/29/2019,15:40:05,25.161,741.1,142.7,11.74,247.3,248.2,8.36,288.2,10.92,0.771,0.77,,2.622,10.57,,,0.063
5/29/2019,15:40:06,25.093,741.1,141.6,11.67,247.3,247.7,8.36,288.3,11.02,0.763,0.76,,2.602,10.49,,,0.078
5/29/2019,15:40:07,25.019,741.2,140.4,11.58,247.3,247.4,8.35,288.4,11.11,0.756,0.75,,2.545,10.26,,,0.096
5/29/2019,15:40:08,24.957,741.2,139.6,11.53,247.4,247.2,8.24,288.5,11.16,0.744,0.74,,2.507,10.1,,,0.122
5/29/2019,15:40:09,24.866,741.1,138.6,11.47,247.5,247,8.23,288.5,11.22,0.745,0.74,,2.548,10.27,,,0.137
5/29/2019,15:40:10,24.773,741.2,133.6,11.07,247.8,246.7,8.21,288.6,11.26,0.744,0.74,,2.552,10.29,,,0.159
5/29/2019,15:40:11,24.645,741.2,131.9,10.95,248.1,246.5,8.19,288.7,11.3,0.705,0.7,,2.527,10.18,,,0.175
5/29/2019,15:40:12,24.528,741.2,130.6,10.87,248.5,246.3,8.17,288.7,11.39,0.69,0.68,,2.506,10.1,,,0.195
5/29/2019,15:40:13,24.385,741.2,129,10.76,248.8,246,8.16,288.8,11.54,0.696,0.69,,2.471,9.95,,,1.155
5/29/2019,15:40:14,24.255,741.2,128.5,10.75,248.9,245.4,8.15,288.9,11.7,0.678,0.67,,2.436,9.81,,,1.246
5/29/2019,15:40:15,24.131,741.2,127.6,10.7,248.9,244.8,8.14,289,11.88,0.618,0.61,,2.387,9.61,,,1.266
5/29/2019,15:40:16,24.047,741.2,126.9,10.66,248.9,244.4,8.13,289.1,12.06,0.561,0.55,,2.319,9.34,,,1.291
5/29/2019,15:40:17,23.957,741.2,126,10.6,248.9,244,8.12,289.2,12.2,0.496,0.49,,2.265,9.12,,,1.337
5/29/2019,15:40:18,23.871,741.2,120.9,10.19,248.9,243.5,8.11,289.2,12.38,0.437,0.42,,1.415,5.65,,,1.387
5/29/2019,15:40:19,23.766,741.2,118.5,10.01,248.9,243,8.1,289.3,12.51,0.39,0.38,,1.744,6.99,,,1.438
5/29/2019,15:40:20,23.662,741.2,115.7,9.79,248.8,242.5,7.97,289.5,12.66,0.349,0.34,,1.413,5.64,,,1.488
5/29/2019,15:40:21,23.569,741.2,114.2,9.68,248.7,241.9,7.94,289.7,12.79,0.328,0.31,,1.484,5.94,,,1.565
5/29/2019,15:40:22,23.462,741.2,112.9,9.59,248.6,241.3,7.92,289.9,12.95,0.317,0.3,,1.482,5.92,,,1.632
5/29/2019,15:40:23,23.367,741.2,111.6,9.49,248.5,240.7,7.91,290.1,13.15,0.299,0.28,,1.46,5.83,,,1.695
5/29/2019,15:40:24,23.262,741.2,107.2,9.13,248.4,240.2,7.9,290.4,13.32,0.288,0.27,,1.405,5.61,,,1.758
5/29/2019,15:40:25,23.169,741.2,105.5,9,248.2,239.6,7.88,290.6,13.56,0.269,0.25,,1.342,5.35,,,1.831
5/29/2019,15:40:26,23.101,741.2,103.9,8.88,248.1,239.2,7.87,290.8,13.8,0.257,0.24,,1.277,5.09,,,1.89
5/29/2019,15:40:27,23.008,741.2,102.7,8.79,247.9,238.5,7.86,291,13.93,0.249,0.23,,1.242,4.95,,,1.944
5/29/2019,15:40:28,22.929,741.2,101.9,8.74,247.8,238,7.85,291.1,14.13,0.228,0.21,,1.217,4.85,,,2.766
5/29/2019,15:40:29,22.861,741.2,100.9,8.67,247.6,237.5,7.84,291.3,14.33,0.207,0.19,,1.188,4.73,,,3.006
