Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/29/2019,13:18:40,28.125,745.7,90.9,7.1,245.3,259.9,7.94,155.5,5.85,0.504,0.49,,1.971,7.92,,,0
7/29/2019,13:18:41,28.121,745.6,91.4,7.13,245.3,259.9,7.93,155.8,5.79,0.516,0.51,,2.002,8.04,,,0.001
7/29/2019,13:18:42,28.115,745.7,91.7,7.16,245.4,260,7.93,155.8,5.49,0.538,0.53,,1.954,7.85,,,0
7/29/2019,13:18:43,28.107,745.7,92.1,7.19,245.4,259.9,7.93,155.9,5.57,0.469,0.46,,1.931,7.75,,,0
7/29/2019,13:18:44,28.081,745.6,92.3,7.21,245.4,259.9,7.92,156,5.77,0.511,0.5,,2.076,8.35,,,0
7/29/2019,13:18:45,28.048,745.6,92.5,7.23,245.4,259.7,7.92,156.1,5.9,0.506,0.5,,2.155,8.67,,,0
7/29/2019,13:18:46,28.042,745.7,92.7,7.25,245.4,259.6,7.92,156.2,5.77,0.533,0.52,,2.109,8.48,,,0
7/29/2019,13:18:47,28.042,745.5,92.9,7.26,245.4,259.6,7.91,156.2,5.73,0.585,0.58,,2.128,8.56,,,0
7/29/2019,13:18:48,28.036,745.6,93,7.27,245.4,259.6,7.91,156.3,5.71,0.574,0.56,,2.155,8.67,,,0
7/29/2019,13:18:49,28.031,745.7,93.1,7.28,245.3,259.5,7.91,156.4,5.69,0.579,0.57,,2.186,8.79,,,0
7/29/2019,13:18:50,28.023,745.7,93.1,7.28,245.3,259.5,7.9,156.5,5.65,0.57,0.56,,2.201,8.85,,,0.001
7/29/2019,13:18:51,28.014,745.7,93,7.27,245.3,259.4,7.9,156.6,5.72,0.587,0.58,,2.22,8.93,,,0.005
7/29/2019,13:18:52,28.003,745.7,92.9,7.27,245.3,259.4,7.89,156.7,5.88,0.548,0.54,,2.177,8.76,,,0.007
7/29/2019,13:18:53,27.977,745.7,92.9,7.27,245.3,259.3,7.89,156.8,5.94,0.556,0.55,,2.153,8.66,,,0.004
7/29/2019,13:18:54,27.969,745.7,92.7,7.25,245.3,259.3,7.88,156.9,6.03,0.632,0.62,,2.212,8.9,,,0
7/29/2019,13:18:55,27.958,745.7,92.5,7.24,245.3,259.2,7.88,157,6.01,0.598,0.59,,2.237,9,,,0
7/29/2019,13:18:56,27.965,745.7,92.4,7.24,245.2,259.1,7.88,156.9,6.06,0.581,0.57,,2.186,8.8,,,0.006
7/29/2019,13:18:57,27.971,745.7,92.3,7.22,245.2,259.2,7.87,156.9,5.97,0.619,0.61,,2.171,8.73,,,0.009
