Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/11/2019,11:16:42,29.296,747.8,157.4,12.04,296.2,320.5,8.51,241.5,2.4,1.45,1.46,,3.651,14.76,,,1.969
7/11/2019,11:16:43,29.291,747.8,156.8,11.99,296.5,320.8,8.5,241.4,2.61,1.515,1.52,,3.695,14.94,,,2.039
7/11/2019,11:16:44,29.285,747.8,155.9,11.93,296.6,320.8,8.5,241.6,3,1.454,1.46,,3.611,14.6,,,2.07
7/11/2019,11:16:45,29.273,747.8,155.3,11.88,296.6,320.9,8.49,241.2,2.89,1.225,1.23,,3.292,13.3,,,2.092
7/11/2019,11:16:46,29.257,747.7,154.4,11.81,297,321.2,8.48,241.5,2.15,1.121,1.12,,3.197,12.91,,,2.103
7/11/2019,11:16:47,29.247,747.8,153.6,11.75,297.3,321.4,8.48,241.7,2.43,1.1,1.1,,3.349,13.53,,,2.115
7/11/2019,11:16:48,29.241,747.8,152.8,11.69,297.4,321.5,8.48,241.3,2.73,1.191,1.19,,3.417,13.81,,,2.135
7/11/2019,11:16:49,29.241,747.7,152.2,11.65,297.6,321.7,8.48,240.3,2.59,1.203,1.21,,3.378,13.65,,,2.178
7/11/2019,11:16:50,29.243,747.7,151.4,11.59,297.9,322,8.48,240.3,2.63,1.157,1.16,,3.311,13.38,,,2.21
7/11/2019,11:16:51,29.24,747.7,151,11.56,298,322.1,8.48,240.5,3.71,1.192,1.19,,3.574,14.45,,,2.22
7/11/2019,11:16:52,29.234,747.8,150.4,11.51,297.9,322,8.48,240.7,6.5,1.151,1.15,,3.431,13.87,,,2.222
7/11/2019,11:16:53,29.227,747.8,149.9,11.48,297.8,321.9,8.48,240.6,5.8,1.094,1.09,,3.207,12.95,,,2.22
7/11/2019,11:16:54,29.224,747.8,149.4,11.44,297.8,321.8,8.48,240.4,3.41,1.066,1.07,,3.271,13.21,,,2.219
7/11/2019,11:16:55,29.222,747.8,149.1,11.41,297.8,321.8,8.48,239.9,6.22,1.08,1.08,,3.415,13.8,,,2.221
