Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/29/2019,12:54:19,0,745.7,0,0,0,0,0,0,0,0,0,,0,0,,,0
7/29/2019,12:54:20,0,745.8,0,0,0,0,0,0,0,0,0,,0,0,,,0
7/29/2019,12:54:21,28.056,745.8,84.6,6.62,245.7,260,7.79,148.7,5.73,0.554,0.54,,1.855,7.45,,,0.045
7/29/2019,12:54:22,28.06,745.8,84.6,6.62,245.7,260.1,7.79,148.7,5.45,0.538,0.53,,1.974,7.93,,,0.045
7/29/2019,12:54:23,28.074,745.7,84.7,6.62,245.7,260.1,7.78,148.9,5.51,0.511,0.5,,1.953,7.84,,,0.055
7/29/2019,12:54:24,28.086,745.8,84.8,6.63,245.7,260.2,7.78,148.9,5.67,0.589,0.58,,1.902,7.64,,,0.047
7/29/2019,12:54:25,28.096,745.8,84.9,6.63,245.7,260.2,7.78,149,5.81,0.595,0.59,,1.91,7.67,,,0.051
7/29/2019,12:54:26,28.102,745.7,85,6.64,245.7,260.3,7.77,149,5.85,0.544,0.53,,1.865,7.49,,,0.061
7/29/2019,12:54:27,28.093,745.8,85,6.64,245.8,260.3,7.77,149,5.93,0.521,0.51,,1.83,7.34,,,0.134
7/29/2019,12:54:28,28.078,745.8,85,6.64,245.8,260.2,7.77,149.1,5.86,0.498,0.49,,1.887,7.57,,,0.195
7/29/2019,12:54:29,28.074,745.8,85,6.64,245.7,260.1,7.77,149.1,5.76,0.511,0.5,,1.891,7.59,,,0.246
7/29/2019,12:54:30,28.069,745.8,85,6.64,245.8,260.2,7.77,149.2,5.61,0.477,0.47,,1.849,7.42,,,0.272
7/29/2019,12:54:31,28.014,745.8,84.8,6.63,245.9,260.1,7.76,149.3,5.74,0.525,0.51,,1.881,7.55,,,0.315
7/29/2019,12:54:32,27.93,745.7,84.6,6.62,245.9,259.6,7.75,149.5,5.84,0.659,0.65,,2.021,8.12,,,0.355
7/29/2019,12:54:33,27.872,745.8,84.4,6.62,245.8,259.4,7.75,149.7,5.95,0.7,0.69,,2.029,8.15,,,0.396
7/29/2019,12:54:34,27.846,745.8,84.2,6.61,245.9,259.3,7.74,149.7,6.13,0.633,0.62,,1.932,7.76,,,0.424
