Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/29/2019,11:52:15,26.948,746,67.7,5.39,246.2,255.3,7.58,137.1,11,0.432,0.42,,1.306,5.21,,,0.052
7/29/2019,11:52:16,26.949,746.1,67.7,5.39,246.2,255.3,7.58,137.1,11.17,0.432,0.42,,1.306,5.21,,,0.05
7/29/2019,11:52:17,26.949,746.1,67.5,5.38,246.2,255.3,7.57,137.2,11.17,0.499,0.49,,1.27,5.06,,,0.05
7/29/2019,11:52:18,26.94,746.1,67.4,5.37,246.1,255.3,7.57,137.2,11.66,0.407,0.39,,1.294,5.16,,,0.055
7/29/2019,11:52:19,26.93,746.1,67.3,5.37,246.1,255.2,7.57,137.1,11.46,0.46,0.45,,1.338,5.34,,,0.051
7/29/2019,11:52:20,26.906,746,67.2,5.36,246.2,255.1,7.56,137.2,11.48,0.506,0.5,,1.366,5.45,,,0.07
7/29/2019,11:52:21,26.904,746.1,67.2,5.36,246.2,255.1,7.56,137.3,11.72,0.52,0.51,,1.392,5.56,,,0.132
7/29/2019,11:52:22,26.909,746.2,67,5.35,246.2,255.1,7.55,137.4,11.85,0.603,0.59,,1.52,6.08,,,0.225
7/29/2019,11:52:23,26.894,746.1,66.9,5.34,246.2,255.1,7.55,137.3,11.96,0.641,0.63,,1.589,6.36,,,0.266
7/29/2019,11:52:24,26.882,746.1,66.8,5.33,246.2,255.1,7.55,137.3,11.82,0.647,0.64,,1.568,6.28,,,0.284
7/29/2019,11:52:25,26.894,746.1,66.8,5.33,246.2,255.1,7.55,137.3,12.02,0.6,0.59,,1.52,6.08,,,0.347
7/29/2019,11:52:26,26.903,746.1,66.7,5.32,246.1,255.1,7.54,137.3,12.03,0.581,0.57,,1.472,5.89,,,0.438
7/29/2019,11:52:27,26.907,746.1,66.7,5.32,246.1,255.1,7.54,137.3,11.74,0.539,0.53,,1.439,5.75,,,0.442
7/29/2019,11:52:28,26.906,746.2,66.6,5.32,246.1,255.1,7.54,137.4,12.13,0.508,0.5,,1.453,5.81,,,0.474
7/29/2019,11:52:29,26.889,746,66.5,5.31,246.1,255,7.54,137.6,12.67,0.536,0.53,,1.477,5.91,,,0.521
7/29/2019,11:52:30,26.847,746,66.4,5.3,246.2,254.9,7.53,137.5,12.92,0.606,0.6,,1.51,6.04,,,0.548
7/29/2019,11:52:31,26.828,746.2,66.4,5.3,246.1,254.7,7.53,137.5,13.19,0.591,0.58,,1.521,6.09,,,0.593
7/29/2019,11:52:32,26.81,746.1,66.3,5.3,246.1,254.6,7.53,137.5,13.39,0.551,0.54,,1.42,5.67,,,0.626
7/29/2019,11:52:33,26.795,746.1,66.2,5.29,246.1,254.5,7.53,137.6,13.46,0.609,0.6,,1.4,5.59,,,0.63
7/29/2019,11:52:34,26.791,746.1,66.1,5.28,246.1,254.6,7.52,137.6,13.27,0.6,0.59,,1.468,5.87,,,0.631
7/29/2019,11:52:35,26.794,746.2,66,5.28,246.1,254.6,7.52,137.6,13.46,0.583,0.57,,1.506,6.02,,,0.642
7/29/2019,11:52:36,26.796,746.1,65.9,5.27,246.1,254.5,7.52,137.5,13.34,0.556,0.55,,1.522,6.09,,,0.68
7/29/2019,11:52:37,26.798,746,65.8,5.26,246.1,254.6,7.52,137.6,13.06,0.454,0.44,,1.473,5.89,,,0.762
7/29/2019,11:52:38,26.806,746.2,65.7,5.25,246.2,254.7,7.52,137.8,12.77,0.479,0.47,,1.482,5.93,,,0.821
7/29/2019,11:52:39,26.812,746.1,65.7,5.25,246.1,254.6,7.52,137.8,12.88,0.557,0.55,,1.55,6.2,,,0.881
