Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/11/2019,11:28:14,29.906,747.7,144.8,10.96,296.4,324.2,8.68,217.3,1,0.433,0.42,,1.231,4.9,,,0.224
7/11/2019,11:28:15,29.905,747.7,148.7,11.25,296.4,324.1,8.7,216.7,0.96,0.414,0.4,,1.232,4.91,,,0.27
7/11/2019,11:28:16,29.911,747.7,150.3,11.37,296.3,324.1,8.7,216.3,1.09,0.408,0.39,,1.224,4.87,,,0.289
7/11/2019,11:28:17,29.945,747.8,152.5,11.54,296.3,324.3,8.71,215.3,0.92,0.465,0.45,,1.23,4.9,,,0.334
7/11/2019,11:28:18,29.961,747.7,154.7,11.69,296.6,324.7,8.71,215,0.92,0.517,0.51,,1.27,5.06,,,0.375
7/11/2019,11:28:19,29.969,747.8,156.9,11.86,296.8,325,8.71,214.8,1.08,0.481,0.47,,1.282,5.11,,,0.434
7/11/2019,11:28:20,29.973,747.7,158.7,11.99,297.1,325.3,8.71,214.5,1.05,0.415,0.4,,1.249,4.97,,,0.504
7/11/2019,11:28:21,29.973,747.8,160.4,12.12,297.2,325.4,8.72,214.4,0.99,0.398,0.38,,1.232,4.91,,,0.582
7/11/2019,11:28:22,29.962,747.7,161.7,12.22,297.2,325.3,8.72,214.3,0.96,0.55,0.54,,1.22,4.86,,,0.646
7/11/2019,11:28:23,29.953,747.8,162.6,12.29,297.2,325.3,8.72,214,1,0.54,0.53,,1.343,5.36,,,0.662
7/11/2019,11:28:24,29.947,747.8,163.9,12.39,297.2,325.3,8.73,213.6,1.02,0.43,0.42,,1.443,5.77,,,0.677
7/11/2019,11:28:25,29.941,747.8,165.1,12.48,297,325.1,8.74,213.6,1.01,0.426,0.41,,1.429,5.71,,,0.722
7/11/2019,11:28:26,29.94,747.7,165.9,12.54,296.8,324.8,8.74,213.9,1.03,0.519,0.51,,1.508,6.03,,,0.798
7/11/2019,11:28:27,29.924,747.8,166.8,12.61,296.8,324.7,8.74,214,1.02,0.584,0.57,,1.772,7.11,,,0.884
7/11/2019,11:28:28,29.894,747.8,167.3,12.66,296.8,324.5,8.75,213.9,1.22,0.701,0.69,,2.158,8.68,,,0.94
7/11/2019,11:28:29,29.869,747.8,168.5,12.75,296.6,324.2,8.76,213.8,1.41,0.719,0.71,,2.206,8.87,,,0.946
7/11/2019,11:28:30,29.871,747.8,169.5,12.83,296.5,324.1,8.76,213.8,1.29,0.73,0.72,,2.335,9.4,,,0.928
7/11/2019,11:28:31,29.83,747.8,170.2,12.89,296,323.3,8.77,213.7,1.43,0.86,0.86,,2.759,11.13,,,0.959
7/11/2019,11:28:32,29.777,747.8,171,12.96,295.6,322.6,8.77,213.6,1.75,0.923,0.92,,3.047,12.3,,,0.99
7/11/2019,11:28:33,29.732,747.7,172.2,13.06,294.4,321.1,8.78,213.5,1.88,0.994,0.99,,3.191,12.89,,,1.039
7/11/2019,11:28:34,29.691,747.8,173.4,13.17,293.8,320.1,8.79,213.6,1.82,1.047,1.05,,3.364,13.59,,,1.099
7/11/2019,11:28:35,29.654,747.7,174.4,13.25,294,320.1,8.79,213.7,1.99,1.181,1.18,,3.524,14.25,,,1.124
7/11/2019,11:28:36,29.607,747.7,175.4,13.33,294.3,320.2,8.79,213.7,2.1,1.232,1.24,,3.619,14.63,,,1.162
7/11/2019,11:28:37,29.562,747.7,176,13.39,294.8,320.6,8.78,213.9,2.04,1.266,1.27,,3.859,15.61,,,1.205
7/11/2019,11:28:38,29.543,747.7,176.2,13.41,295.3,320.9,8.77,213.9,1.96,1.299,1.3,,3.846,15.56,,,1.291
7/11/2019,11:28:39,29.533,747.8,176.3,13.43,295.6,321.2,8.77,213.9,2.02,1.371,1.38,,3.953,15.99,,,1.324
7/11/2019,11:28:40,29.529,747.8,176.5,13.44,295.8,321.4,8.77,213.9,2.06,1.412,1.42,,4.059,16.42,,,1.367
7/11/2019,11:28:41,29.516,747.8,176.4,13.43,296,321.5,8.76,213.9,2.11,1.483,1.49,,4.032,16.31,,,1.397
7/11/2019,11:28:42,29.49,747.8,175.8,13.4,296.6,322,8.76,213.9,2.19,1.489,1.5,,4.078,16.5,,,1.437
7/11/2019,11:28:43,29.473,747.8,175.3,13.36,297.1,322.5,8.75,214,2.3,1.537,1.55,,4.076,16.5,,,1.442
7/11/2019,11:28:44,29.474,747.8,174.7,13.32,297.6,323,8.75,214.1,2.22,1.524,1.53,,4.039,16.34,,,1.48
7/11/2019,11:28:45,29.471,747.8,174.2,13.28,297.8,323.2,8.74,214.2,2.15,1.512,1.52,,4.036,16.33,,,1.503
7/11/2019,11:28:46,29.461,747.8,173.8,13.25,298.1,323.5,8.74,214.2,2.15,1.538,1.55,,3.929,15.89,,,1.515
7/11/2019,11:28:47,29.425,747.8,173.3,13.21,298.8,324.1,8.73,214.3,2.04,1.536,1.55,,3.813,15.42,,,1.556
7/11/2019,11:28:48,29.408,747.8,171.9,13.12,299.5,324.7,8.71,214.4,2.11,1.51,1.52,,3.845,15.55,,,1.584
7/11/2019,11:28:49,29.397,747.8,170.1,12.98,299.6,324.8,8.7,214.4,2.18,1.449,1.46,,3.912,15.83,,,1.582
7/11/2019,11:28:50,29.381,747.8,168.6,12.87,299.9,325,8.69,214.4,2.29,1.411,1.42,,3.786,15.31,,,1.594
7/11/2019,11:28:51,29.362,747.8,167.2,12.76,300.3,325.3,8.69,214.5,2.27,1.435,1.44,,3.631,14.68,,,1.615
7/11/2019,11:28:52,29.355,747.8,165.8,12.67,300.1,325.1,8.68,214.4,2.13,1.451,1.46,,3.577,14.46,,,1.638
7/11/2019,11:28:53,29.351,747.8,164.7,12.58,299.9,324.8,8.68,214.4,2.24,1.451,1.46,,3.556,14.38,,,1.673
7/11/2019,11:28:54,29.337,747.8,163.5,12.49,299.7,324.6,8.68,214.4,2.25,1.421,1.43,,3.449,13.94,,,1.698
7/11/2019,11:28:55,29.331,747.7,162.6,12.42,299.5,324.2,8.68,214.4,2.26,1.474,1.48,,3.304,13.35,,,1.732
7/11/2019,11:28:56,29.327,747.8,161.8,12.37,299.1,323.9,8.68,214.3,2.24,1.51,1.52,,3.376,13.64,,,1.758
7/11/2019,11:28:57,29.32,747.7,161.3,12.33,298.7,323.3,8.67,214.3,2.14,1.486,1.49,,3.365,13.6,,,1.791
7/11/2019,11:28:58,29.308,747.8,160.5,12.27,298.1,322.6,8.68,214.3,2.28,1.487,1.5,,3.304,13.35,,,1.832
7/11/2019,11:28:59,29.301,747.8,159.9,12.22,297.7,322.1,8.67,214.3,2.08,1.491,1.5,,3.363,13.59,,,1.827
7/11/2019,11:29:00,29.293,747.8,159.1,12.17,297.3,321.7,8.67,214.3,1.95,1.446,1.45,,3.387,13.69,,,1.844
7/11/2019,11:29:01,29.284,747.8,158.5,12.12,297,321.3,8.67,214.3,2.19,1.429,1.44,,3.398,13.73,,,1.869
7/11/2019,11:29:02,29.282,747.8,157.9,12.08,296.8,321.1,8.67,214.2,2.11,1.455,1.46,,3.29,13.29,,,1.879
7/11/2019,11:29:03,29.282,747.8,157.4,12.04,296.7,321,8.67,214,2.08,1.401,1.41,,3.163,12.78,,,1.901
7/11/2019,11:29:04,29.282,747.7,156.8,11.99,296.7,320.9,8.67,214,2.2,1.317,1.32,,3.235,13.07,,,1.917
