"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","C.uS.cm","pH","ORP.mV","FNU","BGA.PC.RFU","BGA.PC.ug.L","BGA.PC.c.mL","Chl.RFU","Chl.ug.L","PAR1.ppfd","PAR2.ppfd","DEP.m"
"273","8/14/2019","15:13:48",27.843,740.2,23.9,1.87,175.3,184.8,7.31,179.5,5.49,2.914,2.95,NA,2.226,8.96,NA,NA,2.374
"274","8/14/2019","15:13:49",27.819,740.1,23.4,1.83,175.2,184.6,7.29,179.6,5.44,2.844,2.88,NA,2.127,8.55,NA,NA,2.384
"275","8/14/2019","15:13:50",27.73,740.1,22.7,1.78,175.3,184.5,7.28,179.7,5.87,2.824,2.86,NA,2.122,8.53,NA,NA,2.392
"276","8/14/2019","15:13:51",27.719,740.2,22.1,1.74,175.3,184.4,7.28,179.7,5.82,2.861,2.9,NA,2.236,9,NA,NA,2.405
"277","8/14/2019","15:13:52",27.718,740.2,21.5,1.69,175.4,184.5,7.27,179.8,5.79,2.809,2.84,NA,2.269,9.13,NA,NA,2.409
"278","8/14/2019","15:13:53",27.714,740,20.9,1.64,175.4,184.5,7.26,179.9,6.17,2.831,2.87,NA,2.398,9.66,NA,NA,2.415
"279","8/14/2019","15:13:54",27.701,740.1,20.3,1.6,175.4,184.4,7.26,179.7,5.63,2.836,2.87,NA,2.374,9.56,NA,NA,2.423
"280","8/14/2019","15:13:55",27.694,740.2,19.9,1.56,175.3,184.3,7.25,179.6,5.11,2.746,2.78,NA,2.216,8.92,NA,NA,2.433
"281","8/14/2019","15:13:56",27.677,740.1,19.4,1.52,175.1,184.1,7.25,179.7,5.31,2.696,2.73,NA,2.142,8.62,NA,NA,2.441
"282","8/14/2019","15:13:57",27.672,740.2,18.9,1.49,175.2,184.1,7.24,179.8,5.7,2.776,2.81,NA,2.255,9.08,NA,NA,2.442
"283","8/14/2019","15:13:58",27.666,740.2,18.4,1.45,175.2,184.2,7.24,179.7,5.9,2.855,2.89,NA,2.472,9.96,NA,NA,2.443
"284","8/14/2019","15:13:59",27.663,740.2,17.9,1.41,175.2,184.1,7.23,179.6,5.57,2.794,2.83,NA,2.468,9.94,NA,NA,2.451
"285","8/14/2019","15:14:00",27.663,740.2,17.4,1.37,175.2,184.1,7.23,179.6,5.79,2.758,2.79,NA,2.393,9.64,NA,NA,2.455
"286","8/14/2019","15:14:01",27.663,740.2,17,1.34,175.2,184.1,7.22,179.5,5.99,2.76,2.8,NA,2.302,9.27,NA,NA,2.456
"287","8/14/2019","15:14:02",27.663,740.1,16.7,1.31,175.2,184.1,7.22,179.3,5.75,2.763,2.8,NA,2.351,9.47,NA,NA,2.464
"290","8/14/2019","15:14:05",27.673,740.1,15.8,1.24,175.1,184.1,7.21,179.3,5.72,2.76,2.79,NA,2.361,9.51,NA,NA,2.475
"291","8/14/2019","15:14:06",27.675,740.2,15.5,1.22,175.1,184,7.2,179.1,5.78,2.785,2.82,NA,2.267,9.13,NA,NA,2.483
"292","8/14/2019","15:14:07",27.67,740.1,15.3,1.2,175,184,7.2,179.1,5.56,2.805,2.84,NA,2.266,9.12,NA,NA,2.491
"296","8/14/2019","15:14:11",27.643,740.1,14.2,1.12,175.1,183.9,7.18,179,5.67,2.809,2.84,NA,2.317,9.33,NA,NA,2.492
"297","8/14/2019","15:14:12",27.652,740.2,13.9,1.1,175,183.9,7.18,178.9,5.9,2.732,2.77,NA,2.373,9.56,NA,NA,2.495
"301","8/14/2019","15:14:16",27.617,740.1,12.7,1,175.1,183.8,7.15,178.8,5.72,2.711,2.74,NA,2.114,8.5,NA,NA,2.504
"302","8/14/2019","15:14:17",27.607,740.3,12.4,0.98,175,183.7,7.14,179,5.81,2.704,2.74,NA,2.291,9.22,NA,NA,2.511
"304","8/14/2019","15:14:19",27.609,740.1,11.8,0.93,175.1,183.8,7.13,179,5.67,2.734,2.77,NA,2.364,9.52,NA,NA,2.514
"305","8/14/2019","15:14:20",27.61,740.1,11.5,0.91,175,183.7,7.12,178.9,5.91,2.753,2.79,NA,2.294,9.23,NA,NA,2.525
"306","8/14/2019","15:14:21",27.594,740.2,11.3,0.89,174.7,183.4,7.12,178.8,6.07,2.716,2.75,NA,2.122,8.53,NA,NA,2.573
"308","8/14/2019","15:14:23",27.559,740.1,10.7,0.84,174.5,183,7.1,179.2,5.93,2.744,2.78,NA,2.215,8.91,NA,NA,2.586
"309","8/14/2019","15:14:24",27.557,740.2,10.3,0.81,174.5,183,7.1,179,5.85,2.778,2.81,NA,2.375,9.57,NA,NA,2.587
"310","8/14/2019","15:14:25",27.551,740.1,10.1,0.79,174.5,183,7.1,178.8,6.03,2.733,2.77,NA,2.575,10.38,NA,NA,2.59
"311","8/14/2019","15:14:26",27.539,740.1,9.8,0.78,174.6,183.1,7.09,178.7,6.25,2.803,2.84,NA,2.558,10.31,NA,NA,2.593
"312","8/14/2019","15:14:27",27.537,740.2,9.7,0.76,174.6,183.1,7.09,178.6,6.39,2.825,2.86,NA,2.379,9.58,NA,NA,2.605
"313","8/14/2019","15:14:28",27.539,740.1,9.5,0.75,174.6,183.1,7.09,178.6,6.39,2.758,2.79,NA,2.344,9.44,NA,NA,2.618
"314","8/14/2019","15:14:29",27.54,740.1,9.4,0.74,174.6,183,7.09,178.4,6.38,2.748,2.78,NA,2.353,9.48,NA,NA,2.621
"315","8/14/2019","15:14:30",27.538,740.2,9.3,0.73,174.5,183,7.09,177.8,6.82,2.677,2.71,NA,2.124,8.54,NA,NA,2.659
"321","8/14/2019","15:14:36",27.405,740.2,6.7,0.53,175.4,183.5,6.97,173.5,7.41,2.572,2.6,NA,2.2,8.85,NA,NA,2.713
"324","8/14/2019","15:14:39",27.375,740.2,6,0.48,175.6,183.5,6.99,172.7,6.86,2.603,2.63,NA,2.384,9.6,NA,NA,2.715
"328","8/14/2019","15:14:43",27.417,740.1,5.2,0.41,175.6,183.7,7,171.6,6.97,2.847,2.88,NA,3.143,12.69,NA,NA,2.716
"329","8/14/2019","15:14:44",27.407,740.2,5.1,0.4,175.7,183.8,7,171.3,7.47,2.997,3.04,NA,3.191,12.89,NA,NA,2.717
"330","8/14/2019","15:14:45",27.405,740,5,0.4,175.8,183.9,7.01,171,7.69,2.884,2.92,NA,2.947,11.89,NA,NA,2.722
"331","8/14/2019","15:14:46",27.405,740.1,4.9,0.39,175.8,183.9,7.01,170.7,7.43,2.714,2.75,NA,2.574,10.37,NA,NA,2.74
"332","8/14/2019","15:14:47",27.394,740.2,4.9,0.38,175.9,184,7.01,170.2,7.25,2.637,2.67,NA,2.351,9.46,NA,NA,2.754
"333","8/14/2019","15:14:48",27.384,740.1,4.8,0.38,175.9,184,7.01,169.7,6.99,2.578,2.61,NA,2.246,9.04,NA,NA,2.762
"334","8/14/2019","15:14:49",27.378,740.2,4.7,0.37,176,184,7.01,168.8,7.09,2.57,2.6,NA,2.287,9.2,NA,NA,2.769
"335","8/14/2019","15:14:50",27.369,740.2,4.6,0.36,176,184,7.01,168.2,7.5,2.602,2.63,NA,2.214,8.91,NA,NA,2.775
"336","8/14/2019","15:14:51",27.344,740.2,4.4,0.35,176.1,183.9,7.01,167.9,8.05,2.615,2.65,NA,2.153,8.66,NA,NA,2.797
"337","8/14/2019","15:14:52",27.285,740.1,4.3,0.34,176.3,184,7.01,167.4,8.85,2.532,2.56,NA,2.194,8.83,NA,NA,2.842
"338","8/14/2019","15:14:53",27.216,740.2,4.2,0.33,176.7,184.1,7,166.8,9.67,2.506,2.54,NA,2.129,8.56,NA,NA,2.872
"339","8/14/2019","15:14:54",27.206,740.2,4,0.32,176.8,184.2,7,165.8,9.67,2.523,2.55,NA,2.101,8.45,NA,NA,2.873
"340","8/14/2019","15:14:55",27.203,740.2,3.7,0.29,176.9,184.4,7,163.6,9.97,2.472,2.5,NA,2.12,8.53,NA,NA,2.89
"341","8/14/2019","15:14:56",27.154,740.1,3.5,0.28,177.3,184.6,6.99,161.8,10.74,2.501,2.53,NA,2.157,8.67,NA,NA,2.915
"342","8/14/2019","15:14:57",27.141,740.1,3.3,0.26,177.3,184.6,6.99,161.2,10.77,2.527,2.56,NA,2.114,8.5,NA,NA,2.92
"343","8/14/2019","15:14:58",27.143,740.2,3.1,0.25,177.3,184.6,6.99,160.2,11.72,2.526,2.56,NA,2.052,8.25,NA,NA,2.924
"344","8/14/2019","15:14:59",27.114,740.1,3,0.24,177.6,184.7,6.99,156.9,12.52,2.564,2.6,NA,2.096,8.43,NA,NA,2.942
"345","8/14/2019","15:15:00",27.063,740.2,2.9,0.23,178.1,185.2,6.98,144.6,11.64,2.492,2.52,NA,2,8.04,NA,NA,2.96
"346","8/14/2019","15:15:01",26.967,740.1,2.7,0.22,179.3,186.1,6.97,140.2,11.11,2.427,2.46,NA,1.853,7.44,NA,NA,2.992
"347","8/14/2019","15:15:02",26.897,740.2,2.6,0.2,180,186.5,6.96,135.6,10.85,2.407,2.44,NA,1.762,7.06,NA,NA,2.999
"348","8/14/2019","15:15:03",26.871,740.2,2.4,0.19,180.5,187,6.96,134.2,11.14,2.394,2.42,NA,1.806,7.25,NA,NA,3.014
"349","8/14/2019","15:15:04",26.87,740,2.3,0.18,181.1,187.5,6.96,132.3,11.32,2.41,2.44,NA,1.869,7.5,NA,NA,3.031
"350","8/14/2019","15:15:05",26.835,740.2,2.1,0.17,181.3,187.7,6.95,129.6,11.11,2.43,2.46,NA,1.801,7.22,NA,NA,3.045
"351","8/14/2019","15:15:06",26.812,740.1,2,0.16,181.6,187.9,6.95,126.4,11.34,2.394,2.42,NA,1.803,7.23,NA,NA,3.062
"352","8/14/2019","15:15:07",26.801,740.1,1.9,0.16,181.8,188.1,6.95,124.6,11.31,2.397,2.42,NA,1.885,7.57,NA,NA,3.073
"353","8/14/2019","15:15:08",26.749,740.1,1.9,0.15,182.3,188.4,6.95,120.6,11.78,2.475,2.5,NA,2.001,8.04,NA,NA,3.094
"354","8/14/2019","15:15:09",26.725,740.2,1.8,0.14,182.6,188.6,6.95,117.8,13.24,2.452,2.48,NA,1.976,7.94,NA,NA,3.106
"357","8/14/2019","15:15:12",26.682,740.2,1.6,0.13,183.3,189.1,6.95,102.8,12.27,2.362,2.39,NA,1.698,6.8,NA,NA,3.115
"358","8/14/2019","15:15:13",26.654,740,1.6,0.12,184,189.8,6.94,96.4,12.58,2.346,2.37,NA,1.657,6.64,NA,NA,3.121
"359","8/14/2019","15:15:14",26.561,740.2,1.5,0.12,184.6,190.1,6.94,92.3,12.49,2.307,2.33,NA,1.571,6.29,NA,NA,3.125
"361","8/14/2019","15:15:16",26.44,740.2,1.3,0.11,185.7,190.8,6.93,88.4,13.82,2.23,2.25,NA,1.503,6.01,NA,NA,3.13
"362","8/14/2019","15:15:17",26.419,740.2,1.3,0.1,186.7,191.7,6.92,79.3,14.65,2.232,2.26,NA,1.505,6.02,NA,NA,3.145
"363","8/14/2019","15:15:18",26.341,740.1,1.2,0.1,187.5,192.3,6.91,75.4,15.6,2.205,2.23,NA,1.52,6.08,NA,NA,3.165
"364","8/14/2019","15:15:19",26.315,740.2,1.2,0.09,187.9,192.6,6.9,71.8,15.89,2.185,2.21,NA,1.522,6.09,NA,NA,3.179
"365","8/14/2019","15:15:20",26.307,740,1.1,0.09,188.8,193.6,6.9,68.3,16.77,2.21,2.23,NA,1.522,6.09,NA,NA,3.204
"366","8/14/2019","15:15:21",26.261,740.2,1.1,0.09,190.5,195.1,6.89,67.9,17.07,2.259,2.28,NA,1.473,5.89,NA,NA,3.257
"367","8/14/2019","15:15:22",26.25,740.1,1,0.08,191,195.5,6.89,66.2,16.48,2.271,2.3,NA,1.444,5.77,NA,NA,3.292
"368","8/14/2019","15:15:23",26.251,740.1,1,0.08,191.1,195.7,6.89,63.9,16.97,2.134,2.16,NA,1.457,5.82,NA,NA,3.3
"369","8/14/2019","15:15:24",26.237,740,1,0.08,191.7,196.2,6.89,61.3,16.36,2.079,2.1,NA,1.519,6.08,NA,NA,3.331
"370","8/14/2019","15:15:25",26.225,740.2,0.9,0.08,192.1,196.6,6.89,59.3,15.93,2.155,2.18,NA,1.551,6.21,NA,NA,3.352
"371","8/14/2019","15:15:26",26.198,740.2,0.9,0.07,192.5,196.9,6.89,56.1,16.1,2.172,2.2,NA,1.492,5.97,NA,NA,3.382
"372","8/14/2019","15:15:27",26.15,740.2,0.9,0.07,192.9,197.2,6.89,54.3,15.64,2.207,2.23,NA,1.453,5.81,NA,NA,3.405
"373","8/14/2019","15:15:28",26.137,740.2,0.9,0.07,193.1,197.3,6.88,53.2,15.4,2.274,2.3,NA,1.449,5.79,NA,NA,3.417
"374","8/14/2019","15:15:29",26.139,740.2,0.8,0.07,193.1,197.3,6.88,52.2,15.05,2.236,2.26,NA,1.459,5.83,NA,NA,3.427
"375","8/14/2019","15:15:30",26.143,740.2,0.8,0.07,193.1,197.3,6.89,51.2,15.61,2.216,2.24,NA,1.442,5.76,NA,NA,3.44
"376","8/14/2019","15:15:31",26.145,740.2,0.8,0.07,193.1,197.3,6.89,50.2,16.91,2.251,2.28,NA,1.451,5.8,NA,NA,3.453
"377","8/14/2019","15:15:32",26.142,740.2,0.8,0.06,192.4,196.6,6.89,49.1,17.36,2.248,2.27,NA,1.524,6.1,NA,NA,3.462
"378","8/14/2019","15:15:33",26.104,740.1,0.8,0.06,192.2,196.3,6.88,47.3,17.31,2.278,2.3,NA,1.555,6.22,NA,NA,3.467
"379","8/14/2019","15:15:34",26.036,740.1,0.8,0.06,193.6,197.5,6.88,44.9,16.82,2.296,2.32,NA,1.561,6.25,NA,NA,3.47
"380","8/14/2019","15:15:35",26,740.2,0.7,0.06,194,197.7,6.88,43.8,16.7,2.265,2.29,NA,1.542,6.17,NA,NA,3.478
"382","8/14/2019","15:15:37",25.969,740.1,0.7,0.06,194.4,198,6.88,40.9,16.54,2.275,2.3,NA,1.541,6.17,NA,NA,3.484
"383","8/14/2019","15:15:38",25.96,740.1,0.7,0.06,194.5,198,6.88,39.4,16.73,2.26,2.28,NA,1.498,5.99,NA,NA,3.491
"384","8/14/2019","15:15:39",25.965,740.2,0.7,0.05,194.5,198.1,6.87,38.2,18.21,2.254,2.28,NA,1.414,5.65,NA,NA,3.511
"385","8/14/2019","15:15:40",25.97,740.1,0.6,0.05,194.5,198.1,6.87,37.2,19.59,2.228,2.25,NA,1.441,5.76,NA,NA,3.537
"389","8/14/2019","15:15:44",25.966,740.2,0.6,0.05,194.7,198.2,6.88,33.2,18.23,2.304,2.33,NA,1.466,5.86,NA,NA,3.541
"390","8/14/2019","15:15:45",25.97,740.2,0.5,0.04,194.6,198.2,6.88,32.3,18.68,2.297,2.32,NA,1.508,6.03,NA,NA,3.542
"391","8/14/2019","15:15:46",25.917,740.2,0.5,0.04,195.1,198.6,6.88,31.1,18.85,2.325,2.35,NA,1.561,6.25,NA,NA,3.544
"392","8/14/2019","15:15:47",25.843,740.1,0.5,0.04,196.4,199.5,6.88,30.3,19.24,2.274,2.3,NA,1.552,6.21,NA,NA,3.546
"393","8/14/2019","15:15:48",25.788,740.2,0.5,0.04,197,200,6.88,28.8,20.9,2.24,2.26,NA,1.55,6.2,NA,NA,3.547
"394","8/14/2019","15:15:49",25.827,740.1,0.5,0.04,197.1,200.2,6.88,27.6,29.62,2.221,2.25,NA,1.419,5.67,NA,NA,3.555
