Date,Time,°C,mmHg,DO %,DO mg/L,SPC-uS/cm,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,BGA-PC c/mL,Chl RFU,Chl ug/L,PAR1 ppfd,PAR2 ppfd,DEP m
7/11/2019,15:13:34,27.209,746.7,105.7,8.39,232.4,242.2,7.87,187.8,8.12,0.494,0.48,,1.248,4.97,,,0.037
7/11/2019,15:13:35,27.187,746.6,104.6,8.3,246.4,256.7,7.86,188.5,4.17,0.416,0.4,,1.442,5.76,,,0.024
7/11/2019,15:13:36,27.186,746.7,104.4,8.29,246.2,256.5,7.86,189.3,4.55,0.348,0.33,,1.489,5.95,,,0.024
7/11/2019,15:13:37,27.169,746.6,103.9,8.25,247.3,257.5,7.82,191.1,4.52,0.295,0.28,,1.48,5.92,,,0.06
7/11/2019,15:13:38,27.145,746.6,103.3,8.21,247.8,257.9,7.8,190.5,4.55,0.337,0.32,,1.516,6.06,,,0.211
7/11/2019,15:13:39,27.14,746.6,102.8,8.17,247.8,258,7.8,189.5,4.42,0.381,0.37,,1.527,6.11,,,0.304
7/11/2019,15:13:40,27.146,746.7,102.5,8.14,247.8,258,7.78,189.5,4.32,0.363,0.35,,1.526,6.1,,,0.329
7/11/2019,15:13:41,27.15,746.7,102.1,8.11,247.8,257.9,7.78,189.9,4.5,0.379,0.37,,1.697,6.8,,,0.364
7/11/2019,15:13:42,27.127,746.7,101.9,8.1,247.9,257.9,7.76,190.3,4.48,0.388,0.37,,1.797,7.21,,,0.439
7/11/2019,15:13:43,27.119,746.7,101.8,8.09,247.9,257.9,7.75,190.5,4.29,0.418,0.41,,1.736,6.96,,,0.476
7/11/2019,15:13:44,27.111,746.7,101.8,8.09,247.8,257.8,7.75,190.7,4.49,0.424,0.41,,1.728,6.93,,,0.515
7/11/2019,15:13:45,27.098,746.7,101.9,8.1,247.9,257.9,7.74,190.7,4.41,0.396,0.38,,1.823,7.32,,,0.536
7/11/2019,15:13:46,27.087,746.7,102,8.11,247.8,257.7,7.73,190.7,4.5,0.396,0.38,,1.939,7.79,,,0.579
7/11/2019,15:13:47,27.08,746.8,102.3,8.13,247.6,257.4,7.72,190.9,4.74,0.393,0.38,,2.058,8.27,,,0.615
7/11/2019,15:13:48,27.072,746.7,102.6,8.16,247.5,257.3,7.72,191.1,4.68,0.426,0.41,,2.099,8.44,,,0.646
7/11/2019,15:13:49,27.053,746.6,103,8.2,247.7,257.4,7.71,191.2,4.66,0.468,0.46,,2.077,8.35,,,0.694
7/11/2019,15:13:50,27.043,746.7,103.5,8.24,247.8,257.4,7.71,191.2,4.61,0.545,0.53,,2.16,8.69,,,0.741
7/11/2019,15:13:51,27.04,746.7,103.9,8.27,247.9,257.6,7.7,191.1,4.63,0.533,0.52,,2.29,9.22,,,0.769
7/11/2019,15:13:52,27.027,746.6,104.1,8.29,248,257.6,7.7,191.1,4.73,0.603,0.59,,2.301,9.26,,,0.812
7/11/2019,15:13:53,26.995,746.8,104.3,8.3,247.8,257.3,7.7,191.2,4.72,0.596,0.59,,2.214,8.91,,,0.823
7/11/2019,15:13:54,26.81,746.7,104.2,8.31,248.1,256.8,7.7,191.2,4.89,0.543,0.53,,2.234,8.99,,,0.881
7/11/2019,15:13:55,26.73,746.7,104.3,8.34,248.1,256.3,7.69,191.2,5.11,0.58,0.57,,2.199,8.85,,,0.922
7/11/2019,15:13:56,26.739,746.7,104.4,8.35,247.7,255.9,7.69,191.2,5.17,0.645,0.64,,2.187,8.8,,,0.942
7/11/2019,15:13:57,26.684,746.6,104.1,8.34,247.7,255.7,7.68,191.1,5.06,0.641,0.63,,2.117,8.51,,,0.959
7/11/2019,15:13:58,26.633,746.7,103.8,8.31,247.7,255.4,7.67,190.9,4.98,0.549,0.54,,2.112,8.49,,,0.993
7/11/2019,15:13:59,26.595,746.7,103.1,8.27,247.6,255.1,7.66,190.6,4.84,0.52,0.51,,2.11,8.49,,,1.045
7/11/2019,15:14:00,26.58,746.8,102.7,8.24,247.5,254.9,7.65,190.5,4.76,0.537,0.53,,2.115,8.5,,,1.065
7/11/2019,15:14:01,26.587,746.6,102,8.19,247.4,254.9,7.64,190.6,4.95,0.589,0.58,,2.225,8.95,,,1.104
7/11/2019,15:14:02,26.572,746.6,101.5,8.14,247.5,255,7.63,190.5,5.2,0.591,0.58,,2.234,8.99,,,1.147
7/11/2019,15:14:03,26.561,746.7,101,8.11,247.7,255.1,7.63,190.4,5.32,0.533,0.52,,2.279,9.17,,,1.154
7/11/2019,15:14:04,26.553,746.7,100.6,8.08,247.8,255.1,7.62,190.4,5.08,0.451,0.44,,2.174,8.75,,,1.172
7/11/2019,15:14:05,26.545,746.6,100.3,8.05,247.6,255,7.62,190.3,4.95,0.466,0.45,,2.063,8.29,,,1.182
7/11/2019,15:14:06,26.524,746.7,99.7,8.01,247.7,254.9,7.61,190.2,5.05,0.51,0.5,,2.01,8.08,,,1.216
7/11/2019,15:14:07,26.516,746.6,99.3,7.97,247.7,254.9,7.61,190.2,5.1,0.465,0.45,,1.913,7.68,,,1.23
7/11/2019,15:14:08,26.494,746.6,98.6,7.92,247.7,254.8,7.6,190.3,5.04,0.451,0.44,,1.904,7.64,,,1.253
7/11/2019,15:14:09,26.469,746.8,98.2,7.89,247.8,254.7,7.6,190.3,4.91,0.423,0.41,,2.037,8.18,,,1.26
7/11/2019,15:14:10,26.436,746.7,97.5,7.84,247.7,254.5,7.59,190.4,4.96,0.435,0.42,,1.976,7.94,,,1.272
7/11/2019,15:14:11,26.395,746.7,96.8,7.79,247.7,254.3,7.59,190.4,5.09,0.4,0.39,,1.735,6.96,,,1.294
7/11/2019,15:14:12,26.375,746.7,95.7,7.7,247.8,254.3,7.58,190.4,5.1,0.38,0.37,,1.709,6.85,,,1.299
7/11/2019,15:14:13,26.359,746.6,94.8,7.63,247.9,254.3,7.57,190.4,5.02,0.353,0.34,,1.706,6.84,,,1.326
7/11/2019,15:14:14,26.318,746.7,93.6,7.54,247.8,254.1,7.56,190.3,5.13,0.39,0.38,,1.677,6.72,,,1.349
7/11/2019,15:14:15,26.315,746.7,92.7,7.48,247.7,253.9,7.56,190.2,5.33,0.471,0.46,,1.712,6.86,,,1.396
7/11/2019,15:14:16,26.346,746.6,91.7,7.39,247.6,253.9,7.55,190.2,5.27,0.454,0.44,,1.678,6.72,,,1.439
7/11/2019,15:14:17,26.334,746.7,91,7.33,247.7,254,7.54,190.1,5.12,0.368,0.35,,1.586,6.35,,,1.477
7/11/2019,15:14:18,26.292,746.7,90.2,7.27,247.6,253.7,7.53,190.3,5.21,0.337,0.32,,1.535,6.14,,,1.553
7/11/2019,15:14:19,26.263,746.7,89.5,7.22,247.5,253.5,7.52,190.5,5.36,0.323,0.31,,1.537,6.15,,,1.604
7/11/2019,15:14:20,26.236,746.8,88.6,7.15,247.4,253.3,7.52,190.6,5.32,0.335,0.32,,1.519,6.08,,,1.644
7/11/2019,15:14:21,26.214,746.7,87.7,7.09,247.5,253.2,7.51,190.6,5.42,0.337,0.32,,1.409,5.63,,,1.698
7/11/2019,15:14:22,26.194,746.7,86.8,7.01,247.6,253.3,7.5,190.5,5.53,0.348,0.33,,1.348,5.38,,,1.729
7/11/2019,15:14:23,26.159,746.7,86,6.95,247.7,253.2,7.5,190.6,5.74,0.349,0.34,,1.317,5.25,,,1.797
7/11/2019,15:14:24,26.136,746.7,85.1,6.88,247.7,253.1,7.49,190.6,5.71,0.292,0.28,,1.304,5.2,,,1.833
7/11/2019,15:14:25,26.116,746.7,84.3,6.82,247.7,253,7.49,190.8,5.57,0.225,0.21,,1.26,5.02,,,1.877
7/11/2019,15:14:26,26.103,746.7,83.4,6.75,247.8,253,7.48,190.9,5.91,0.223,0.21,,1.208,4.81,,,1.907
7/11/2019,15:14:27,26.073,746.7,82.5,6.68,247.8,252.9,7.47,190.9,5.93,0.274,0.26,,1.117,4.44,,,1.943
7/11/2019,15:14:28,26.04,746.6,81.6,6.61,247.8,252.7,7.47,190.9,5.51,0.241,0.22,,1.06,4.2,,,1.986
7/11/2019,15:14:29,26.033,746.6,80.8,6.55,247.6,252.5,7.46,190.9,5.45,0.19,0.17,,1.122,4.46,,,2.043
7/11/2019,15:14:30,26.031,746.7,79.9,6.48,247.6,252.5,7.46,191,5.62,0.235,0.22,,1.068,4.24,,,2.081
7/11/2019,15:14:31,26.025,746.7,79.2,6.42,247.6,252.5,7.45,190.9,5.9,0.233,0.22,,1.072,4.26,,,2.131
7/11/2019,15:14:32,26.015,746.6,78.4,6.36,247.7,252.5,7.45,190.8,5.91,0.172,0.15,,1.088,4.32,,,2.166
7/11/2019,15:14:33,26.012,746.7,77.8,6.31,247.7,252.5,7.44,190.9,6.09,0.157,0.14,,1.043,4.14,,,2.176
7/11/2019,15:14:34,26.009,746.7,77.2,6.26,247.5,252.3,7.43,190.9,6.06,0.173,0.16,,0.998,3.95,,,2.184
