MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-EA-05-00,2020-06-26,2020-06-26T11:46:02Z,0.011,0.026,29.404,7.68,100.6,2.25,0.8,8.75,8.08,83.2,152.8,0.07,99,0.001,37.4822,-94.24326,289.8,981.1
094-EA-05-00,2020-06-26,2020-06-26T11:46:03Z,0.046,0.055,29.4,7.71,100.9,2.97,0.92,8.79,8.06,83.6,153,0.07,99,0.004,37.48221,-94.24326,289.7,981.1
094-EA-05-00,2020-06-26,2020-06-26T11:46:04Z,0.073,0.084,29.402,7.73,101.2,3.37,1.01,9.02,8.05,83.8,153,0.07,99,0.007,37.48221,-94.24326,289.8,981.1
094-EA-05-00,2020-06-26,2020-06-26T11:46:05Z,0.102,0.108,29.382,7.76,101.6,3.74,0.99,9.42,8.03,84.1,153.1,0.07,100,0.01,37.48221,-94.24326,290,981.2
094-EA-05-00,2020-06-26,2020-06-26T11:46:06Z,0.121,0.13,29.314,7.8,102.1,4.26,1.02,10.17,8.02,84.5,153.3,0.07,100,0.012,37.48221,-94.24326,289.9,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:10Z,0.192,0.214,28.883,8.11,105.4,5.34,1.3,11.03,7.99,85.5,153.3,0.07,100,0.019,37.48221,-94.24327,289.4,981.2
094-EA-05-00,2020-06-26,2020-06-26T11:46:11Z,0.253,0.27,28.795,8.15,105.7,5.82,1.4,11.61,7.98,85.9,153.7,0.07,100,0.025,37.48221,-94.24328,289.4,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:12Z,0.31,0.332,28.75,8.17,105.8,6.55,1.59,11.83,7.97,86.2,153.8,0.07,100,0.03,37.48222,-94.24328,289.4,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:13Z,0.359,0.384,28.67,8.15,105.4,6.5,1.6,12.27,7.96,86.6,153.7,0.07,100,0.035,37.48222,-94.24328,289.4,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:14Z,0.423,0.451,28.318,8.1,104.5,6.65,1.74,12.4,7.94,87,153.8,0.07,100,0.041,37.48222,-94.24328,289.5,981.2
094-EA-05-00,2020-06-26,2020-06-26T11:46:15Z,0.489,0.511,28.09,8.06,103.3,7.05,1.74,12.27,7.93,87.2,154,0.07,100,0.048,37.48222,-94.24328,289.6,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:16Z,0.553,0.573,28.026,7.95,101.7,7.47,1.7,12.38,7.92,87.5,154.1,0.07,100,0.054,37.48222,-94.24328,289.7,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:17Z,0.599,0.603,27.969,7.77,99.3,7.56,1.8,12.09,7.91,87.7,154.1,0.07,100,0.059,37.48222,-94.24328,289.7,981.4
094-EA-05-00,2020-06-26,2020-06-26T11:46:19Z,0.628,0.64,27.877,7.31,93.2,7.06,1.67,12.39,7.89,88.1,153.4,0.07,100,0.061,37.48222,-94.24328,289.7,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:20Z,0.659,0.67,27.822,7.1,90.5,6.79,1.69,12.53,7.88,88.3,153.2,0.07,100,0.064,37.48222,-94.24327,289.7,981.3
094-EA-05-00,2020-06-26,2020-06-26T11:46:23Z,0.69,0.709,27.802,6.7,85.3,6.84,1.65,12.24,7.84,89.2,152.9,0.07,99,0.067,37.48222,-94.24327,289.9,981.2
094-EA-05-00,2020-06-26,2020-06-26T11:46:24Z,0.733,0.753,27.77,6.56,83.5,6.74,1.65,12.25,7.83,89.4,153,0.07,99,0.072,37.48222,-94.24327,289.8,981.2
