MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-MD-04-00,2020-10-06,2020-10-06T08:59:21Z,0.008,0.008,18.491,9.38,100,4.85,3.69,7.8,8.1,266.5,200.4,0.09,130,0.001,37.48283,-94.25216,286.4,988.5
094-MD-04-00,2020-10-06,2020-10-06T08:59:48Z,0.025,0.052,18.535,8.09,86.4,6,3.7,8,7.65,289.8,202.6,0.1,132,0.002,37.48284,-94.25215,286.3,988.4
094-MD-04-00,2020-10-06,2020-10-06T08:59:49Z,0.115,0.169,18.56,8.08,86.3,6.08,3.77,7.9,7.64,289.7,202.9,0.1,132,0.011,37.48284,-94.25215,286.5,988.4
094-MD-04-00,2020-10-06,2020-10-06T08:59:50Z,0.261,0.308,18.577,8.07,86.2,6.13,3.89,7.82,7.64,289.6,202.8,0.1,132,0.026,37.48284,-94.25216,286.7,988.5
094-MD-04-00,2020-10-06,2020-10-06T08:59:51Z,0.391,0.446,18.584,8.05,86.1,6,4.01,7.79,7.64,289.5,202.7,0.1,132,0.038,37.48284,-94.25216,286.9,988.4
094-MD-04-00,2020-10-06,2020-10-06T08:59:52Z,0.521,0.539,18.587,8.04,86,5.91,4.02,7.85,7.64,289.4,202.8,0.1,132,0.051,37.48284,-94.25216,286.9,988.5
094-MD-04-00,2020-10-06,2020-10-06T08:59:53Z,0.566,0.567,18.582,8.03,85.9,5.91,3.95,7.84,7.63,289.1,202.9,0.1,132,0.055,37.48283,-94.25216,287,988.5
094-MD-04-00,2020-10-06,2020-10-06T08:59:54Z,0.597,0.616,18.579,8.02,85.8,5.9,3.87,7.74,7.63,289,202.9,0.1,132,0.059,37.48283,-94.25216,287,988.5
094-MD-04-00,2020-10-06,2020-10-06T08:59:55Z,0.668,0.706,18.585,8.02,85.7,5.77,3.86,7.88,7.63,288.8,202.9,0.1,132,0.065,37.48283,-94.25216,287,988.5
094-MD-04-00,2020-10-06,2020-10-06T08:59:56Z,0.742,0.77,18.587,8.01,85.6,5.82,3.95,8.06,7.63,288.6,202.8,0.1,132,0.073,37.48283,-94.25216,287.1,988.4
094-MD-04-00,2020-10-06,2020-10-06T08:59:57Z,0.805,0.808,18.587,8,85.5,6.01,3.96,7.95,7.63,288.5,202.8,0.1,132,0.079,37.48283,-94.25216,287.2,988.4
094-MD-04-00,2020-10-06,2020-10-06T08:59:58Z,0.825,0.838,18.587,7.99,85.5,5.94,3.87,7.71,7.63,288.4,202.8,0.1,132,0.081,37.48283,-94.25216,287.3,988.4
094-MD-04-00,2020-10-06,2020-10-06T08:59:59Z,0.857,0.869,18.587,7.99,85.4,5.81,3.8,7.91,7.62,288.3,202.8,0.1,132,0.084,37.48283,-94.25215,287.5,988.3
094-MD-04-00,2020-10-06,2020-10-06T09:00:00Z,0.892,0.913,18.589,7.98,85.4,5.91,3.84,7.94,7.62,288.1,202.8,0.1,132,0.087,37.48283,-94.25215,287.7,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:01Z,0.94,0.951,18.59,7.98,85.3,6.01,3.87,7.96,7.62,288,202.9,0.1,132,0.092,37.48283,-94.25215,287.8,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:02Z,0.977,0.995,18.588,7.97,85.3,6.05,3.8,8.02,7.62,287.9,202.9,0.1,132,0.096,37.48283,-94.25215,287.9,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:03Z,1.022,1.037,18.585,7.97,85.2,6.14,3.85,7.88,7.62,287.7,202.9,0.1,132,0.1,37.48283,-94.25215,288,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:04Z,1.071,1.091,18.585,7.97,85.2,6.1,3.87,7.83,7.62,287.6,202.9,0.1,132,0.105,37.48283,-94.25215,288,988.5
094-MD-04-00,2020-10-06,2020-10-06T09:00:05Z,1.121,1.142,18.587,7.96,85.1,6.15,3.78,8.07,7.62,287.4,202.9,0.1,132,0.11,37.48283,-94.25215,288,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:06Z,1.176,1.199,18.589,7.96,85.1,6.33,3.7,8.02,7.62,287.2,203,0.1,132,0.115,37.48283,-94.25215,288,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:07Z,1.231,1.248,18.588,7.95,85.1,6.24,3.69,7.65,7.62,287.1,203,0.1,132,0.121,37.48283,-94.25215,288,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:08Z,1.295,1.329,18.586,7.94,85,6.16,3.68,7.99,7.62,286.9,203,0.1,132,0.127,37.48283,-94.25215,288,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:09Z,1.373,1.389,18.584,7.93,84.8,6.32,3.61,8.35,7.62,286.8,203,0.1,132,0.134,37.48283,-94.25215,288,988.5
094-MD-04-00,2020-10-06,2020-10-06T09:00:10Z,1.417,1.43,18.584,7.92,84.7,6.92,3.7,8.27,7.62,286.8,203,0.1,132,0.139,37.48283,-94.25215,288.1,988.5
094-MD-04-00,2020-10-06,2020-10-06T09:00:11Z,1.461,1.489,18.583,7.9,84.5,7.26,3.82,8.26,7.62,286.7,202.9,0.1,132,0.143,37.48283,-94.25215,288.1,988.4
094-MD-04-00,2020-10-06,2020-10-06T09:00:12Z,1.533,1.544,18.583,7.89,84.3,6.87,3.72,8.2,7.62,286.6,203,0.1,132,0.15,37.48283,-94.25215,288.1,988.3
094-MD-04-00,2020-10-06,2020-10-06T09:00:13Z,1.571,1.588,18.584,7.87,84.2,7.06,3.78,8.04,7.62,286.5,202.9,0.1,132,0.154,37.48283,-94.25215,288,988.4
