MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-MD-04-00,2020-08-25,2020-08-25T10:02:02Z,0,0.001,28.755,6.91,89.4,0.33,2.21,69.61,7.85,77.1,2.7,0,2,0,37.48285,-94.2532,286.2,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:11Z,0.013,0.028,29.204,8.42,110,1.41,1.27,7.21,8.92,38.8,180.5,0.08,117,0.001,37.48285,-94.25321,287.7,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:12Z,0.044,0.055,29.199,8.56,111.8,1.39,1.23,6.88,8.94,38.2,180.4,0.08,117,0.004,37.48285,-94.25321,287.7,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:13Z,0.078,0.093,29.198,8.82,115.1,1.41,1.21,6.66,8.94,37.4,180.3,0.08,117,0.008,37.48285,-94.25321,287.9,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:14Z,0.12,0.128,29.202,8.99,117.3,1.54,1.25,6.85,8.95,36.8,180.2,0.08,117,0.012,37.48285,-94.25321,288.2,983.3
094-MD-04-00,2020-08-25,2020-08-25T10:02:15Z,0.143,0.152,29.194,9.13,119.1,1.65,1.31,6.82,8.96,36.3,180.2,0.08,117,0.014,37.48285,-94.25321,288.2,983.3
094-MD-04-00,2020-08-25,2020-08-25T10:02:17Z,0.187,0.201,29.168,9.33,121.7,1.77,1.39,6.67,8.97,35.4,180.2,0.08,117,0.018,37.48285,-94.25321,288.3,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:18Z,0.226,0.235,29.127,9.4,122.6,2,1.42,6.76,8.97,35,180.1,0.08,117,0.022,37.48285,-94.25322,288.5,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:20Z,0.268,0.283,29.104,9.56,124.6,2.08,1.44,6.88,8.98,34.3,180.2,0.08,117,0.026,37.48285,-94.25322,288.6,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:21Z,0.299,0.303,29.09,9.63,125.5,2.06,1.5,7.05,8.99,34.1,180.1,0.08,117,0.029,37.48285,-94.25322,288.6,983.1
094-MD-04-00,2020-08-25,2020-08-25T10:02:22Z,0.318,0.33,29.082,9.69,126.2,2.2,1.54,7.09,8.99,33.9,180.2,0.08,117,0.031,37.48285,-94.25322,288.7,983.1
094-MD-04-00,2020-08-25,2020-08-25T10:02:23Z,0.348,0.357,29.001,9.74,126.8,2.53,1.6,7.12,8.99,33.6,180.3,0.08,117,0.034,37.48285,-94.25322,288.8,983.1
094-MD-04-00,2020-08-25,2020-08-25T10:02:25Z,0.39,0.4,28.989,9.8,127.5,2.89,1.62,6.79,9,33,180.1,0.08,117,0.038,37.48285,-94.25322,288.9,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:26Z,0.417,0.429,28.901,9.83,127.7,3.06,1.67,7.13,9,32.9,180.4,0.08,117,0.041,37.48285,-94.25322,288.7,983.1
094-MD-04-00,2020-08-25,2020-08-25T10:02:27Z,0.461,0.484,28.847,9.87,128.1,3.22,1.69,7.32,9.01,32.8,180.5,0.08,117,0.045,37.48285,-94.25322,288.5,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:28Z,0.526,0.557,28.82,9.93,128.7,3.37,1.73,7.65,9.01,32.7,180.3,0.08,117,0.051,37.48285,-94.25322,288.6,983.1
094-MD-04-00,2020-08-25,2020-08-25T10:02:29Z,0.601,0.616,28.804,9.99,129.4,3.35,1.69,7.28,9,32.7,180.1,0.08,117,0.059,37.48285,-94.25322,288.6,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:30Z,0.647,0.658,28.817,10.03,130,3.26,1.66,7.38,9,32.7,180,0.08,117,0.063,37.48285,-94.25323,288.7,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:31Z,0.684,0.692,28.847,10.05,130.4,3.12,1.64,7.71,9,32.6,180,0.08,117,0.067,37.48285,-94.25323,288.6,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:32Z,0.714,0.732,28.854,10.06,130.5,3,1.65,7.31,9,32.5,180,0.08,117,0.07,37.48285,-94.25323,288.7,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:35Z,0.768,0.779,28.785,10.07,130.6,2.92,1.64,7.17,8.99,32.6,179.9,0.08,117,0.075,37.48285,-94.25323,287.9,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:36Z,0.793,0.803,28.74,10.08,130.5,2.83,1.61,7.07,8.99,32.7,180,0.08,117,0.077,37.48285,-94.25323,287.7,983.2
094-MD-04-00,2020-08-25,2020-08-25T10:02:37Z,0.819,0.828,28.74,10.06,130.3,2.71,1.61,6.88,8.99,32.8,180.1,0.08,117,0.08,37.48285,-94.25323,288.1,983.1
