MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-EA-05-00,2020-07-28,2020-07-28T11:03:25Z,0.021,0.038,29.486,5.46,71.6,6.06,2.17,8.32,7.34,224.6,189,0.09,123,0.002,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:26Z,0.052,0.06,29.484,5.45,71.5,6.25,2.21,8.27,7.34,224.5,189.1,0.09,123,0.005,NA,NA,NA,983.6
094-EA-05-00,2020-07-28,2020-07-28T11:03:27Z,0.085,0.101,29.482,5.44,71.4,6.19,2.19,8.58,7.33,224.4,189.1,0.09,123,0.008,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:29Z,0.159,0.181,29.474,5.42,71,6.2,2.25,8.55,7.33,224.4,189.3,0.09,123,0.015,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:30Z,0.209,0.224,29.469,5.38,70.5,6.37,2.26,8.67,7.32,224.4,189.3,0.09,123,0.02,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:32Z,0.254,0.274,29.444,5.3,69.4,6.25,2.38,8.65,7.32,224.4,189.3,0.09,123,0.025,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:33Z,0.319,0.35,29.389,5.25,68.8,5.86,2.41,9.07,7.31,224.4,189.4,0.09,123,0.031,NA,NA,NA,983.6
094-EA-05-00,2020-07-28,2020-07-28T11:03:34Z,0.4,0.422,29.335,5.1,66.8,5.77,2.35,8.86,7.31,224.4,189.3,0.09,123,0.039,NA,NA,NA,983.6
094-EA-05-00,2020-07-28,2020-07-28T11:03:38Z,0.306,0.325,29.348,4.48,58.7,5.71,2.47,9.72,7.29,224.1,189.1,0.09,123,0.03,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:39Z,0.369,0.415,29.329,4.45,58.2,5.46,2.39,9.48,7.28,224.1,189,0.09,123,0.036,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:40Z,0.463,0.474,29.278,4.3,56.3,5.61,2.25,9.62,7.28,224.1,189.1,0.09,123,0.045,NA,NA,NA,983.5
094-EA-05-00,2020-07-28,2020-07-28T11:03:41Z,0.525,0.567,29.246,4.12,53.9,5.57,2.16,9.89,7.27,224.1,189.1,0.09,123,0.051,NA,NA,NA,983.4
