MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
446,2020-09-15,2020-09-15T15:45:47Z,0.01,0.01,19.951,9.81,107.9,0.83,2.25,15.93,8.22,198.2,248.1,0.12,161,0.001,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:45:53Z,0.044,0.061,19.953,9.81,107.9,0.81,2.28,16.2,8.22,198.3,352.9,0.17,229,0.004,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:45:54Z,0.085,0.116,19.95,9.81,107.9,0.89,2.27,22.24,8.22,198.3,353,0.17,229,0.008,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:45:55Z,0.146,0.173,19.947,9.81,107.9,0.86,2.39,9.85,8.22,198.3,353.2,0.17,230,0.014,NA,NA,NA,979.7
446,2020-09-15,2020-09-15T15:45:56Z,0.229,0.261,19.944,9.81,107.9,0.85,2.37,13.11,8.22,198.4,353.3,0.17,230,0.022,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:45:57Z,0.302,0.328,19.94,9.8,107.8,0.88,2.7,24.9,8.21,198.5,353.2,0.17,230,0.03,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:45:58Z,0.374,0.398,19.928,9.8,107.7,0.92,3.12,14.78,8.21,198.6,353.2,0.17,230,0.037,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:45:59Z,0.435,0.449,19.917,9.79,107.6,0.9,2.78,23.62,8.21,198.6,353.3,0.17,230,0.043,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:00Z,0.485,0.49,19.917,9.79,107.5,0.87,2.52,20.81,8.21,198.6,353.3,0.17,230,0.047,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:01Z,0.499,0.522,19.915,9.78,107.5,0.86,2.71,21.41,8.21,198.6,353.1,0.17,230,0.049,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:02Z,0.552,0.57,19.914,9.78,107.5,0.87,2.54,15.66,8.21,198.7,353.4,0.17,230,0.054,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:03Z,0.604,0.63,19.912,9.77,107.4,0.89,2.57,14.55,8.22,198.7,353.4,0.17,230,0.059,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:04Z,0.672,0.694,19.91,9.76,107.3,0.99,3,19.83,8.22,198.8,353.3,0.17,230,0.066,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:05Z,0.735,0.741,19.904,9.76,107.2,0.96,2.97,11.13,8.22,198.8,353.5,0.17,230,0.072,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:06Z,0.77,0.816,19.899,9.75,107.2,0.81,2.72,14.63,8.22,198.8,353.4,0.17,230,0.075,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:07Z,0.879,0.912,19.896,9.75,107.1,0.75,2.51,25.81,8.22,198.7,353.1,0.17,229,0.086,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:08Z,0.948,0.965,19.896,9.74,107,0.85,2.59,25.15,8.22,198.7,353.2,0.17,230,0.093,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:09Z,1.007,1.031,19.892,9.73,106.9,0.87,2.85,15.84,8.22,198.7,353.4,0.17,230,0.099,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:10Z,1.08,1.104,19.887,9.73,106.9,0.83,2.71,27.63,8.22,198.5,353.5,0.17,230,0.106,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:11Z,1.13,1.134,19.877,9.73,106.8,0.87,2.8,23.08,8.22,198.4,353.4,0.17,230,0.111,NA,NA,NA,979.7
446,2020-09-15,2020-09-15T15:46:13Z,1.167,1.177,19.873,9.72,106.7,0.84,2.67,36.33,8.22,198.4,353.5,0.17,230,0.114,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:14Z,1.2,1.221,19.87,9.71,106.6,0.81,2.79,9.53,8.22,198.4,353.3,0.17,230,0.117,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:15Z,1.25,1.273,19.868,9.7,106.5,0.79,2.76,34.76,8.22,198.4,353.4,0.17,230,0.122,NA,NA,NA,979.7
446,2020-09-15,2020-09-15T15:46:16Z,1.292,1.302,19.87,9.7,106.5,0.82,2.65,25.77,8.22,198.4,353.4,0.17,230,0.126,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:17Z,1.319,1.329,19.874,9.7,106.5,0.84,2.72,27.49,8.22,198.4,353.3,0.17,230,0.129,NA,NA,NA,979.7
446,2020-09-15,2020-09-15T15:46:19Z,1.374,1.394,19.872,9.69,106.4,0.87,2.45,20.82,8.22,198.4,353.3,0.17,230,0.134,NA,NA,NA,979.7
446,2020-09-15,2020-09-15T15:46:20Z,1.431,1.448,19.843,9.69,106.4,0.85,2.27,18.72,8.22,198.3,353.5,0.17,230,0.14,NA,NA,NA,979.8
446,2020-09-15,2020-09-15T15:46:21Z,1.478,1.489,19.819,9.69,106.4,0.87,2.25,30.4,8.22,198.3,353.7,0.17,230,0.145,NA,NA,NA,979.8
