dateTime_Round,chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,date,dateTime,MULakeNumber,depthDiff_m,verticalPositionDiff_m
2020-06-30T10:37:54Z,0.36000000000000004,18.450666666666667,0,0,121.43333333333334,1.8053333333333335,0.12,253.23333333333332,0.006666666666666667,165,3.37,7.08,22.278666666666666,18.452,38.20472,-92.62771666666666,198.83333333333334,985.8666666666667,2020-06-30,2020-06-30T10:37:54Z,149,0.04833333333333201,0.054333333333332234
2020-06-30T10:37:57Z,0.35333333333333333,18.499,0,0,121.26666666666667,1.81,0.12,253.46666666666667,-0.003333333333333334,165,3.4433333333333334,7.08,22.197,18.506333333333334,38.20472,-92.62772,198.7,985.8333333333333,2020-06-30,2020-06-30T10:37:57Z,149,0.08000000000000185,0.07866666666666688
2020-06-30T10:38:00Z,0.3433333333333333,18.579,0,0,121.16666666666667,1.818,0.12,253.83333333333334,0.016666666666666666,165,3.4966666666666666,7.08,22.129333333333335,18.585,38.20472,-92.62772,198.7,985.8666666666667,2020-06-30,2020-06-30T10:38:00Z,149,0.0796666666666681,0.07599999999999696
2020-06-30T10:38:06Z,0.3333333333333333,18.663666666666668,0,0,120.4,1.8263333333333334,0.12,254.63333333333333,-0.02333333333333333,165.66666666666666,3.486666666666667,7.07,22.05033333333333,18.663333333333334,38.20472,-92.62772,198.63333333333333,985.8333333333333,2020-06-30,2020-06-30T10:38:06Z,149,0.012333333333330643,0.021333333333330984
2020-06-30T10:38:09Z,0.35333333333333333,18.676,0,0,119.73333333333333,1.8273333333333333,0.12,254.6,0.006666666666666668,165,3.4966666666666666,7.0633333333333335,22.051333333333332,18.684666666666665,38.20472,-92.62772,198.63333333333333,985.8333333333333,2020-06-30,2020-06-30T10:38:09Z,149,0.09100000000000108,0.09533333333333616
2020-06-30T10:38:12Z,0.3333333333333333,18.767,0,0,119.03333333333333,1.8366666666666667,0.12,254.83333333333334,0.043333333333333335,166,3.2066666666666666,7.06,22.018666666666668,18.78,38.20472,-92.62772,198.66666666666666,985.9,2020-06-30,2020-06-30T10:38:12Z,149,0.09166666666666856,0.08033333333333204
2020-06-30T10:38:15Z,0.36,18.858666666666668,0,0,118.26666666666667,1.8453333333333335,0.12,255.1,-0.0033333333333333335,166,3.243333333333333,7.06,21.982,18.860333333333333,38.20472,-92.62772,198.73333333333332,985.8333333333333,2020-06-30,2020-06-30T10:38:15Z,149,0.05333333333333101,0.0606666666666662
2020-06-30T10:38:18Z,0.3433333333333333,18.912,0,0,117.56666666666666,1.851,0.12,255.13333333333333,0.06666666666666667,166,3.473333333333333,7.06,21.895,18.921,38.20472,-92.62772,198.53333333333333,985.7666666666667,2020-06-30,2020-06-30T10:38:18Z,149,0.07866666666666688,0.0779999999999994
2020-06-30T10:38:21Z,0.32333333333333336,18.990666666666666,0,0,116.9,1.8583333333333334,0.12,254.96666666666667,0.023333333333333334,166,3.526666666666667,7.06,21.804,18.999,38.20472,-92.62772,198.33333333333334,985.8333333333333,2020-06-30,2020-06-30T10:38:21Z,149,0.09133333333333482,0.09600000000000009
2020-06-30T10:38:24Z,0.29333333333333333,19.082,0,0,116.3,1.8673333333333333,0.12,254.7,0.03666666666666667,166,3.513333333333333,7.06,21.75433333333333,19.095,38.20472,-92.62772,198.33333333333334,985.8,2020-06-30,2020-06-30T10:38:24Z,149,0.09966666666666413,0.09933333333333394
2020-06-30T10:38:27Z,0.33333333333333337,19.181666666666665,0,0,115.7,1.877,0.12,254.56666666666666,0.0033333333333333335,165.33333333333334,3.6533333333333333,7.06,21.721,19.194333333333333,38.20472,-92.62772,198.36666666666667,985.8333333333333,2020-06-30,2020-06-30T10:38:27Z,149,0.09100000000000108,0.08800000000000097
2020-06-30T10:38:30Z,0.32666666666666666,19.272666666666666,0,0,115.1,1.886,0.12,253.83333333333334,-5.788058472904386e-19,165,3.7133333333333334,7.06,21.703,19.282333333333334,38.204726666666666,-92.62772,198.26666666666668,985.8,2020-06-30,2020-06-30T10:38:30Z,149,0.03300000000000125,0.029333333333333655
2020-06-30T10:38:33Z,0.35,19.305666666666667,0,0,114.56666666666666,1.8893333333333333,0.12,252.86666666666667,0.05333333333333334,164,4.036666666666667,7.06,21.67,19.311666666666667,38.20473,-92.62772,198.13333333333333,985.8,2020-06-30,2020-06-30T10:38:33Z,149,0.11833333333333229,0.12766666666666637
2020-06-30T10:38:36Z,0.33333333333333337,19.424,0,0,114.13333333333333,1.901,0.12,252.4,0.043333333333333335,164,4.220000000000001,7.06,21.63233333333333,19.439333333333334,38.20473,-92.62772,198.43333333333334,985.7333333333333,2020-06-30,2020-06-30T10:38:36Z,149,0.13300000000000267,0.13766666666666794
2020-06-30T10:38:39Z,0.3333333333333333,19.557000000000002,NA,0,113.73333333333333,1.914,0.12,252.03333333333333,0.026666666666666665,164,4.3133333333333335,7.05,21.576,19.577,38.204726666666666,-92.62772,198.56666666666666,985.8,2020-06-30,2020-06-30T10:38:39Z,149,0.1493333333333311,0.14199999999999946
2020-06-30T10:38:42Z,0.3233333333333333,19.706333333333333,NA,0,113.36666666666667,1.929,0.12,252.1,-0.01,164,4.43,7.05,21.454666666666668,19.719,38.20472,-92.62772,198.53333333333333,985.8666666666667,2020-06-30,2020-06-30T10:38:42Z,149,0.04400000000000048,0.03433333333333266
