MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-MD-04-00,2020-07-27,2020-07-27T14:52:48Z,0.029,0.028,31.688,7.29,99.2,0.2,0.39,76.95,7.34,-161.5,0,0,0,0.003,NA,NA,NA,982.3
094-MD-04-00,2020-07-27,2020-07-27T14:53:38Z,0.037,0.054,31.032,9.69,130.6,2.66,4.99,9.84,8.83,240.3,176.6,0.08,115,0.004,NA,NA,NA,982.3
094-MD-04-00,2020-07-27,2020-07-27T14:53:39Z,0.081,0.122,31.035,9.69,130.6,2.66,5.15,9.78,8.83,240.3,176.6,0.08,115,0.008,NA,NA,NA,982.3
094-MD-04-00,2020-07-27,2020-07-27T14:53:40Z,0.19,0.238,31.04,9.69,130.6,2.78,5.2,9.86,8.82,240.7,176.6,0.08,115,0.019,NA,NA,NA,982.4
094-MD-04-00,2020-07-27,2020-07-27T14:53:41Z,0.3,0.313,31.039,9.69,130.5,2.91,5.24,9.94,8.81,240.9,176.6,0.08,115,0.029,NA,NA,NA,982.4
094-MD-04-00,2020-07-27,2020-07-27T14:53:42Z,0.336,0.333,31.033,9.69,130.5,2.98,5.24,9.91,8.81,241,176.5,0.08,115,0.033,NA,NA,NA,982.3
094-MD-04-00,2020-07-27,2020-07-27T14:53:45Z,0.348,0.367,31.026,9.71,130.7,2.96,5.36,9.97,8.81,240.8,176.6,0.08,115,0.034,NA,NA,NA,982.3
094-MD-04-00,2020-07-27,2020-07-27T14:53:46Z,0.405,0.433,31.027,9.71,130.7,3.06,5.33,9.97,8.81,240.6,176.5,0.08,115,0.039,NA,NA,NA,982.4
094-MD-04-00,2020-07-27,2020-07-27T14:53:47Z,0.466,0.484,31.03,9.71,130.8,3.04,5.35,10.06,8.82,240.3,176.5,0.08,115,0.045,NA,NA,NA,982.3
094-MD-04-00,2020-07-27,2020-07-27T14:53:48Z,0.542,0.573,31.032,9.71,130.8,3.03,5.51,9.96,8.82,240,176.5,0.08,115,0.053,NA,NA,NA,982.4
094-MD-04-00,2020-07-27,2020-07-27T14:53:49Z,0.592,0.635,31.032,9.71,130.8,3.14,5.55,10.14,8.82,240,176.5,0.08,115,0.058,NA,NA,NA,982.3
094-MD-04-00,2020-07-27,2020-07-27T14:53:50Z,0.708,0.727,31.03,9.71,130.8,3.36,5.54,10.09,8.82,239.7,176.6,0.08,115,0.069,NA,NA,NA,982.3
