MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-EA-05-00,2020-11-04,2020-11-04T14:12:24Z,0.013,0.013,12.905,8.22,77.9,0.27,-0.02,4.22,6.69,223.7,198,0.09,129,0.001,37.4823,-94.24329,288.5,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:30Z,0.035,0.054,12.85,7.83,74.2,0.23,0.05,4.25,6.83,223,213.4,0.1,139,0.003,37.48231,-94.2433,288.5,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:31Z,0.094,0.112,12.802,7.8,73.8,0.29,0.02,4.09,6.86,222.8,213.5,0.1,139,0.009,37.48231,-94.24331,288.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:32Z,0.139,0.158,12.767,7.76,73.3,0.32,0.01,4.3,6.87,222.7,213.6,0.1,139,0.014,37.48231,-94.24331,288.5,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:33Z,0.178,0.191,12.746,7.74,73.1,0.34,0.05,4.29,6.88,222.7,213.7,0.1,139,0.017,37.48231,-94.24332,288.5,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:34Z,0.219,0.229,12.728,7.71,72.8,0.39,0.08,4.32,6.9,222.6,213.8,0.1,139,0.021,37.48231,-94.24332,288.4,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:35Z,0.251,0.266,12.713,7.69,72.6,0.42,0.07,4.27,6.9,222.7,213.7,0.1,139,0.025,37.48231,-94.24332,288.4,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:37Z,0.299,0.308,12.688,7.67,72.3,0.4,-0.01,4.55,6.92,222.8,213.8,0.1,139,0.029,37.48231,-94.24332,288.1,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:38Z,0.319,0.332,12.698,7.65,72.2,0.39,-0.01,4.66,6.93,222.8,213.7,0.1,139,0.031,37.48231,-94.24332,288.1,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:39Z,0.364,0.39,12.687,7.64,72.1,0.41,-0.04,4.83,6.93,222.7,213.6,0.1,139,0.036,37.48231,-94.24332,288.3,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:40Z,0.426,0.456,12.655,7.63,71.9,0.44,0.01,4.76,6.94,222.6,213.7,0.1,139,0.042,37.48231,-94.24332,288.3,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:41Z,0.523,0.547,12.31,7.62,71.6,0.5,0.09,4.42,6.95,222.7,214.2,0.1,139,0.051,37.48231,-94.24332,288.3,989.6
094-EA-05-00,2020-11-04,2020-11-04T14:12:42Z,0.607,0.645,12.077,7.59,70.8,0.59,0.08,4.66,6.96,222.8,214.6,0.1,139,0.059,37.48231,-94.24332,288.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:43Z,0.681,0.706,11.748,7.53,69.9,0.65,0.05,4.93,6.97,222.9,215.2,0.1,140,0.067,37.48231,-94.24332,288.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:44Z,0.753,0.766,11.542,7.57,69.6,0.83,0.08,5.24,6.98,222.9,215.4,0.1,140,0.074,37.48231,-94.24332,288.4,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:47Z,0.836,0.848,11.65,7.39,68.2,1.4,0.09,4.84,7,222.9,213.9,0.1,139,0.082,37.48231,-94.24332,288.2,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:49Z,0.898,0.918,11.407,7.36,67.5,1.2,0.11,4.93,7.01,223,212.6,0.1,138,0.088,37.48231,-94.24332,288.2,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:50Z,0.945,0.956,11.285,7.35,67.2,0.96,0.07,4.89,7.01,223,212.2,0.1,138,0.093,37.4823,-94.24332,288.2,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:51Z,1.013,1.076,11.199,7.31,66.8,0.77,0.12,5.19,7.02,223,212.3,0.1,138,0.099,37.4823,-94.24333,288,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:12:52Z,1.13,1.15,11.047,7.28,66.2,0.75,0.07,5.29,7.02,222.9,212.1,0.1,138,0.111,37.4823,-94.24333,287.9,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:53Z,1.183,1.21,10.985,7.26,65.9,0.84,0.05,5.41,7.03,222.9,211.9,0.1,138,0.116,37.4823,-94.24333,288,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:54Z,1.263,1.286,10.918,7.2,65.2,0.76,0.05,5.91,7.03,223,211.9,0.1,138,0.124,37.4823,-94.24333,287.9,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:55Z,1.337,1.351,10.869,7.16,64.8,0.68,0.04,6.31,7.04,223,212,0.1,138,0.131,37.4823,-94.24332,288,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:56Z,1.378,1.388,10.824,7.09,64.1,0.68,0.1,6.12,7.04,222.9,211.9,0.1,138,0.135,37.4823,-94.24332,288.2,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:57Z,1.412,1.433,10.763,7.04,63.6,0.67,0.15,6.03,7.05,222.9,211.8,0.1,138,0.138,37.4823,-94.24332,288.3,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:58Z,1.453,1.476,10.727,7,63.2,0.64,0.1,6.38,7.05,222.8,211.5,0.1,138,0.142,37.4823,-94.24332,288.2,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:12:59Z,1.509,1.524,10.691,6.95,62.6,0.65,0.09,6.74,7.05,222.6,211,0.1,137,0.148,37.4823,-94.24333,288.2,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:00Z,1.552,1.562,10.629,6.89,62.1,0.62,0.09,6.33,7.06,222.5,210.9,0.1,137,0.152,37.4823,-94.24333,288.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:01Z,1.6,1.625,10.569,6.84,61.5,0.62,0.08,6.56,7.06,222.3,211.1,0.1,137,0.157,37.4823,-94.24332,288.4,989.6
094-EA-05-00,2020-11-04,2020-11-04T14:13:02Z,1.654,1.671,10.524,6.78,60.8,0.67,0.04,6.58,7.06,222.2,211.3,0.1,137,0.162,37.4823,-94.24333,288.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:03Z,1.692,1.719,10.519,6.73,60.4,0.67,-0.01,6.36,7.06,222.1,211.3,0.1,137,0.166,37.4823,-94.24332,288.5,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:04Z,1.811,1.852,10.396,6.63,59.4,0.6,0.02,6.38,7.06,222.2,211.1,0.1,137,0.178,37.4823,-94.24332,288.7,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:05Z,1.904,1.919,10.279,6.59,58.9,0.58,0.05,6.04,7.07,222.3,210.8,0.1,137,0.187,37.4823,-94.24332,288.8,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:13:06Z,1.953,1.975,10.245,6.54,58.3,0.6,0.02,5.96,7.07,222.3,210.5,0.1,137,0.191,37.4823,-94.24332,289,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:13:07Z,2.014,2.043,10.213,6.49,57.8,0.63,0.01,5.99,7.07,222.3,209.9,0.1,136,0.197,37.4823,-94.24332,289.1,989.6
094-EA-05-00,2020-11-04,2020-11-04T14:13:08Z,2.077,2.107,10.201,6.46,57.5,0.63,0.05,5.95,7.07,222.2,209.5,0.1,136,0.204,37.4823,-94.24332,289.2,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:13:09Z,2.155,2.165,10.203,6.43,57.2,0.64,0.02,5.79,7.07,222.2,209.4,0.1,136,0.211,37.4823,-94.24332,289.2,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:13:10Z,2.182,2.205,10.201,6.41,57.1,0.67,0.04,5.76,7.07,222.3,209.4,0.1,136,0.214,37.4823,-94.24332,289.3,989.7
094-EA-05-00,2020-11-04,2020-11-04T14:13:11Z,2.248,2.274,10.171,6.39,56.9,0.68,0.09,5.87,7.07,222.5,209.3,0.1,136,0.22,37.4823,-94.24332,289.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:12Z,2.331,2.366,10.151,6.35,56.5,0.65,0.07,6.15,7.07,222.5,209.3,0.1,136,0.229,37.4823,-94.24332,289.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:13Z,2.378,2.397,10.149,6.34,56.4,0.73,0.15,6.28,7.07,222.7,209.5,0.1,136,0.233,37.4823,-94.24332,289.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:14Z,2.43,2.441,10.171,6.28,55.9,1.4,0.28,10.27,7.07,222.7,209.4,0.1,136,0.238,37.4823,-94.24332,289.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:15Z,2.458,2.463,10.204,6.23,55.4,1.31,0.19,29.41,7.07,222.7,209.3,0.1,136,0.241,37.4823,-94.24332,289.4,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:16Z,2.475,2.483,10.199,6.17,54.9,1.05,0.11,26.46,7.07,222.6,209.3,0.1,136,0.243,37.4823,-94.24332,289.6,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:17Z,2.497,2.503,10.19,6.13,54.6,1.33,0.15,23.91,7.07,222.5,209.5,0.1,136,0.245,37.4823,-94.24332,289.7,989.8
094-EA-05-00,2020-11-04,2020-11-04T14:13:19Z,2.528,2.536,10.21,5.98,53.2,2.43,0.43,30.01,7.08,222.4,209.6,0.1,136,0.248,37.4823,-94.24332,289.8,989.7
