MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-SA-03-00,2020-08-24,2020-08-24T16:13:23Z,0.004,0.033,30.814,10.33,138.6,1.72,1.18,7.07,9.14,-18.7,179.1,0.08,116,0,37.48002,-94.25375,289.2,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:24Z,0.071,0.094,30.806,10.48,140.7,1.73,1.2,7.09,9.15,-19.4,179,0.08,116,0.007,37.48002,-94.25375,289.3,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:25Z,0.136,0.147,30.775,10.55,141.6,1.87,1.18,6.82,9.15,-19.9,179.1,0.08,116,0.013,37.48002,-94.25375,289.3,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:26Z,0.168,0.174,30.663,10.63,142.5,1.97,1.23,6.58,9.15,-20.3,179.6,0.08,117,0.016,37.48002,-94.25375,289.1,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:27Z,0.195,0.214,30.595,10.79,144.3,1.97,1.28,6.89,9.15,-20.7,179.8,0.08,117,0.019,37.48002,-94.25375,289.2,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:28Z,0.236,0.252,30.499,10.9,145.6,2.08,1.39,7.17,9.16,-20.9,179.9,0.08,117,0.023,37.48001,-94.25375,289.2,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:29Z,0.297,0.322,30.065,10.93,145.5,2.26,1.43,7.11,9.16,-21.2,180.3,0.08,117,0.029,37.48001,-94.25375,289.2,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:30Z,0.345,0.362,29.554,10.9,143.7,2.36,1.46,7.26,9.16,-21.2,180.7,0.08,117,0.034,37.48001,-94.25375,289.2,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:31Z,0.386,0.385,29.463,11.05,144.9,2.32,1.52,7.63,9.17,-21.2,180.6,0.08,117,0.038,37.48001,-94.25375,289.2,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:32Z,0.398,0.41,29.485,11.13,146,2.28,1.48,7.84,9.17,-21.1,180,0.08,117,0.039,37.48001,-94.25375,289.2,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:33Z,0.435,0.452,29.394,11.1,145.5,2.38,1.53,7.98,9.16,-20.8,179.3,0.08,117,0.042,37.48001,-94.25375,289.2,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:34Z,0.482,0.507,29.299,11.01,144.2,2.49,1.64,8.51,9.15,-20.2,178.8,0.08,116,0.047,37.48001,-94.25375,289,981.8
094-SA-03-00,2020-08-24,2020-08-24T16:13:35Z,0.543,0.554,29.014,10.94,142.7,2.4,1.68,8.71,9.11,-18.8,179.2,0.08,116,0.053,37.48001,-94.25375,289.1,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:36Z,0.583,0.604,28.828,10.83,140.7,2.36,1.64,8.93,9.07,-18,179.4,0.08,117,0.057,37.48001,-94.25376,288.9,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:37Z,0.634,0.654,28.657,10.69,138.5,2.38,1.63,9.04,9.05,-17.6,179.4,0.08,117,0.062,37.48002,-94.25376,288.7,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:38Z,0.692,0.723,28.44,10.47,135.1,2.26,1.67,9.26,9.02,-16.7,179.8,0.08,117,0.068,37.48002,-94.25376,288.5,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:39Z,0.773,0.806,28.149,9.81,126,2.17,1.66,9.6,8.95,-14.1,180.1,0.08,117,0.076,37.48002,-94.25376,288.1,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:40Z,0.836,0.851,27.957,9.15,117,1.98,1.61,8.94,8.64,-5.1,180.9,0.08,118,0.082,37.48002,-94.25376,288.3,981.8
094-SA-03-00,2020-08-24,2020-08-24T16:13:41Z,0.878,0.892,27.723,8.41,107.2,1.81,1.56,8.28,8.5,-2.6,181.9,0.08,118,0.086,37.48002,-94.25376,288.4,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:42Z,0.918,0.923,27.652,7.64,97.1,1.81,1.53,7.93,8.44,-0.5,182.8,0.09,119,0.09,37.48002,-94.25376,288.3,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:43Z,0.939,0.946,27.65,7,88.9,1.74,1.48,7.89,8.41,0.6,183,0.09,119,0.092,37.48002,-94.25376,288.3,982
094-SA-03-00,2020-08-24,2020-08-24T16:13:46Z,0.93,0.958,27.805,6.13,78.1,1.68,1.43,7.87,8.24,2.1,182.6,0.08,119,0.091,37.48002,-94.25376,288.2,981.9
094-SA-03-00,2020-08-24,2020-08-24T16:13:47Z,1.064,1.107,27.526,5.51,70,1.58,1.37,7.56,8.14,3.8,183.7,0.09,119,0.104,37.48002,-94.25376,288.2,982
