MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
094-EA-05-02,2020-06-26,2020-06-26T10:31:21Z,0.03,0.049,28.824,8.15,105.6,3.15,1.3,11.83,8.69,79.7,147.6,0.07,96,0.003,37.48288,-94.24555,288.3,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:22Z,0.09,0.13,28.823,8.15,105.6,3.53,1.38,11.57,8.7,79.7,147.6,0.07,96,0.009,37.48288,-94.24555,288.3,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:23Z,0.173,0.188,28.814,8.15,105.6,3.6,1.34,11.69,8.7,79.7,147.6,0.07,96,0.017,37.48288,-94.24555,288.3,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:24Z,0.236,0.255,28.791,8.15,105.7,3.29,1.27,11.67,8.69,79.9,147.7,0.07,96,0.023,37.48288,-94.24555,288.3,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:25Z,0.286,0.3,28.786,8.15,105.7,3.43,1.29,11.97,8.7,79.9,147.7,0.07,96,0.028,37.48288,-94.24555,288.4,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:27Z,0.338,0.369,28.757,8.15,105.5,3.71,1.32,11.74,8.7,80.1,147.6,0.07,96,0.033,37.48287,-94.24555,288.5,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:28Z,0.418,0.444,28.768,8.16,105.6,3.27,1.21,11.79,8.69,80.4,147.6,0.07,96,0.041,37.48287,-94.24555,288.5,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:29Z,0.475,0.479,28.782,8.15,105.6,3.3,1.29,11.73,8.69,80.5,147.6,0.07,96,0.046,37.48287,-94.24555,288.6,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:32Z,0.524,0.531,28.78,8.14,105.5,3.26,1.27,11.52,8.69,80.8,147.6,0.07,96,0.051,37.48287,-94.24555,288.5,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:45Z,0.631,0.656,28.722,8.12,105.1,3.44,1.27,12.22,8.69,81.9,147.7,0.07,96,0.062,37.48286,-94.24555,287.6,981.2
094-EA-05-02,2020-06-26,2020-06-26T10:31:46Z,0.688,0.703,28.681,8.11,104.9,3.57,1.28,12.1,8.69,82.3,147.8,0.07,96,0.067,37.48285,-94.24554,287.2,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:48Z,0.733,0.741,28.645,8.1,104.7,3.97,1.31,11.81,8.68,82.5,147.8,0.07,96,0.072,37.48285,-94.24555,287.1,981.2
094-EA-05-02,2020-06-26,2020-06-26T10:31:49Z,0.766,0.796,28.629,8.09,104.5,4.05,1.3,11.7,8.68,82.6,147.8,0.07,96,0.075,37.48285,-94.24554,286.9,981.2
094-EA-05-02,2020-06-26,2020-06-26T10:31:50Z,0.836,0.85,28.607,8.07,104.3,3.78,1.22,11.68,8.67,83,147.9,0.07,96,0.082,37.48285,-94.24555,287,981.2
094-EA-05-02,2020-06-26,2020-06-26T10:31:51Z,0.87,0.876,28.601,8.06,104.1,3.78,1.3,12.47,8.67,83.1,147.9,0.07,96,0.085,37.48285,-94.24554,287.1,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:53Z,0.911,0.916,28.592,8.02,103.6,3.7,1.29,11.62,8.66,83.2,147.9,0.07,96,0.089,37.48286,-94.24554,287.3,981.3
094-EA-05-02,2020-06-26,2020-06-26T10:31:54Z,0.928,0.938,28.595,8.01,103.4,3.68,1.27,11.87,8.66,83.3,147.9,0.07,96,0.091,37.48286,-94.24554,287.4,981.2
094-EA-05-02,2020-06-26,2020-06-26T10:31:56Z,0.972,1.002,28.583,7.98,103,3.58,1.21,11.76,8.65,83.6,147.9,0.07,96,0.095,37.48286,-94.24555,288.3,981.2
094-EA-05-02,2020-06-26,2020-06-26T10:31:57Z,1.054,1.073,28.547,7.96,102.7,3.64,1.27,11.74,8.65,83.8,147.9,0.07,96,0.103,37.48286,-94.24556,288.7,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:31:58Z,1.096,1.104,28.534,7.93,102.3,3.65,1.27,11.86,8.64,83.8,148,0.07,96,0.107,37.48286,-94.24556,288.7,981
094-EA-05-02,2020-06-26,2020-06-26T10:31:59Z,1.126,1.145,28.534,7.9,101.9,3.6,1.27,12.32,8.64,83.9,148,0.07,96,0.11,37.48286,-94.24556,288.7,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:32:00Z,1.167,1.168,28.53,7.87,101.5,3.73,1.28,12.04,8.64,84,148.1,0.07,96,0.114,37.48286,-94.24556,288.7,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:32:01Z,1.193,1.214,28.51,7.85,101.2,3.78,1.18,11.59,8.63,84.1,148.2,0.07,96,0.117,37.48286,-94.24556,288.6,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:32:02Z,1.243,1.258,28.478,7.81,100.7,3.5,1.18,11.35,8.62,84.4,148.3,0.07,96,0.121,37.48286,-94.24556,288.6,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:32:03Z,1.274,1.286,28.474,7.76,100,3.44,1.24,11.19,8.59,84.7,148.4,0.07,96,0.124,37.48286,-94.24557,288.3,981.1
094-EA-05-02,2020-06-26,2020-06-26T10:32:04Z,1.307,1.309,28.459,7.68,99,3.56,1.24,11.31,8.57,85,148.5,0.07,97,0.128,37.48286,-94.24557,288.1,981.1
