MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-NA-32-10,2022-07-11,2022-07-11T15:07:08Z,-0.063,0.003,32.166,10.83,149,1.88,0.29,3.39,8.8,28.4,272.3,0.13,177,NA,38.01908,-92.82751,199.2,986.4
149-NA-32-10,2022-07-11,2022-07-11T15:07:09Z,0.104,0.158,31.851,10.95,150,2.38,0.37,3.82,8.82,30.3,272.6,0.13,177,0.01,38.01908,-92.82751,199.1,986.5
149-NA-32-10,2022-07-11,2022-07-11T15:07:10Z,0.271,0.331,31.534,11.17,152.1,2.87,0.5,3.99,8.83,32.1,272.7,0.13,177,0.026,38.01908,-92.82751,199,986.5
149-NA-32-10,2022-07-11,2022-07-11T15:07:11Z,0.425,0.495,31.331,11.4,154.5,3.07,0.6,4.02,8.84,33.9,272,0.13,177,0.041,38.01908,-92.82751,199.1,986.4
149-NA-32-10,2022-07-11,2022-07-11T15:07:12Z,0.61,0.644,31.186,11.59,156.7,3.23,0.62,3.95,8.84,35.8,271.7,0.13,177,0.06,38.01908,-92.82751,199.1,986.5
149-NA-32-10,2022-07-11,2022-07-11T15:07:13Z,0.726,0.796,30.968,11.71,157.9,3.44,0.69,3.97,8.83,37.6,272.2,0.13,177,0.071,38.01908,-92.82751,199,986.5
149-NA-32-10,2022-07-11,2022-07-11T15:07:14Z,0.879,0.929,30.8,11.79,158.4,3.4,0.69,4.08,8.83,39.8,272.7,0.13,177,0.086,38.01908,-92.82751,199,986.5
149-NA-32-10,2022-07-11,2022-07-11T15:07:15Z,1.054,1.137,30.678,11.81,158.4,3.13,0.67,4.05,8.82,41.5,273.3,0.13,178,0.103,38.01908,-92.82751,199,986.4
149-NA-32-10,2022-07-11,2022-07-11T15:07:16Z,1.267,1.284,30.489,11.78,157.5,2.9,0.68,3.74,8.79,43.4,274.1,0.13,178,0.124,38.01908,-92.82751,199,986.5
149-NA-32-10,2022-07-11,2022-07-11T15:07:17Z,1.364,1.437,30.447,11.71,156.3,2.86,0.69,3.57,8.77,45.1,274.8,0.13,179,0.133,38.01908,-92.82751,198.9,986.5
149-NA-32-10,2022-07-11,2022-07-11T15:07:18Z,1.523,1.567,30.305,11.55,153.9,2.86,0.78,3.58,8.72,47.2,276,0.13,179,0.149,38.01908,-92.82751,199,986.6
149-NA-32-10,2022-07-11,2022-07-11T15:07:19Z,1.682,1.771,30.169,11.37,151.2,2.64,0.9,3.33,8.68,49.1,277.4,0.13,180,0.164,38.01908,-92.82751,198.9,986.4
149-NA-32-10,2022-07-11,2022-07-11T15:07:20Z,1.864,1.86,29.97,11.09,146.9,2.59,0.92,3.2,8.6,51.2,278.9,0.13,181,0.182,38.01908,-92.82751,198.9,986.6
149-NA-32-10,2022-07-11,2022-07-11T15:07:21Z,1.953,2.043,29.881,10.32,136.4,2.4,0.83,3.22,8.55,52.7,280,0.13,182,0.191,38.01908,-92.82751,198.8,986.4
