MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
115,2022-08-03,2022-08-03T14:10:11Z,0.056,0.056,29.824,9.33,123.1,0.99,0.27,2.04,8.59,29.9,133.4,0.06,87,0.005,39.70832,-91.8621,210.8,986.2
115,2022-08-03,2022-08-03T14:10:13Z,0.095,0.151,29.824,9.34,123.2,1.03,0.36,2.2,8.59,29.8,133.4,0.06,87,0.009,39.70832,-91.8621,211,986.2
115,2022-08-03,2022-08-03T14:10:14Z,0.216,0.268,29.826,9.34,123.2,1.05,0.33,2.09,8.59,29.8,133.3,0.06,87,0.021,39.70832,-91.8621,211.1,986.1
115,2022-08-03,2022-08-03T14:10:15Z,0.321,0.341,29.827,9.33,123.1,1.03,0.36,2.07,8.59,29.9,133.4,0.06,87,0.031,39.70832,-91.8621,211,986.2
115,2022-08-03,2022-08-03T14:10:16Z,0.459,0.527,29.825,9.33,123,1.04,0.32,2.07,8.59,30,133.4,0.06,87,0.045,39.70832,-91.8621,210.9,986.2
115,2022-08-03,2022-08-03T14:10:17Z,0.609,0.65,29.81,9.33,123,1.05,0.3,2.08,8.59,30.2,133.4,0.06,87,0.059,39.70832,-91.8621,210.9,986.2
115,2022-08-03,2022-08-03T14:10:18Z,0.704,0.746,29.795,9.33,123,1.05,0.37,2.05,8.59,30.1,133.4,0.06,87,0.069,39.70832,-91.8621,211.1,986.1
115,2022-08-03,2022-08-03T14:10:19Z,0.795,0.827,29.78,9.32,122.9,1.04,0.34,2.1,8.6,30.1,133.5,0.06,87,0.078,39.70832,-91.8621,211.1,986.2
115,2022-08-03,2022-08-03T14:10:20Z,0.897,0.92,29.754,9.32,122.9,1.07,0.3,2.21,8.6,30,133.4,0.06,87,0.088,39.70832,-91.8621,211.1,986.2
115,2022-08-03,2022-08-03T14:10:21Z,0.979,1.035,29.722,9.32,122.8,1.14,0.34,2.16,8.6,30,133.4,0.06,87,0.096,39.70832,-91.8621,211,986.2
115,2022-08-03,2022-08-03T14:10:22Z,1.101,1.139,29.683,9.33,122.8,1.13,0.38,2.21,8.61,29.9,133.4,0.06,87,0.108,39.70832,-91.86209,211,986.2
115,2022-08-03,2022-08-03T14:10:23Z,1.188,1.206,29.669,9.32,122.7,1.1,0.42,2.24,8.61,29.9,133.4,0.06,87,0.116,39.70832,-91.86209,210.8,986.1
115,2022-08-03,2022-08-03T14:10:24Z,1.276,1.296,29.658,9.32,122.6,1.1,0.34,2.05,8.61,30,133.4,0.06,87,0.125,39.70832,-91.86209,210.9,986.1
115,2022-08-03,2022-08-03T14:10:25Z,1.348,1.388,29.645,9.31,122.5,1.16,0.34,2.15,8.61,29.9,133.3,0.06,87,0.132,39.70832,-91.86209,210.9,986.2
115,2022-08-03,2022-08-03T14:10:26Z,1.443,1.491,29.622,9.29,122.2,1.23,0.37,2.23,8.61,29.8,133.3,0.06,87,0.141,39.70832,-91.86209,210.9,986.3
115,2022-08-03,2022-08-03T14:10:27Z,1.543,1.579,29.563,9.27,121.9,1.22,0.3,2.21,8.62,29.8,133.4,0.06,87,0.151,39.70832,-91.86209,210.9,986.2
115,2022-08-03,2022-08-03T14:10:28Z,1.696,1.747,29.481,9.28,121.7,1.2,0.24,2.25,8.62,29.8,133.5,0.06,87,0.166,39.70832,-91.86209,210.8,986.2
115,2022-08-03,2022-08-03T14:10:29Z,1.825,1.879,29.413,9.28,121.7,1.27,0.33,2.2,8.62,29.8,133.5,0.06,87,0.178,39.70832,-91.86209,210.9,986.2
115,2022-08-03,2022-08-03T14:10:30Z,1.954,2.001,29.33,9.28,121.5,1.31,0.43,2.21,8.62,29.9,133.5,0.06,87,0.191,39.70832,-91.86209,210.9,986.2
115,2022-08-03,2022-08-03T14:10:31Z,2.063,2.083,29.27,9.27,121.1,1.39,0.48,2.28,8.62,30.4,133.6,0.06,87,0.202,39.70832,-91.86209,210.9,986.1
115,2022-08-03,2022-08-03T14:10:32Z,2.172,2.22,29.149,9.24,120.6,1.47,0.5,2.33,8.62,30.9,133.7,0.06,87,0.212,39.70832,-91.86209,210.9,986.1
115,2022-08-03,2022-08-03T14:10:33Z,2.3,2.375,29.028,9.23,120.2,1.37,0.52,2.53,8.62,31.2,133.8,0.06,87,0.225,39.70832,-91.86209,210.9,986.3
115,2022-08-03,2022-08-03T14:10:34Z,2.436,2.465,28.898,9.18,119.3,1.3,0.59,2.52,8.61,31.6,133.9,0.06,87,0.238,39.70832,-91.86209,210.9,986.3
115,2022-08-03,2022-08-03T14:10:35Z,2.496,2.51,28.869,9.14,118.6,1.35,0.52,2.33,8.61,31.8,133.8,0.06,87,0.244,39.70832,-91.86209,211,986.2
115,2022-08-03,2022-08-03T14:10:36Z,2.587,2.624,28.871,9.07,117.6,1.4,0.45,2.35,8.6,32.1,133.7,0.06,87,0.253,39.70832,-91.86209,211,986.2
